DATE_COL,SITE_ID,LAT,LON,ECO_TYPE,DOC,NO3.as.N,PO4.as.P,UNIT
2019-03-13,MCDI,38.946553,-96.442948,River/Stream,8.613,0.1595,0.07,mg/L
2019-03-25,MCDI,38.946553,-96.442948,River/Stream,2.675,0.6336,0.647,mg/L
2019-04-02,MCDI,38.946553,-96.442948,River/Stream,2.196,0.3125,0.036,mg/L
2019-04-09,MCDI,38.946553,-96.442948,River/Stream,2.509,0.0939,0.033,mg/L
2019-04-16,MCDI,38.946553,-96.442948,River/Stream,2.013,0.1965,0.035,mg/L
2019-05-01,MCDI,38.946553,-96.442948,River/Stream,5.044,0.4131,0.039,mg/L
2019-05-07,MCDI,38.946553,-96.442948,River/Stream,8.41,0.2841,0.599,mg/L
2019-05-13,MCDI,38.946553,-96.442948,River/Stream,3.919,0.8657,0.06,mg/L
2019-05-15,MCDI,38.946553,-96.442948,River/Stream,3.71,0.8726,0.032,mg/L
2019-05-21,MCDI,38.946553,-96.442948,River/Stream,6.252,0.1891,0.081,mg/L
2019-06-04,MCDI,38.946553,-96.442948,River/Stream,3.006,0.6581,0.035,mg/L
2019-06-11,MCDI,38.946553,-96.442948,River/Stream,2.499,0.7046,0.034,mg/L
2019-06-20,MCDI,38.946553,-96.442948,River/Stream,1.75,0.915,0.043,mg/L
2019-07-01,MCDI,38.946553,-96.442948,River/Stream,2.518,0.4921,0.042,mg/L
2019-07-15,MCDI,38.946553,-96.442948,River/Stream,2.03,0.5852,0.043,mg/L
2019-07-17,MCDI,38.946553,-96.442948,River/Stream,1.9,0.1612,0.0375,mg/L
2019-08-06,MCDI,38.946553,-96.442948,River/Stream,1.789,0.3713,0.042,mg/L
2019-10-07,MCDI,38.946553,-96.442948,River/Stream,2.237,0.6954,0.054,mg/L
2019-11-12,MCDI,38.946553,-96.442948,River/Stream,1.665,0.24615,0.026,mg/L
2017-06-13,MCRA,44.258957,-122.165861,River/Stream,0.6026,0.033,0.01,mg/L
2017-06-20,MCRA,44.258957,-122.165861,River/Stream,0.6301,0.012,0.006,mg/L
2017-07-11,MCRA,44.258957,-122.165861,River/Stream,0.5383,0.015,0.026,mg/L
2017-08-15,MCRA,44.258957,-122.165861,River/Stream,0.5162,0.0516,0.031,mg/L
2017-09-19,MCRA,44.258957,-122.165861,River/Stream,2.6565,0.03365,0.015,mg/L
2017-10-17,MCRA,44.258957,-122.165861,River/Stream,0.7421,0.0134,0.021,mg/L
2017-10-30,MCRA,44.258957,-122.165861,River/Stream,0.8473,0.0147,0.046,mg/L
2017-11-14,MCRA,44.258957,-122.165861,River/Stream,0.675,0.0383,0.011,mg/L
2017-11-28,MCRA,44.258957,-122.165861,River/Stream,1.187,0.6712,0.011,mg/L
2017-12-12,MCRA,44.258957,-122.165861,River/Stream,0.6384,0.0073,0.011,mg/L
2017-12-18,MCRA,44.258957,-122.165861,River/Stream,0.8467,0.0011,0.01,mg/L
2018-01-18,MCRA,44.258957,-122.165861,River/Stream,0.6115,0.0135,0.08,mg/L
2018-01-30,MCRA,44.258957,-122.165861,River/Stream,1.574,0.0216,0.054,mg/L
2018-02-21,MCRA,44.258957,-122.165861,River/Stream,0.4543,0.014,0.063,mg/L
2018-03-08,MCRA,44.258957,-122.165861,River/Stream,0.537666666666667,0.00266666666666667,0.005,mg/L
2018-03-14,MCRA,44.258957,-122.165861,River/Stream,1.19,0.0045,0.068,mg/L
2018-03-22,MCRA,44.258957,-122.165861,River/Stream,0.9908,0.0011,0.013,mg/L
2018-03-28,MCRA,44.258957,-122.165861,River/Stream,7.33,0.0023,0.079,mg/L
2018-04-17,MCRA,44.258957,-122.165861,River/Stream,0.8344,0.0116,0.032,mg/L
2018-04-24,MCRA,44.258957,-122.165861,River/Stream,0.7601,0.0096,0.063,mg/L
2018-05-01,MCRA,44.258957,-122.165861,River/Stream,0.827,0.001,0.018,mg/L
2018-05-16,MCRA,44.258957,-122.165861,River/Stream,0.483,0.0092,0.016,mg/L
2018-05-22,MCRA,44.258957,-122.165861,River/Stream,0.6262,0.0033,0.02,mg/L
2018-06-21,MCRA,44.258957,-122.165861,River/Stream,0.6413,0.0422,0.175,mg/L
2018-06-26,MCRA,44.258957,-122.165861,River/Stream,1.177,0.0011,0.012,mg/L
2018-07-24,MCRA,44.258957,-122.165861,River/Stream,0.6328,0.0232,0.015,mg/L
2018-08-28,MCRA,44.258957,-122.165861,River/Stream,0.966166666666667,0.0249666666666667,0.26,mg/L
2018-09-25,MCRA,44.258957,-122.165861,River/Stream,1.097,0.0235,3.671,mg/L
2019-05-14,MCRA,44.258957,-122.165861,River/Stream,0.7596,0.0114,0.036,mg/L
2019-05-21,MCRA,44.258957,-122.165861,River/Stream,0.6048,0.0114,0.03,mg/L
2019-05-30,MCRA,44.258957,-122.165861,River/Stream,0.603,0.0099,0.036,mg/L
2019-06-20,MCRA,44.258957,-122.165861,River/Stream,0.4707,0.0158,0.039,mg/L
2019-06-25,MCRA,44.258957,-122.165861,River/Stream,0.5921,0.0149,0.039,mg/L
2019-07-09,MCRA,44.258957,-122.165861,River/Stream,0.6652,0.0135,0.045,mg/L
2019-07-23,MCRA,44.258957,-122.165861,River/Stream,0.7455,2.9355,0.038,mg/L
2019-08-01,MCRA,44.258957,-122.165861,River/Stream,0.8771,0.0141,0.037,mg/L
2019-08-06,MCRA,44.258957,-122.165861,River/Stream,0.8292,0.0119,0.037,mg/L
2019-08-20,MCRA,44.258957,-122.165861,River/Stream,0.9508,0.0086,0.01,mg/L
2019-09-24,MCRA,44.258957,-122.165861,River/Stream,1.228,0.0029,0.017,mg/L
2019-11-21,MCRA,44.258957,-122.165861,River/Stream,0.9235,0.102,0.0057,mg/L
2019-12-05,MCRA,44.258957,-122.165861,River/Stream,0.917,0.0044,0.0221,mg/L
2019-12-12,MCRA,44.258957,-122.165861,River/Stream,1.696,0.0036,0.0157,mg/L
2019-12-19,MCRA,44.258957,-122.165861,River/Stream,1.34,0.0138,0.0075,mg/L
2017-05-28,OKSR,68.669659,-149.143501,River/Stream,7.774,0.021,0.002,mg/L
2017-06-06,OKSR,68.669659,-149.143501,River/Stream,4.137,0.009,0.003,mg/L
2017-06-13,OKSR,68.669659,-149.143501,River/Stream,3.396,0.026,0.123,mg/L
2017-06-21,OKSR,68.669659,-149.143501,River/Stream,3.274,0.068,0.023,mg/L
2017-06-27,OKSR,68.669659,-149.143501,River/Stream,2.959,0.083,0.042,mg/L
2017-07-03,OKSR,68.669659,-149.143501,River/Stream,4.1,0.158,0.023,mg/L
2017-07-18,OKSR,68.669659,-149.143501,River/Stream,4.825,0.1033,0.035,mg/L
2017-07-25,OKSR,68.669659,-149.143501,River/Stream,6.588,0.0599,0.037,mg/L
2017-08-01,OKSR,68.669659,-149.143501,River/Stream,4.883,0.0709,0.035,mg/L
2017-08-08,OKSR,68.669659,-149.143501,River/Stream,5.674,0.0567,0.027,mg/L
2017-08-15,OKSR,68.669659,-149.143501,River/Stream,5.757,0.0598,0.028,mg/L
2017-08-22,OKSR,68.669659,-149.143501,River/Stream,5.452,0.0477,0.033,mg/L
2017-08-29,OKSR,68.669659,-149.143501,River/Stream,5.471,0.043,0.028,mg/L
2017-09-05,OKSR,68.669659,-149.143501,River/Stream,5.161,0.0473,0.03,mg/L
2017-09-12,OKSR,68.669659,-149.143501,River/Stream,4.961,0.1157,0.021,mg/L
2017-10-10,OKSR,68.669659,-149.143501,River/Stream,3.84,0.1075,0.005,mg/L
2018-05-15,OKSR,68.669659,-149.143501,River/Stream,9.638,0.0106,0.017,mg/L
2018-05-22,OKSR,68.669659,-149.143501,River/Stream,11.03,0.0097,0.057,mg/L
2018-05-29,OKSR,68.669659,-149.143501,River/Stream,10.3,0.0111,0.027,mg/L
2018-06-05,OKSR,68.669659,-149.143501,River/Stream,5.136,0.0148,0.045,mg/L
2018-06-12,OKSR,68.669659,-149.143501,River/Stream,3.855,0.0328,0.01,mg/L
2018-06-19,OKSR,68.669659,-149.143501,River/Stream,4.355,0.0345,0.015,mg/L
2018-06-26,OKSR,68.669659,-149.143501,River/Stream,4.141,0.0065,0.012,mg/L
2018-07-03,OKSR,68.669659,-149.143501,River/Stream,3.548,0.0304,0.01,mg/L
2018-07-10,OKSR,68.669659,-149.143501,River/Stream,3.691,0.0274,0.017,mg/L
2018-07-17,OKSR,68.669659,-149.143501,River/Stream,5.261,0.0256,0.011,mg/L
2018-07-24,OKSR,68.669659,-149.143501,River/Stream,4.172,0.0482,0.013,mg/L
2018-08-07,OKSR,68.669659,-149.143501,River/Stream,6.593,0.0236,0.013,mg/L
2018-08-14,OKSR,68.669659,-149.143501,River/Stream,5.227,0.0119,0.013,mg/L
2018-08-21,OKSR,68.669659,-149.143501,River/Stream,5.57,0.0214,0.015,mg/L
2018-09-11,OKSR,68.669659,-149.143501,River/Stream,4.783,0.0413,0.094,mg/L
2018-09-18,OKSR,68.669659,-149.143501,River/Stream,5.241,0.3425,0.045,mg/L
2018-09-26,OKSR,68.669659,-149.143501,River/Stream,4.195,0.0732,0.076,mg/L
2018-10-03,OKSR,68.669659,-149.143501,River/Stream,3.704,0.0876,0.053,mg/L
2018-10-10,OKSR,68.669659,-149.143501,River/Stream,3.496,0.1379,0.05,mg/L
2018-10-16,OKSR,68.669659,-149.143501,River/Stream,3.353,0.0435,0.02,mg/L
2018-10-22,OKSR,68.669659,-149.143501,River/Stream,3.316,0.0662,0.024,mg/L
2018-10-30,OKSR,68.669659,-149.143501,River/Stream,3.259,0.0681,0.008,mg/L
2019-05-14,OKSR,68.669659,-149.143501,River/Stream,8.688,0.0218,0.041,mg/L
2019-05-28,OKSR,68.669659,-149.143501,River/Stream,3.716,0.038,0.037,mg/L
2019-06-11,OKSR,68.669659,-149.143501,River/Stream,2.77233333333333,0.0440666666666667,0.0376666666666667,mg/L
2019-06-18,OKSR,68.669659,-149.143501,River/Stream,4.375,0.0387333333333333,0.0323333333333333,mg/L
2019-06-25,OKSR,68.669659,-149.143501,River/Stream,4.211,0.0654,0.036,mg/L
2019-07-09,OKSR,68.669659,-149.143501,River/Stream,4.005,0.0932,0.036,mg/L
2019-07-16,OKSR,68.669659,-149.143501,River/Stream,4.923,0.1042,0.038,mg/L
2019-07-23,OKSR,68.669659,-149.143501,River/Stream,5.635,0.2894,0.034,mg/L
2019-07-30,OKSR,68.669659,-149.143501,River/Stream,5.579,0.0421,0.038,mg/L
2019-08-06,OKSR,68.669659,-149.143501,River/Stream,6.776,0.0206,0.03,mg/L
2019-08-27,OKSR,68.669659,-149.143501,River/Stream,6.048,0.0153,0.006,mg/L
2019-09-10,OKSR,68.669659,-149.143501,River/Stream,4.708,0.0697,0.043,mg/L
2019-09-24,OKSR,68.669659,-149.143501,River/Stream,4.367,0.1009,0.036,mg/L
2019-10-01,OKSR,68.669659,-149.143501,River/Stream,4.11,0.1188,0.027,mg/L
2019-10-09,OKSR,68.669659,-149.143501,River/Stream,3.772,0.1854,0.037,mg/L
2019-10-15,OKSR,68.669659,-149.143501,River/Stream,3.746,0.1368,0.052,mg/L
2019-10-22,OKSR,68.669659,-149.143501,River/Stream,3.50433333333333,0.1637,0.02,mg/L
2019-11-05,OKSR,68.669659,-149.143501,River/Stream,3.233,0.1946,0.049,mg/L
2014-10-28,POSE,38.895193,-78.147862,River/Stream,1.86,0.026,0.046,mg/L
2014-11-12,POSE,38.895193,-78.147862,River/Stream,1.679,0.03,0.045,mg/L
2014-11-25,POSE,38.895193,-78.147862,River/Stream,2.067,0.07,0.038,mg/L
2014-12-08,POSE,38.895193,-78.147862,River/Stream,1.79,0.229,0.038,mg/L
2015-01-13,POSE,38.895193,-78.147862,River/Stream,1.259,0.34,0.028,mg/L
2015-01-28,POSE,38.895193,-78.147862,River/Stream,1.085,0.3641,0.013,mg/L
2015-02-03,POSE,38.895193,-78.147862,River/Stream,0.9549,0.4392,0.017,mg/L
2015-02-10,POSE,38.895193,-78.147862,River/Stream,1.111,0.4405,0.033,mg/L
2015-02-26,POSE,38.895193,-78.147862,River/Stream,0.7849,0.5693,0.019,mg/L
2015-03-03,POSE,38.895193,-78.147862,River/Stream,0.8487,0.582,0.02,mg/L
2015-03-12,POSE,38.895193,-78.147862,River/Stream,1.463,0.537,0.024,mg/L
2015-03-24,POSE,38.895193,-78.147862,River/Stream,1.48,0.339,0.023,mg/L
2015-04-07,POSE,38.895193,-78.147862,River/Stream,5.808,0.077,0.03,mg/L
2015-04-14,POSE,38.895193,-78.147862,River/Stream,2.573,0.214,0.029,mg/L
2015-04-21,POSE,38.895193,-78.147862,River/Stream,1.828,0.263,0.027,mg/L
2015-05-05,POSE,38.895193,-78.147862,River/Stream,1.251,0.229,0.024,mg/L
2015-05-12,POSE,38.895193,-78.147862,River/Stream,1.509,0.234,0.028,mg/L
2015-05-19,POSE,38.895193,-78.147862,River/Stream,1.542,0.247,0.024,mg/L
2015-06-02,POSE,38.895193,-78.147862,River/Stream,3.536,0.201,0.021,mg/L
2015-06-16,POSE,38.895193,-78.147862,River/Stream,1.941,0.289,0.055,mg/L
2015-07-14,POSE,38.895193,-78.147862,River/Stream,1.891,0.241,0.025,mg/L
2015-08-11,POSE,38.895193,-78.147862,River/Stream,2.217,0.256,0.031,mg/L
2016-10-04,POSE,38.895193,-78.147862,River/Stream,2.095,0.22,0.041,mg/L
2016-10-18,POSE,38.895193,-78.147862,River/Stream,2.515,0.107,0.032,mg/L
2016-11-08,POSE,38.895193,-78.147862,River/Stream,1.587,0.063,0.035,mg/L
2016-11-29,POSE,38.895193,-78.147862,River/Stream,2.264,0.193,0.365,mg/L
2016-12-06,POSE,38.895193,-78.147862,River/Stream,2.392,0.257,0.382,mg/L
2016-12-13,POSE,38.895193,-78.147862,River/Stream,1.477,0.368,0.267,mg/L
2017-01-10,POSE,38.895193,-78.147862,River/Stream,1.168,0.499,0.035,mg/L
2017-01-24,POSE,38.895193,-78.147862,River/Stream,3.222,0.586,0.034,mg/L
2017-01-31,POSE,38.895193,-78.147862,River/Stream,1.298,0.475,0.034,mg/L
2017-02-14,POSE,38.895193,-78.147862,River/Stream,1.246,0.484,0.034,mg/L
2017-02-28,POSE,38.895193,-78.147862,River/Stream,1.119,0.394,0.034,mg/L
2017-03-06,POSE,38.895193,-78.147862,River/Stream,1.061,0.505,0.03,mg/L
2017-03-13,POSE,38.895193,-78.147862,River/Stream,1.037,0.504,0.03,mg/L
2017-03-20,POSE,38.895193,-78.147862,River/Stream,1.547,0.432,0.03,mg/L
2017-03-28,POSE,38.895193,-78.147862,River/Stream,1.84,0.309,0.028,mg/L
2017-04-18,POSE,38.895193,-78.147862,River/Stream,1.675,0.145,0.028,mg/L
2017-04-25,POSE,38.895193,-78.147862,River/Stream,5.893,0.247,0.028,mg/L
2017-05-02,POSE,38.895193,-78.147862,River/Stream,1.504,0.243,0.027,mg/L
2017-05-09,POSE,38.895193,-78.147862,River/Stream,1.328,0.39,0.025,mg/L
2017-05-23,POSE,38.895193,-78.147862,River/Stream,1.195,0.4,0.019,mg/L
2017-06-13,POSE,38.895193,-78.147862,River/Stream,1.413,0.437,0.017,mg/L
2017-06-20,POSE,38.895193,-78.147862,River/Stream,1.628,0.409,0.036,mg/L
2017-07-24,POSE,38.895193,-78.147862,River/Stream,2.16333333333333,0.319966666666667,0.342,mg/L
2017-08-08,POSE,38.895193,-78.147862,River/Stream,2.78,0.3475,0.038,mg/L
2017-08-21,POSE,38.895193,-78.147862,River/Stream,1.999,0.2533,0.041,mg/L
2017-09-19,POSE,38.895193,-78.147862,River/Stream,1.973,0.1644,0.034,mg/L
2017-10-03,POSE,38.895193,-78.147862,River/Stream,1.972,0.0928,0.03,mg/L
2017-10-10,POSE,38.895193,-78.147862,River/Stream,3.985,0.0477,0.033,mg/L
2017-11-20,POSE,38.895193,-78.147862,River/Stream,1.754,0.4324,0.011,mg/L
2017-11-28,POSE,38.895193,-78.147862,River/Stream,1.485,0.1187,0.013,mg/L
2017-12-06,POSE,38.895193,-78.147862,River/Stream,1.708,0.0483,0.014,mg/L
2017-12-12,POSE,38.895193,-78.147862,River/Stream,1.38,0.1866,0.013,mg/L
2018-01-09,POSE,38.895193,-78.147862,River/Stream,1.556,0.4294,0.062,mg/L
2018-01-23,POSE,38.895193,-78.147862,River/Stream,2.989,0.5809,0.071,mg/L
2018-02-06,POSE,38.895193,-78.147862,River/Stream,1.663,0.4506,0.016,mg/L
2018-02-13,POSE,38.895193,-78.147862,River/Stream,1.74,0.3937,0.035,mg/L
2018-02-27,POSE,38.895193,-78.147862,River/Stream,1.726,0.2695,0.012,mg/L
2018-03-06,POSE,38.895193,-78.147862,River/Stream,1.326,0.2795,0.012,mg/L
2018-03-13,POSE,38.895193,-78.147862,River/Stream,1.659,0.2551,0.098,mg/L
2018-03-19,POSE,38.895193,-78.147862,River/Stream,1.551,0.2309,0.053,mg/L
2018-03-27,POSE,38.895193,-78.147862,River/Stream,5.271,0.2767,0.084,mg/L
2018-04-17,POSE,38.895193,-78.147862,River/Stream,2.426,0.3693,0.034,mg/L
2018-04-24,POSE,38.895193,-78.147862,River/Stream,2.054,0.1148,0.063,mg/L
2018-05-01,POSE,38.895193,-78.147862,River/Stream,1.885,0.0586,0.019,mg/L
2018-05-08,POSE,38.895193,-78.147862,River/Stream,2.025,0.15,0.029,mg/L
2018-05-22,POSE,38.895193,-78.147862,River/Stream,1.652,0.2995,0.028,mg/L
2018-06-05,POSE,38.895193,-78.147862,River/Stream,1.894,0.369066666666667,0.0193333333333333,mg/L
2018-06-12,POSE,38.895193,-78.147862,River/Stream,1.697,0.4663,0.033,mg/L
2018-07-24,POSE,38.895193,-78.147862,River/Stream,4.073,0.2731,0.025,mg/L
2018-08-07,POSE,38.895193,-78.147862,River/Stream,1.707,0.5272,0.021,mg/L
2018-08-20,POSE,38.895193,-78.147862,River/Stream,2.39433333333333,0.4034,0.0226666666666667,mg/L
2018-09-18,POSE,38.895193,-78.147862,River/Stream,2.377,0.4453,0.083,mg/L
2018-10-02,POSE,38.895193,-78.147862,River/Stream,1.697,0.6262,0.044,mg/L
2018-11-06,POSE,38.895193,-78.147862,River/Stream,2.792,0.4431,0.04,mg/L
2018-11-27,POSE,38.895193,-78.147862,River/Stream,1.372,0.8713,0.025,mg/L
2018-12-04,POSE,38.895193,-78.147862,River/Stream,1.17,0.8453,0.600666666666667,mg/L
2018-12-11,POSE,38.895193,-78.147862,River/Stream,1.104,0.9347,0.166,mg/L
2019-01-08,POSE,38.895193,-78.147862,River/Stream,0.9509,0.8776,0.052,mg/L
2019-01-22,POSE,38.895193,-78.147862,River/Stream,1.071,0.8911,0.098,mg/L
2019-02-12,POSE,38.895193,-78.147862,River/Stream,1.725,0.7651,0.126,mg/L
2019-02-26,POSE,38.895193,-78.147862,River/Stream,1.148,0.9101,0.056,mg/L
2019-03-04,POSE,38.895193,-78.147862,River/Stream,1.31,0.8195,0.014,mg/L
2019-03-12,POSE,38.895193,-78.147862,River/Stream,0.8567,0.8419,0.042,mg/L
2019-03-25,POSE,38.895193,-78.147862,River/Stream,1.182,0.8417,0.036,mg/L
2019-04-02,POSE,38.895193,-78.147862,River/Stream,1.03,0.8763,0.037,mg/L
2019-04-23,POSE,38.895193,-78.147862,River/Stream,1.27733333333333,0.650133333333333,0.14,mg/L
2019-04-30,POSE,38.895193,-78.147862,River/Stream,1.342,0.6633,0.033,mg/L
2019-05-07,POSE,38.895193,-78.147862,River/Stream,1.737,0.5666,0.03,mg/L
2019-05-14,POSE,38.895193,-78.147862,River/Stream,1.802,0.5423,0.036,mg/L
2019-05-21,POSE,38.895193,-78.147862,River/Stream,1.446,0.5546,0.034,mg/L
2019-06-11,POSE,38.895193,-78.147862,River/Stream,1.845,0.3945,0.038,mg/L
2019-06-18,POSE,38.895193,-78.147862,River/Stream,1.795,0.4069,0.043,mg/L
2019-07-30,POSE,38.895193,-78.147862,River/Stream,2.0135,0.35565,0.0425,mg/L
2019-08-06,POSE,38.895193,-78.147862,River/Stream,2.001,0.3199,0.045,mg/L
2019-08-20,POSE,38.895193,-78.147862,River/Stream,2.219,0.2977,0.013,mg/L
2019-09-24,POSE,38.895193,-78.147862,River/Stream,2.471,0.0963,0.05,mg/L
2019-10-09,POSE,38.895193,-78.147862,River/Stream,2.657,0.0763,0.048,mg/L
2019-10-15,POSE,38.895193,-78.147862,River/Stream,1.912,0.1601,0.05,mg/L
2019-11-05,POSE,38.895193,-78.147862,River/Stream,2.127,0.1314,0.048,mg/L
2019-11-19,POSE,38.895193,-78.147862,River/Stream,1.862,0.1583,0.0242,mg/L
2019-12-03,POSE,38.895193,-78.147862,River/Stream,1.962,0.1545,0.0183,mg/L
2019-12-10,POSE,38.895193,-78.147862,River/Stream,1.86533333333333,0.1967,0.0163666666666667,mg/L
2016-10-04,PRIN,33.37843,-97.781508,River/Stream,2.66,0.14,0.041,mg/L
2016-10-11,PRIN,33.37843,-97.781508,River/Stream,3.012,0.119,0.117,mg/L
2016-11-01,PRIN,33.37843,-97.781508,River/Stream,2.64,0.07,0.052,mg/L
2016-11-08,PRIN,33.37843,-97.781508,River/Stream,7.116,0.102,0.361,mg/L
2016-12-13,PRIN,33.37843,-97.781508,River/Stream,2.641,0.11,0.372,mg/L
2017-01-10,PRIN,33.37843,-97.781508,River/Stream,2.411,0.208,0.036,mg/L
2017-02-21,PRIN,33.37843,-97.781508,River/Stream,9.992,0.056,0.032,mg/L
2017-03-07,PRIN,33.37843,-97.781508,River/Stream,2.938,0.052,0.022,mg/L
2017-03-27,PRIN,33.37843,-97.781508,River/Stream,3.032,0.069,0.021,mg/L
2017-04-04,PRIN,33.37843,-97.781508,River/Stream,7.028,0.045,0.023,mg/L
2017-04-18,PRIN,33.37843,-97.781508,River/Stream,9.469,0.425,0.069,mg/L
2017-04-24,PRIN,33.37843,-97.781508,River/Stream,3.788,0.242,0.017,mg/L
2017-04-25,PRIN,33.37843,-97.781508,River/Stream,3.252,0.178,0.017,mg/L
2017-04-26,PRIN,33.37843,-97.781508,River/Stream,3.279,0.166,0.017,mg/L
2017-04-27,PRIN,33.37843,-97.781508,River/Stream,2.993,0.171,0.019,mg/L
2017-05-01,PRIN,33.37843,-97.781508,River/Stream,2.735,0.097,0.017,mg/L
2017-05-09,PRIN,33.37843,-97.781508,River/Stream,2.63,0.058,0.015,mg/L
2017-05-10,PRIN,33.37843,-97.781508,River/Stream,2.606,0.074,0.014,mg/L
2017-05-18,PRIN,33.37843,-97.781508,River/Stream,2.823,0.055,0.011,mg/L
2017-05-23,PRIN,33.37843,-97.781508,River/Stream,2.438,0.054,0.009,mg/L
2017-05-25,PRIN,33.37843,-97.781508,River/Stream,2.298,0.086,0.03,mg/L
2017-05-30,PRIN,33.37843,-97.781508,River/Stream,2.704,0.063,0.001,mg/L
2017-06-06,PRIN,33.37843,-97.781508,River/Stream,3.195,0.107,0.001,mg/L
2017-06-08,PRIN,33.37843,-97.781508,River/Stream,2.831,0.103,0.001,mg/L
2017-07-06,PRIN,33.37843,-97.781508,River/Stream,2.98,0.012,0.042,mg/L
2017-07-11,PRIN,33.37843,-97.781508,River/Stream,2.45,0.024,0.022,mg/L
2017-08-01,PRIN,33.37843,-97.781508,River/Stream,2.591,0.0449,0.034,mg/L
2017-09-05,PRIN,33.37843,-97.781508,River/Stream,2.955,0.0507,0.022,mg/L
2017-09-18,PRIN,33.37843,-97.781508,River/Stream,2.744,0.0201,0.005,mg/L
2017-09-26,PRIN,33.37843,-97.781508,River/Stream,5.691,0.0478,0.007,mg/L
2017-10-03,PRIN,33.37843,-97.781508,River/Stream,4.1995,0.0994,0.0095,mg/L
2017-11-07,PRIN,33.37843,-97.781508,River/Stream,2.502,0.0163,0.01,mg/L
2017-11-09,PRIN,33.37843,-97.781508,River/Stream,3.432,0.0326,0.01,mg/L
2018-01-02,PRIN,33.37843,-97.781508,River/Stream,2.499,0.3937,0.056,mg/L
2018-01-08,PRIN,33.37843,-97.781508,River/Stream,2.41,0.322,0.096,mg/L
2018-02-06,PRIN,33.37843,-97.781508,River/Stream,2.454,0.2865,0.049,mg/L
2018-03-06,PRIN,33.37843,-97.781508,River/Stream,4.923,0.2678,0.006,mg/L
2018-03-15,PRIN,33.37843,-97.781508,River/Stream,3.252,0.1366,0.066,mg/L
2018-04-03,PRIN,33.37843,-97.781508,River/Stream,6.582,0.1741,0.062,mg/L
2018-04-23,PRIN,33.37843,-97.781508,River/Stream,2.916,0.1791,0.063,mg/L
2018-04-24,PRIN,33.37843,-97.781508,River/Stream,2.811,0.1615,0.062,mg/L
2018-04-26,PRIN,33.37843,-97.781508,River/Stream,2.936,0.2017,0.063,mg/L
2018-04-30,PRIN,33.37843,-97.781508,River/Stream,2.697,0.1831,0.017,mg/L
2018-05-01,PRIN,33.37843,-97.781508,River/Stream,2.968,0.1823,0.017,mg/L
2018-05-03,PRIN,33.37843,-97.781508,River/Stream,5.353,0.2465,0.015,mg/L
2018-05-17,PRIN,33.37843,-97.781508,River/Stream,3.117,0.1128,0.016,mg/L
2018-05-30,PRIN,33.37843,-97.781508,River/Stream,2.468,0.0543,0.026,mg/L
2018-06-05,PRIN,33.37843,-97.781508,River/Stream,2.736,0.0249,0.018,mg/L
2018-06-07,PRIN,33.37843,-97.781508,River/Stream,3.486,0.0061,0.016,mg/L
2018-07-09,PRIN,33.37843,-97.781508,River/Stream,6.433,0.0069,0.02,mg/L
2018-07-24,PRIN,33.37843,-97.781508,River/Stream,9.637,0.0235,1.767,mg/L
2018-08-07,PRIN,33.37843,-97.781508,River/Stream,9.872,0.0172,1.109,mg/L
2018-09-04,PRIN,33.37843,-97.781508,River/Stream,6.318,0.0158,0.015,mg/L
2018-09-17,PRIN,33.37843,-97.781508,River/Stream,3.395,0.4248,0.066,mg/L
2018-10-03,PRIN,33.37843,-97.781508,River/Stream,2.93,0.1187,0.074,mg/L
2018-11-27,PRIN,33.37843,-97.781508,River/Stream,3.583,0.2696,0.022,mg/L
2019-02-05,PRIN,33.37843,-97.781508,River/Stream,2.995,0.0659,0.077,mg/L
2019-03-05,PRIN,33.37843,-97.781508,River/Stream,2.868,0.2563,0.352,mg/L
2019-03-14,PRIN,33.37843,-97.781508,River/Stream,10.18,0.1342,0.047,mg/L
2019-04-02,PRIN,33.37843,-97.781508,River/Stream,3.099,0.0369,0.039,mg/L
2019-04-22,PRIN,33.37843,-97.781508,River/Stream,5.375,0.1107,0.035,mg/L
2019-04-24,PRIN,33.37843,-97.781508,River/Stream,5.171,0.04915,0.033,mg/L
2019-04-25,PRIN,33.37843,-97.781508,River/Stream,5.128,0.1216,0.033,mg/L
2019-04-29,PRIN,33.37843,-97.781508,River/Stream,4.241,0.0137,0.033,mg/L
2019-05-01,PRIN,33.37843,-97.781508,River/Stream,4.027,0.0443,0.024,mg/L
2019-05-09,PRIN,33.37843,-97.781508,River/Stream,9.83,0.1926,0.045,mg/L
2019-05-14,PRIN,33.37843,-97.781508,River/Stream,5.921,0.2389,0.038,mg/L
2019-05-16,PRIN,33.37843,-97.781508,River/Stream,4.502,0.179,0.031,mg/L
2019-05-28,PRIN,33.37843,-97.781508,River/Stream,3.973,0.1299,0.046,mg/L
2019-06-04,PRIN,33.37843,-97.781508,River/Stream,4.644,0.207233333333333,0.0386666666666667,mg/L
2019-06-10,PRIN,33.37843,-97.781508,River/Stream,4.092,0.1036,0.033,mg/L
2019-07-10,PRIN,33.37843,-97.781508,River/Stream,2.703,0.0915,0.033,mg/L
2019-07-30,PRIN,33.37843,-97.781508,River/Stream,2.65433333333333,0.0266,0.0366666666666667,mg/L
2019-08-06,PRIN,33.37843,-97.781508,River/Stream,2.686,0.0165,0.03,mg/L
2019-09-03,PRIN,33.37843,-97.781508,River/Stream,2.934,0.0317,0.025,mg/L
