"","LAT","LON","SITE_ID","ECO_TYPE","DATE_COL","VARIABLE","RESULT","UNIT","TROPHIC_STATE"
"26719",35.1539,-90.7198,"LAGOS_50675","Lake","2010-09-28","CHLORIDE",0.9,"mgl",NA
"26720",35.1539,-90.7198,"LAGOS_50675","Lake","2010-09-28","SP_COND",44,"uS/cm",NA
"26721",35.1539,-90.7198,"LAGOS_50675","Lake","2010-09-28","DO",7.1,"mgl",NA
"26722",35.1539,-90.7198,"LAGOS_50675","Lake","2010-09-28","MAGNESIUM",2.11,"mgl",NA
"26723",35.1539,-90.7198,"LAGOS_50675","Lake","2010-09-28","pH",7.2,NA,NA
"26724",35.1539,-90.7198,"LAGOS_50675","Lake","2010-09-28","SULFATE",0.16,"mgl",NA
"26725",35.1539,-90.7198,"LAGOS_50675","Lake","2010-09-28","TEMP",23.9,"degc",NA
"26726",34.1744,-92.6228,"LAGOS_293444","Lake","2009-11-09","CALCIUM",1.43,"mgl",NA
"26727",34.1744,-92.6228,"LAGOS_293444","Lake","2009-11-09","CHLORIDE",1.06,"mgl",NA
"26728",34.1744,-92.6228,"LAGOS_293444","Lake","2009-11-09","SP_COND",64,"uS/cm",NA
"26729",34.1744,-92.6228,"LAGOS_293444","Lake","2009-11-09","DO",4.3,"mgl",NA
"26730",34.1744,-92.6228,"LAGOS_293444","Lake","2009-11-09","MAGNESIUM",0.684,"mgl",NA
"26731",34.1744,-92.6228,"LAGOS_293444","Lake","2009-11-09","pH",5.08,NA,NA
"26732",34.1744,-92.6228,"LAGOS_293444","Lake","2009-11-09","SULFATE",2.56,"mgl",NA
"26733",34.1744,-92.6228,"LAGOS_293444","Lake","2009-11-09","TEMP",16.1,"degc",NA
"26734",36.303,-91.535,"LAGOS_43619","Lake","2014-10-20","CHLORIDE",3.32,"mgl",NA
"26735",36.303,-91.535,"LAGOS_43619","Lake","2014-10-20","DO",8.21,"mgl",NA
"26736",36.303,-91.535,"LAGOS_43619","Lake","2014-10-20","pH",7.86,NA,NA
"26737",36.303,-91.535,"LAGOS_43619","Lake","2014-10-20","SULFATE",3.27,"mgl",NA
"26738",36.303,-91.535,"LAGOS_43619","Lake","2014-10-20","TEMP",19.7,"degc",NA
"26739",35.1539,-90.7198,"LAGOS_50675","Lake","2010-06-22","CALCIUM",3.76,"mgl",NA
"26740",35.1539,-90.7198,"LAGOS_50675","Lake","2010-06-22","CHLORIDE",0.96,"mgl",NA
"26741",35.1539,-90.7198,"LAGOS_50675","Lake","2010-06-22","SP_COND",69,"uS/cm",NA
"26742",35.1539,-90.7198,"LAGOS_50675","Lake","2010-06-22","DO",8.37,"mgl",NA
"26743",35.1539,-90.7198,"LAGOS_50675","Lake","2010-06-22","MAGNESIUM",2.32,"mgl",NA
"26744",35.1539,-90.7198,"LAGOS_50675","Lake","2010-06-22","pH",8.8,NA,NA
"26745",35.1539,-90.7198,"LAGOS_50675","Lake","2010-06-22","SULFATE",2.15,"mgl",NA
"26746",35.1539,-90.7198,"LAGOS_50675","Lake","2010-06-22","TEMP",6.13,"degc",NA
"26747",32.62129,-86.25953,"LAGOS_236196","Lake","2008-04-22","CHLORIDE",4.46,"mgl","Eutrophic"
"26748",37.72612,-97.79422,"LAGOS_376907","Lake","2007-06-25","SP_COND",750,"uS/cm",NA
"26749",37.72612,-97.79422,"LAGOS_376907","Lake","2007-06-25","TEMP",24.5,"degc",NA
"26750",34.5978,-93.3997,"LAGOS_292017","Lake","2016-04-25","CALCIUM",4.56,"mgl",NA
"26751",34.5978,-93.3997,"LAGOS_292017","Lake","2016-04-25","SP_COND",44,"uS/cm",NA
"26752",34.5978,-93.3997,"LAGOS_292017","Lake","2016-04-25","DO",10,"mgl",NA
"26753",34.5978,-93.3997,"LAGOS_292017","Lake","2016-04-25","MAGNESIUM",1.21,"mgl",NA
"26754",34.5978,-93.3997,"LAGOS_292017","Lake","2016-04-25","pH",8.39,NA,NA
"26755",34.5978,-93.3997,"LAGOS_292017","Lake","2016-04-25","TEMP",19.8,"degc",NA
"26756",35.74167,-79.01917,"LAGOS_156501","Lake","2008-12-17","CALCIUM",7.09,"mgl",NA
"26757",35.74167,-79.01917,"LAGOS_156501","Lake","2008-12-17","CHLORIDE",14.6,"mgl",NA
"26758",35.74167,-79.01917,"LAGOS_156501","Lake","2008-12-17","SP_COND",150,"uS/cm",NA
"26759",35.74167,-79.01917,"LAGOS_156501","Lake","2008-12-17","DO",10.6,"mgl",NA
"26760",35.74167,-79.01917,"LAGOS_156501","Lake","2008-12-17","MAGNESIUM",2.6,"mgl",NA
"26761",35.74167,-79.01917,"LAGOS_156501","Lake","2008-12-17","pH",7.2,NA,NA
"26762",35.74167,-79.01917,"LAGOS_156501","Lake","2008-12-17","SULFATE",16.8,"mgl",NA
"26763",35.74167,-79.01917,"LAGOS_156501","Lake","2008-12-17","TEMP",9.3,"degc",NA
"26764",35.74167,-79.01917,"LAGOS_156501","Lake","2017-07-25","SP_COND",155,"uS/cm",NA
"26765",35.74167,-79.01917,"LAGOS_156501","Lake","2017-07-25","DO",7.9,"mgl",NA
"26766",35.74167,-79.01917,"LAGOS_156501","Lake","2017-07-25","pH",8.3,NA,NA
"26767",35.74167,-79.01917,"LAGOS_156501","Lake","2017-07-25","TEMP",31.2,"degc",NA
"26768",31.7529,-88.13382,"LAGOS_244048","Lake","2011-09-27","CHLORIDE",10.33,"mgl","Eutrophic"
"26769",40.14971,-105.8614,"LAGOS_449642","Lake","2001-06-19","SP_COND",57,"uS/cm",NA
"26770",40.14971,-105.8614,"LAGOS_449642","Lake","2001-06-19","DO",7.7,"mgl",NA
"26771",40.14971,-105.8614,"LAGOS_449642","Lake","2001-06-19","pH",7.4,NA,NA
"26772",40.14971,-105.8614,"LAGOS_449642","Lake","2001-06-19","TEMP",13.5,"degc",NA
"26773",35.89694,-79.09222,"LAGOS_154413","Lake","2017-04-05","CALCIUM",8.6,"mgl",NA
"26774",35.89694,-79.09222,"LAGOS_154413","Lake","2017-04-05","CHLORIDE",9.22,"mgl",NA
"26775",35.89694,-79.09222,"LAGOS_154413","Lake","2017-04-05","SP_COND",110,"uS/cm",NA
"26776",35.89694,-79.09222,"LAGOS_154413","Lake","2017-04-05","DO",10,"mgl",NA
"26777",35.89694,-79.09222,"LAGOS_154413","Lake","2017-04-05","MAGNESIUM",2.96,"mgl",NA
"26778",35.89694,-79.09222,"LAGOS_154413","Lake","2017-04-05","pH",8,NA,NA
"26779",35.89694,-79.09222,"LAGOS_154413","Lake","2017-04-05","SULFATE",5.77,"mgl",NA
"26780",35.89694,-79.09222,"LAGOS_154413","Lake","2017-04-05","TEMP",19.4,"degc",NA
"26781",34.20244,-85.4524,"LAGOS_237213","Lake","2013-12-12","CHLORIDE",3.77,"mgl","Eutrophic"
"26782",34.2767,-93.2958,"LAGOS_290706","Lake","2014-04-07","CALCIUM",8.87,"mgl",NA
"26783",34.2767,-93.2958,"LAGOS_290706","Lake","2014-04-07","CHLORIDE",2.24,"mgl",NA
"26784",34.2767,-93.2958,"LAGOS_290706","Lake","2014-04-07","SP_COND",69,"uS/cm",NA
"26785",34.2767,-93.2958,"LAGOS_290706","Lake","2014-04-07","DO",10.7,"mgl",NA
"26786",34.2767,-93.2958,"LAGOS_290706","Lake","2014-04-07","MAGNESIUM",1.64,"mgl",NA
"26787",34.2767,-93.2958,"LAGOS_290706","Lake","2014-04-07","pH",6.74,NA,NA
"26788",34.2767,-93.2958,"LAGOS_290706","Lake","2014-04-07","SULFATE",4.76,"mgl",NA
"26789",34.2767,-93.2958,"LAGOS_290706","Lake","2014-04-07","TEMP",12.4,"degc",NA
"26790",42.43916,-122.01224,"LAGOS_473584","Lake","2017-07-03","SP_COND",104,"uS/cm",NA
"26791",42.43916,-122.01224,"LAGOS_473584","Lake","2017-07-03","DO",9.2,"mgl",NA
"26792",42.43916,-122.01224,"LAGOS_473584","Lake","2017-07-03","pH",9.7,NA,NA
"26793",42.43916,-122.01224,"LAGOS_473584","Lake","2017-07-03","TEMP",21,"degc",NA
"26794",33.69667,-93.96111,"LAGOS_408132","Lake","2012-04-16","CALCIUM",4.69,"mgl","Eutrophic"
"26795",33.69667,-93.96111,"LAGOS_408132","Lake","2012-04-16","CHLORIDE",2.71,"mgl","Eutrophic"
"26796",33.69667,-93.96111,"LAGOS_408132","Lake","2012-04-16","SP_COND",47,"uS/cm","Eutrophic"
"26797",33.69667,-93.96111,"LAGOS_408132","Lake","2012-04-16","DO",8.63,"mgl","Eutrophic"
"26798",33.69667,-93.96111,"LAGOS_408132","Lake","2012-04-16","MAGNESIUM",1.14,"mgl","Eutrophic"
"26799",33.69667,-93.96111,"LAGOS_408132","Lake","2012-04-16","pH",7.17,NA,"Eutrophic"
"26800",33.69667,-93.96111,"LAGOS_408132","Lake","2012-04-16","SULFATE",4.5,"mgl","Eutrophic"
"26801",33.69667,-93.96111,"LAGOS_408132","Lake","2012-04-16","TEMP",19.8,"degc","Eutrophic"
"26802",39.19177,-77.00463,"LAGOS_142407","Lake","2011-12-12","CHLORIDE",25.45,"mgl",NA
"26803",39.19177,-77.00463,"LAGOS_142407","Lake","2011-12-12","SP_COND",165,"uS/cm",NA
"26804",39.19177,-77.00463,"LAGOS_142407","Lake","2011-12-12","DO",10.2,"mgl",NA
"26805",39.19177,-77.00463,"LAGOS_142407","Lake","2011-12-12","pH",7.1,NA,NA
"26806",39.19177,-77.00463,"LAGOS_142407","Lake","2011-12-12","SULFATE",5.52,"mgl",NA
"26807",39.19177,-77.00463,"LAGOS_142407","Lake","2011-12-12","TEMP",8.7,"degc",NA
"26808",35.74167,-79.01917,"LAGOS_156501","Lake","2006-04-18","CALCIUM",8.63,"mgl",NA
"26809",35.74167,-79.01917,"LAGOS_156501","Lake","2006-04-18","CHLORIDE",19.9,"mgl",NA
"26810",35.74167,-79.01917,"LAGOS_156501","Lake","2006-04-18","SP_COND",195,"uS/cm",NA
"26811",35.74167,-79.01917,"LAGOS_156501","Lake","2006-04-18","DO",8.8,"mgl",NA
"26812",35.74167,-79.01917,"LAGOS_156501","Lake","2006-04-18","MAGNESIUM",3.07,"mgl",NA
"26813",35.74167,-79.01917,"LAGOS_156501","Lake","2006-04-18","pH",7.7,NA,NA
"26814",35.74167,-79.01917,"LAGOS_156501","Lake","2006-04-18","SULFATE",17.9,"mgl",NA
"26815",35.74167,-79.01917,"LAGOS_156501","Lake","2006-04-18","TEMP",19.3,"degc",NA
"26816",31.40445,-86.47918,"LAGOS_233339","Lake","2007-05-23","CHLORIDE",3.65,"mgl","Mesotrophic"
"26817",34.5978,-93.3997,"LAGOS_292017","Lake","2013-03-19","CALCIUM",4.68,"mgl",NA
"26818",34.5978,-93.3997,"LAGOS_292017","Lake","2013-03-19","CHLORIDE",2.1,"mgl",NA
"26819",34.5978,-93.3997,"LAGOS_292017","Lake","2013-03-19","SP_COND",36,"uS/cm",NA
"26820",34.5978,-93.3997,"LAGOS_292017","Lake","2013-03-19","DO",11.1,"mgl",NA
"26821",34.5978,-93.3997,"LAGOS_292017","Lake","2013-03-19","MAGNESIUM",1.37,"mgl",NA
"26822",34.5978,-93.3997,"LAGOS_292017","Lake","2013-03-19","pH",6.93,NA,NA
"26823",34.5978,-93.3997,"LAGOS_292017","Lake","2013-03-19","SULFATE",3.88,"mgl",NA
"26824",34.5978,-93.3997,"LAGOS_292017","Lake","2013-03-19","TEMP",11.8,"degc",NA
"26825",33.57322,-87.20552,"LAGOS_247444","Lake","2005-08-16","CALCIUM",13.5,"mgl","Eutrophic"
"26826",33.57322,-87.20552,"LAGOS_247444","Lake","2005-08-16","CHLORIDE",4.34,"mgl","Eutrophic"
"26827",35.999,-94.135,"LAGOS_80896","Lake","2016-03-14","CHLORIDE",2.04,"mgl",NA
"26828",35.999,-94.135,"LAGOS_80896","Lake","2016-03-14","SP_COND",134,"uS/cm",NA
"26829",35.999,-94.135,"LAGOS_80896","Lake","2016-03-14","DO",10.2,"mgl",NA
"26830",35.999,-94.135,"LAGOS_80896","Lake","2016-03-14","pH",7.8,NA,NA
"26831",35.999,-94.135,"LAGOS_80896","Lake","2016-03-14","SULFATE",5.12,"mgl",NA
"26832",35.999,-94.135,"LAGOS_80896","Lake","2016-03-14","TEMP",16.3,"degc",NA
"26833",34.20244,-85.4524,"LAGOS_237213","Lake","2016-07-27","CHLORIDE",14.1,"mgl","Eutrophic"
"26834",42.43916,-122.01224,"LAGOS_473584","Lake","2014-08-11","SP_COND",118,"uS/cm","Eutrophic"
"26835",42.43916,-122.01224,"LAGOS_473584","Lake","2014-08-11","DO",7,"mgl","Eutrophic"
"26836",42.43916,-122.01224,"LAGOS_473584","Lake","2014-08-11","pH",9,NA,"Eutrophic"
"26837",42.43916,-122.01224,"LAGOS_473584","Lake","2014-08-11","TEMP",21.7,"degc","Eutrophic"
"26838",42.43916,-122.01224,"LAGOS_473584","Lake","2008-05-27","SP_COND",107,"uS/cm",NA
"26839",42.43916,-122.01224,"LAGOS_473584","Lake","2008-05-27","DO",7.8,"mgl",NA
"26840",42.43916,-122.01224,"LAGOS_473584","Lake","2008-05-27","pH",7.6,NA,NA
"26841",42.43916,-122.01224,"LAGOS_473584","Lake","2008-05-27","TEMP",14.1,"degc",NA
"26842",42.43916,-122.01224,"LAGOS_473584","Lake","2015-06-09","SP_COND",115,"uS/cm",NA
"26843",42.43916,-122.01224,"LAGOS_473584","Lake","2015-06-09","DO",10.4,"mgl",NA
"26844",42.43916,-122.01224,"LAGOS_473584","Lake","2015-06-09","pH",8.9,NA,NA
"26845",42.43916,-122.01224,"LAGOS_473584","Lake","2015-06-09","TEMP",20.5,"degc",NA
"26846",40.24332,-105.81362,"LAGOS_449545","Lake","2001-07-12","SP_COND",50,"uS/cm",NA
"26847",40.24332,-105.81362,"LAGOS_449545","Lake","2001-07-12","DO",7.6,"mgl",NA
"26848",40.24332,-105.81362,"LAGOS_449545","Lake","2001-07-12","pH",7.6,NA,NA
"26849",40.24332,-105.81362,"LAGOS_449545","Lake","2001-07-12","TEMP",17.8,"degc",NA
"26850",35.74167,-79.01917,"LAGOS_156501","Lake","2013-07-09","SP_COND",141,"uS/cm",NA
"26851",35.74167,-79.01917,"LAGOS_156501","Lake","2013-07-09","DO",8,"mgl",NA
"26852",35.74167,-79.01917,"LAGOS_156501","Lake","2013-07-09","pH",7.8,NA,NA
"26853",35.74167,-79.01917,"LAGOS_156501","Lake","2013-07-09","TEMP",28.3,"degc",NA
"26854",35.74167,-79.01917,"LAGOS_156501","Lake","2017-07-10","SP_COND",153,"uS/cm",NA
"26855",35.74167,-79.01917,"LAGOS_156501","Lake","2017-07-10","DO",8.6,"mgl",NA
"26856",35.74167,-79.01917,"LAGOS_156501","Lake","2017-07-10","pH",8.6,NA,NA
"26857",35.74167,-79.01917,"LAGOS_156501","Lake","2017-07-10","TEMP",30.3,"degc",NA
"26858",42.43916,-122.01224,"LAGOS_473584","Lake","2017-05-30","SP_COND",99,"uS/cm",NA
"26859",42.43916,-122.01224,"LAGOS_473584","Lake","2017-05-30","DO",9,"mgl",NA
"26860",42.43916,-122.01224,"LAGOS_473584","Lake","2017-05-30","pH",8.6,NA,NA
"26861",42.43916,-122.01224,"LAGOS_473584","Lake","2017-05-30","TEMP",18.4,"degc",NA
"26862",42.43916,-122.01224,"LAGOS_473584","Lake","2012-08-21","SP_COND",110,"uS/cm",NA
"26863",42.43916,-122.01224,"LAGOS_473584","Lake","2012-08-21","DO",6.6,"mgl",NA
"26864",42.43916,-122.01224,"LAGOS_473584","Lake","2012-08-21","pH",9.1,NA,NA
"26865",42.43916,-122.01224,"LAGOS_473584","Lake","2012-08-21","TEMP",21.6,"degc",NA
"26866",40.24332,-105.81362,"LAGOS_449545","Lake","2006-02-16","CALCIUM",4.67,"mgl","Oligotrophic"
"26867",40.24332,-105.81362,"LAGOS_449545","Lake","2006-02-16","CHLORIDE",0.39,"mgl","Oligotrophic"
"26868",40.24332,-105.81362,"LAGOS_449545","Lake","2006-02-16","SP_COND",29,"uS/cm","Oligotrophic"
"26869",40.24332,-105.81362,"LAGOS_449545","Lake","2006-02-16","DO",10.9,"mgl","Oligotrophic"
"26870",40.24332,-105.81362,"LAGOS_449545","Lake","2006-02-16","MAGNESIUM",0.928,"mgl","Oligotrophic"
"26871",40.24332,-105.81362,"LAGOS_449545","Lake","2006-02-16","pH",6.7,NA,"Oligotrophic"
"26872",40.24332,-105.81362,"LAGOS_449545","Lake","2006-02-16","SULFATE",2.7,"mgl","Oligotrophic"
"26873",40.24332,-105.81362,"LAGOS_449545","Lake","2006-02-16","TEMP",0.4,"degc","Oligotrophic"
"26874",35.95,-79.24111,"LAGOS_156208","Lake","2009-06-16","CALCIUM",5.46,"mgl",NA
"26875",35.95,-79.24111,"LAGOS_156208","Lake","2009-06-16","CHLORIDE",5.35,"mgl",NA
"26876",35.95,-79.24111,"LAGOS_156208","Lake","2009-06-16","SP_COND",76,"uS/cm",NA
"26877",35.95,-79.24111,"LAGOS_156208","Lake","2009-06-16","DO",8.7,"mgl",NA
"26878",35.95,-79.24111,"LAGOS_156208","Lake","2009-06-16","MAGNESIUM",2.39,"mgl",NA
"26879",35.95,-79.24111,"LAGOS_156208","Lake","2009-06-16","pH",7.8,NA,NA
"26880",35.95,-79.24111,"LAGOS_156208","Lake","2009-06-16","SULFATE",4.04,"mgl",NA
"26881",35.95,-79.24111,"LAGOS_156208","Lake","2009-06-16","TEMP",26.8,"degc",NA
"26882",36.36816,-92.57132,"LAGOS_6302","Lake","2013-06-25","CALCIUM",33.9,"mgl",NA
"26883",36.36816,-92.57132,"LAGOS_6302","Lake","2013-06-25","CHLORIDE",4.94,"mgl",NA
"26884",36.36816,-92.57132,"LAGOS_6302","Lake","2013-06-25","SP_COND",241,"uS/cm",NA
"26885",36.36816,-92.57132,"LAGOS_6302","Lake","2013-06-25","DO",7.43,"mgl",NA
"26886",36.36816,-92.57132,"LAGOS_6302","Lake","2013-06-25","MAGNESIUM",11,"mgl",NA
"26887",36.36816,-92.57132,"LAGOS_6302","Lake","2013-06-25","pH",7.63,NA,NA
"26888",36.36816,-92.57132,"LAGOS_6302","Lake","2013-06-25","SULFATE",6.56,"mgl",NA
"26889",36.36816,-92.57132,"LAGOS_6302","Lake","2013-06-25","TEMP",27.2,"degc",NA
"26890",36.297,-91.527,"LAGOS_90357","Lake","2012-08-20","CALCIUM",34.3,"mgl",NA
"26891",36.297,-91.527,"LAGOS_90357","Lake","2012-08-20","CHLORIDE",4.25,"mgl",NA
"26892",36.297,-91.527,"LAGOS_90357","Lake","2012-08-20","DO",7.49,"mgl",NA
"26893",36.297,-91.527,"LAGOS_90357","Lake","2012-08-20","MAGNESIUM",26.3,"mgl",NA
"26894",36.297,-91.527,"LAGOS_90357","Lake","2012-08-20","pH",8.43,NA,NA
"26895",36.297,-91.527,"LAGOS_90357","Lake","2012-08-20","SULFATE",3.69,"mgl",NA
"26896",36.297,-91.527,"LAGOS_90357","Lake","2012-08-20","TEMP",28.1,"degc",NA
"26897",36.01528,-78.69111,"LAGOS_152064","Lake","2009-12-15","CALCIUM",4.82,"mgl","Eutrophic"
"26898",36.01528,-78.69111,"LAGOS_152064","Lake","2009-12-15","CHLORIDE",4.91,"mgl","Eutrophic"
"26899",36.01528,-78.69111,"LAGOS_152064","Lake","2009-12-15","SP_COND",69,"uS/cm","Eutrophic"
"26900",36.01528,-78.69111,"LAGOS_152064","Lake","2009-12-15","DO",9.6,"mgl","Eutrophic"
"26901",36.01528,-78.69111,"LAGOS_152064","Lake","2009-12-15","MAGNESIUM",1.9,"mgl","Eutrophic"
"26902",36.01528,-78.69111,"LAGOS_152064","Lake","2009-12-15","pH",7.3,NA,"Eutrophic"
"26903",36.01528,-78.69111,"LAGOS_152064","Lake","2009-12-15","SULFATE",6.33,"mgl","Eutrophic"
