"","DATE_COL","DOC","NO3","TP","DOC_UNITS","NO3_UNITS","TP_UNITS","YEAR","LAT_DD83","LON_DD83","ECO_TYPE","SITE_ID"
"3237",2012-08-17,3.54,0.305,0.034,"mg/L","mg N/L","mg/L",2012,45.1352057,-85.10758971,"Lake","NLA_2992"
"3238",2012-08-17,8.51,0.002,0.029,"mg/L","mg N/L","mg/L",2012,44.43034743,-83.92044853,"Lake","NLA_2993"
"3239",2012-08-18,6.46,0,0.029,"mg/L","mg N/L","mg/L",2012,36.12929344,-79.83690419,"Lake","NLA_2212"
"3240",2012-08-18,5.27,0.002,0.007,"mg/L","mg N/L","mg/L",2012,27.20734613,-81.35075299,"Lake","NLA_2132"
"3241",2012-08-18,51.01,0,0.498,"mg/L","mg N/L","mg/L",2012,42.53266913,-100.5913352,"Lake","NLA_2994"
"3242",2012-08-19,29.97,0,0.083,"mg/L","mg N/L","mg/L",2012,26.42221393,-81.49292185,"Lake","NLA_2995"
"3243",2012-08-19,12.84,0.023,0.107,"mg/L","mg N/L","mg/L",2012,26.96218896,-80.86112023,"Lake","NLA_2129"
"3244",2012-08-19,50.62,0,0.268,"mg/L","mg N/L","mg/L",2012,42.26770048,-99.24832415,"Lake","NLA_2996"
"3245",2012-08-19,18.56,0,0.028,"mg/L","mg N/L","mg/L",2012,36.89563356,-105.1370534,"Lake","NLA_2187"
"3246",2012-08-20,2.27,0,0.021,"mg/L","mg N/L","mg/L",2012,48.24728982,-114.1209126,"Lake","NLA_2997"
"3247",2012-08-20,3.39,0,0.017,"mg/L","mg N/L","mg/L",2012,38.00054365,-87.34409037,"Lake","NLA_2998"
"3248",2012-08-20,14.08,0,0.501,"mg/L","mg N/L","mg/L",2012,44.32793752,-97.11673425,"Lake","NLA_2999"
"3249",2012-08-20,3.27,0,0.039,"mg/L","mg N/L","mg/L",2012,44.39992585,-121.8013897,"Lake","NLA_3000"
"3250",2012-08-20,5.75,0,0.128,"mg/L","mg N/L","mg/L",2012,41.05750722,-81.34450481,"Lake","NLA_3001"
"3251",2012-08-20,0.75,0.005,0.0056,"mg/L","mg N/L","mg/L",2012,40.76439588,-122.2541896,"Lake","NLA_3002"
"3252",2012-08-20,4.9,0,0.033,"mg/L","mg N/L","mg/L",2012,39.26151083,-86.11289562,"Lake","NLA_3003"
"3253",2012-08-20,3.98,1.04,0.182,"mg/L","mg N/L","mg/L",2012,38.55949766,-75.56233222,"Lake","NLA_3004"
"3254",2012-08-20,5.02,0.002,0.107,"mg/L","mg N/L","mg/L",2012,36.06720319,-91.14242843,"Lake","NLA_3005"
"3255",2012-08-20,4.06,0.15,0.116,"mg/L","mg N/L","mg/L",2012,35.85874627,-78.66155303,"Lake","NLA_3006"
"3256",2012-08-20,18.72,0,0.049,"mg/L","mg N/L","mg/L",2012,48.89570001,-99.71279981,"Lake","NLA_3007"
"3257",2012-08-20,8.8,0.05,0.012,"mg/L","mg N/L","mg/L",2012,46.37254151,-69.22930798,"Lake","NLA_3008"
"3258",2012-08-20,15,NA,0.032,"mg/L","mg N/L","mg/L",2012,45.89865584,-89.6943733,"Lake","NLA_3009"
"3259",2012-08-21,15.09,0,0.11,"mg/L","mg N/L","mg/L",2012,46.12736157,-96.13317067,"Lake","NLA_3010"
"3260",2012-08-21,4.56,0,0.049,"mg/L","mg N/L","mg/L",2012,37.9689899,-87.76969281,"Lake","NLA_3011"
"3261",2012-08-21,9.67,0,0.135,"mg/L","mg N/L","mg/L",2012,38.62966176,-92.60391967,"Lake","NLA_3012"
"3262",2012-08-21,1.65,0,0.007,"mg/L","mg N/L","mg/L",2012,41.36491157,-106.3458452,"Lake","NLA_3013"
"3263",2012-08-21,3.24,0.002,0.037,"mg/L","mg N/L","mg/L",2012,32.0700182,-84.29710667,"Lake","NLA_3014"
"3264",2012-08-21,515.81,0,3.636,"mg/L","mg N/L","mg/L",2012,41.92340362,-102.3884007,"Lake","NLA_3015"
"3265",2012-08-21,1.3,0.002,0.014,"mg/L","mg N/L","mg/L",2012,35.06216037,-82.69528294,"Lake","NLA_2202"
"3266",2012-08-21,24.6,0,0.137,"mg/L","mg N/L","mg/L",2012,45.42085242,-97.50813452,"Lake","NLA_3016"
"3267",2012-08-21,34.42,0,0.124,"mg/L","mg N/L","mg/L",2012,38.30009665,-102.7612671,"Lake","NLA_2553"
"3268",2012-08-21,0.68,0.032,0.01,"mg/L","mg N/L","mg/L",2012,48.95316293,-114.3227227,"Lake","NLA_3017"
"3269",2012-08-21,7.99,0,0.082,"mg/L","mg N/L","mg/L",2012,45.86625548,-95.29576378,"Lake","NLA_3018"
"3270",2012-08-21,6.7,0.05,0.013,"mg/L","mg N/L","mg/L",2012,46.16781234,-69.00231021,"Lake","NLA_3019"
"3271",2012-08-21,5.33,0,0.151,"mg/L","mg N/L","mg/L",2012,35.58318947,-90.96294056,"Lake","NLA_3020"
"3272",2012-08-21,36.1,0.005,0.0299,"mg/L","mg N/L","mg/L",2012,41.99178315,-121.8782454,"Lake","NLA_3021"
"3273",2012-08-21,5.29,0,0.079,"mg/L","mg N/L","mg/L",2012,34.16108989,-109.9796571,"Lake","NLA_3022"
"3274",2012-08-21,7.91,0,0.031,"mg/L","mg N/L","mg/L",2012,46.42201675,-124.0356028,"Lake","NLA_2544"
"3275",2012-08-21,2.04,0.002,0.03,"mg/L","mg N/L","mg/L",2012,43.81091778,-121.9093017,"Lake","NLA_3023"
"3276",2012-08-21,1.71,0,0.014,"mg/L","mg N/L","mg/L",2012,40.70340664,-83.37874497,"Lake","NLA_2587"
"3277",2012-08-21,4.1,NA,0.009,"mg/L","mg N/L","mg/L",2012,45.80478692,-89.71210018,"Lake","NLA_3024"
"3278",2012-08-21,15.98,0,0.075,"mg/L","mg N/L","mg/L",2012,43.48649233,-84.76870838,"Lake","NLA_3025"
"3279",2012-08-21,6.14,0.002,0.017,"mg/L","mg N/L","mg/L",2012,43.21860654,-85.46809659,"Lake","NLA_2513"
"3280",2012-08-21,2.98,0,0.075,"mg/L","mg N/L","mg/L",2012,44.97021316,-116.001262,"Lake","NLA_3026"
"3281",2012-08-22,16.6,0,0.425,"mg/L","mg N/L","mg/L",2012,47.66607411,-95.78566673,"Lake","NLA_3027"
"3282",2012-08-22,5.26,0.002,0.121,"mg/L","mg N/L","mg/L",2012,34.60033557,-92.50069818,"Lake","NLA_3028"
"3283",2012-08-22,8.08,0.005,0.0337,"mg/L","mg N/L","mg/L",2012,39.09599481,-122.9319835,"Lake","NLA_3029"
"3284",2012-08-22,26.81,0,0.061,"mg/L","mg N/L","mg/L",2012,47.848299,-100.278256,"Lake","NLA_3030"
"3285",2012-08-22,6.19,0.01,0.088,"mg/L","mg N/L","mg/L",2012,41.08846075,-82.7290152,"Lake","NLA_3031"
"3286",2012-08-22,6.4,0.05,0.011,"mg/L","mg N/L","mg/L",2012,44.78163002,-67.20470823,"Lake","NLA_3032"
"3287",2012-08-22,1.53,0.003,0.012,"mg/L","mg N/L","mg/L",2012,48.6294753,-114.3920285,"Lake","NLA_3033"
"3288",2012-08-22,14.45,0.003,0.328,"mg/L","mg N/L","mg/L",2012,48.03204771,-98.90839834,"Lake","NLA_3034"
"3289",2012-08-22,311.56,0,0.566,"mg/L","mg N/L","mg/L",2012,42.0197906,-102.436373,"Lake","NLA_3035"
"3290",2012-08-22,0.57,0.002,0.065,"mg/L","mg N/L","mg/L",2012,44.011243,-121.742747,"Lake","NLA_3036"
"3291",2012-08-22,4.24,0.003,0.04,"mg/L","mg N/L","mg/L",2012,38.21375521,-87.11795032,"Lake","NLA_3037"
"3292",2012-08-22,3.38,0,0.027,"mg/L","mg N/L","mg/L",2012,39.02600151,-86.47054783,"Lake","NLA_3038"
"3293",2012-08-22,7.13,0.002,0.045,"mg/L","mg N/L","mg/L",2012,35.71052114,-78.15717765,"Lake","NLA_3039"
"3294",2012-08-22,21.39,0,0.753,"mg/L","mg N/L","mg/L",2012,44.83195396,-97.72143694,"Lake","NLA_3040"
"3295",2012-08-22,18.3,0.003,0.036,"mg/L","mg N/L","mg/L",2012,32.09647199,-82.90033962,"Lake","NLA_3041"
"3296",2012-08-22,4.51,0.002,0.011,"mg/L","mg N/L","mg/L",2012,34.42742317,-111.0867324,"Lake","NLA_3042"
"3297",2012-08-22,12,NA,0.049,"mg/L","mg N/L","mg/L",2012,45.71958321,-89.88146231,"Lake","NLA_3043"
"3298",2012-08-22,2.24,0.003,0.067,"mg/L","mg N/L","mg/L",2012,33.84530018,-111.6185016,"Lake","NLA_2128"
"3299",2012-08-22,3.65,0.04,0.017,"mg/L","mg N/L","mg/L",2012,40.99943137,-80.49312977,"Lake","NLA_3044"
"3300",2012-08-22,6.89,0,0.122,"mg/L","mg N/L","mg/L",2012,33.5630296,-97.01641569,"Lake","NLA_3045"
"3301",2012-08-22,19.74,0,0.035,"mg/L","mg N/L","mg/L",2012,42.38808843,-84.90798786,"Lake","NLA_2501"
"3302",2012-08-22,2.76,0,0.009,"mg/L","mg N/L","mg/L",2012,44.74644759,-72.59930665,"Lake","NLA_3046"
"3303",2012-08-22,4.24,0,0.075,"mg/L","mg N/L","mg/L",2012,43.62015035,-85.28522778,"Lake","NLA_3047"
"3304",2012-08-22,0.98,0.002,0.053,"mg/L","mg N/L","mg/L",2012,45.26811761,-116.2079681,"Lake","NLA_3048"
"3305",2012-08-23,0.48,0.14,0.072,"mg/L","mg N/L","mg/L",2012,47.13372828,-124.0473316,"Lake","NLA_3049"
"3306",2012-08-23,4.57,0.002,0.016,"mg/L","mg N/L","mg/L",2012,40.05558648,-105.7470802,"Lake","NLA_3050"
"3307",2012-08-23,3.1,0.05,0.004,"mg/L","mg N/L","mg/L",2012,44.76671955,-67.69865499,"Lake","NLA_3051"
"3308",2012-08-23,6.01,0,0.081,"mg/L","mg N/L","mg/L",2012,41.93354662,-103.4942217,"Lake","NLA_3052"
"3309",2012-08-23,12.69,0,0.01,"mg/L","mg N/L","mg/L",2012,48.16778753,-114.3675211,"Lake","NLA_3053"
"3310",2012-08-23,5.4,0.04,0.036,"mg/L","mg N/L","mg/L",2012,41.23632668,-79.65610085,"Lake","NLA_3054"
"3311",2012-08-23,2.59,0,0.009,"mg/L","mg N/L","mg/L",2012,39.65347461,-82.47378134,"Lake","NLA_3055"
"3312",2012-08-23,7.65,0,0.037,"mg/L","mg N/L","mg/L",2012,33.40602291,-114.7138943,"Lake","NLA_3056"
"3313",2012-08-23,9.45,0.002,0.029,"mg/L","mg N/L","mg/L",2012,43.7979845,-85.31301037,"Lake","NLA_3057"
"3314",2012-08-23,5.46,0.002,0.016,"mg/L","mg N/L","mg/L",2012,42.5677644,-85.45118289,"Lake","NLA_3058"
"3315",2012-08-24,4.01,0.002,0.016,"mg/L","mg N/L","mg/L",2012,44.41873636,-72.94729757,"Lake","NLA_2448"
"3316",2012-08-24,2.92,0.002,0.015,"mg/L","mg N/L","mg/L",2012,34.41755034,-93.07012469,"Lake","NLA_3059"
"3317",2012-08-24,34.49,0.006,0.392,"mg/L","mg N/L","mg/L",2012,33.0266436,-114.5090632,"Lake","NLA_3060"
"3318",2012-08-24,37.5,0,1.156,"mg/L","mg N/L","mg/L",2012,42.35166617,-101.2441503,"Lake","NLA_3061"
"3319",2012-08-24,12.07,0,0.421,"mg/L","mg N/L","mg/L",2012,40.94645984,-100.2425074,"Lake","NLA_3062"
"3320",2012-08-25,6.37,0,0.104,"mg/L","mg N/L","mg/L",2012,40.72029355,-99.69727541,"Lake","NLA_3063"
"3321",2012-08-26,12.56,0.005,0.873,"mg/L","mg N/L","mg/L",2012,40.57928385,-96.84481374,"Lake","NLA_3064"
"3322",2012-08-26,5.72,0.208,0.267,"mg/L","mg N/L","mg/L",2012,40.06311139,-99.29220135,"Lake","NLA_2652"
"3323",2012-08-27,2.29,0.002,0.009,"mg/L","mg N/L","mg/L",2012,47.12004952,-122.577182,"Lake","NLA_3065"
"3324",2012-08-27,20.5,0,0.084,"mg/L","mg N/L","mg/L",2012,45.91255997,-99.21601903,"Lake","NLA_3066"
"3325",2012-08-27,12.25,0,0.319,"mg/L","mg N/L","mg/L",2012,40.76510679,-96.85405546,"Lake","NLA_3067"
"3326",2012-08-27,13.49,0,0.815,"mg/L","mg N/L","mg/L",2012,44.20860117,-96.84466113,"Lake","NLA_3068"
"3327",2012-08-27,27.07,0,0.738,"mg/L","mg N/L","mg/L",2012,48.38062147,-110.9852659,"Lake","NLA_3069"
"3328",2012-08-27,3.3,0.05,0.004,"mg/L","mg N/L","mg/L",2012,44.87076276,-67.58003846,"Lake","NLA_2858"
"3329",2012-08-27,4.92,0,0.021,"mg/L","mg N/L","mg/L",2012,39.77597099,-81.52247236,"Lake","NLA_3070"
"3330",2012-08-27,1.84,0.002,0.036,"mg/L","mg N/L","mg/L",2012,39.9856728,-107.231024,"Lake","NLA_3071"
"3331",2012-08-27,2.76,0.005,0.053,"mg/L","mg N/L","mg/L",2012,34.49328953,-117.2618539,"Lake","NLA_3072"
"3332",2012-08-27,7,NA,0.017,"mg/L","mg N/L","mg/L",2012,45.19365958,-90.44187712,"Lake","NLA_3073"
"3333",2012-08-28,8.83,0.005,0.0239,"mg/L","mg N/L","mg/L",2012,33.23504244,-116.7444419,"Lake","NLA_3074"
"3334",2012-08-28,13.46,0.005,0.067,"mg/L","mg N/L","mg/L",2012,44.87790723,-96.63402874,"Lake","NLA_3075"
"3335",2012-08-28,23.85,0,0.099,"mg/L","mg N/L","mg/L",2012,45.75621315,-99.64575832,"Lake","NLA_3076"
"3336",2012-08-28,20.95,0.013,0.039,"mg/L","mg N/L","mg/L",2012,45.81116472,-99.28278555,"Lake","NLA_3077"
"3337",2012-08-28,23.23,0,0.209,"mg/L","mg N/L","mg/L",2012,31.05990761,-81.41324075,"Lake","NLA_2157"
"3338",2012-08-28,9.86,0,0.343,"mg/L","mg N/L","mg/L",2012,48.02656863,-109.6237599,"Lake","NLA_3078"
"3339",2012-08-28,4.88,0.002,0.26,"mg/L","mg N/L","mg/L",2012,41.38619711,-96.48110256,"Lake","NLA_2707"
"3340",2012-08-28,8.27,0.002,0.028,"mg/L","mg N/L","mg/L",2012,40.17407647,-107.7039121,"Lake","NLA_3079"
"3341",2012-08-28,4.88,0.355,0.093,"mg/L","mg N/L","mg/L",2012,45.26728203,-96.37029506,"Lake","NLA_2489"
"3342",2012-08-28,18.83,0.002,0.072,"mg/L","mg N/L","mg/L",2012,45.50796963,-96.51288831,"Lake","NLA_3080"
"3343",2012-08-28,3.23,0.003,0.004,"mg/L","mg N/L","mg/L",2012,39.70336556,-78.6529137,"Lake","NLA_2453"
"3344",2012-08-28,12.98,0.002,0.392,"mg/L","mg N/L","mg/L",2012,40.23250489,-92.69885469,"Lake","NLA_3081"
"3345",2012-08-28,0.7,0.002,0.034,"mg/L","mg N/L","mg/L",2012,46.42220235,-121.5971666,"Lake","NLA_3082"
"3346",2012-08-28,7.71,0,0.025,"mg/L","mg N/L","mg/L",2012,46.65012172,-94.12488338,"Lake","NLA_3083"
"3347",2012-08-28,1.97,0.002,0.01,"mg/L","mg N/L","mg/L",2012,39.46941047,-79.49872597,"Lake","NLA_2322"
"3348",2012-08-28,4.91,0.04,0.035,"mg/L","mg N/L","mg/L",2012,41.69578514,-75.13281395,"Lake","NLA_3084"
"3349",2012-08-28,22,NA,0.059,"mg/L","mg N/L","mg/L",2012,46.47406064,-92.04491337,"Lake","NLA_3085"
"3350",2012-08-28,3.29,0.002,0.023,"mg/L","mg N/L","mg/L",2012,44.86768546,-86.0181976,"Lake","NLA_3086"
"3351",2012-08-28,18,NA,0.024,"mg/L","mg N/L","mg/L",2012,45.76452987,-90.66040551,"Lake","NLA_3087"
"3352",2012-08-29,10.57,0,0.235,"mg/L","mg N/L","mg/L",2012,40.14196149,-92.57464272,"Lake","NLA_3088"
"3353",2012-08-29,8.72,0.003,0.125,"mg/L","mg N/L","mg/L",2012,38.6607598,-85.75451022,"Lake","NLA_3089"
"3354",2012-08-29,0.73,0.026,0.016,"mg/L","mg N/L","mg/L",2012,37.8246388,-107.885134,"Lake","NLA_3090"
"3355",2012-08-29,4.93,0.002,0.037,"mg/L","mg N/L","mg/L",2012,41.92395129,-72.21958455,"Lake","NLA_2327"
"3356",2012-08-29,26.38,0.005,0.525,"mg/L","mg N/L","mg/L",2012,32.04833893,-95.99865481,"Lake","NLA_3091"
"3357",2012-08-29,4.27,0.002,0.047,"mg/L","mg N/L","mg/L",2012,41.09244722,-96.35328376,"Lake","NLA_3092"
"3358",2012-08-29,18.14,0.002,0.339,"mg/L","mg N/L","mg/L",2012,48.96610899,-109.7597298,"Lake","NLA_3093"
"3359",2012-08-29,3.23,0.002,0.013,"mg/L","mg N/L","mg/L",2012,40.50804437,-90.16117672,"Lake","NLA_3094"
"3360",2012-08-29,3.52,0.637,0.009,"mg/L","mg N/L","mg/L",2012,39.71553494,-86.21183124,"Lake","NLA_3095"
"3361",2012-08-29,11.03,0.002,0.042,"mg/L","mg N/L","mg/L",2012,47.58635938,-93.37906583,"Lake","NLA_2521"
"3362",2012-08-29,14.94,0.015,0.419,"mg/L","mg N/L","mg/L",2012,44.59545614,-97.1985202,"Lake","NLA_3096"
"3363",2012-08-29,6.2,0.05,0.009,"mg/L","mg N/L","mg/L",2012,45.77842979,-69.12446592,"Lake","NLA_3097"
"3364",2012-08-29,8.18,0.003,0.039,"mg/L","mg N/L","mg/L",2012,32.38244403,-81.92934836,"Lake","NLA_3098"
"3365",2012-08-29,2.07,0.002,0.01,"mg/L","mg N/L","mg/L",2012,40.83133152,-110.0193773,"Lake","NLA_3099"
"3366",2012-08-29,4.57,0.005,0.0397,"mg/L","mg N/L","mg/L",2012,37.17995179,-121.6910013,"Lake","NLA_3100"
"3367",2012-08-29,7.8,NA,0.02,"mg/L","mg N/L","mg/L",2012,46.55919455,-91.39356434,"Lake","NLA_3101"
"3368",2012-08-29,7.3,NA,0.012,"mg/L","mg N/L","mg/L",2012,45.7344156,-92.53857737,"Lake","NLA_3102"
"3369",2012-08-29,4.02,0.005,0.06,"mg/L","mg N/L","mg/L",2012,46.48448683,-86.10510095,"Lake","NLA_3103"
"3370",2012-08-30,12.05,0.004,0.147,"mg/L","mg N/L","mg/L",2012,38.93722484,-85.19511755,"Lake","NLA_3104"
"3371",2012-08-30,1.58,0.374,0.092,"mg/L","mg N/L","mg/L",2012,47.03340588,-122.9080173,"Lake","NLA_3105"
"3372",2012-08-30,11.76,0.002,0.075,"mg/L","mg N/L","mg/L",2012,35.11670652,-112.0134231,"Lake","NLA_3106"
"3373",2012-08-30,2.17,0.012,0.025,"mg/L","mg N/L","mg/L",2012,39.10008113,-111.2003351,"Lake","NLA_3107"
"3374",2012-08-30,9.66,0.002,0.114,"mg/L","mg N/L","mg/L",2012,37.4167824,-108.4056506,"Lake","NLA_3108"
"3375",2012-08-30,8.55,1.5,0.697,"mg/L","mg N/L","mg/L",2012,40.16908467,-96.83069073,"Lake","NLA_3109"
"3376",2012-08-30,5.72,0,0.068,"mg/L","mg N/L","mg/L",2012,40.98833771,-90.40342515,"Lake","NLA_3110"
"3377",2012-08-30,31.4,0,0.39,"mg/L","mg N/L","mg/L",2012,48.41240242,-110.0578148,"Lake","NLA_3111"
"3378",2012-08-30,7.57,0.002,0.086,"mg/L","mg N/L","mg/L",2012,29.16088523,-95.32520155,"Lake","NLA_3112"
"3379",2012-08-30,1.58,0.002,0.12,"mg/L","mg N/L","mg/L",2012,40.14319362,-107.117692,"Lake","NLA_3113"
"3380",2012-08-30,10.09,0.003,0.116,"mg/L","mg N/L","mg/L",2012,32.05630851,-96.73178299,"Lake","NLA_3114"
"3381",2012-08-30,14,NA,0.039,"mg/L","mg N/L","mg/L",2012,46.3452418,-91.75370431,"Lake","NLA_3115"
"3382",2012-08-31,5.01,0.002,0.084,"mg/L","mg N/L","mg/L",2012,39.03667912,-85.68019805,"Lake","NLA_3116"
"3383",2012-09-04,9.38,0.05,0.142,"mg/L","mg N/L","mg/L",2012,36.38726912,-96.8232291,"Lake","NLA_3117"
"3384",2012-09-04,3.05,0.003,0.019,"mg/L","mg N/L","mg/L",2012,40.67460225,-110.9706993,"Lake","NLA_3118"
"3385",2012-09-04,4.5,0.05,0.009,"mg/L","mg N/L","mg/L",2012,46.03358616,-68.06506684,"Lake","NLA_3119"
"3386",2012-09-04,11,NA,0.024,"mg/L","mg N/L","mg/L",2012,44.07085734,-87.73427579,"Lake","NLA_3120"
"3387",2012-09-04,6.04,0.05,0.128,"mg/L","mg N/L","mg/L",2012,35.19672054,-98.48298246,"Lake","NLA_3121"
"3388",2012-09-05,6.8,0.81,0.083,"mg/L","mg N/L","mg/L",2012,40.1117666,-75.8615303,"Lake","NLA_3122"
"3389",2012-09-05,6.42,0,0.065,"mg/L","mg N/L","mg/L",2012,48.05490061,-106.4419746,"Lake","NLA_3123"
"3390",2012-09-05,6.32,0.004,0.155,"mg/L","mg N/L","mg/L",2012,40.36715267,-83.05951671,"Lake","NLA_2978"
"3391",2012-09-05,3.04,0.007,0.031,"mg/L","mg N/L","mg/L",2012,40.9060993,-111.5911941,"Lake","NLA_3124"
"3392",2012-09-05,5.73,0.002,0.05,"mg/L","mg N/L","mg/L",2012,48.95919311,-118.1271161,"Lake","NLA_3125"
"3393",2012-09-05,16.7,0.05,2.15,"mg/L","mg N/L","mg/L",2012,36.39702172,-97.27510708,"Lake","NLA_3126"
"3394",2012-09-05,5.29,0.002,0.116,"mg/L","mg N/L","mg/L",2012,38.83710051,-82.12452034,"Lake","NLA_2424"
"3395",2012-09-05,6.39,0.004,0.037,"mg/L","mg N/L","mg/L",2012,40.88926752,-109.8461084,"Lake","NLA_3127"
"3396",2012-09-05,9.3,0.003,0.049,"mg/L","mg N/L","mg/L",2012,47.24386707,-95.13155437,"Lake","NLA_3128"
"3397",2012-09-05,12.01,0.002,0.04,"mg/L","mg N/L","mg/L",2012,45.85610163,-95.56327026,"Lake","NLA_3129"
"3398",2012-09-05,4.09,0.005,0.0083,"mg/L","mg N/L","mg/L",2012,39.96955481,-121.2222947,"Lake","NLA_3130"
"3399",2012-09-05,6.99,0.002,0.022,"mg/L","mg N/L","mg/L",2012,41.44474462,-81.17478031,"Lake","NLA_3131"
"3400",2012-09-05,7.98,0.003,0.032,"mg/L","mg N/L","mg/L",2012,47.91117443,-90.48657814,"Lake","NLA_3132"
"3401",2012-09-05,3.7,0.05,0.009,"mg/L","mg N/L","mg/L",2012,47.17249324,-68.24525882,"Lake","NLA_3133"
"3402",2012-09-05,4.08,0.003,0.059,"mg/L","mg N/L","mg/L",2012,39.72076713,-86.72022287,"Lake","NLA_3134"
"3403",2012-09-05,2.91,0,0.008,"mg/L","mg N/L","mg/L",2012,39.45359873,-87.19347607,"Lake","NLA_3135"
"3404",2012-09-05,16,NA,0.025,"mg/L","mg N/L","mg/L",2012,44.29583634,-87.73414988,"Lake","NLA_3136"
"3405",2012-09-06,16.8,0.004,0.023,"mg/L","mg N/L","mg/L",2012,47.55974319,-93.03255611,"Lake","NLA_3137"
"3406",2012-09-06,6.81,0.002,0.039,"mg/L","mg N/L","mg/L",2012,39.08573146,-86.05904543,"Lake","NLA_3138"
"3407",2012-09-06,2.6,0.003,0.014,"mg/L","mg N/L","mg/L",2012,41.71185606,-72.32903222,"Lake","NLA_2380"
"3408",2012-09-06,3.44,0.002,0.03,"mg/L","mg N/L","mg/L",2012,31.91034371,-95.30185594,"Lake","NLA_3139"
"3409",2012-09-06,8.09,0.01,0.712,"mg/L","mg N/L","mg/L",2012,40.12169493,-104.9459108,"Lake","NLA_3140"
"3410",2012-09-06,7.29,0.002,0.069,"mg/L","mg N/L","mg/L",2012,38.93934838,-91.28285684,"Lake","NLA_3141"
"3411",2012-09-06,2.19,0.53,0.005,"mg/L","mg N/L","mg/L",2012,40.15803635,-78.97299781,"Lake","NLA_3142"
"3412",2012-09-06,4.43,0.002,0.026,"mg/L","mg N/L","mg/L",2012,41.23823423,-83.02039327,"Lake","NLA_3143"
"3413",2012-09-06,4.99,0.005,0.0105,"mg/L","mg N/L","mg/L",2012,40.51311798,-121.1651745,"Lake","NLA_3144"
"3414",2012-09-06,10,NA,0.109,"mg/L","mg N/L","mg/L",2012,44.69847871,-87.49992572,"Lake","NLA_3145"
"3415",2012-09-06,9,NA,0.013,"mg/L","mg N/L","mg/L",2012,44.8891413,-88.47492666,"Lake","NLA_3146"
"3416",2012-09-06,16.64,0,0.046,"mg/L","mg N/L","mg/L",2012,47.87668819,-107.1252315,"Lake","NLA_3147"
"3417",2012-09-06,5.42,0.004,0.024,"mg/L","mg N/L","mg/L",2012,42.64690672,-72.21849668,"Lake","NLA_3148"
"3418",2012-09-06,3.25,0.003,0.05,"mg/L","mg N/L","mg/L",2012,48.29227506,-118.32282,"Lake","NLA_3149"
"3419",2012-09-06,4.93,0,0.021,"mg/L","mg N/L","mg/L",2012,40.87400683,-109.1380738,"Lake","NLA_2258"
"3420",2012-09-06,1.12,0.006,0.029,"mg/L","mg N/L","mg/L",2012,43.16510906,-109.8031724,"Lake","NLA_3150"
"3421",2012-09-07,2.41,0.003,0.036,"mg/L","mg N/L","mg/L",2012,41.75998432,-70.65598838,"Lake","NLA_3151"
"3422",2012-09-07,10.07,0.003,0.416,"mg/L","mg N/L","mg/L",2012,38.73981144,-86.99601089,"Lake","NLA_3152"
"3423",2012-09-07,7.82,0.002,0.025,"mg/L","mg N/L","mg/L",2012,48.03662397,-118.8932554,"Lake","NLA_3153"
"3424",2012-09-07,5.35,0.003,0.066,"mg/L","mg N/L","mg/L",2012,40.8739496,-109.1483089,"Lake","NLA_3154"
"3425",2012-09-09,1.5,0.003,0.029,"mg/L","mg N/L","mg/L",2012,41.81248656,-70.63822658,"Lake","NLA_3155"
"3426",2012-09-10,3.93,0.002,0.048,"mg/L","mg N/L","mg/L",2012,42.02607407,-70.88609036,"Lake","NLA_3156"
"3427",2012-09-10,10.8,0.05,0.032,"mg/L","mg N/L","mg/L",2012,34.67080796,-96.65199926,"Lake","NLA_3157"
"3428",2012-09-10,3.07,0.005,0.0102,"mg/L","mg N/L","mg/L",2012,38.47629345,-119.9996916,"Lake","NLA_3158"
"3429",2012-09-10,2.58,0.66,0.191,"mg/L","mg N/L","mg/L",2012,38.51997073,-75.51111717,"Lake","NLA_3159"
"3430",2012-09-10,2.3,0.003,0.036,"mg/L","mg N/L","mg/L",2012,38.36552067,-81.25277547,"Lake","NLA_3160"
"3431",2012-09-10,2.31,0.002,0.026,"mg/L","mg N/L","mg/L",2012,48.24728982,-114.1209126,"Lake","NLA_2997"
"3432",2012-09-10,4.2,0.05,0.006,"mg/L","mg N/L","mg/L",2012,44.87942422,-68.22634141,"Lake","NLA_2875"
"3433",2012-09-10,1.14,0.002,0.026,"mg/L","mg N/L","mg/L",2012,44.83363547,-121.8137759,"Lake","NLA_3161"
"3434",2012-09-10,6.3,NA,0.01,"mg/L","mg N/L","mg/L",2012,45.41937109,-87.91729236,"Lake","NLA_3162"
"3435",2012-09-11,0.99,0.003,0.02,"mg/L","mg N/L","mg/L",2012,48.96435342,-115.1157742,"Lake","NLA_3163"
"3436",2012-09-11,2.89,0.003,0.026,"mg/L","mg N/L","mg/L",2012,40.0798358,-105.2171741,"Lake","NLA_3164"
"3437",2012-09-11,1.33,0.002,0.004,"mg/L","mg N/L","mg/L",2012,44.77856094,-121.7858008,"Lake","NLA_3165"
"3438",2012-09-11,12.78,0.01,0.1,"mg/L","mg N/L","mg/L",2012,30.00697302,-96.70980987,"Lake","NLA_3166"
"3439",2012-09-11,6.68,0.05,0.019,"mg/L","mg N/L","mg/L",2012,34.97670154,-95.3476266,"Lake","NLA_3167"
