"SITECODE","LCODE","SDATE","SHOUR","SMINS","LAB_NID","PHDATE","PHHOUR","PHMINS","FILTDATE","COMPDATE"
"T08","02",18-NOV-98,10,20,"L-ITEME",19-NOV-98,11,20,19-NOV-99,28-JAN-99
"T07","02",18-NOV-98,9,20,"L-MLURI",26-NOV-98,13,0,26-NOV-98,19-MAR-99
"T08","01",18-NOV-98,10,5,"L-ITEME",19-NOV-98,11,20,19-NOV-99,28-JAN-99
"T07","01",18-NOV-98,10,42,"L-MLURI",26-NOV-98,13,0,26-NOV-98,19-MAR-99
"T06","01",18-NOV-98,11,5,"L-AFRCR",19-NOV-98,9,25,20-NOV-98,01-FEB-99
"T05","02",18-NOV-98,,,"L-IGERN",18-NOV-98,12,0,18-NOV-98,05-JAN-99
"T04","05",18-NOV-98,12,10,"",19-NOV-98,10,10,19-NOV-98,09-MAR-99
"T05","01",18-NOV-98,,,"L-IGERN",18-NOV-98,12,0,18-NOV-98,05-JAN-99
"T04","04",18-NOV-98,13,40,"",19-NOV-98,10,10,19-NOV-98,09-MAR-99
"T04","03",18-NOV-98,12,45,"",19-NOV-98,10,10,19-NOV-98,09-MAR-99
"T04","02",18-NOV-98,12,35,"",19-NOV-98,10,10,19-NOV-98,09-MAR-99
"T02","01",18-NOV-98,11,40,"L-MLURI",19-NOV-98,9,0,19-NOV-98,19-JAN-99
"T04","01",18-NOV-98,13,35,"",19-NOV-98,10,10,19-NOV-98,09-MAR-99
"T11","01",18-NOV-98,10,10,"EA-LLAN",19-NOV-98,13,0,19-NOV-98,22-DEC-98
"T05","03",18-NOV-98,,,"L-IGERN",18-NOV-98,12,0,18-NOV-98,05-JAN-99
"T04","01",11-NOV-98,11,22,"",12-NOV-98,9,30,12-NOV-98,09-MAR-99
"T02","01",11-NOV-98,9,30,"L-MLURI",19-NOV-98,9,0,19-NOV-98,19-JAN-99
"T04","02",11-NOV-98,12,0,"",12-NOV-98,9,30,12-NOV-98,09-MAR-99
"T04","03",11-NOV-98,11,55,"",12-NOV-98,9,30,12-NOV-98,09-MAR-99
"T04","04",11-NOV-98,11,30,"",12-NOV-98,9,30,12-NOV-98,09-MAR-99
"T05","01",11-NOV-98,,,"",,,,,
"T05","03",11-NOV-98,,,"",,,,,
"T05","02",11-NOV-98,,,"",,,,,
"T06","01",11-NOV-98,11,0,"L-AFRCR",19-NOV-98,9,25,20-NOV-98,01-FEB-99
"T07","01",11-NOV-98,15,31,"L-MLURI",26-NOV-98,13,0,26-NOV-98,19-MAR-99
"T07","02",11-NOV-98,15,21,"L-MLURI",26-NOV-98,13,0,26-NOV-98,19-MAR-99
"T08","02",11-NOV-98,10,40,"L-ITEME",12-NOV-98,11,15,12-NOV-98,05-JAN-99
"T08","01",11-NOV-98,10,25,"L-ITEME",12-NOV-98,11,15,12-NOV-98,05-JAN-99
"T08","04",11-NOV-98,11,7,"L-ITEME",12-NOV-98,11,15,12-NOV-98,05-JAN-99
"T08","03",11-NOV-98,12,25,"L-ITEME",12-NOV-98,11,15,12-NOV-98,05-JAN-99
"T11","01",11-NOV-98,8,25,"EA-LLAN",12-NOV-98,12,15,12-NOV-98,22-DEC-98
"T04","01",04-NOV-98,11,15,"",05-NOV-98,9,48,05-NOV-98,25-JAN-99
"T11","01",04-NOV-98,8,40,"EA-LLAN",05-NOV-98,12,15,05-NOV-98,12-NOV-98
"T04","02",04-NOV-98,13,15,"",05-NOV-98,9,48,05-NOV-98,25-JAN-99
"T04","03",04-NOV-98,13,5,"",05-NOV-98,9,48,05-NOV-98,25-JAN-99
"T04","04",04-NOV-98,11,25,"",05-NOV-98,9,48,05-NOV-98,25-JAN-99
"T05","01",04-NOV-98,,,"L-IGERN",04-NOV-98,12,0,04-NOV-98,05-JAN-99
"T05","03",04-NOV-98,,,"L-IGERN",04-NOV-98,12,0,04-NOV-98,05-JAN-99
"T05","02",04-NOV-98,,,"L-IGERN",04-NOV-98,12,0,04-NOV-98,05-JAN-99
"T06","01",04-NOV-98,10,55,"L-AFRCR",,,,,
"T07","01",04-NOV-98,9,26,"L-MLURI",26-NOV-98,13,0,26-NOV-98,19-MAR-99
"T07","02",04-NOV-98,11,8,"L-MLURI",26-NOV-98,13,0,26-NOV-98,19-MAR-99
"T08","02",04-NOV-98,10,20,"L-ITEME",05-NOV-98,11,10,05-NOV-98,05-JAN-99
"T08","01",04-NOV-98,10,10,"L-ITEME",05-NOV-98,11,10,05-NOV-98,05-JAN-99
"T08","04",04-NOV-98,12,25,"L-ITEME",05-NOV-98,11,10,05-NOV-98,05-JAN-99
"T08","03",04-NOV-98,14,0,"L-ITEME",05-NOV-98,11,10,05-NOV-98,05-JAN-99
"T02","01",04-NOV-98,11,50,"L-MLURI",05-NOV-98,10,30,05-NOV-98,19-JAN-99
"T11","01",28-OCT-98,9,1,"EA-LLAN",29-OCT-98,8,40,29-OCT-98,12-NOV-98
"T04","03",28-OCT-98,13,10,"",29-OCT-98,10,0,29-OCT-98,25-JAN-99
"T08","02",28-OCT-98,10,45,"L-ITEME",29-OCT-98,11,15,29-OCT-98,04-JAN-99
"T05","02",28-OCT-98,,,"",,,,,
"T05","03",28-OCT-98,,,"",,,,,
"T05","01",28-OCT-98,,,"",,,,,
"T08","03",28-OCT-98,14,0,"L-ITEME",29-OCT-98,11,15,29-OCT-98,04-JAN-99
"T08","01",28-OCT-98,10,25,"L-ITEME",29-OCT-98,11,15,29-OCT-98,04-JAN-99
"T04","04",28-OCT-98,11,45,"",29-OCT-98,10,0,29-OCT-98,25-JAN-99
"T04","01",28-OCT-98,11,40,"",29-OCT-98,10,0,29-OCT-98,25-JAN-99
"T08","04",28-OCT-98,11,5,"L-ITEME",29-OCT-98,11,15,29-OCT-98,04-JAN-99
"T04","02",28-OCT-98,13,15,"",29-OCT-98,10,0,29-OCT-98,25-JAN-99
"T06","01",28-OCT-98,10,55,"L-AFRCR",,,,,
"T02","01",28-OCT-98,9,25,"L-MLURI",03-NOV-98,9,0,03-NOV-98,21-JAN-99
"T07","02",28-OCT-98,10,30,"L-MLURI",05-NOV-98,9,0,05-NOV-98,19-MAR-99
"T07","01",28-OCT-98,8,35,"L-MLURI",05-NOV-98,9,0,05-NOV-98,19-MAR-99
"T08","04",21-OCT-98,9,45,"L-ITEME",22-OCT-98,10,35,22-OCT-98,04-JAN-99
"T07","02",21-OCT-98,9,53,"L-MLURI",05-NOV-98,9,0,05-NOV-98,19-MAR-99
"T04","03",21-OCT-98,12,25,"",23-OCT-98,8,30,23-OCT-98,08-DEC-98
"T04","01",21-OCT-98,10,45,"",23-OCT-98,8,30,23-OCT-98,08-DEC-98
"T05","01",21-OCT-98,,,"L-IGERN",21-OCT-98,13,0,21-OCT-98,04-JAN-99
"T08","01",21-OCT-98,9,0,"L-ITEME",22-OCT-98,10,35,22-OCT-98,04-JAN-99
"T04","02",21-OCT-98,12,30,"",23-OCT-98,8,30,23-OCT-98,08-DEC-98
"T06","01",21-OCT-98,11,10,"L-AFRCR",,,,,
"T05","02",21-OCT-98,,,"L-IGERN",21-OCT-98,13,0,21-OCT-98,04-JAN-99
"T08","02",21-OCT-98,9,15,"L-ITEME",22-OCT-98,10,35,22-OCT-98,04-JAN-99
"T05","03",21-OCT-98,,,"L-IGERN",21-OCT-98,13,0,21-OCT-98,04-JAN-99
"T04","04",21-OCT-98,10,50,"",23-OCT-98,8,30,23-OCT-98,08-DEC-98
"T08","03",21-OCT-98,13,0,"",,,,,
"T07","01",21-OCT-98,10,2,"L-MLURI",05-NOV-98,9,0,05-NOV-98,19-MAR-99
