UID,SITE_ID,YEAR,VISIT_NO,DATE_COL,SITETYPE,PSTL_CODE,LAT_DD83,LON_DD83,AG_ECO9_NM,INDEX_VISIT,ANC,DOC,PH,NTL,PTL,NtoP
1002656,IDR9-0901,2013,2,8/7/2013,PROB,ID,42.57566,-113.6292,Xeric,N,3175.19,1.9,8.44,460,154.1,2.985074627
1002657,NERF-0005,2013,1,8/6/2013,HAND,NE,42.69681,-97.78765,Temperate Plains,Y,3263.0606,6.23,,5960,180,33.11111111
1002658,NES9-0926,2013,1,8/7/2013,PROB,NE,42.58964,-97.87222,Temperate Plains,Y,4755.716,3.93,,6220,210,29.61904762
1002661,TXRO-1080,2013,1,8/7/2013,PROB,TX,31.49309,-94.83198,Coastal Plains,Y,879.59,7.99,7.63,588,131.4,4.474885845
1002662,INS9-0918,2013,2,8/8/2013,PROB,IN,39.18727,-85.3494,Temperate Plains,N,4503.42,2.03,8.15,3038,24,126.5833333
1002663,NYS9-0934,2013,1,8/8/2013,PROB,NY,42.74127,-76.4744,Northern Appalachians,Y,1440.28,2.16,8.06,496,107,4.635514019
1002664,MOLS-1088,2013,1,8/7/2013,PROB,MO,40.0218,-95.2643,Temperate Plains,Y,5221.62,3.05,8.1,1938,203.1,9.542097489
1002665,OHRF-0003,2013,1,8/7/2013,HAND,OH,39.72161,-83.88091,Temperate Plains,Y,5288.96,1.9,8.42,1580,46.4,34.05172414
1002666,NJSS-1077,2013,1,8/8/2013,PROB,NJ,40.70016,-74.78779,Northern Appalachians,Y,662.64,1.58,7.72,2131,61.9,34.42649435
1002667,WYRO-1032,2013,1,8/8/2013,PROB,WY,44.80369,-105.3685,Northern Plains,Y,2834.49,8.46,8.18,1315,315.3,4.170631145
1002668,IDRO-1039,2013,1,8/8/2013,PROB,ID,42.90106,-112.505,Xeric,Y,4759.01,2.89,8.43,438,99.3,4.410876133
1002669,MNR9-0914,2013,1,8/6/2013,PROB,MN,43.90668,-94.0603,Temperate Plains,Y,3873.01,6.64,8.19,5463,319.3,17.1093016
1002670,MNRO-1055,2013,1,8/7/2013,PROB,MN,43.52059,-93.00273,Temperate Plains,Y,3941.86,3.26,8.32,10400,277.2,37.51803752
1002671,NVLS-1067,2013,1,8/6/2013,PROB,NV,41.88354,-115.4309,Xeric,Y,159.55,0.73,7.26,25,51.9,0.481695568
1002672,SDS9-0942,2013,1,8/6/2013,PROB,SD,43.90549,-96.48497,Temperate Plains,Y,4397.72,3.37,8.33,2868,149.8,19.14552737
1002673,ILSS-1130,2013,1,8/8/2013,PROB,IL,38.7142,-87.59376,Temperate Plains,Y,4774.34,1.26,8.02,6950,45.7,152.0787746
1002674,KYR9-0905,2013,1,8/8/2013,PROB,KY,37.29116,-85.59289,Southern Appalachians,Y,1978.73,2.22,8.1,808,41,19.70731707
1002675,MOS9-0937,2013,1,8/8/2013,PROB,MO,39.69717,-94.88073,Temperate Plains,Y,2746.3,5.16,8.19,2150,451.3,4.764015068
1002676,MTS9-0928,2013,1,8/8/2013,PROB,MT,45.53162,-112.1075,Western Mountains,Y,687.44,0.59,7.88,40,16,2.5
1002677,PARM-1004,2013,1,8/8/2013,PROB,PA,41.8337,-79.17312,Northern Appalachians,Y,629.39,1.89,7.72,366,44,8.318181818
1002678,PARM-1008,2013,1,8/7/2013,PROB,PA,41.68358,-79.3751,Northern Appalachians,Y,968.43,2.24,8.21,369,39.9,9.248120301
1002679,MNRF-0008,2013,1,8/7/2013,HAND,MN,44.90591,-96.31696,Temperate Plains,Y,4882.26,4.82,8.22,846,133,6.360902256
1002684,WYRO-1036,2013,1,8/9/2013,PROB,WY,44.07423,-105.2546,Northern Plains,Y,7465.86,13.92,8.48,1086,109,9.963302752
1002685,KYS9-0925,2013,1,8/9/2013,PROB,KY,37.25037,-87.24123,Temperate Plains,Y,-27.21,3.5,4.62,463,62,7.467741935
1002686,KYRF-0002,2013,1,8/8/2013,HAND,KY,37.58632,-86.61974,Temperate Plains,Y,1355.9,0.62,7.75,99,29.1,3.402061856
1002687,IDRO-1031,2013,1,8/9/2013,PROB,ID,43.14662,-112.4308,Xeric,Y,2621.8,2.63,8.68,318,57,5.578947368
1002688,UTLS-1058,2013,1,8/8/2013,PROB,UT,39.78573,-110.1786,Xeric,Y,9051.51,3.38,8.62,355,263,1.349809886
1002689,TXR9-0914,2013,1,8/8/2013,PROB,TX,31.93453,-95.43336,Coastal Plains,Y,869.42,5.94,7.76,769,79,9.734177215
1002690,NYLS-1121,2013,1,8/11/2013,PROB,NY,42.79641,-75.86431,Northern Appalachians,Y,2480.21,1.79,8.2,1389,26,53.42307692
1002691,NCR9-0905,2013,1,8/9/2013,PROB,NC,35.458,-77.675,Coastal Plains,Y,348.29,8.18,7.19,1305,160,8.15625
1002692,NCLS-1038,2013,1,8/8/2013,PROB,NC,35.43982,-78.02565,Coastal Plains,Y,452.22,7.93,7.37,1030,122.3,8.421913328
1002693,KYS9-0920,2013,1,8/11/2013,PROB,KY,37.20463,-83.52786,Southern Appalachians,Y,91.19,1.56,6.75,269,48,5.604166667
1002694,WYS9-0935,2013,1,8/11/2013,PROB,WY,44.74978,-104.9555,Northern Plains,Y,12070.78,12.24,8.81,1335,256,5.21484375
1002695,IDRM-1023,2013,1,8/10/2013,PROB,ID,43.61997,-111.6627,Xeric,Y,2046.92,1.19,8.1,95,42,2.261904762
1002696,IDRO-1029,2013,1,8/11/2013,PROB,ID,44.40736,-111.584,Xeric,Y,1916.65,1.81,9.07,184,33,5.575757576
1002697,NELS-1073,2013,1,8/12/2013,PROB,NE,40.19518,-96.22861,Temperate Plains,Y,4895.59,34.6,,1450,300,4.833333333
1002698,NCRF-0004,2013,1,8/11/2013,HAND,NC,36.25938,-77.88205,Southern Appalachians,Y,1062.33,1.46,7.87,264,186,1.419354839
1002699,ORLS-1093,2013,1,8/12/2013,PROB,OR,45.56444,-123.5731,Western Mountains,Y,551.89,0.64,7.78,183,46,3.97826087
1002700,NYR9-0910,2013,1,8/12/2013,PROB,NY,43.13767,-76.29551,Northern Appalachians,Y,2187.25,3.66,8.33,789,61,12.93442623
1002701,KYRF-0001,2013,1,8/12/2013,HAND,KY,37.08669,-83.60243,Southern Appalachians,Y,355.25,1.46,7.5,268,28,9.571428571
1002702,OKS9-0937,2013,1,8/12/2013,PROB,OK,34.27513,-97.19231,Southern Plains,Y,3254.97,3.59,8.29,345,54,6.388888889
1002703,ARR9-0908,2013,1,8/12/2013,PROB,AR,33.61703373,-93.86000774,Coastal Plains,Y,480.76692,4.8651,,2287,76,30.09210526
1002704,OKRO-1086,2013,1,8/12/2013,PROB,OK,34.19471,-95.84755,Coastal Plains,Y,1191.3,7.56,7.9,916,93,9.849462366
1002705,IDRO-1036,2013,1,8/12/2013,PROB,ID,43.01416,-114.2107,Xeric,Y,2198.12,2.44,9.09,301,41,7.341463415
1002706,DER9-0903,2013,2,8/12/2013,PROB,DE,38.61817,-75.63092,Coastal Plains,N,360.17,5.53,7.16,2515,100,25.15
1002707,CAS9-0918,2013,1,8/12/2013,PROB,CA,39.90521,-121.0466,Western Mountains,Y,1900,0.66,8.05,29.3,18.8,1.558510638
1002709,KYSS-1077,2013,1,8/13/2013,PROB,KY,36.68126,-84.70198,Southern Appalachians,Y,180.13,1.81,7.3,458,38,12.05263158
1002710,NYS9-0931,2013,1,8/13/2013,PROB,NY,42.90824,-75.4783,Northern Appalachians,Y,3879.45,6.64,8.09,1258,222,5.666666667
1002711,NCR9-0901,2013,1,8/12/2013,PROB,NC,36.48171,-77.65994,Southern Appalachians,Y,678.96,3.93,7.65,400,35,11.42857143
1002712,ILR9-0902,2013,2,8/13/2013,PROB,IL,41.48585,-89.84848,Temperate Plains,N,4717.04,2.34,8.31,320,46,6.956521739
1002713,ARLS-1046,2013,1,8/13/2013,PROB,AR,33.99517,-93.38717,Coastal Plains,Y,315.31596,39.0284,,190,19,10
1002714,TXS9-0934,2013,1,8/13/2013,PROB,TX,28.8784,-96.28717,Coastal Plains,Y,4448.96,6.42,8.23,735,136,5.404411765
1002715,OKRM-1004,2013,1,8/13/2013,PROB,OK,33.87907,-95.91292,Coastal Plains,Y,2551.15,3.81,8.49,626,95,6.589473684
1002716,OKLS-1182,2013,1,8/13/2013,PROB,OK,34.75613,-96.38302,Southern Appalachians,Y,2494.47,6,8.19,795,178,4.466292135
1002717,MNR9-0918,2013,1,8/13/2013,PROB,MN,44.94299,-95.77757,Temperate Plains,Y,5016.32,8.87,8.56,1370,280,4.892857143
1002718,MNRM-1011,2013,1,8/12/2013,PROB,MN,44.29199,-94.42179,Temperate Plains,Y,5163.45,7.84,8.49,1321,329,4.015197568
1002719,MILS-1058,2013,1,8/13/2013,PROB,MI,43.91048,-85.82958,Upper Midwest,Y,2791.45,1.67,8.32,165,34,4.852941176
1002720,SDS9-0939,2013,1,8/13/2013,PROB,SD,43.07013,-98.8004,Northern Plains,Y,4521.44,4.67,7.64,435,55,7.909090909
1002721,VTRS-1002,2013,1,8/14/2013,PROB,VT,43.91462,-72.45775,Northern Appalachians,Y,2493.62,0.87,8.24,130,18,7.222222222
1002722,DERO-1005,2013,1,8/13/2013,PROB,DE,38.64932,-75.58961,Coastal Plains,Y,321.43,5.39,7.12,2819,80,35.2375
1002724,ORLS-1097,2013,1,8/14/2013,PROB,OR,44.79838,-122.4811,Western Mountains,Y,356.62,0.49,7.7,46,26,1.769230769
1002725,NYRO-1058,2013,1,8/14/2013,PROB,NY,43.16468,-76.25831,Northern Appalachians,Y,2343.79,3.6,8.24,1174,46,25.52173913
1002726,WIS9-0927,2013,2,8/12/2013,PROB,WI,44.94776,-91.55695,Upper Midwest,N,601.4582,1.4,7.18,3600,185,19.45945946
1002727,WILS-1090,2013,1,8/13/2013,PROB,WI,44.94887,-91.12384,Upper Midwest,Y,1646.5168,7.4,8.04,1010,25.4,39.76377953
1002728,KYS9-0923,2013,1,8/14/2013,PROB,KY,37.29618,-83.06281,Southern Appalachians,Y,2228.78,1.85,8.06,664,41,16.19512195
1002729,MISS-1134,2013,1,8/14/2013,PROB,MI,44.01722,-85.75155,Upper Midwest,Y,3439.9,3.86,8.1,510,36,14.16666667
1002730,ARS9-0944,2013,2,8/14/2013,PROB,AR,34.06488091,-93.44225956,Southern Appalachians,N,267.35916,4.0598,,179,10,17.9
1002732,NES9-0921,2013,2,8/14/2013,PROB,NE,42.8028,-100.5568,Northern Plains,N,1558.596,3.01,,850,110,7.727272727
1002733,VARF-0005,2013,1,8/14/2013,HAND,VA,37.83979,-80.12245,Southern Appalachians,Y,503.72,0.84,7.46,114,20,5.7
1002739,MTRO-1062,2013,1,8/14/2013,PROB,MT,45.56153,-107.4351,Northern Plains,Y,3778.53,2.4,8.39,228,39,5.846153846
1002740,TXRM-1010,2013,1,8/14/2013,PROB,TX,28.89089,-97.13556,Coastal Plains,Y,3516.11,1.83,8.3,383,100,3.83
1002741,MNLS-1094,2013,1,8/14/2013,PROB,MN,44.66968,-94.45606,Temperate Plains,Y,3758.11,11.92,8.27,2558,285,8.975438596
1002742,NYSS-1238,2013,1,8/15/2013,PROB,NY,43.12556,-75.58383,Northern Appalachians,Y,5180.29,6.01,8.23,1036,112,9.25
1002743,VTRS-1003,2013,1,8/15/2013,PROB,VT,44.21852,-72.26004,Northern Appalachians,Y,933.43,3.62,7.45,271,26,10.42307692
1002744,WASS-1145,2013,1,8/14/2013,PROB,WA,47.09155,-120.5538,Xeric,Y,1350.4,4.92,7.9,429,197,2.177664975
1002745,ILRF-0002,2013,1,8/15/2013,HAND,IL,39.26608,-87.69995,Temperate Plains,Y,4184.98,2.81,8.19,615,52,11.82692308
1002746,KYLS-1054,2013,1,8/15/2013,PROB,KY,37.5641,-82.45177,Southern Appalachians,Y,1938.56,1.39,8.03,715,43,16.62790698
1002747,CAS9-0927,2013,1,8/13/2013,PROB,CA,40.07704,-121.5625,Western Mountains,Y,1150,0.5,7.99,20.8,18.9,1.100529101
1002748,CAS9-0916,2013,2,8/14/2013,PROB,CA,39.46674,-120.9644,Western Mountains,N,840,0.75,7.75,20.8,4.1,5.073170732
1002749,MNR9-0910,2013,1,8/15/2013,PROB,MN,44.85127,-93.98283,Upper Midwest,Y,4333.61,9.18,8.62,2633,342,7.698830409
1002750,ORS9-0932,2013,2,8/15/2013,PROB,OR,45.21177,-121.8471,Western Mountains,N,400.27,0.29,7.55,21,44,0.477272727
1002751,NHSS-1068,2013,1,8/15/2013,PROB,NH,43.68735,-71.61899,Northern Appalachians,Y,170.53,2.23,7.09,198,26,7.615384615
1002752,KYLS-1053,2013,1,8/16/2013,PROB,KY,37.04282,-84.04663,Southern Appalachians,Y,1114.17,4.81,7.67,675,52,12.98076923
1002753,NYRO-1057,2013,1,8/18/2013,PROB,NY,42.76741,-77.83879,Northern Appalachians,Y,2513.49,2.35,8.25,560,39,14.35897436
1002754,KYSS-1078,2013,1,8/18/2013,PROB,KY,36.76687,-89.08165,Coastal Plains,Y,2643.67,5.3,7.65,1376,202,6.811881188
1002755,DESS-1090,2013,1,8/19/2013,PROB,DE,39.19811,-75.57552,Coastal Plains,Y,1195.42,7.36,7.65,1170,235,4.978723404
1002756,NYSS-1237,2013,1,8/19/2013,PROB,NY,43.24839,-78.23876,Northern Appalachians,Y,4105,5.03,8.38,2680,103,26.01941748
1002757,PARM-1006,2013,1,8/19/2013,PROB,PA,41.38492,-75.80537,Northern Appalachians,Y,1204.5,3.13,8.02,768,71,10.81690141
1002758,KYS9-0926,2013,1,8/19/2013,PROB,KY,38.82073,-84.70514,Southern Appalachians,Y,4680.87,2.56,8.22,365,189,1.931216931
1002759,OHR9-0905,2013,1,8/19/2013,PROB,OH,39.46603,-81.48059,Southern Appalachians,Y,2688.69,3.67,8.35,1469,137,10.72262774
1002760,MTS9-0923,2013,2,8/19/2013,PROB,MT,45.83769,-110.0458,Northern Plains,N,4070.63,2.02,8.42,265,42,6.30952381
1002761,MILS-1060,2013,1,8/19/2013,PROB,MI,46.71457,-87.84176,Upper Midwest,Y,643.99,5.9,7.76,233,30,7.766666667
1002762,OKS9-0932,2013,2,8/19/2013,PROB,OK,35.74931,-97.13433,Southern Plains,N,4211.19,6.16,8.36,670,83,8.072289157
1002763,KSS9-0938,2013,1,8/19/2013,PROB,KS,39.55417,-99.74415,Southern Plains,Y,4073.49,2.03,8.27,1321,343,3.851311953
1002764,IAS9-0918,2013,2,8/19/2013,PROB,IA,40.87373,-95.5977,Temperate Plains,N,5577.08,1.69,8.39,7850,247,31.78137652
1002765,SDS9-0937,2013,1,8/19/2013,PROB,SD,43.24112,-99.18716,Northern Plains,Y,4121.85,9.89,7.94,824,139,5.928057554
1002766,MIS9-0937,2013,1,8/20/2013,PROB,MI,46.78712,-88.7409,Upper Midwest,Y,507.97,5.45,7.48,423,60,7.05
1002767,OHR9-0902,2013,1,8/20/2013,PROB,OH,40.26612,-81.87411,Southern Appalachians,Y,3646.69,2.21,8.38,1538,95,16.18947368
1002768,NYLS-1118,2013,1,8/20/2013,PROB,NY,42.97868,-77.5953,Northern Appalachians,Y,3800.04,3.26,8.36,703,75,9.373333333
1002769,MORF-0007,2013,1,8/20/2013,HAND,MO,36.79537,-91.334,Southern Appalachians,Y,1962.16,1.37,7.74,981,51,19.23529412
1002770,MTS9-0944,2013,1,8/20/2013,PROB,MT,45.9935,-110.7353,Northern Plains,Y,4431.67,3.32,8.4,461,117,3.94017094
1002771,MNLS-1097,2013,1,8/19/2013,PROB,MN,44.24285,-93.62669,Upper Midwest,Y,3558.08,16.96,7.81,1763,855,2.061988304
1002772,MNS9-0927,2013,2,8/20/2013,PROB,MN,43.76482,-94.04071,Temperate Plains,N,5378.96,4.03,8.21,6963,208,33.47596154
1002773,KSRS-1338,2013,1,8/20/2013,PROB,KS,39.89553,-98.19393,Southern Plains,Y,4087.31,6.6,8.15,1901,467,4.070663812
1002774,OKRM-1001,2013,1,8/20/2013,PROB,OK,33.78372,-96.17145,Coastal Plains,Y,2414.73,4.12,8.12,759,115,6.6
1002775,ORS9-0933,2013,1,8/20/2013,PROB,OR,43.61499,-122.7665,Western Mountains,Y,721.81,0.83,7.78,194,70,2.771428571
1002776,SDSS-1186,2013,1,8/20/2013,PROB,SD,44.68489,-98.29677,Temperate Plains,Y,8577.97,12.48,8.02,1209,621,1.946859903
1002777,TXRO-1074,2013,1,8/20/2013,PROB,TX,30.83924,-96.72312,Coastal Plains,Y,3401.24,3.68,8.27,1788,401,4.458852868
1002778,WILS-1087,2013,1,8/19/2013,PROB,WI,43.92827,-89.90295,Upper Midwest,Y,2118.092,6.9,7.88,12300,31.5,390.4761905
1002779,WIS9-0924,2013,1,8/20/2013,PROB,WI,44.219,-90.21632,Upper Midwest,Y,1442.7004,10,7.06,1110,203,5.467980296
1002781,NHSS-1067,2013,1,8/20/2013,PROB,NH,42.75674,-72.46335,Northern Appalachians,Y,110.55,0.9,7.08,96,46,2.086956522
1002782,MORF-0003,2013,1,8/21/2013,HAND,MO,37.14883,-91.44888,Southern Appalachians,Y,3052.57,0.95,8.36,194,20,9.7
1002783,DES9-0908,2013,1,8/21/2013,PROB,DE,39.20764,-75.74853,Coastal Plains,Y,1029.84,3.61,7.66,920,150,6.133333333
1002784,NYR9-0915,2013,1,8/21/2013,PROB,NY,42.85984,-77.84331,Northern Appalachians,Y,2768.48,2.14,8.19,691,53,13.03773585
1002785,WYS9-0932,2013,1,8/21/2013,PROB,WY,42.54689,-109.1164,Xeric,Y,1152.59,6.29,7.95,413,111,3.720720721
1002786,WYRO-1038,2013,1,8/20/2013,PROB,WY,42.50246,-108.2566,Xeric,Y,1808.25,3.14,8.54,348,79,4.405063291
1002787,WAS9-0915,2013,1,8/20/2013,PROB,WA,46.13171,-121.5873,Western Mountains,Y,111.22,0.31,7.04,38,161,0.236024845
1002788,PAR9-0903,2013,1,8/21/2013,PROB,PA,41.92258,-77.12923,Northern Appalachians,Y,677.52,2.06,7.8,394,21,18.76190476
1002789,OKRF-0001,2013,1,8/20/2013,HAND,OK,34.24831,-96.72079,Southern Plains,Y,2121.97,4.44,8.13,531,69,7.695652174
1002790,MIS9-0932,2013,1,8/21/2013,PROB,MI,46.05777,-87.24736,Upper Midwest,Y,1659.99,61.64,7.79,2113,51,41.43137255
1002791,OHR9-0903,2013,1,8/21/2013,PROB,OH,40.58128,-81.39514,Southern Appalachians,Y,3634.34,3.32,8.25,3094,346,8.942196532
1002792,IDRM-1013,2013,1,8/21/2013,PROB,ID,44.38713,-114.2643,Western Mountains,Y,1427.97,0.96,8.7,126,49,2.571428571
1002793,ORSS-1168,2013,1,8/21/2013,PROB,OR,42.85641,-123.1434,Western Mountains,Y,824.03,0.84,7.73,201,76,2.644736842
1002794,KSS9-0936,2013,1,8/21/2013,PROB,KS,39.28797,-97.41126,Southern Plains,Y,1403.58,5.45,7.95,1559,492,3.168699187
1002795,MTS9-0946,2013,1,8/21/2013,PROB,MT,46.32795,-110.6049,Northern Plains,Y,2415.49,2.98,8.23,198,106,1.867924528
1002796,WILS-1088,2013,1,8/21/2013,PROB,WI,42.72299,-88.31107,Temperate Plains,Y,6254.366,4.3,8.29,2440,44.7,54.58612975
1002801,TXLS-1123,2013,1,8/21/2013,PROB,TX,31.12623,-96.24693,Coastal Plains,Y,403.79,2.9,7.29,479,97,4.93814433
1002829,SDR9-0904,2013,1,8/21/2013,PROB,SD,45.00144,-98.63766,Temperate Plains,Y,6967.81,12.3,7.97,1834,554,3.310469314
1002836,CTS9-0916,2013,2,8/21/2013,PROB,CT,41.38092,-72.78025,Northern Appalachians,N,678.6,0.75,7.7,406,44,9.227272727
1002837,ARS9-0949,2013,1,8/22/2013,PROB,AR,36.11488648,-91.96699076,Southern Appalachians,Y,3139.1722,1.4546,,752,10,75.2
1002838,ARS9-0950,2013,1,8/21/2013,PROB,AR,35.51270345,-91.61686914,Southern Appalachians,Y,475.5716,2.2992,,355,32,11.09375
1002840,MORF-0008,2013,1,8/22/2013,HAND,MO,36.86549,-92.45706,Southern Appalachians,Y,3889.46,0.94,8.32,490,24,20.41666667
1002841,MTSS-1292,2013,1,8/22/2013,PROB,MT,46.07532,-110.0509,Northern Plains,Y,3001.75,1.84,8.26,241,28,8.607142857
1002842,PARO-1050,2013,1,8/22/2013,PROB,PA,41.45998,-77.5098,Northern Appalachians,Y,694.81,1.71,7.73,218,15,14.53333333
1002843,IDR9-0913,2013,1,8/22/2013,PROB,ID,44.42427,-114.235,Western Mountains,Y,1449.71,0.96,8.2,158,60,2.633333333
1002844,NYS9-0927,2013,1,8/22/2013,PROB,NY,42.67849,-77.70648,Northern Appalachians,Y,3931.51,1.61,8.09,3438,211,16.29383886
1002845,ORSS-1173,2013,1,8/19/2013,PROB,OR,43.841,-122.8208,Western Mountains,Y,866.82,0.8,7.87,85,112,0.758928571
1002846,MISS-1137,2013,1,8/22/2013,PROB,MI,45.84948,-87.11052,Upper Midwest,Y,3608.92,9.15,8.25,733,39,18.79487179
1002847,KYR9-0905,2013,2,8/22/2013,PROB,KY,37.29116,-85.59289,Southern Appalachians,N,1610.79,2.71,8.04,749,52,14.40384615
1002854,CAS9-0919,2013,1,8/22/2013,PROB,CA,38.27113,-119.3317,Xeric,Y,1010,1.2,7.88,78.9,77.4,1.019379845
1002855,CAS9-0924,2013,1,8/21/2013,PROB,CA,37.56388,-118.7548,Xeric,Y,370,1.3,7.52,101,6.5,15.53846154
1002856,WISS-1166,2013,1,8/22/2013,PROB,WI,42.95101,-90.349,Upper Midwest,Y,5535.014,20,7.74,13600,632,21.51898734
1002857,MNR9-0903,2013,1,8/21/2013,PROB,MN,43.7194,-95.04622,Temperate Plains,Y,2987.3,8.9,8.17,2618,379,6.907651715
1002858,NYSS-1253,2013,1,8/23/2013,PROB,NY,42.60283,-78.19505,Northern Appalachians,Y,2670.2,3.7,8.18,339,35,9.685714286
1002859,WAS9-0925,2013,1,8/22/2013,PROB,WA,47.06727,-123.8236,Western Mountains,Y,704.12,0.63,7.72,163,73,2.232876712
1002860,KYS9-0925,2013,2,8/23/2013,PROB,KY,37.25037,-87.24123,Temperate Plains,N,-570.95,1.64,3.47,280,76,3.684210526
1002861,MTSS-1265,2013,1,8/21/2013,PROB,MT,48.94596,-114.0254,Western Mountains,Y,910.08,0.19,7.85,31,10,3.1
1002862,UTR9-0901,2013,2,8/20/2013,PROB,UT,37.22372,-109.2087,Xeric,N,2668.36,2.77,8.24,1099,523,2.101338432
1002863,UTRM-1009,2013,1,8/21/2013,PROB,UT,37.25537,-109.6218,Xeric,Y,2713.87,2.91,8.29,989,429,2.305361305
1002864,NCSS-1081,2013,1,8/23/2013,PROB,NC,35.79718,-76.63771,Coastal Plains,Y,98.21,33.27,5.41,2703,108,25.02777778
1002865,KYS9-0921,2013,1,8/25/2013,PROB,KY,36.93503,-85.77766,Southern Appalachians,Y,3488.63,1.08,8.27,1495,35,42.71428571
1002866,NYS9-0923,2013,2,8/25/2013,PROB,NY,42.93689,-76.61918,Northern Appalachians,N,8192.97,1.88,8.08,1518,77,19.71428571
1002867,WYSS-1197,2013,1,8/25/2013,PROB,WY,44.35518,-110.514,Western Mountains,Y,702.33,3.75,6.91,369,111,3.324324324
1002868,NYS9-0924,2013,2,8/26/2013,PROB,NY,43.00711,-76.68105,Northern Appalachians,N,5644.42,7.73,8.05,1278,123,10.3902439
1002869,WYS9-0927,2013,1,8/23/2013,PROB,WY,42.81299,-110.689,Western Mountains,Y,2856.44,0.61,8.4,66,24,2.75
1002870,WYLS-1091,2013,1,8/22/2013,PROB,WY,42.93435,-110.7209,Western Mountains,Y,2890.14,0.49,8.39,91,25,3.64
1002871,PAS9-0917,2013,1,8/26/2013,PROB,PA,40.92973,-78.26005,Southern Appalachians,Y,-602.19,0.82,3.43,106,75,1.413333333
1002872,ORR9-0912,2013,2,8/26/2013,PROB,OR,45.48478,-122.9599,Western Mountains,N,717.39,1.55,7.74,345,104,3.317307692
1002873,PARO-1052,2013,1,8/26/2013,PROB,PA,40.78034,-80.32113,Southern Appalachians,Y,1968.15,5.02,8.57,1928,129,14.94573643
1002874,KSRS-1301,2013,1,8/26/2013,PROB,KS,39.13624,-96.78261,Temperate Plains,Y,6809.79,1.5,8.03,194,115,1.686956522
1002875,KYRO-1032,2013,1,8/26/2013,PROB,KY,36.92339,-89.00926,Coastal Plains,Y,837.7,3.21,7.78,756,192,3.9375
1002876,WIS9-0926,2013,1,8/26/2013,PROB,WI,44.25218,-90.76171,Upper Midwest,Y,87.52116,10,5.76,614,28.8,21.31944444
1002877,IDRO-1050,2013,1,8/26/2013,PROB,ID,43.93061,-116.1794,Western Mountains,Y,423.18,2.09,7.69,228,46,4.956521739
1002878,CAR9-0903,2013,1,8/26/2013,PROB,CA,38.81627,-123.0112,Xeric,Y,2040,2.2,8.05,157,47.8,3.284518828
1002879,PAR9-0905,2013,1,8/27/2013,PROB,PA,40.93107,-80.37396,Northern Appalachians,Y,1965.34,5.46,8.17,2199,173,12.71098266
1002880,VAR9-0911,2013,1,8/27/2013,PROB,VA,37.12219,-79.35359,Southern Appalachians,Y,1213.83,2.15,7.97,409,41,9.975609756
1002881,WYLS-1087,2013,1,8/27/2013,PROB,WY,43.1383,-110.3885,Western Mountains,Y,2981.42,0.8,8.3,49,17,2.882352941
1002882,WYLS-1094,2013,1,8/26/2013,PROB,WY,43.55855,-110.2491,Western Mountains,Y,2842.28,1.91,8.5,81,12,6.75
1002883,ARR9-0909,2013,1,8/27/2013,PROB,AR,35.5326437,-90.44201227,Coastal Plains,Y,2761.5124,4.0081,,6661,255,26.12156863
1002884,MTS9-0931,2013,1,8/27/2013,PROB,MT,46.1589,-112.9051,Western Mountains,Y,2040.26,0.96,8.29,178,61,2.918032787
1002885,TXR9-0917,2013,1,8/27/2013,PROB,TX,28.72577,-99.81584,Southern Plains,Y,3125.19,7.13,8.19,806,83,9.710843373
1002886,PAR9-0908,2013,1,8/27/2013,PROB,PA,41.02419,-80.16323,Northern Appalachians,Y,2142.23,2.91,8.13,1311,72,18.20833333
1002887,CAS9-0917,2013,1,8/27/2013,PROB,CA,40.219,-121.9974,Xeric,Y,1330,0.6,8.46,57.9,22.5,2.573333333
1002888,SDR9-0907,2013,1,8/27/2013,PROB,SD,43.42244,-103.9918,Northern Plains,Y,2848.39,4.69,7.48,545,124,4.39516129
1002903,IDR9-0904,2013,1,8/23/2013,PROB,ID,45.36948,-114.2899,Western Mountains,Y,2501.32,2.01,8.56,136,39,3.487179487
1002904,IDRM-1009,2013,1,8/24/2013,PROB,ID,44.68544,-114.0657,Western Mountains,Y,2250.13,1.48,8.52,95,24,3.958333333
1002905,IDRM-1021,2013,1,8/23/2013,PROB,ID,45.3167,-114.4641,Western Mountains,Y,2321.9,1.85,7.66,130,37,3.513513514
1002906,IDRM-1024,2013,1,8/27/2013,PROB,ID,43.86404,-116.9933,Xeric,Y,3461.09,2.5,8.62,1688,97,17.40206186
1002907,IDRM-1002,2013,1,8/24/2013,PROB,ID,45.18622,-113.8928,Western Mountains,Y,2418.75,1.54,8.23,106,31,3.419354839
1002908,PAR9-0902,2013,2,8/28/2013,PROB,PA,41.47516,-79.51793,Northern Appalachians,N,861.92,2.31,7.92,409,28,14.60714286
1002909,NHR9-0902,2013,2,8/27/2013,PROB,NH,43.06807,-72.4487,Northern Appalachians,N,999.48,3.13,7.91,393,20,19.65
1002921,KSRS-1317,2013,1,8/27/2013,PROB,KS,39.55767,-97.21205,Southern Plains,Y,3276.74,5.51,8.87,961,471,2.040339703
1002922,KSRS-1313,2013,1,8/27/2013,PROB,KS,39.01663,-97.48087,Southern Plains,Y,3265.64,5.75,8.24,669,234,2.858974359
1002923,GAS9-0914,2013,2,8/28/2013,PROB,GA,34.06955,-84.53635,Southern Appalachians,N,1005.88,1.54,7.81,453,48,9.4375
