LAT_DD83	LON_DD83
45.6387	-97.3419
40.9277	-74.5381
38.6249	-112.4333
48.7563	-116.0904
48.2782	-116.8311
46.4220	-124.0356
44.3787	-74.3642
42.7469	-72.8355
43.3648	-85.3798
38.0470	-119.2594
42.9176	-84.2037
48.4584	-116.8242
47.5172	-116.5654
38.0469	-119.2655
38.3001	-102.7613
48.1877	-116.5256
40.9509	-74.7841
42.5096	-88.2696
32.7975	-98.9819
48.0071	-117.0038
43.4977	-89.2988
47.4659	-116.6152
32.4928	-100.5785
48.0103	-116.7079
40.3886	-121.2992
43.8504	-73.6347
39.9709	-74.5712
33.2709	-98.1510
46.6882	-116.6496
45.5561	-99.7759
32.2403	-101.3133
42.1578	-122.6076
38.0605	-121.0282
40.3970	-121.3623
41.1686	-119.8175
43.2419	-74.4899
35.1776	-96.3668
42.0812	-86.2136
46.2061	-116.8344
45.3911	-89.1794
42.2436	-87.9628
38.3255	-76.4328
41.7745	-71.8880
40.7524	-111.7196
42.1300	-122.4783
34.2278	-86.8434
40.6316	-120.0029
43.3848	-70.9861
40.7034	-83.3787
41.9899	-71.5969
38.6636	-77.6684
45.7720	-99.6410
44.4307	-96.2903
31.1484	-97.7453
32.5819	-101.1655
41.8723	-85.8623
40.4035	-121.3588
39.4143	-94.4978
48.1540	-117.3185
41.6946	-118.7419
42.0144	-74.0574
42.3779	-86.0448
43.8911	-73.0525
41.7951	-86.4742
35.5823	-101.7171
46.0062	-89.5072
42.1977	-88.1033
42.4105	-122.7699
48.4182	-117.6641
38.6132	-77.3518
38.9647	-77.3356
35.1551	-94.9883
39.3096	-120.5785
41.7095	-71.6339
30.5589	-95.4971
44.7360	-74.0655
45.8535	-99.2567
39.1859	-86.3430
41.6309	-75.5485
40.4589	-121.2909
33.3219	-85.8107
44.5253	-69.9865
40.2582	-105.6045
42.7574	-85.6380
42.2047	-85.7076
45.9719	-89.3890
48.4062	-117.1806
42.3746	-88.1335
39.2776	-86.2121
32.8057	-109.8627
33.7625	-86.0532
39.0560	-82.6907
42.9901	-72.0743
44.3684	-69.1160
39.6856	-79.2304
31.5875	-98.6225
39.2411	-117.1658
33.2992	-81.8953
42.0606	-74.1759
39.0136	-121.0411
42.7841	-85.1150
41.9428	-85.3141
42.1864	-85.5743
40.3617	-100.7042
45.6209	-88.0730
47.6829	-112.4618
40.3371	-105.1267
37.9491	-122.6275
44.3937	-75.6798
44.4080	-68.2685
41.0374	-100.7758
33.2895	-87.6860
45.3467	-67.9120
40.0631	-99.2922
33.3649	-88.1669
42.1458	-76.4974
37.6638	-120.2158
41.3220	-98.9007
46.8316	-99.7647
44.4774	-99.3141
40.6793	-78.3291
35.8310	-97.2701
39.3685	-120.3225
40.5889	-111.5900
32.5159	-87.8611
41.0354	-96.8377
41.0763	-86.4629
30.4716	-88.6130
34.5344	-92.2688
39.4060	-120.0966
44.2997	-115.2540
46.9658	-68.8560
41.7643	-98.6598
39.7577	-79.5516
36.7499	-79.8736
46.9881	-94.4678
43.8990	-110.6734
46.8927	-99.4165
38.7513	-89.9924
37.2849	-104.3382
34.2848	-97.1710
46.3927	-95.9036
30.8227	-89.7755
40.3281	-96.5320
45.2637	-108.0421
33.0756	-92.6606
43.9403	-114.9417
37.8075	-94.2073
44.4340	-69.3899
43.9876	-73.5706
39.7611	-120.7127
46.9445	-68.8710
46.8732	-95.7323
46.4965	-122.4113
42.6189	-83.5054
43.9420	-86.4496
42.1098	-98.5623
36.9440	-82.2033
46.2364	-94.3329
44.8826	-99.7417
47.0680	-99.0799
47.1384	-99.1325
47.1872	-95.1841
43.3261	-73.8128
39.3737	-121.2786
46.2537	-95.9374
45.7540	-69.0759
31.3063	-89.4352
41.3862	-96.4811
41.3218	-85.7686
41.3894	-85.8306
39.4433	-89.9599
41.3390	-72.4861
34.1378	-84.6485
32.8595	-84.3969
44.8555	-69.2375
40.5929	-115.3943
43.9795	-114.8777
42.7449	-83.3090
43.9573	-85.0005
44.6799	-88.7157
41.2846	-85.6938
47.0835	-99.2273
44.3220	-99.7324
38.5575	-78.9698
33.8820	-85.9316
45.0771	-101.6431
43.4613	-95.1725
47.0444	-94.5040
46.0406	-110.6922
46.6246	-110.7383
45.6531	-69.9269
34.3607	-109.3631
39.2207	-106.3917
44.1098	-114.9661
32.8367	-96.7196
42.7335	-109.0932
44.9226	-89.0392
44.9557	-71.7177
41.8860	-84.5959
44.2471	-85.4818
43.1928	-90.4216
43.9980	-114.8892
46.7138	-100.1527
41.3399	-73.6701
29.1269	-95.5817
46.8320	-92.6950
45.0912	-100.4924
44.3550	-85.3058
42.9483	-109.8039
32.3096	-89.0233
30.4346	-84.5655
43.2963	-109.8452
33.5931	-88.5109
30.2267	-82.4371
47.0743	-99.6307
44.6739	-73.3614
47.2019	-99.3524
39.2439	-75.8567
41.1316	-81.2328
37.2468	-121.8722
28.6201	-81.6239
43.0784	-112.6937
44.0417	-70.5259
34.3139	-88.5947
43.7682	-103.5172
37.1226	-77.6361
47.1331	-119.9154
43.3313	-113.9283
43.8542	-124.1468
41.6910	-85.0236
46.4633	-85.7167
45.3264	-92.4253
47.1734	-99.7711
42.9455	-71.2368
39.2567	-86.3729
43.1843	-104.0198
39.1319	-77.1314
48.7202	-102.1150
39.7262	-122.8417
37.2964	-76.6132
37.3134	-76.7083
44.5061	-70.7223
34.6538	-88.7222
40.3725	-84.3401
46.7015	-95.7479
47.6438	-96.2414
39.6082	-84.9715
42.9962	-109.8887
42.8953	-111.9638
44.2147	-111.6155
40.8616	-75.6119
43.5052	-124.2304
45.5784	-113.0032
42.7120	-109.1789
47.5887	-119.3228
45.4523	-87.7574
46.1518	-88.8300
45.6168	-122.4258
45.7347	-91.5709
46.7324	-96.0760
41.8405	-72.1098
41.5799	-84.9232
37.3019	-76.8211
42.2604	-111.4707
38.1229	-86.6460
39.3639	-110.8011
40.9232	-75.1620
45.3365	-70.6675
34.2280	-96.4181
43.6319	-124.1792
46.9591	-119.2903
45.8692	-113.5489
37.3587	-76.8421
48.8773	-99.9795
37.6733	-107.1128
46.3999	-88.7518
45.9545	-87.9800
46.1555	-121.7010
45.3863	-92.4754
45.3158	-92.5644
40.1537	-85.6460
41.0557	-81.5458
32.8179	-94.6636
39.7068	-111.2934
48.6652	-103.0633
48.5473	-99.1852
43.8460	-70.8913
40.1766	-84.2652
42.2433	-111.8494
47.3109	-121.2996
37.3162	-107.1130
46.2768	-88.0632
44.7702	-91.9298
41.1523	-110.8250
46.3997	-87.4497
42.8015	-109.4609
47.0800	-99.7306
41.4463	-87.1688
44.4160	-70.2643
46.6148	-101.8951
37.7769	-122.1187
46.1182	-113.3746
43.2015	-99.6198
44.6813	-118.0521
45.3081	-95.1030
39.4240	-75.6874
41.3211	-85.7519
42.2643	-116.3105
43.2787	-99.6551
30.0095	-97.8216
45.4086	-96.6258
37.4127	-76.7105
34.7290	-97.7730
37.9538	-120.4968
48.8654	-121.6772
44.3626	-117.6939
46.4368	-93.9578
41.4147	-86.4734
44.8708	-67.5800
46.5063	-86.2549
40.9751	-87.5110
47.1299	-88.3162
42.5315	-116.3645
43.4220	-87.9594
43.8081	-71.1185
48.2308	-119.7766
41.2722	-85.5393
46.0502	-89.8642
34.6436	-97.8528
45.9194	-95.3968
46.4194	-95.8400
40.2166	-105.3726
30.9718	-88.0527
34.9329	-77.1048
41.1316	-86.2662
44.8794	-68.2263
41.7876	-102.5219
43.9309	-118.1544
36.7033	-76.6137
36.9178	-76.1517
32.1828	-83.1709
46.7921	-88.2577
37.1492	-119.5112
40.8208	-110.3898
33.8180	-94.0600
37.5411	-107.5965
46.6973	-88.0820
48.3957	-120.1849
43.5465	-89.3529
42.1873	-113.9241
45.9860	-89.8066
41.2870	-85.7829
41.2255	-85.6501
41.6776	-73.1447
44.2619	-93.8246
32.5933	-98.3178
42.9468	-89.4097
43.4140	-119.4105
35.5625	-93.6376
28.5642	-81.7798
45.0777	-94.8104
35.2146	-79.4036
45.3334	-69.2666
35.0236	-111.4007
47.9161	-120.1596
42.9722	-87.9363
46.1967	-94.5742
39.7771	-86.5367
41.9567	-103.5262
40.4581	-111.4811
35.1160	-80.2630
28.8388	-81.2699
35.2241	-78.8155
28.8957	-81.8398
42.9237	-102.0414
43.0799	-98.0807
47.1704	-99.2480
33.4631	-80.3893
41.7170	-85.6592
28.0249	-81.4100
38.4289	-91.4807
39.1133	-120.4389
45.6344	-70.3664
43.7300	-122.0436
44.4282	-72.2301
44.3235	-89.1910
41.3531	-85.4489
38.0884	-91.4520
48.7087	-122.3273
41.4812	-85.3408
39.7677	-85.7567
41.7489	-84.8425
45.5059	-69.9537
45.4253	-95.4819
47.0594	-113.9378
42.5581	-100.5237
33.0361	-79.9841
44.4948	-110.4303
46.3530	-69.0574
44.1952	-93.9005
44.3329	-89.1830
45.1763	-95.1502
43.5650	-121.9831
41.9232	-111.6571
35.7541	-94.9149
40.6804	-111.0976
33.8293	-109.0904
45.7425	-84.4106
45.1247	-84.1799
47.5156	-115.7316
37.8209	-88.9013
41.6535	-73.2075
38.3756	-75.6002
48.5684	-123.0735
39.6457	-106.1674
42.5174	-100.5028
37.1548	-77.5205
37.9936	-78.1776
45.2385	-94.9529
38.6427	-75.5510
41.6227	-80.3050
38.6985	-120.0451
38.7640	-119.9656
43.7644	-122.0086
40.7045	-110.9631
32.9428	-80.4174
41.3984	-85.3678
44.2131	-69.5265
44.7291	-84.9261
45.4159	-84.8453
47.0739	-115.9577
29.2334	-81.9058
37.6936	-88.7087
41.3276	-85.4563
32.6624	-97.6124
43.6434	-110.7964
46.3128	-110.0325
43.8901	-101.1518
40.3672	-83.0595
30.8335	-82.3569
36.5955	-105.4171
41.7257	-85.4639
45.1715	-84.9825
44.8866	-84.3987
46.6316	-114.3844
45.4471	-68.1887
39.8384	-86.3045
30.5161	-85.7078
42.5047	-100.5301
42.4526	-100.6480
36.8723	-106.9285
34.0313	-109.4431
45.1352	-85.1076
44.4303	-83.9204
42.5327	-100.5913
26.4222	-81.4929
42.2677	-99.2483
48.2473	-114.1209
38.0005	-87.3441
44.3279	-97.1167
44.3999	-121.8014
41.0575	-81.3445
40.7644	-122.2542
39.2615	-86.1129
38.5595	-75.5623
36.0672	-91.1424
35.8587	-78.6616
48.8957	-99.7128
46.3725	-69.2293
45.8987	-89.6944
46.1274	-96.1332
37.9690	-87.7697
38.6297	-92.6039
41.3649	-106.3458
32.0700	-84.2971
41.9234	-102.3884
45.4209	-97.5081
48.9532	-114.3227
45.8663	-95.2958
46.1678	-69.0023
35.5832	-90.9629
41.9918	-121.8782
34.1611	-109.9797
43.8109	-121.9093
45.8048	-89.7121
43.4865	-84.7687
44.9702	-116.0013
47.6661	-95.7857
34.6003	-92.5007
39.0960	-122.9320
47.8483	-100.2783
41.0885	-82.7290
44.7816	-67.2047
48.6295	-114.3920
48.0320	-98.9084
42.0198	-102.4364
44.0112	-121.7427
38.2138	-87.1180
39.0260	-86.4705
35.7105	-78.1572
44.8320	-97.7214
32.0965	-82.9003
34.4274	-111.0867
45.7196	-89.8815
40.9994	-80.4931
33.5630	-97.0164
44.7464	-72.5993
43.6202	-85.2852
45.2681	-116.2080
47.1337	-124.0473
40.0556	-105.7471
44.7667	-67.6987
41.9335	-103.4942
48.1678	-114.3675
41.2363	-79.6561
39.6535	-82.4738
33.4060	-114.7139
43.7980	-85.3130
42.5678	-85.4512
34.4176	-93.0701
33.0266	-114.5091
42.3517	-101.2442
40.9465	-100.2425
40.7203	-99.6973
40.5793	-96.8448
47.1200	-122.5772
45.9126	-99.2160
40.7651	-96.8541
44.2086	-96.8447
48.3806	-110.9853
39.7760	-81.5225
39.9857	-107.2310
34.4933	-117.2619
45.1937	-90.4419
33.2350	-116.7444
44.8779	-96.6340
45.7562	-99.6458
45.8112	-99.2828
48.0266	-109.6238
40.1741	-107.7039
45.5080	-96.5129
40.2325	-92.6989
46.4222	-121.5972
46.6501	-94.1249
41.6958	-75.1328
46.4741	-92.0449
44.8677	-86.0182
45.7645	-90.6604
40.1420	-92.5746
38.6608	-85.7545
37.8246	-107.8851
32.0483	-95.9987
41.0924	-96.3533
48.9661	-109.7597
40.5080	-90.1612
39.7155	-86.2118
44.5955	-97.1985
45.7784	-69.1245
32.3824	-81.9293
40.8313	-110.0194
37.1800	-121.6910
46.5592	-91.3936
45.7344	-92.5386
46.4845	-86.1051
38.9372	-85.1951
47.0334	-122.9080
35.1167	-112.0134
39.1001	-111.2003
37.4168	-108.4057
40.1691	-96.8307
40.9883	-90.4034
48.4124	-110.0578
29.1609	-95.3252
40.1432	-107.1177
32.0563	-96.7318
46.3452	-91.7537
39.0367	-85.6802
36.3873	-96.8232
40.6746	-110.9707
46.0336	-68.0651
44.0709	-87.7343
35.1967	-98.4830
40.1118	-75.8615
48.0549	-106.4420
40.9061	-111.5912
48.9592	-118.1271
36.3970	-97.2751
40.8893	-109.8461
47.2439	-95.1316
45.8561	-95.5633
39.9696	-121.2223
41.4447	-81.1748
47.9112	-90.4866
47.1725	-68.2453
39.7208	-86.7202
39.4536	-87.1935
44.2958	-87.7341
47.5597	-93.0326
39.0857	-86.0590
31.9103	-95.3019
40.1217	-104.9459
38.9393	-91.2829
40.1580	-78.9730
41.2382	-83.0204
40.5131	-121.1652
44.6985	-87.4999
44.8891	-88.4749
47.8767	-107.1252
42.6469	-72.2185
48.2923	-118.3228
43.1651	-109.8032
41.7600	-70.6560
38.7398	-86.9960
48.0366	-118.8933
40.8739	-109.1483
41.8125	-70.6382
42.0261	-70.8861
34.6708	-96.6520
38.4763	-119.9997
38.5200	-75.5111
38.3655	-81.2528
44.8336	-121.8138
45.4194	-87.9173
48.9644	-115.1158
40.0798	-105.2172
44.7786	-121.7858
30.0070	-96.7098
34.9767	-95.3476
37.7887	-119.0739
41.9896	-71.2051
47.0769	-119.3248
40.9225	-110.1186
45.5771	-89.1649
48.4510	-114.3814
43.7684	-70.6086
41.4267	-85.7379
46.9413	-119.2785
42.6939	-71.3703
38.7593	-88.0676
41.8970	-73.4471
35.1213	-88.5025
38.0706	-111.3751
40.4363	-105.0337
40.3506	-109.9412
33.7323	-95.9947
39.8920	-86.1155
39.6617	-84.6462
41.1426	-74.4094
41.6364	-85.1672
46.6220	-120.5560
35.3467	-88.8849
36.9193	-90.3173
42.2589	-71.9393
39.4101	-87.8052
38.8670	-75.3802
45.2859	-68.8935
42.1448	-72.5129
41.0300	-74.3012
44.7813	-109.2547
40.2236	-104.9473
42.3253	-77.1772
41.2047	-106.2592
42.3057	-72.8329
36.3030	-86.9171
42.3130	-73.1371
36.0444	-85.5863
42.0494	-110.0809
45.0370	-122.2654
42.7318	-88.9424
45.7413	-97.2671
48.6879	-121.6679
45.5654	-122.5630
40.4955	-83.8999
45.0395	-109.7725
38.3062	-87.3160
33.1705	-95.0912
43.6064	-90.0923
40.7600	-81.1012
42.0226	-73.4855
34.6043	-112.4386
39.0560	-87.1462
39.1705	-87.2912
29.6166	-95.6484
35.1068	-84.5879
46.1004	-123.9286
43.5371	-90.9594
46.7457	-99.4969
47.1292	-99.6204
31.9239	-94.0803
41.1853	-74.3473
43.1778	-90.6716
36.6415	-81.9365
40.7630	-74.2859
38.4641	-85.8077
46.2545	-89.8483
39.8495	-74.7873
29.8664	-95.1714
41.6480	-87.8993
37.5956	-112.2547
40.8638	-109.8118
33.7351	-95.9258
46.8311	-122.4473
46.2516	-90.3672
40.6711	-109.9197
39.3604	-111.9637
37.6031	-119.0030
47.4095	-122.7842
46.1795	-90.9865
40.7111	-111.9468
32.1071	-97.8812
31.3318	-97.2684
40.0577	-110.6277
37.8714	-93.2836
44.4339	-92.0711
39.1284	-95.6540
32.4088	-111.1606
39.4952	-97.2319
34.3375	-111.0138
34.8700	-112.0693
37.1713	-96.8491
37.8441	-96.8567
38.5135	-85.0291
37.8236	-97.4628
34.4290	-82.9053
38.6859	-85.1783
33.9267	-85.0505
36.4335	-111.8641
40.1489	-80.7036
40.5986	-79.7512
40.7600	-79.5469
34.3567	-119.0199
36.0877	-111.8706
41.0421	-74.0473
38.4350	-121.5249
35.9258	-99.5153
41.6731	-97.6767
37.9098	-121.3253
40.7580	-74.1635
30.5797	-94.9979
32.8012	-82.9229
41.4157	-98.0890
35.5454	-99.7227
40.9023	-96.6063
39.3525	-99.8315
39.0458	-99.0432
41.7566	-77.5552
40.9155	-74.0899
38.8515	-75.6696
39.4955	-78.3046
41.6076	-77.5038
38.6891	-75.7699
41.2724	-74.8402
29.9105	-95.4918
44.9426	-93.0215
41.0507	-74.3841
35.9166	-113.3347
40.9075	-74.3047
40.5216	-79.3990
40.7997	-98.4378
36.7399	-114.2060
34.8393	-98.3060
38.4348	-95.7465
41.1105	-74.8429
39.4473	-78.9764
34.5916	-99.0238
40.8417	-99.7444
41.5162	-79.3229
46.3149	-101.6123
33.7584	-97.2940
37.3975	-95.6798
44.5177	-94.0286
42.7934	-72.5248
38.0674	-105.0848
32.7873	-96.8709
44.0121	-89.7882
41.6570	-78.6115
40.5089	-74.4662
34.8890	-99.3774
46.2786	-100.2429
44.4072	-93.6188
44.1971	-90.7307
32.7792	-96.5545
44.1774	-95.6056
37.6046	-103.6060
39.6387	-102.1137
39.5492	-105.1317
44.4399	-72.7138
39.4325	-77.3798
39.4273	-98.5395
39.6536	-94.2259
34.3668	-85.0871
46.7997	-101.1068
45.2343	-93.4964
44.6094	-84.4564
39.2690	-77.4457
38.6201	-85.4185
35.5300	-99.1302
40.3732	-81.2133
39.6159	-81.9266
39.0766	-106.0064
40.7413	-115.5544
38.4714	-93.6171
33.3558	-86.6063
44.5914	-85.0770
40.7066	-80.7992
43.9580	-99.0470
43.8658	-72.1782
42.0101	-72.6323
34.3032	-84.4705
42.5695	-84.5928
39.9795	-82.3817
46.3053	-123.7810
37.0614	-105.9829
47.1823	-101.7943
40.4928	-112.5816
39.5712	-84.6684
40.5208	-81.3062
44.1427	-86.0119
40.1165	-92.7621
42.8286	-85.6665
32.9323	-86.3625
44.0415	-92.3387
41.8867	-114.6866
46.8376	-123.3863
37.7141	-106.8382
39.7457	-81.8416
39.3139	-77.4119
33.1147	-87.1191
43.4301	-85.7199
41.0283	-83.2130
40.6333	-81.5427
41.2338	-84.5905
40.8857	-76.8015
46.4179	-103.5124
38.7022	-96.9835
44.8066	-72.1368
44.7854	-72.0285
35.3467	-91.3223
33.2601	-85.5036
41.2470	-81.5558
39.7287	-75.6832
38.5532	-107.5190
30.5778	-91.5216
39.1073	-96.6073
48.1091	-96.1111
35.8146	-98.7021
48.1432	-112.1246
37.8135	-112.0533
41.9578	-115.8638
38.6055	-83.9559
39.1039	-96.4906
35.0758	-92.6397
45.9583	-103.1202
45.8833	-90.6810
34.3459	-96.6995
44.1564	-103.2287
33.4128	-86.7519
47.0914	-120.3099
38.9342	-107.3195
42.5456	-83.3109
37.7867	-96.4302
41.0624	-76.8562
37.4304	-112.3516
40.3197	-84.6303
47.7217	-112.4911
45.9805	-102.8498
39.6242	-78.4293
33.0557	-97.2531
45.4829	-91.2527
45.4848	-122.9599
41.8773	-115.6285
41.7962	-80.9178
35.9249	-97.8639
34.2221	-96.7069
43.9893	-103.7802
38.6853	-85.2441
44.6293	-72.0333
38.1774	-79.3762
48.6556	-94.9870
30.3285	-90.8438
39.1639	-107.8062
42.5556	-82.9848
35.5623	-93.2886
32.4966	-97.3523
39.3151	-77.6554
47.7466	-112.3342
32.9138	-87.5326
39.8055	-108.6538
38.4923	-96.5831
37.7431	-112.0986
45.3611	-87.7363
43.1452	-71.1860
48.0355	-92.9071
45.2118	-121.8471
35.5424	-93.1600
41.5524	-116.1960
41.2441	-87.1157
45.7390	-89.5269
33.0134	-87.0861
39.9881	-108.7780
41.1972	-84.7080
47.1315	-123.7646
34.5073	-88.0504
41.3933	-84.2958
41.3996	-97.1569
36.9580	-97.4219
46.5378	-122.0414
29.8973	-90.6833
39.8109	-75.5672
34.0813	-88.0212
42.9393	-115.7014
43.4554	-89.2491
44.2475	-120.8595
47.1679	-102.6458
42.5253	-115.4908
36.0550	-98.1290
40.1914	-117.2531
42.8548	-90.5293
42.5757	-113.6292
39.1952	-117.3465
43.6934	-115.6677
47.0967	-101.8017
43.9635	-116.1892
40.7569	-82.1164
38.1261	-98.0781
39.5758	-95.0716
35.7493	-97.1343
30.7948	-91.2054
42.7972	-100.0455
44.5677	-92.4859
34.2270	-95.4932
41.2639	-105.3197
41.5268	-117.4287
46.1668	-110.5491
42.8095	-86.1701
47.0465	-101.1047
35.9677	-97.1255
33.8902	-109.4720
42.8028	-100.5568
47.0152	-108.1650
43.0500	-72.7215
31.7625	-100.1405
35.6782	-93.7441
36.9637	-119.2314
39.8720	-95.0272
43.8292	-103.4591
40.1597	-105.1184
44.3961	-116.0461
48.9561	-119.6933
46.4578	-110.3713
33.6759	-109.0841
46.2486	-101.5315
40.8444	-73.9555
39.0822	-119.7573
33.9114	-84.3122
42.8982	-100.4854
42.1985	-77.4111
40.8984	-105.3802
42.3268	-86.1368
44.0616	-103.6927
31.7304	-99.9392
43.1432	-91.0218
44.0347	-116.9170
45.8377	-110.0458
41.3989	-73.3867
39.8061	-75.4654
41.6044	-71.4962
34.9289	-93.3607
44.1343	-91.7392
45.7653	-117.7599
41.6524	-106.3136
39.2999	-120.9695
33.3136	-84.1731
34.4840	-92.8422
38.3339	-75.3231
40.4491	-74.9138
40.7497	-105.8520
43.8318	-71.0050
44.1324	-91.7295
45.8587	-117.6355
29.6798	-91.2856
39.4667	-120.9644
39.1886	-76.8537
41.0327	-105.6756
40.0430	-74.6017
44.6228	-75.2270
39.8384	-75.3539
41.6012	-106.4195
45.4332	-115.9813
41.3822	-107.2276
44.4995	-74.8852
45.4150	-116.1287
42.4491	-102.9990
45.7641	-100.6831
40.8025	-122.9300
45.6537	-84.9992
35.6855	-96.4149
39.7262	-94.9112
39.5008	-121.9976
39.8775	-75.1315
38.6182	-75.6309
29.7636	-91.4442
44.7996	-93.5331
34.5313	-94.7144
39.8978	-98.1577
42.1329	-106.0715
44.9134	-74.9395
39.2525	-96.3266
44.8098	-93.4990
45.6564	-100.8508
36.5858	-97.0339
41.7936	-80.8227
40.8147	-115.8061
40.4734	-122.3032
43.6813	-123.6684
33.4830	-97.1761
43.2560	-71.6225
46.6652	-115.5475
46.6872	-85.1670
45.4963	-87.9825
46.2290	-123.3930
41.3184	-123.0505
34.3619	-77.9338
40.6786	-99.4850
39.7355	-95.8258
35.1482	-94.7019
40.5747	-116.4405
37.2237	-109.2087
45.9094	-111.5669
44.1680	-122.2497
44.8172	-103.6939
35.9655	-96.3681
40.6235	-105.9780
43.9035	-72.8253
41.2887	-79.8439
38.6619	-75.5650
41.8805	-73.4970
44.8444	-75.0858
44.8884	-93.1784
38.5723	-121.3577
46.2159	-102.6037
41.5141	-80.7337
45.5632	-101.5487
44.5058	-75.0435
47.1154	-111.3768
35.3971	-80.7245
45.5651	-92.7953
43.3512	-72.3934
40.7024	-116.5235
44.0655	-123.1063
46.4590	-102.6568
48.6814	-121.7200
39.8105	-106.0032
39.0603	-94.8420
35.8224	-81.1840
40.8624	-82.2462
45.5462	-101.8726
43.5808	-75.9591
41.4408	-83.0314
39.3694	-106.4524
43.6657	-75.2947
41.4885	-78.1326
44.9478	-91.5570
41.6162	-104.6169
41.0266	-82.7852
34.7881	-91.8701
37.3392	-97.2554
42.1043	-93.3542
37.4743	-88.5439
38.8084	-121.6352
42.4036	-91.0675
44.9773	-93.2407
30.6008	-91.8768
39.2199	-91.9212
35.4757	-81.4096
43.6843	-72.5637
39.1873	-85.3494
43.8010	-75.4667
34.1618	-109.3017
43.4445	-92.6121
44.3152	-84.2113
43.2780	-103.7202
40.1065	-123.7938
44.9103	-90.4937
46.2712	-119.5705
41.3876	-81.2688
41.5876	-94.3974
46.5856	-111.2657
45.3222	-93.8161
39.5678	-96.2184
40.1623	-88.0274
41.4449	-107.4568
44.1413	-119.2912
40.1409	-87.7433
39.2499	-93.0120
36.4132	-80.2648
37.7066	-96.2133
35.7177	-96.3770
34.3776	-91.6251
44.2593	-75.7674
39.7146	-85.1863
43.2253	-92.8064
47.1895	-102.6249
43.7708	-118.0490
44.8184	-91.8793
41.1856	-82.4252
30.9277	-97.9934
46.5942	-111.0444
34.0790	-86.5056
43.3933	-103.3291
41.6485	-124.0885
39.0132	-85.5009
47.1823	-120.9081
42.6635	-93.2286
41.4859	-89.8485
36.2149	-80.9603
40.0520	-92.1571
40.8355	-93.8560
44.8066	-93.0116
48.2218	-105.1217
44.0206	-82.9907
42.2473	-92.3247
40.8264	-74.5911
40.7240	-124.1174
43.7685	-75.5014
47.6965	-116.9153
43.9457	-72.7111
40.5450	-84.9255
41.7772	-94.4988
40.0164	-83.2530
44.8515	-118.1429
46.6090	-111.0762
33.5563	-92.0226
34.9179	-86.1329
30.6545	-97.9274
39.3675	-86.0676
47.7586	-103.7374
47.8231	-103.9888
42.1050	-89.1695
40.8630	-91.6607
43.0681	-72.4487
39.2401	-82.7636
48.1699	-116.7366
47.5812	-102.8310
40.8218	-88.3770
48.2663	-116.8605
47.3171	-116.3267
33.7921	-86.1307
44.8645	-74.1280
44.6575	-74.0052
41.6074	-91.6709
46.7603	-116.5153
41.8792	-71.4710
33.5848	-87.0957
42.4373	-93.3456
39.7052	-87.0788
38.9645	-91.6246
45.2628	-118.3998
39.8867	-104.9311
39.1946	-90.5695
44.8743	-74.1431
39.5986	-77.8846
39.0424	-92.3967
45.9914	-111.4634
42.8849	-88.5388
41.1521	-96.5485
34.0696	-84.5364
41.8505	-94.0261
41.1758	-80.7251
46.2921	-88.9418
36.9514	-95.0354
43.4800	-97.1301
33.9122	-95.5494
44.3290	-87.6352
32.2287	-87.1483
43.6245	-72.3318
30.8817	-93.5725
45.1248	-93.9962
30.1778	-93.0510
39.1362	-84.3421
48.0059	-106.1089
44.9015	-118.4770
41.5032	-96.3499
47.4516	-111.3013
40.1534	-89.9167
38.9396	-94.9813
42.1149	-104.9852
40.8737	-95.5977
38.7112	-87.1776
29.9463	-92.4616
46.3368	-89.6784
43.5316	-74.5517
43.2777	-97.2945
41.1591	-81.8177
34.0649	-93.4423
48.8824	-119.0718
45.2973	-93.5721
38.5376	-92.3192
38.0691	-122.5344
45.4476	-91.8786
48.0052	-105.9092
45.1931	-118.7041
47.4144	-111.4986
43.4140	-106.2860
39.5483	-89.4336
32.7610	-94.3003
39.0018	-94.8037
41.2085	-80.8106
46.7153	-89.3949
42.0790	-97.9092
45.1924	-94.2896
39.6893	-84.2581
39.0342	-92.5734
29.9043	-92.1160
38.8303	-122.9061
45.6802	-92.0706
42.7231	-76.4633
46.9450	-89.1526
43.4925	-106.6606
41.1210	-81.5198
31.7417	-88.0956
39.2162	-89.0206
38.4385	-119.0592
31.0529	-87.8370
37.4715	-87.1137
42.5415	-76.3008
42.9599	-104.1753
35.7330	-78.9709
43.0071	-76.6811
46.2215	-101.5025
43.3128	-72.7701
42.9464	-72.8718
41.4211	-71.7953
39.4214	-98.0470
34.8525	-94.6172
39.7883	-111.1081
43.3496	-104.2957
36.9047	-86.3936
34.9509	-87.0420
43.7648	-94.0407
44.4921	-95.8726
35.6332	-79.5360
42.9369	-76.6192
42.9424	-82.4853
41.4752	-79.5179
44.9763	-112.9966
46.7512	-102.3682
32.9784	-84.8733
42.9527	-71.9421
40.3137	-87.2705
38.4076	-109.3973
39.7115	-94.1573
37.1619	-88.7141
37.2566	-87.5964
42.9676	-72.8092
34.6357	-95.1216
32.4610	-94.7020
34.0670	-94.9053
40.1308	-105.7674
39.0362	-98.2307
43.9440	-105.4367
42.6968	-97.7877
43.9067	-94.0603
41.8835	-115.4309
43.9055	-96.4850
35.6773	-78.1534
43.0157	-76.8546
42.6364	-82.5895
43.1932	-71.5235
41.3809	-72.7803
