"","DATE_COL","SITE_ID","LAT","LON","ECO_TYPE","DOC","NO3 as N","PO4 as P","UNITS"
"3749",2012,"EU_4778","47.9346","-0.92785","River/Stream",7.75167,4.008297677958,0.0319518,"mg/L"
"3750",2009,"EU_4779","55.0839","21.90608","River/Stream",10.6875,1.163398985469,0.0400417,"mg/L"
"3751",2010,"EU_4779","55.0839","21.90608","River/Stream",10.98,1.329158814444,0.0318333,"mg/L"
"3752",2011,"EU_4779","55.0839","21.90608","River/Stream",9.1325,1.029141024444,0.0294167,"mg/L"
"3753",2012,"EU_4779","55.0839","21.90608","River/Stream",10.1375,1.26857522205,0.0201667,"mg/L"
"3754",2010,"EU_4789","47.79353","-0.93207","River/Stream",5.91833,8.144572944537,0.0524825,"mg/L"
"3755",2011,"EU_4789","47.79353","-0.93207","River/Stream",7.4675,4.569090931026,0.102246,"mg/L"
"3756",2012,"EU_4789","47.79353","-0.93207","River/Stream",6.75,5.75464122999,0.0904167,"mg/L"
"3757",2010,"EU_4797","47.64569","-0.86609","River/Stream",5.96417,6.607111778496,0.0440526,"mg/L"
"3758",2011,"EU_4797","47.64569","-0.86609","River/Stream",6.4925,4.219070176026,0.0845702,"mg/L"
"3759",2012,"EU_4797","47.64569","-0.86609","River/Stream",6.4,5.429081925468,0.0721702,"mg/L"
"3760",2010,"EU_4798","47.6678","-0.76518","River/Stream",6.3825,5.589981466245,0.023114,"mg/L"
"3761",2011,"EU_4798","47.6678","-0.76518","River/Stream",6.56333,2.881080837963,0.0263772,"mg/L"
"3762",2012,"EU_4798","47.6678","-0.76518","River/Stream",7.47818,4.134555164583,0.0413531,"mg/L"
"3763",2010,"EU_4804","47.54032","-0.61381","River/Stream",5.80167,5.20890886998,0.0228421,"mg/L"
"3764",2011,"EU_4804","47.54032","-0.61381","River/Stream",5.81083,3.364719516036,0.023386,"mg/L"
"3765",2012,"EU_4804","47.54032","-0.61381","River/Stream",6.31417,5.318055341982,0.0381246,"mg/L"
"3766",2000,"EU_4808","47.078","9.513","River/Stream",0.62,1.330078869,0.01,"mg/L"
"3767",2001,"EU_4808","47.078","9.513","River/Stream",0.55,1.180069974,0.01,"mg/L"
"3768",2002,"EU_4808","47.078","9.513","River/Stream",0.99,1.270075311,0.01,"mg/L"
"3769",2003,"EU_4808","47.078","9.513","River/Stream",0.76,1.230072939,0.01,"mg/L"
"3770",2004,"EU_4808","47.078","9.513","River/Stream",1.02,1.40008302,0.01,"mg/L"
"3771",2011,"EU_4809","55.3385","21.43345","River/Stream",7.545,1.593424484469,0.0365,"mg/L"
"3772",2012,"EU_4809","55.3385","21.43345","River/Stream",8.35,1.458416478969,0.0285,"mg/L"
"3773",2010,"EU_4810","47.49702","-0.61114","River/Stream",7.3575,3.94243377246,0.0600965,"mg/L"
"3774",2011,"EU_4810","47.49702","-0.61114","River/Stream",7.93417,2.815216932465,0.0959912,"mg/L"
"3775",2012,"EU_4810","47.49702","-0.61114","River/Stream",7.83,3.611234133486,0.129819,"mg/L"
"3776",2000,"EU_4812","47.086","9.518","River/Stream",0.66,1.450085985,0.02,"mg/L"
"3777",2001,"EU_4812","47.086","9.518","River/Stream",0.62,1.430084799,0.01,"mg/L"
"3778",2002,"EU_4812","47.086","9.518","River/Stream",1.05,1.420084206,0.01,"mg/L"
"3779",2003,"EU_4812","47.086","9.518","River/Stream",1.02,1.520090136,0.01,"mg/L"
"3780",2004,"EU_4812","47.086","9.518","River/Stream",1.01,1.330078869,0.01,"mg/L"
"3781",2005,"EU_4812","47.086","9.518","River/Stream",1.12,1.350080055,0.01,"mg/L"
"3782",2006,"EU_4812","47.086","9.518","River/Stream",1.35,1.40008302,0.01,"mg/L"
"3783",2010,"EU_4813","47.4213","-0.60705","River/Stream",5.34364,4.834596674583,0.0382679,"mg/L"
"3784",2011,"EU_4813","47.4213","-0.60705","River/Stream",4.45545,3.416042559312,0.0489474,"mg/L"
"3785",2012,"EU_4813","47.4213","-0.60705","River/Stream",5.72,4.557450240774,0.05669,"mg/L"
"3786",2000,"EU_4815","47.153","9.503","River/Stream",0.53,0.810048033,0.01,"mg/L"
"3787",2001,"EU_4815","47.153","9.503","River/Stream",0.52,0.90005337,0.01,"mg/L"
"3788",2002,"EU_4815","47.153","9.503","River/Stream",0.84,0.820048626,0.01,"mg/L"
"3789",2003,"EU_4815","47.153","9.503","River/Stream",0.64,0.840049812,0.01,"mg/L"
"3790",2004,"EU_4815","47.153","9.503","River/Stream",0.77,0.860050998,0.01,"mg/L"
"3791",2005,"EU_4815","47.153","9.503","River/Stream",1.27,0.830049219,0.01,"mg/L"
"3792",2006,"EU_4815","47.153","9.503","River/Stream",1.5,0.890052777,0.01,"mg/L"
"3793",2007,"EU_4815","47.153","9.503","River/Stream",1.11,0.850050405,0.01,"mg/L"
"3794",2008,"EU_4815","47.153","9.503","River/Stream",1.8,0.670039731,0.01,"mg/L"
"3795",2009,"EU_4815","47.153","9.503","River/Stream",1.11,0.750044475,0.01,"mg/L"
"3796",2010,"EU_4815","47.153","9.503","River/Stream",2.35,0.760045068,0.01,"mg/L"
"3797",2011,"EU_4815","47.153","9.503","River/Stream",0.634,0.6720398496,0.01,"mg/L"
"3798",2005,"EU_4818","47.199","9.5","River/Stream",0.93,0.870051591,0.01,"mg/L"
"3799",2006,"EU_4818","47.199","9.5","River/Stream",1.22,0.960056928,0.01,"mg/L"
"3800",2007,"EU_4818","47.199","9.5","River/Stream",1.05,0.820048626,0.01,"mg/L"
"3801",2008,"EU_4818","47.199","9.5","River/Stream",1.59,0.740043882,0.01,"mg/L"
"3802",2009,"EU_4818","47.199","9.5","River/Stream",0.83,0.730043289,0.01,"mg/L"
"3803",2010,"EU_4818","47.199","9.5","River/Stream",2.07,0.750044475,0.01,"mg/L"
"3804",2011,"EU_4818","47.199","9.5","River/Stream",0.708,0.7980473214,0.01,"mg/L"
"3805",2000,"EU_4819","47.243","9.522","River/Stream",0.95,1.090064637,0.01,"mg/L"
"3806",2001,"EU_4819","47.243","9.522","River/Stream",0.86,1.10006523,0.01,"mg/L"
"3807",2002,"EU_4819","47.243","9.522","River/Stream",1.35,1.010059893,0.01,"mg/L"
"3808",2003,"EU_4819","47.243","9.522","River/Stream",1.48,1.080064044,0.01,"mg/L"
"3809",2004,"EU_4819","47.243","9.522","River/Stream",1.83,1.040061672,0.01,"mg/L"
"3810",2005,"EU_4819","47.243","9.522","River/Stream",2.51,0.890052777,0.01,"mg/L"
"3811",2006,"EU_4819","47.243","9.522","River/Stream",1.79,1.20007116,0.01,"mg/L"
"3812",2007,"EU_4819","47.243","9.522","River/Stream",2.32,1.020060486,0.01,"mg/L"
"3813",2008,"EU_4819","47.243","9.522","River/Stream",2.78,0.830049219,0.01,"mg/L"
"3814",2009,"EU_4819","47.243","9.522","River/Stream",2.76,0.850050405,0.01,"mg/L"
"3815",2010,"EU_4819","47.243","9.522","River/Stream",1.69,0.760045068,0.01,"mg/L"
"3816",2011,"EU_4819","47.243","9.522","River/Stream",1.54333,0.7317103878531,0.01,"mg/L"
"3817",2010,"EU_4822","47.07852","-0.44707","River/Stream",12.4575,2.721131353521,0.0261053,"mg/L"
"3818",2011,"EU_4822","47.07852","-0.44707","River/Stream",12.2767,2.342878924482,0.0190351,"mg/L"
"3819",2012,"EU_4822","47.07852","-0.44707","River/Stream",12.69,2.12872622598,0.0289333,"mg/L"
"3820",2000,"EU_4823","47.221","9.566","River/Stream",1.05,1.850109705,0.02,"mg/L"
"3821",2001,"EU_4823","47.221","9.566","River/Stream",1.12,1.780105554,0.04,"mg/L"
"3822",2002,"EU_4823","47.221","9.566","River/Stream",2.35,1.950115635,0.02,"mg/L"
"3823",2003,"EU_4823","47.221","9.566","River/Stream",3.42,1.90011267,0.05,"mg/L"
"3824",2004,"EU_4823","47.221","9.566","River/Stream",1.98,2.10012453,0.02,"mg/L"
"3825",2005,"EU_4823","47.221","9.566","River/Stream",2.98,2.380141134,0.03,"mg/L"
"3826",2006,"EU_4823","47.221","9.566","River/Stream",3.45,2.330138169,0.02,"mg/L"
"3827",2007,"EU_4823","47.221","9.566","River/Stream",3,2.230132239,0.01,"mg/L"
"3828",2008,"EU_4823","47.221","9.566","River/Stream",3.27,1.480087764,0.02,"mg/L"
"3829",2009,"EU_4823","47.221","9.566","River/Stream",2.49,1.90011267,0.02,"mg/L"
"3830",2010,"EU_4823","47.221","9.566","River/Stream",2,1.630096659,0.01,"mg/L"
"3831",2011,"EU_4823","47.221","9.566","River/Stream",1.78,1.360080648,0.026,"mg/L"
"3832",2010,"EU_4825","47.30246","-0.62124","River/Stream",6.2175,3.861518974497,0.124816,"mg/L"
"3833",2011,"EU_4825","47.30246","-0.62124","River/Stream",6.43364,2.849438961711,0.109464,"mg/L"
"3834",2012,"EU_4825","47.30246","-0.62124","River/Stream",7.355,3.547250339472,0.122151,"mg/L"
"3835",2010,"EU_4826","47.31625","-0.63167","River/Stream",6.86917,3.382590575727,0.0924561,"mg/L"
"3836",2011,"EU_4826","47.31625","-0.63167","River/Stream",7.2075,2.297716246494,0.0826667,"mg/L"
"3837",2012,"EU_4826","47.31625","-0.63167","River/Stream",7.655,3.019399039746,0.0957737,"mg/L"
"3838",2010,"EU_4828","47.39273","-0.86074","River/Stream",4.82125,3.35059867872,0.0217544,"mg/L"
"3839",2011,"EU_4828","47.39273","-0.86074","River/Stream",4.09125,2.925303460209,0.0229781,"mg/L"
"3840",2012,"EU_4828","47.39273","-0.86074","River/Stream",4.59125,3.010088487663,0.0294636,"mg/L"
"3841",2009,"EU_4829","55.7063","21.12457","River/Stream",7.7717,1.480087764,0.0385,"mg/L"
"3842",2010,"EU_4829","55.7063","21.12457","River/Stream",8.1367,1.432414937169,0.0390833,"mg/L"
"3843",2011,"EU_4829","55.7063","21.12457","River/Stream",8.1125,1.654268092281,0.0698333,"mg/L"
"3844",2012,"EU_4829","55.7063","21.12457","River/Stream",8.13,1.45758642975,0.02775,"mg/L"
"3845",2000,"EU_4830","47.22","9.561","River/Stream",3.52,1.830108519,0.03,"mg/L"
"3846",2001,"EU_4830","47.22","9.561","River/Stream",4.83,2.10012453,0.04,"mg/L"
"3847",2002,"EU_4830","47.22","9.561","River/Stream",8.3,2.220131646,0.04,"mg/L"
"3848",2003,"EU_4830","47.22","9.561","River/Stream",6.6,2.270134611,0.06,"mg/L"
"3849",2004,"EU_4830","47.22","9.561","River/Stream",6.47,2.40014232,0.04,"mg/L"
"3850",2005,"EU_4830","47.22","9.561","River/Stream",5.85,2.330138169,0.03,"mg/L"
"3851",2006,"EU_4830","47.22","9.561","River/Stream",5.85,2.80016604,0.03,"mg/L"
"3852",2007,"EU_4830","47.22","9.561","River/Stream",5.83,2.920173156,0.03,"mg/L"
"3853",2008,"EU_4830","47.22","9.561","River/Stream",6.5,1.80010674,0.03,"mg/L"
"3854",2009,"EU_4830","47.22","9.561","River/Stream",8.35,2.650157145,0.02,"mg/L"
"3855",2010,"EU_4830","47.22","9.561","River/Stream",5.95,1.580093694,0.02,"mg/L"
"3856",2011,"EU_4830","47.22","9.561","River/Stream",6.54,1.120066416,0.02,"mg/L"
"3857",2010,"EU_4832","47.36067","-1.03687","River/Stream",6.05083,3.446574369741,0.0470439,"mg/L"
"3858",2011,"EU_4832","47.36067","-1.03687","River/Stream",6.775,3.176528356962,0.0391579,"mg/L"
"3859",2012,"EU_4832","47.36067","-1.03687","River/Stream",6.6375,3.881280146265,0.0602325,"mg/L"
"3860",2010,"EU_4833","47.30258","-1.33","River/Stream",6.55364,4.485605980662,0.080689,"mg/L"
"3861",2011,"EU_4833","47.30258","-1.33","River/Stream",8.83083,2.568702315015,0.289061,"mg/L"
"3862",2012,"EU_4833","47.30258","-1.33","River/Stream",7.52833,3.495317260023,0.180425,"mg/L"
"3863",2000,"EU_4834","47.21","9.503","River/Stream",3.47,1.780105554,0.02,"mg/L"
"3864",2001,"EU_4834","47.21","9.503","River/Stream",4.13,1.970116821,0.04,"mg/L"
"3865",2002,"EU_4834","47.21","9.503","River/Stream",8.7,1.980117414,0.03,"mg/L"
"3866",2003,"EU_4834","47.21","9.503","River/Stream",7.3,2.080123344,0.03,"mg/L"
"3867",2004,"EU_4834","47.21","9.503","River/Stream",6.28,1.680099624,0.02,"mg/L"
"3868",2005,"EU_4834","47.21","9.503","River/Stream",6.13,2.10012453,0.02,"mg/L"
"3869",2006,"EU_4834","47.21","9.503","River/Stream",6.42,2.380141134,0.02,"mg/L"
"3870",2007,"EU_4834","47.21","9.503","River/Stream",9.57,2.050121565,0.02,"mg/L"
"3871",2008,"EU_4834","47.21","9.503","River/Stream",9.03,1.650097845,0.03,"mg/L"
"3872",2009,"EU_4834","47.21","9.503","River/Stream",8.9,1.880111484,0.02,"mg/L"
"3873",2010,"EU_4834","47.21","9.503","River/Stream",6.92,1.630096659,0.06,"mg/L"
"3874",2011,"EU_4834","47.21","9.503","River/Stream",6.24,1.2440737692,0.022,"mg/L"
"3875",2010,"EU_4837","46.75681","-0.62973","River/Stream",6.93833,2.856619387485,0.0443246,"mg/L"
"3876",2011,"EU_4837","46.75681","-0.62973","River/Stream",7.2025,2.25443367999,0.0609123,"mg/L"
"3877",2012,"EU_4837","46.75681","-0.62973","River/Stream",7.985,2.603704390515,0.0855274,"mg/L"
"3878",2010,"EU_4838","46.78881","-0.73097","River/Stream",4.12667,5.196678144741,0.0163158,"mg/L"
"3879",2011,"EU_4838","46.78881","-0.73097","River/Stream",4.5775,5.030138269512,0.0163158,"mg/L"
"3880",2012,"EU_4838","46.78881","-0.73097","River/Stream",5.49333,5.620463273709,0.0225974,"mg/L"
"3881",2010,"EU_4839","46.92348","-0.87362","River/Stream",5.67917,3.426813197973,0.0236579,"mg/L"
"3882",2011,"EU_4839","46.92348","-0.87362","River/Stream",6.13417,2.728651799457,0.0282807,"mg/L"
"3883",2012,"EU_4839","46.92348","-0.87362","River/Stream",6.71167,3.151506873276,0.0430193,"mg/L"
"3884",2010,"EU_4840","46.97579","-0.89217","River/Stream",7.605,3.537839781459,0.0875614,"mg/L"
"3885",2011,"EU_4840","46.97579","-0.89217","River/Stream",8.485,3.200999808033,0.0946316,"mg/L"
"3886",2000,"EU_4841","47.193","9.524","River/Stream",0.72,1.280075904,0.01,"mg/L"
"3887",2001,"EU_4841","47.193","9.524","River/Stream",0.77,1.320078276,0.01,"mg/L"
"3888",2002,"EU_4841","47.193","9.524","River/Stream",2.48,1.140067602,0.01,"mg/L"
"3889",2003,"EU_4841","47.193","9.524","River/Stream",1.8,1.160068788,0.01,"mg/L"
"3890",2004,"EU_4841","47.193","9.524","River/Stream",2.1,0.980058114,0.01,"mg/L"
"3891",2005,"EU_4841","47.193","9.524","River/Stream",2.35,1.070063451,0.01,"mg/L"
"3892",2006,"EU_4841","47.193","9.524","River/Stream",2.98,1.180069974,0.01,"mg/L"
"3893",2007,"EU_4841","47.193","9.524","River/Stream",3.3,1.030061079,0.01,"mg/L"
"3894",2008,"EU_4841","47.193","9.524","River/Stream",3.02,0.80004744,0.01,"mg/L"
"3895",2009,"EU_4841","47.193","9.524","River/Stream",1.91,1.170069381,0.01,"mg/L"
"3896",2010,"EU_4841","47.193","9.524","River/Stream",3.08,0.970057521,0.01,"mg/L"
"3897",2011,"EU_4841","47.193","9.524","River/Stream",2.72,0.730043289,0.014,"mg/L"
"3898",2012,"EU_4840","46.97579","-0.89217","River/Stream",8.08167,4.173907498038,0.109234,"mg/L"
"3899",2010,"EU_4842","47.09718","-1.21073","River/Stream",6.85583,3.784364399502,0.0758684,"mg/L"
"3900",2011,"EU_4842","47.09718","-1.21073","River/Stream",7.01083,3.071152108521,0.0910965,"mg/L"
"3901",2012,"EU_4842","47.09718","-1.21073","River/Stream",7.5075,3.543490116504,0.115543,"mg/L"
"3902",2000,"EU_4843","47.193","9.518","River/Stream",1.87,1.170069381,0.01,"mg/L"
"3903",2001,"EU_4843","47.193","9.518","River/Stream",1.9,1.180069974,0.01,"mg/L"
"3904",2002,"EU_4843","47.193","9.518","River/Stream",4.15,0.930055149,0.01,"mg/L"
"3905",2003,"EU_4843","47.193","9.518","River/Stream",2.35,1.020060486,0.01,"mg/L"
"3906",2004,"EU_4843","47.193","9.518","River/Stream",3.6,0.840049812,0.01,"mg/L"
"3907",2005,"EU_4843","47.193","9.518","River/Stream",5.15,1.080064044,0.01,"mg/L"
"3908",2006,"EU_4843","47.193","9.518","River/Stream",4.05,1.290076497,0.01,"mg/L"
"3909",2007,"EU_4843","47.193","9.518","River/Stream",3.73,1.090064637,0.01,"mg/L"
"3910",2008,"EU_4843","47.193","9.518","River/Stream",7.33,0.650038545,0.01,"mg/L"
"3911",2009,"EU_4843","47.193","9.518","River/Stream",3.48,0.850050405,0.01,"mg/L"
"3912",2010,"EU_4843","47.193","9.518","River/Stream",2.05,1.030061079,0.01,"mg/L"
"3913",2010,"EU_4845","47.13687","-1.33014","River/Stream",7.17833,2.426623890264,0.266491,"mg/L"
"3914",2011,"EU_4845","47.13687","-1.33014","River/Stream",7.76917,1.900652702022,0.233316,"mg/L"
"3915",2012,"EU_4845","47.13687","-1.33014","River/Stream",7.49636,2.533290215202,0.234206,"mg/L"
"3916",2010,"EU_4846","46.9039","-1.15827","River/Stream",7.095,4.173907498038,0.173763,"mg/L"
"3917",2011,"EU_4846","46.9039","-1.15827","River/Stream",7.71667,3.908561763969,0.211018,"mg/L"
"3918",2012,"EU_4846","46.9039","-1.15827","River/Stream",6.77583,4.311465654753,0.175911,"mg/L"
"3919",2000,"EU_4847","47.201","9.501","River/Stream",2.4,1.60009488,0.01,"mg/L"
"3920",2001,"EU_4847","47.201","9.501","River/Stream",2.62,1.750103775,0.01,"mg/L"
"3921",2002,"EU_4847","47.201","9.501","River/Stream",4.75,1.450085985,0.03,"mg/L"
"3922",2003,"EU_4847","47.201","9.501","River/Stream",4.65,1.850109705,0.01,"mg/L"
"3923",2004,"EU_4847","47.201","9.501","River/Stream",4.22,1.30007709,0.01,"mg/L"
"3924",2005,"EU_4847","47.201","9.501","River/Stream",4.1,1.660098438,0.01,"mg/L"
"3925",2006,"EU_4847","47.201","9.501","River/Stream",4.97,2.170128681,0.01,"mg/L"
"3926",2007,"EU_4847","47.201","9.501","River/Stream",6.05,1.880111484,0.01,"mg/L"
"3927",2008,"EU_4847","47.201","9.501","River/Stream",5.25,1.380081834,0.01,"mg/L"
"3928",2009,"EU_4847","47.201","9.501","River/Stream",3.74,1.60009488,0.03,"mg/L"
"3929",2010,"EU_4847","47.201","9.501","River/Stream",4,1.320078276,0.01,"mg/L"
"3930",2011,"EU_4847","47.201","9.501","River/Stream",3.52,1.280075904,0.01,"mg/L"
"3931",2009,"EU_4848","55.39807","21.28691","River/Stream",8.1367,0.7232508862344,0.02075,"mg/L"
"3932",2010,"EU_4848","55.39807","21.28691","River/Stream",9.705,0.6667065333531,0.0298333,"mg/L"
"3933",2011,"EU_4848","55.39807","21.28691","River/Stream",9.105,0.8767189863531,0.0185833,"mg/L"
"3934",2010,"EU_4849","47.1254","-1.41463","River/Stream",7.26917,4.28775424875,0.159895,"mg/L"
"3935",2011,"EU_4849","47.1254","-1.41463","River/Stream",7.95417,3.056091215463,0.169412,"mg/L"
"3936",2012,"EU_4849","47.1254","-1.41463","River/Stream",8.26455,4.646555524404,0.143015,"mg/L"
"3937",2000,"EU_4850","47.262","9.537","River/Stream",0.65,0.910053963,0.01,"mg/L"
"3938",2001,"EU_4850","47.262","9.537","River/Stream",0.53,0.910053963,0.01,"mg/L"
"3939",2002,"EU_4850","47.262","9.537","River/Stream",1.4,0.790046847,0.01,"mg/L"
"3940",2003,"EU_4850","47.262","9.537","River/Stream",1.15,0.90005337,0.01,"mg/L"
"3941",2004,"EU_4850","47.262","9.537","River/Stream",1.12,0.770045661,0.01,"mg/L"
"3942",2006,"EU_4850","47.262","9.537","River/Stream",1.75,1.120066416,0.01,"mg/L"
"3943",2008,"EU_4850","47.262","9.537","River/Stream",1.55,1.120066416,0.01,"mg/L"
"3944",2009,"EU_4850","47.262","9.537","River/Stream",1.35,0.920054556,0.01,"mg/L"
"3945",2011,"EU_4850","47.262","9.537","River/Stream",1.2,0.810798077475,0.0035,"mg/L"
"3946",2010,"EU_4853","47.16497","-1.48225","River/Stream",6.86667,4.615193664756,0.0634956,"mg/L"
"3947",2011,"EU_4853","47.16497","-1.48225","River/Stream",7.10167,3.107844284238,0.0783158,"mg/L"
"3948",2012,"EU_4853","47.16497","-1.48225","River/Stream",7.23375,4.16994726321,0.0839039,"mg/L"
"3949",2000,"EU_4854","47.192","9.508","River/Stream",0.85,2.20013046,0.01,"mg/L"
"3950",2001,"EU_4854","47.192","9.508","River/Stream",0.83,2.40014232,0.01,"mg/L"
"3951",2002,"EU_4854","47.192","9.508","River/Stream",2.6,1.970116821,0.01,"mg/L"
"3952",2003,"EU_4854","47.192","9.508","River/Stream",1.78,2.150127495,0.01,"mg/L"
"3953",2004,"EU_4854","47.192","9.508","River/Stream",2.38,1.950115635,0.01,"mg/L"
"3954",2005,"EU_4854","47.192","9.508","River/Stream",2,1.980117414,0.01,"mg/L"
"3955",2006,"EU_4854","47.192","9.508","River/Stream",2.23,2.90017197,0.01,"mg/L"
"3956",2007,"EU_4854","47.192","9.508","River/Stream",3.48,2.050121565,0.02,"mg/L"
"3957",2008,"EU_4854","47.192","9.508","River/Stream",3.67,2.580152994,0.02,"mg/L"
"3958",2009,"EU_4854","47.192","9.508","River/Stream",2.03,2.080123344,0.01,"mg/L"
"3959",2010,"EU_4854","47.192","9.508","River/Stream",1.65,2.270134611,0.02,"mg/L"
"3960",2011,"EU_4854","47.192","9.508","River/Stream",1.384,1.3160780388,0.012,"mg/L"
"3961",2000,"EU_4855","47.262","9.539","River/Stream",4.55,0.920054556,0.02,"mg/L"
"3962",2001,"EU_4855","47.262","9.539","River/Stream",4.47,0.920054556,0.01,"mg/L"
"3963",2002,"EU_4855","47.262","9.539","River/Stream",10,0.850050405,0.01,"mg/L"
"3964",2003,"EU_4855","47.262","9.539","River/Stream",7.6,0.870051591,0.01,"mg/L"
"3965",2004,"EU_4855","47.262","9.539","River/Stream",8.63,1.150068195,0.01,"mg/L"
"3966",2006,"EU_4855","47.262","9.539","River/Stream",12.9,1.740103182,0.01,"mg/L"
"3967",2007,"EU_4855","47.262","9.539","River/Stream",8.81,1.220072346,0.01,"mg/L"
"3968",2008,"EU_4855","47.262","9.539","River/Stream",10.73,1.690100217,0.01,"mg/L"
"3969",2009,"EU_4855","47.262","9.539","River/Stream",8.2,0.920054556,0.01,"mg/L"
"3970",2011,"EU_4855","47.262","9.539","River/Stream",7.275,0.77054569065,0.00525,"mg/L"
"3971",2000,"EU_4859","47.112","9.577","River/Stream",0.8,0.350020755,0.01,"mg/L"
"3972",2001,"EU_4859","47.112","9.577","River/Stream",0.5,0.450026685,0.01,"mg/L"
"3973",2002,"EU_4859","47.112","9.577","River/Stream",1.22,0.380022534,0.01,"mg/L"
"3974",2003,"EU_4859","47.112","9.577","River/Stream",0.81,0.340020162,0.01,"mg/L"
"3975",2004,"EU_4859","47.112","9.577","River/Stream",0.84,0.380022534,0.01,"mg/L"
"3976",2005,"EU_4859","47.112","9.577","River/Stream",1.28,0.440026092,0.01,"mg/L"
"3977",2006,"EU_4859","47.112","9.577","River/Stream",1.38,0.410024313,0.01,"mg/L"
"3978",2007,"EU_4859","47.112","9.577","River/Stream",1.23,0.380022534,0.01,"mg/L"
"3979",2008,"EU_4859","47.112","9.577","River/Stream",1.63,0.320018976,0.01,"mg/L"
"3980",2009,"EU_4859","47.112","9.577","River/Stream",0.85,0.340020162,0.01,"mg/L"
"3981",2010,"EU_4859","47.112","9.577","River/Stream",0.68,0.310018383,0.01,"mg/L"
"3982",2011,"EU_4859","47.112","9.577","River/Stream",0.648,0.3620214666,0.01,"mg/L"
"3983",2012,"EU_4860","55.35503","26.42575","River/Stream",13.15,0.6542057921031,0.0128333,"mg/L"
"3984",2011,"EU_4861","47.122","9.568","River/Stream",0.6175,0.5380319034,0.02,"mg/L"
"3985",2011,"EU_4862","47.133","9.512","River/Stream",0.8,0.340020162,0.01,"mg/L"
"3986",2009,"EU_4863","54.03061","23.96839","River/Stream",10.0458,1.17756982575,0.0430833,"mg/L"
"3987",2010,"EU_4863","54.03061","23.96839","River/Stream",9.6925,1.0000593,0.0445833,"mg/L"
"3988",2011,"EU_4863","54.03061","23.96839","River/Stream",9.3025,1.000889349219,0.03925,"mg/L"
"3989",2012,"EU_4863","54.03061","23.96839","River/Stream",8.9825,0.926304926625,0.04175,"mg/L"
"3990",2009,"EU_4867","56.39526","22.23333","River/Stream",9.5183,1.520920185219,0.05475,"mg/L"
"3991",2010,"EU_4867","56.39526","22.23333","River/Stream",11.63,1.627016476356,0.0466667,"mg/L"
"3992",2011,"EU_4867","56.39526","22.23333","River/Stream",11.522,1.621346140125,0.0318333,"mg/L"
"3993",2012,"EU_4867","56.39526","22.23333","River/Stream",10.8375,1.7021009286,0.0194167,"mg/L"
"3994",2009,"EU_4872","56.41359","24.8508","River/Stream",14.0608,0.9432229298031,0.113792,"mg/L"
"3995",2010,"EU_4872","56.41359","24.8508","River/Stream",20.25,1.045511995185,0.0345455,"mg/L"
"3996",2009,"EU_4877","56.22891","24.40752","River/Stream",10.8608,2.7641639052,0.0638333,"mg/L"
"3997",2010,"EU_4877","56.22891","24.40752","River/Stream",12.1425,2.08262349225,0.0629167,"mg/L"
"3998",2009,"EU_4878","54.95367","23.80095","River/Stream",10.2067,3.394371274281,0.0916667,"mg/L"
"3999",2010,"EU_4878","54.95367","23.80095","River/Stream",12.3975,3.031009728219,0.075,"mg/L"
"4000",2009,"EU_4883","55.07011","22.57799","River/Stream",8.5275,1.213741970631,0.0401667,"mg/L"
"4001",2010,"EU_4883","55.07011","22.57799","River/Stream",9.12,1.232993112156,0.0471667,"mg/L"
"4002",2009,"EU_4885","55.29129","21.3772","River/Stream",9.6925,1.263114898272,0.0327083,"mg/L"
"4003",2010,"EU_4885","55.29129","21.3772","River/Stream",11.6725,1.204741436931,0.0351667,"mg/L"
"4004",2011,"EU_4885","55.29129","21.3772","River/Stream",9.58,1.068733372131,0.0310833,"mg/L"
"4005",2012,"EU_4885","55.29129","21.3772","River/Stream",10.305,1.385332145325,0.0264167,"mg/L"
"4006",2009,"EU_4888","55.27257","21.41056","River/Stream",9.7125,0.9906417415719,0.0226667,"mg/L"
"4007",2010,"EU_4888","55.27257","21.41056","River/Stream",11.025,1.305407406069,0.034,"mg/L"
"4008",2011,"EU_4888","55.27257","21.41056","River/Stream",9.6125,1.031481163206,0.03225,"mg/L"
"4009",2012,"EU_4888","55.27257","21.41056","River/Stream",9.505,1.244493794106,0.0236667,"mg/L"
"4010",2011,"EU_4896","56.02558","23.96225","River/Stream",9.765,2.944924623675,0.0515,"mg/L"
"4011",2010,"EU_4937","47.74999","-3.18397","River/Stream",4.925,7.177305588984,0.0239298,"mg/L"
"4012",2011,"EU_4937","47.74999","-3.18397","River/Stream",6.62083,6.597701220483,0.0209386,"mg/L"
"4013",2012,"EU_4937","47.74999","-3.18397","River/Stream",9.6175,5.640984490545,0.0335561,"mg/L"
"4014",2010,"EU_4938","47.72173","-2.99019","River/Stream",4.685,5.993635401504,0.0182193,"mg/L"
"4015",2011,"EU_4938","47.72173","-2.99019","River/Stream",4.66083,5.758401452958,0.0163158,"mg/L"
"4016",2012,"EU_4938","47.72173","-2.99019","River/Stream",6.37,5.767061966496,0.0219719,"mg/L"
"4017",2010,"EU_4939","48.32233","-2.96521","River/Stream",3.45917,7.444531434537,0.0163158,"mg/L"
"4018",2011,"EU_4939","48.32233","-2.96521","River/Stream",3.98583,6.185576782953,0.0163158,"mg/L"
