"","SITE_ID","ECO_TYPE","DATE_COL","UNITS","LAT","LON","DOC","NO3 as N","PO4 as P"
"5950","ECN_T07_1","River/Stream",2008-12-17,"mg/L",55.489853,-2.212033,1.64,0.485,0.024
"5951","ECN_T07_2","River/Stream",2008-12-17,"mg/L",55.489853,-2.212033,2.4,0.275,0.017
"5952","ECN_T08_1","River/Stream",2008-12-17,"mg/L",51.78135,-1.336058,7.8,1.73,0.026
"5953","ECN_T08_3","River/Stream",2008-12-17,"mg/L",51.78135,-1.336058,4.5,2.37,0
"5954","ECN_T08_2","River/Stream",2008-12-17,"mg/L",51.78135,-1.336058,36.3,6.79,0.011
"5955","ECN_T08_4","River/Stream",2008-12-17,"mg/L",51.78135,-1.336058,10.7,0.524,0
"5956","ECN_T11_1","River/Stream",2008-12-17,"mg/L",53.07455,-4.033511,0.98,0.126,0.007
"5957","ECN_T11_1","River/Stream",2008-12-23,"mg/L",53.07455,-4.033511,0.84,0.128,0.005
"5958","ECN_T08_2","River/Stream",2008-12-24,"mg/L",51.78135,-1.336058,7.9,5.92,0.013
"5959","ECN_T08_3","River/Stream",2008-12-24,"mg/L",51.78135,-1.336058,6.7,1.38,0.007
"5960","ECN_T08_4","River/Stream",2008-12-24,"mg/L",51.78135,-1.336058,9.8,0.226,0
"5961","ECN_T07_2","River/Stream",2008-12-24,"mg/L",55.489853,-2.212033,1.02,0.352,0.023
"5962","ECN_T07_1","River/Stream",2008-12-24,"mg/L",55.489853,-2.212033,1.38,0.513,0.028
"5963","ECN_T08_1","River/Stream",2008-12-24,"mg/L",51.78135,-1.336058,4.3,1.63,0.015
"5964","ECN_T04_6","River/Stream",2008-12-24,"mg/L",54.695042,-2.38785,14.5,0.026,0
"5965","ECN_T04_5","River/Stream",2008-12-24,"mg/L",54.695042,-2.38785,11.9,0.127,0
"5966","ECN_T04_7","River/Stream",2008-12-24,"mg/L",54.695042,-2.38785,11.9,0.118,0
"5967","ECN_T04_1","River/Stream",2008-12-24,"mg/L",54.695042,-2.38785,10.5,0.05,0
"5968","ECN_T04_2","River/Stream",2008-12-24,"mg/L",54.695042,-2.38785,12.3,0.136,0
"5969","ECN_T04_3","River/Stream",2008-12-24,"mg/L",54.695042,-2.38785,7.13,0.149,0
"5970","ECN_T08_4","River/Stream",2008-12-31,"mg/L",51.78135,-1.336058,6.1,0.074,0
"5971","ECN_T11_1","River/Stream",2008-12-31,"mg/L",53.07455,-4.033511,0.88,0.141,0.007
"5972","ECN_T08_1","River/Stream",2008-12-31,"mg/L",51.78135,-1.336058,3.7,1.93,0.013
"5973","ECN_T08_2","River/Stream",2008-12-31,"mg/L",51.78135,-1.336058,2.7,5.44,0.009
"5974","ECN_T08_3","River/Stream",2008-12-31,"mg/L",51.78135,-1.336058,7.3,1.14,0
"5975","ECN_T05_1","River/Stream",2008-12-31,"mg/L",50.781933,-3.917806,2.224,0.932,0.005
"5976","ECN_T05_3","River/Stream",2008-12-31,"mg/L",50.781933,-3.917806,3.052,0.258,0
"5977","ECN_T05_2","River/Stream",2008-12-31,"mg/L",50.781933,-3.917806,4.705,0.23,0
"5978","ECN_T07_1","River/Stream",2008-12-31,"mg/L",55.489853,-2.212033,0.89,0.517,0.028
"5979","ECN_T07_2","River/Stream",2008-12-31,"mg/L",55.489853,-2.212033,0.83,0.328,0.022
"5980","ECN_T04_3","River/Stream",2008-12-31,"mg/L",54.695042,-2.38785,5.3,0.167,0
"5981","ECN_T04_6","River/Stream",2008-12-31,"mg/L",54.695042,-2.38785,18.5,0.114,0
"5982","ECN_T04_7","River/Stream",2008-12-31,"mg/L",54.695042,-2.38785,15.3,0.054,0
"5983","ECN_T04_1","River/Stream",2008-12-31,"mg/L",54.695042,-2.38785,8.66,0.079,0
"5984","ECN_T04_2","River/Stream",2008-12-31,"mg/L",54.695042,-2.38785,15.4,0.054,0
"5985","ECN_T08_4","River/Stream",2009-01-07,"mg/L",51.78135,-1.336058,8.2,0,0
"5986","ECN_T11_1","River/Stream",2009-01-07,"mg/L",53.07455,-4.033511,0.98,0.164,0.005
"5987","ECN_T08_1","River/Stream",2009-01-07,"mg/L",51.78135,-1.336058,7.3,2.02,0
"5988","ECN_T08_2","River/Stream",2009-01-07,"mg/L",51.78135,-1.336058,6.9,5.2,0
"5989","ECN_T08_3","River/Stream",2009-01-07,"mg/L",51.78135,-1.336058,3.4,0.935,0
"5990","ECN_T04_7","River/Stream",2009-01-07,"mg/L",54.695042,-2.38785,16,0.072,0
"5991","ECN_T07_1","River/Stream",2009-01-07,"mg/L",55.489853,-2.212033,0.91,0.502,0.023
"5992","ECN_T07_2","River/Stream",2009-01-07,"mg/L",55.489853,-2.212033,0.8,0.326,0.023
"5993","ECN_T04_3","River/Stream",2009-01-07,"mg/L",54.695042,-2.38785,3.18,0.221,0
"5994","ECN_T04_6","River/Stream",2009-01-07,"mg/L",54.695042,-2.38785,18.7,0.17,0
"5995","ECN_T04_1","River/Stream",2009-01-07,"mg/L",54.695042,-2.38785,4.56,0.104,0
"5996","ECN_T02_1","River/Stream",2009-01-07,"mg/L",56.909267,-2.553372,2.9,0.307,0.005
"5997","ECN_T04_2","River/Stream",2009-01-07,"mg/L",54.695042,-2.38785,16.2,0.084,0
"5998","ECN_T08_1","River/Stream",2009-01-14,"mg/L",51.78135,-1.336058,11.1,1.43,0.039
"5999","ECN_T08_2","River/Stream",2009-01-14,"mg/L",51.78135,-1.336058,2.8,4.68,0
"6000","ECN_T11_1","River/Stream",2009-01-14,"mg/L",53.07455,-4.033511,0.97,0.22,0.008
"6001","ECN_T05_3","River/Stream",2009-01-14,"mg/L",50.781933,-3.917806,4.676,0.232,0
"6002","ECN_T07_1","River/Stream",2009-01-14,"mg/L",55.489853,-2.212033,1.17,0.49,0.028
"6003","ECN_T07_2","River/Stream",2009-01-14,"mg/L",55.489853,-2.212033,1.43,0.339,0.022
"6004","ECN_T04_7","River/Stream",2009-01-14,"mg/L",54.695042,-2.38785,11.8,0.133,0.006
"6005","ECN_T05_1","River/Stream",2009-01-14,"mg/L",50.781933,-3.917806,3.384,0.896,0
"6006","ECN_T05_2","River/Stream",2009-01-14,"mg/L",50.781933,-3.917806,5.234,0.168,0.015
"6007","ECN_T04_2","River/Stream",2009-01-14,"mg/L",54.695042,-2.38785,11.8,0.128,0
"6008","ECN_T04_3","River/Stream",2009-01-14,"mg/L",54.695042,-2.38785,7.57,0.204,0
"6009","ECN_T04_5","River/Stream",2009-01-14,"mg/L",54.695042,-2.38785,11.5,0.087,0
"6010","ECN_T04_6","River/Stream",2009-01-14,"mg/L",54.695042,-2.38785,12.8,0.013,0
"6011","ECN_T04_1","River/Stream",2009-01-14,"mg/L",54.695042,-2.38785,9.82,0.075,0
"6012","ECN_T02_1","River/Stream",2009-01-14,"mg/L",56.909267,-2.553372,4.4,0.305,0.004
"6013","ECN_T02_1","River/Stream",2009-01-21,"mg/L",56.909267,-2.553372,3.9,0.246,0.005
"6014","ECN_T07_1","River/Stream",2009-01-21,"mg/L",55.489853,-2.212033,1.36,0.323,0.025
"6015","ECN_T07_2","River/Stream",2009-01-21,"mg/L",55.489853,-2.212033,1.23,0.478,0.026
"6016","ECN_T08_1","River/Stream",2009-01-21,"mg/L",51.78135,-1.336058,11.4,1.5,0.039
"6017","ECN_T08_3","River/Stream",2009-01-21,"mg/L",51.78135,-1.336058,8.4,1.04,0
"6018","ECN_T08_2","River/Stream",2009-01-21,"mg/L",51.78135,-1.336058,7.9,5.22,0
"6019","ECN_T08_4","River/Stream",2009-01-21,"mg/L",51.78135,-1.336058,9.9,0.057,0
"6020","ECN_T11_1","River/Stream",2009-01-21,"mg/L",53.07455,-4.033511,1.32,0.178,0.007
"6021","ECN_T04_7","River/Stream",2009-01-22,"mg/L",54.695042,-2.38785,8.55,0.087,0
"6022","ECN_T04_3","River/Stream",2009-01-22,"mg/L",54.695042,-2.38785,7.48,0.16,0
"6023","ECN_T04_5","River/Stream",2009-01-22,"mg/L",54.695042,-2.38785,7.96,0.076,0
"6024","ECN_T04_6","River/Stream",2009-01-22,"mg/L",54.695042,-2.38785,8.13,0,0
"6025","ECN_T04_1","River/Stream",2009-01-22,"mg/L",54.695042,-2.38785,8.62,0.084,0
"6026","ECN_T04_2","River/Stream",2009-01-22,"mg/L",54.695042,-2.38785,8.66,0.086,0
"6027","ECN_T11_1","River/Stream",2009-01-28,"mg/L",53.07455,-4.033511,0.89,0.148,0.008
"6028","ECN_T08_4","River/Stream",2009-01-28,"mg/L",51.78135,-1.336058,6.2,0.237,0
"6029","ECN_T08_1","River/Stream",2009-01-28,"mg/L",51.78135,-1.336058,7.9,1.11,0.046
"6030","ECN_T08_2","River/Stream",2009-01-28,"mg/L",51.78135,-1.336058,5.1,5.87,0.007
"6031","ECN_T08_3","River/Stream",2009-01-28,"mg/L",51.78135,-1.336058,9.3,1.43,0
"6032","ECN_T05_3","River/Stream",2009-01-28,"mg/L",50.781933,-3.917806,5.47,0.131,0.029
"6033","ECN_T07_1","River/Stream",2009-01-28,"mg/L",55.489853,-2.212033,4.25,0.324,0.03
"6034","ECN_T07_2","River/Stream",2009-01-28,"mg/L",55.489853,-2.212033,1.6,0.472,0.033
"6035","ECN_T04_6","River/Stream",2009-01-28,"mg/L",54.695042,-2.38785,9.44,0,0
"6036","ECN_T05_1","River/Stream",2009-01-28,"mg/L",50.781933,-3.917806,2.943,1.057,0.056
"6037","ECN_T04_7","River/Stream",2009-01-28,"mg/L",54.695042,-2.38785,9.36,0.087,0
"6038","ECN_T05_2","River/Stream",2009-01-28,"mg/L",50.781933,-3.917806,6.863,0.044,0.037
"6039","ECN_T04_3","River/Stream",2009-01-28,"mg/L",54.695042,-2.38785,7.23,0.144,0
"6040","ECN_T04_5","River/Stream",2009-01-28,"mg/L",54.695042,-2.38785,9.17,0.082,0
"6041","ECN_T02_1","River/Stream",2009-01-28,"mg/L",56.909267,-2.553372,3.3,0.27,0.004
"6042","ECN_T04_1","River/Stream",2009-01-28,"mg/L",54.695042,-2.38785,8.68,0.079,0
"6043","ECN_T04_2","River/Stream",2009-01-28,"mg/L",54.695042,-2.38785,9.5,0.093,0
"6044","ECN_T08_2","River/Stream",2009-02-04,"mg/L",51.78135,-1.336058,5.96,5.45,0
"6045","ECN_T08_3","River/Stream",2009-02-04,"mg/L",51.78135,-1.336058,7.45,1.07,0
"6046","ECN_T08_4","River/Stream",2009-02-04,"mg/L",51.78135,-1.336058,11.2,0.103,0
"6047","ECN_T11_1","River/Stream",2009-02-04,"mg/L",53.07455,-4.033511,0.84,0.153,0.007
"6048","ECN_T07_1","River/Stream",2009-02-04,"mg/L",55.489853,-2.212033,1.06,0.5,0.026
"6049","ECN_T07_2","River/Stream",2009-02-04,"mg/L",55.489853,-2.212033,1.06,0.041,0.024
"6050","ECN_T08_1","River/Stream",2009-02-04,"mg/L",51.78135,-1.336058,8.52,1.86,0.027
"6051","ECN_T02_1","River/Stream",2009-02-04,"mg/L",56.909267,-2.553372,5,0.293,0.004
"6052","ECN_T08_4","River/Stream",2009-02-11,"mg/L",51.78135,-1.336058,10.9,2.72,0
"6053","ECN_T11_1","River/Stream",2009-02-11,"mg/L",53.07455,-4.033511,0.91,0.158,0.006
"6054","ECN_T08_2","River/Stream",2009-02-11,"mg/L",51.78135,-1.336058,11.8,13,0.013
"6055","ECN_T08_1","River/Stream",2009-02-11,"mg/L",51.78135,-1.336058,8.81,3.77,0.061
"6056","ECN_T08_3","River/Stream",2009-02-11,"mg/L",51.78135,-1.336058,9.18,3.03,0
"6057","ECN_T05_2","River/Stream",2009-02-11,"mg/L",50.781933,-3.917806,4.491,0.121,0
"6058","ECN_T07_1","River/Stream",2009-02-11,"mg/L",55.489853,-2.212033,0.84,0.484,0.028
"6059","ECN_T07_2","River/Stream",2009-02-11,"mg/L",55.489853,-2.212033,0.77,0.327,0.019
"6060","ECN_T04_7","River/Stream",2009-02-11,"mg/L",54.695042,-2.38785,13.5,0.119,0
"6061","ECN_T05_1","River/Stream",2009-02-11,"mg/L",50.781933,-3.917806,2.794,1.717,0
"6062","ECN_T05_3","River/Stream",2009-02-11,"mg/L",50.781933,-3.917806,5.088,0.104,0
"6063","ECN_T04_3","River/Stream",2009-02-11,"mg/L",54.695042,-2.38785,7.62,0.204,0
"6064","ECN_T04_2","River/Stream",2009-02-11,"mg/L",54.695042,-2.38785,13.5,0.121,0
"6065","ECN_T02_1","River/Stream",2009-02-18,"mg/L",56.909267,-2.553372,7.5,0.218,0.004
"6066","ECN_T04_2","River/Stream",2009-02-18,"mg/L",54.695042,-2.38785,7.61,0.091,0
"6067","ECN_T04_1","River/Stream",2009-02-18,"mg/L",54.695042,-2.38785,7.22,0.069,0
"6068","ECN_T04_5","River/Stream",2009-02-18,"mg/L",54.695042,-2.38785,8.14,0.059,0
"6069","ECN_T04_3","River/Stream",2009-02-18,"mg/L",54.695042,-2.38785,6.59,0.141,0
"6070","ECN_T04_6","River/Stream",2009-02-18,"mg/L",54.695042,-2.38785,10.9,0.011,0
"6071","ECN_T04_7","River/Stream",2009-02-18,"mg/L",54.695042,-2.38785,7.35,0.104,0
"6072","ECN_T07_1","River/Stream",2009-02-18,"mg/L",55.489853,-2.212033,2.63,0.549,0.017
"6073","ECN_T07_2","River/Stream",2009-02-18,"mg/L",55.489853,-2.212033,3.58,0.356,0.014
"6074","ECN_T08_1","River/Stream",2009-02-18,"mg/L",51.78135,-1.336058,7.52,2.38,0.04
"6075","ECN_T08_2","River/Stream",2009-02-18,"mg/L",51.78135,-1.336058,3.31,7.92,0.011
"6076","ECN_T08_4","River/Stream",2009-02-18,"mg/L",51.78135,-1.336058,9.58,1.78,0
"6077","ECN_T08_3","River/Stream",2009-02-18,"mg/L",51.78135,-1.336058,8.22,2.43,0
"6078","ECN_T11_1","River/Stream",2009-02-18,"mg/L",53.07455,-4.033511,0.83,0.158,0.007
"6079","ECN_T08_4","River/Stream",2009-02-25,"mg/L",51.78135,-1.336058,7.22,0.805,0
"6080","ECN_T11_1","River/Stream",2009-02-25,"mg/L",53.07455,-4.033511,0.6,0.146,0.007
"6081","ECN_T08_1","River/Stream",2009-02-25,"mg/L",51.78135,-1.336058,10.2,2.35,0.019
"6082","ECN_T08_2","River/Stream",2009-02-25,"mg/L",51.78135,-1.336058,9.15,6.47,0.012
"6083","ECN_T08_3","River/Stream",2009-02-25,"mg/L",51.78135,-1.336058,8.24,2,0
"6084","ECN_T05_2","River/Stream",2009-02-25,"mg/L",50.781933,-3.917806,4.438,0.141,0
"6085","ECN_T07_1","River/Stream",2009-02-25,"mg/L",55.489853,-2.212033,1.26,0.505,0.02
"6086","ECN_T07_2","River/Stream",2009-02-25,"mg/L",55.489853,-2.212033,1.43,0.36,0.017
"6087","ECN_T04_7","River/Stream",2009-02-25,"mg/L",54.695042,-2.38785,10.6,0.115,0
"6088","ECN_T04_6","River/Stream",2009-02-25,"mg/L",54.695042,-2.38785,16.5,0.017,0
"6089","ECN_T05_1","River/Stream",2009-02-25,"mg/L",50.781933,-3.917806,1.82,0.858,0.004
"6090","ECN_T05_3","River/Stream",2009-02-25,"mg/L",50.781933,-3.917806,3.768,0.23,0
"6091","ECN_T04_2","River/Stream",2009-02-25,"mg/L",54.695042,-2.38785,10.7,0.115,0
"6092","ECN_T04_3","River/Stream",2009-02-25,"mg/L",54.695042,-2.38785,7.33,0.12,0
"6093","ECN_T04_5","River/Stream",2009-02-25,"mg/L",54.695042,-2.38785,16.4,0.145,0
"6094","ECN_T02_1","River/Stream",2009-02-25,"mg/L",56.909267,-2.553372,3.6,0.312,0.007
"6095","ECN_T04_1","River/Stream",2009-02-25,"mg/L",54.695042,-2.38785,9.83,0.049,0
"6096","ECN_T08_3","River/Stream",2009-03-04,"mg/L",51.78135,-1.336058,9.47,1.55,0
"6097","ECN_T08_4","River/Stream",2009-03-04,"mg/L",51.78135,-1.336058,9.72,0.013,0
"6098","ECN_T11_1","River/Stream",2009-03-04,"mg/L",53.07455,-4.033511,0.82,0.156,0.008
"6099","ECN_T07_2","River/Stream",2009-03-04,"mg/L",55.489853,-2.212033,1.02,0.036,0.019
"6100","ECN_T08_1","River/Stream",2009-03-04,"mg/L",51.78135,-1.336058,8.04,1.74,0.025
"6101","ECN_T08_2","River/Stream",2009-03-04,"mg/L",51.78135,-1.336058,5.38,6.3,0.011
"6102","ECN_T04_6","River/Stream",2009-03-04,"mg/L",54.695042,-2.38785,14.2,0,0
"6103","ECN_T04_7","River/Stream",2009-03-04,"mg/L",54.695042,-2.38785,14.1,0.115,0
"6104","ECN_T07_1","River/Stream",2009-03-04,"mg/L",55.489853,-2.212033,1.05,0.437,0.023
"6105","ECN_T04_3","River/Stream",2009-03-04,"mg/L",54.695042,-2.38785,10.3,0.097,0
"6106","ECN_T04_5","River/Stream",2009-03-04,"mg/L",54.695042,-2.38785,14.9,0.075,0
"6107","ECN_T02_1","River/Stream",2009-03-04,"mg/L",56.909267,-2.553372,7,0.198,0.006
"6108","ECN_T04_1","River/Stream",2009-03-04,"mg/L",54.695042,-2.38785,12.8,0.049,0
"6109","ECN_T04_2","River/Stream",2009-03-04,"mg/L",54.695042,-2.38785,14.8,0.113,0
"6110","ECN_T11_1","River/Stream",2009-03-11,"mg/L",53.07455,-4.033511,0.78,0.143,0.007
"6111","ECN_T08_2","River/Stream",2009-03-11,"mg/L",51.78135,-1.336058,4.63,5.93,0.011
"6112","ECN_T08_1","River/Stream",2009-03-11,"mg/L",51.78135,-1.336058,6.04,2.22,0.013
"6113","ECN_T08_3","River/Stream",2009-03-11,"mg/L",51.78135,-1.336058,7.66,1.59,0
"6114","ECN_T08_4","River/Stream",2009-03-11,"mg/L",51.78135,-1.336058,10.4,0.026,0
"6115","ECN_T05_2","River/Stream",2009-03-11,"mg/L",50.781933,-3.917806,5.066,0,0.008
"6116","ECN_T07_1","River/Stream",2009-03-11,"mg/L",55.489853,-2.212033,0.98,0.379,0.024
"6117","ECN_T07_2","River/Stream",2009-03-11,"mg/L",55.489853,-2.212033,0.93,0.233,0.023
"6118","ECN_T04_6","River/Stream",2009-03-11,"mg/L",54.695042,-2.38785,12.2,0.013,0
"6119","ECN_T04_7","River/Stream",2009-03-11,"mg/L",54.695042,-2.38785,11.6,0.122,0
"6120","ECN_T05_1","River/Stream",2009-03-11,"mg/L",50.781933,-3.917806,2.696,1.238,0
"6121","ECN_T04_3","River/Stream",2009-03-11,"mg/L",54.695042,-2.38785,7.66,0.084,0
"6122","ECN_T04_5","River/Stream",2009-03-11,"mg/L",54.695042,-2.38785,11,0.064,0
"6123","ECN_T02_1","River/Stream",2009-03-11,"mg/L",56.909267,-2.553372,3.3,0.186,0.007
"6124","ECN_T04_1","River/Stream",2009-03-11,"mg/L",54.695042,-2.38785,9.3,0.041,0
"6125","ECN_T04_2","River/Stream",2009-03-11,"mg/L",54.695042,-2.38785,11.7,0.104,0
"6126","ECN_T02_1","River/Stream",2009-03-18,"mg/L",56.909267,-2.553372,3.2,0.192,0.003
"6127","ECN_T04_1","River/Stream",2009-03-18,"mg/L",54.695042,-2.38785,8.03,0.058,0
"6128","ECN_T04_2","River/Stream",2009-03-18,"mg/L",54.695042,-2.38785,14.6,0.106,0.005
"6129","ECN_T04_3","River/Stream",2009-03-18,"mg/L",54.695042,-2.38785,5.95,0.075,0
"6130","ECN_T04_6","River/Stream",2009-03-18,"mg/L",54.695042,-2.38785,17.6,0.1,0
"6131","ECN_T04_5","River/Stream",2009-03-18,"mg/L",54.695042,-2.38785,13.6,0.264,0
"6132","ECN_T04_7","River/Stream",2009-03-18,"mg/L",54.695042,-2.38785,14.8,0.103,0
"6133","ECN_T07_1","River/Stream",2009-03-18,"mg/L",55.489853,-2.212033,1.5,0.351,0.03
"6134","ECN_T08_1","River/Stream",2009-03-18,"mg/L",51.78135,-1.336058,6.34,2.14,0.012
"6135","ECN_T07_2","River/Stream",2009-03-18,"mg/L",55.489853,-2.212033,1.27,0.209,0.019
"6136","ECN_T08_2","River/Stream",2009-03-18,"mg/L",51.78135,-1.336058,8.91,5.42,0.012
"6137","ECN_T08_3","River/Stream",2009-03-18,"mg/L",51.78135,-1.336058,3.94,1.38,0
"6138","ECN_T08_4","River/Stream",2009-03-18,"mg/L",51.78135,-1.336058,30.6,0.079,0
"6139","ECN_T11_1","River/Stream",2009-03-18,"mg/L",53.07455,-4.033511,1.08,0.146,0.006
"6140","ECN_T08_3","River/Stream",2009-03-25,"mg/L",51.78135,-1.336058,8.87,1.11,0
"6141","ECN_T08_4","River/Stream",2009-03-25,"mg/L",51.78135,-1.336058,7.67,0,0
"6142","ECN_T11_1","River/Stream",2009-03-25,"mg/L",53.07455,-4.033511,1.2,0.125,0.007
"6143","ECN_T07_1","River/Stream",2009-03-25,"mg/L",55.489853,-2.212033,1.26,0.336,0.02
"6144","ECN_T07_2","River/Stream",2009-03-25,"mg/L",55.489853,-2.212033,1.03,0.218,0.019
"6145","ECN_T08_1","River/Stream",2009-03-25,"mg/L",51.78135,-1.336058,9.15,2,0.007
"6146","ECN_T08_2","River/Stream",2009-03-25,"mg/L",51.78135,-1.336058,8.39,5.75,0.011
"6147","ECN_T04_7","River/Stream",2009-03-25,"mg/L",54.695042,-2.38785,17.8,0.144,0
"6148","ECN_T05_1","River/Stream",2009-03-25,"mg/L",50.781933,-3.917806,2.156,0.714,0
"6149","ECN_T04_3","River/Stream",2009-03-25,"mg/L",54.695042,-2.38785,11.3,0.098,0
"6150","ECN_T04_5","River/Stream",2009-03-25,"mg/L",54.695042,-2.38785,17.1,0.118,0
"6151","ECN_T04_6","River/Stream",2009-03-25,"mg/L",54.695042,-2.38785,16.1,0.01,0
"6152","ECN_T02_1","River/Stream",2009-03-25,"mg/L",56.909267,-2.553372,3.6,0.163,0.005
"6153","ECN_T04_1","River/Stream",2009-03-25,"mg/L",54.695042,-2.38785,13,0.056,0
"6154","ECN_T04_2","River/Stream",2009-03-25,"mg/L",54.695042,-2.38785,16.6,0.168,0
"6155","ECN_T08_3","River/Stream",2009-04-01,"mg/L",51.78135,-1.336058,4.81,0.913,0
"6156","ECN_T08_4","River/Stream",2009-04-01,"mg/L",51.78135,-1.336058,8.81,0.022,0
"6157","ECN_T11_1","River/Stream",2009-04-01,"mg/L",53.07455,-4.033511,1.15,0.123,0.007
"6158","ECN_T07_2","River/Stream",2009-04-01,"mg/L",55.489853,-2.212033,0.99,0.185,0.018
"6159","ECN_T08_1","River/Stream",2009-04-01,"mg/L",51.78135,-1.336058,5.32,1.92,0.012
"6160","ECN_T08_2","River/Stream",2009-04-01,"mg/L",51.78135,-1.336058,8.51,5.54,0.017
"6161","ECN_T04_6","River/Stream",2009-04-01,"mg/L",54.695042,-2.38785,14,0.031,0
"6162","ECN_T04_7","River/Stream",2009-04-01,"mg/L",54.695042,-2.38785,12.4,0.129,0
"6163","ECN_T07_1","River/Stream",2009-04-01,"mg/L",55.489853,-2.212033,1.11,0.304,0.024
"6164","ECN_T04_2","River/Stream",2009-04-01,"mg/L",54.695042,-2.38785,12.2,0.143,0
"6165","ECN_T04_3","River/Stream",2009-04-01,"mg/L",54.695042,-2.38785,7.09,0.068,0
"6166","ECN_T04_5","River/Stream",2009-04-01,"mg/L",54.695042,-2.38785,11.6,0.101,0
"6167","ECN_T02_1","River/Stream",2009-04-01,"mg/L",56.909267,-2.553372,3.5,0.124,0.007
"6168","ECN_T04_1","River/Stream",2009-04-01,"mg/L",54.695042,-2.38785,8.8,0.04,0
"6169","ECN_T08_4","River/Stream",2009-04-08,"mg/L",51.78135,-1.336058,7.98,0.024,0
"6170","ECN_T11_1","River/Stream",2009-04-08,"mg/L",53.07455,-4.033511,1.01,0.107,0.008
"6171","ECN_T08_1","River/Stream",2009-04-08,"mg/L",51.78135,-1.336058,5.66,1.79,0.01
"6172","ECN_T08_2","River/Stream",2009-04-08,"mg/L",51.78135,-1.336058,5.12,5.12,0.008
"6173","ECN_T08_3","River/Stream",2009-04-08,"mg/L",51.78135,-1.336058,5.15,0.801,0
"6174","ECN_T07_1","River/Stream",2009-04-08,"mg/L",55.489853,-2.212033,1.15,0.291,0.003
"6175","ECN_T07_2","River/Stream",2009-04-08,"mg/L",55.489853,-2.212033,0.94,0.191,0.005
"6176","ECN_T04_7","River/Stream",2009-04-08,"mg/L",54.695042,-2.38785,15.3,0.1,0
"6177","ECN_T04_6","River/Stream",2009-04-08,"mg/L",54.695042,-2.38785,14.6,0,0
"6178","ECN_T04_3","River/Stream",2009-04-08,"mg/L",54.695042,-2.38785,13.3,0.058,0
"6179","ECN_T04_5","River/Stream",2009-04-08,"mg/L",54.695042,-2.38785,15.2,0.064,0
"6180","ECN_T02_1","River/Stream",2009-04-08,"mg/L",56.909267,-2.553372,15.7,0.283,0.007
"6181","ECN_T04_1","River/Stream",2009-04-08,"mg/L",54.695042,-2.38785,13.8,0.041,0
"6182","ECN_T04_2","River/Stream",2009-04-08,"mg/L",54.695042,-2.38785,15.5,0.102,0
"6183","ECN_T02_1","River/Stream",2009-04-15,"mg/L",56.909267,-2.553372,4.1,0.131,0.003
"6184","ECN_T04_1","River/Stream",2009-04-15,"mg/L",54.695042,-2.38785,8.37,0.05,0
"6185","ECN_T04_2","River/Stream",2009-04-15,"mg/L",54.695042,-2.38785,16.6,0.047,0
"6186","ECN_T04_3","River/Stream",2009-04-15,"mg/L",54.695042,-2.38785,6.43,0.073,0
"6187","ECN_T04_7","River/Stream",2009-04-15,"mg/L",54.695042,-2.38785,16.5,0.048,0
"6188","ECN_T04_6","River/Stream",2009-04-15,"mg/L",54.695042,-2.38785,18.9,0.105,0
"6189","ECN_T07_1","River/Stream",2009-04-15,"mg/L",55.489853,-2.212033,0.93,0.262,0.003
"6190","ECN_T08_1","River/Stream",2009-04-15,"mg/L",51.78135,-1.336058,4.78,1.54,0.012
"6191","ECN_T07_2","River/Stream",2009-04-15,"mg/L",55.489853,-2.212033,0.88,0.132,0.003
"6192","ECN_T08_2","River/Stream",2009-04-15,"mg/L",51.78135,-1.336058,3.03,4.91,0.012
"6193","ECN_T08_3","River/Stream",2009-04-15,"mg/L",51.78135,-1.336058,33.6,0.637,0
"6194","ECN_T08_4","River/Stream",2009-04-15,"mg/L",51.78135,-1.336058,8.39,0.099,0.013
"6195","ECN_T11_1","River/Stream",2009-04-15,"mg/L",53.07455,-4.033511,0.96,0.111,0.007
"6196","ECN_T08_3","River/Stream",2009-04-22,"mg/L",51.78135,-1.336058,5.1,0.627,0.006
"6197","ECN_T08_4","River/Stream",2009-04-22,"mg/L",51.78135,-1.336058,7.46,0.026,0
"6198","ECN_T11_1","River/Stream",2009-04-22,"mg/L",53.07455,-4.033511,1.14,0.102,0.005
"6199","ECN_T07_1","River/Stream",2009-04-22,"mg/L",55.489853,-2.212033,1,0.251,0.003
"6200","ECN_T07_2","River/Stream",2009-04-22,"mg/L",55.489853,-2.212033,0.87,0.125,0.004
"6201","ECN_T08_1","River/Stream",2009-04-22,"mg/L",51.78135,-1.336058,5.2,1.13,0.012
"6202","ECN_T08_2","River/Stream",2009-04-22,"mg/L",51.78135,-1.336058,5.59,5.06,0.016
"6203","ECN_T04_7","River/Stream",2009-04-22,"mg/L",54.695042,-2.38785,18.7,0.037,0
"6204","ECN_T04_3","River/Stream",2009-04-22,"mg/L",54.695042,-2.38785,5.21,0.103,0
"6205","ECN_T04_6","River/Stream",2009-04-22,"mg/L",54.695042,-2.38785,18.8,0.178,0
"6206","ECN_T02_1","River/Stream",2009-04-22,"mg/L",56.909267,-2.553372,3.5,0.129,0.004
"6207","ECN_T04_1","River/Stream",2009-04-22,"mg/L",54.695042,-2.38785,7.03,0.092,0
"6208","ECN_T04_2","River/Stream",2009-04-22,"mg/L",54.695042,-2.38785,18.4,0.038,0
