"","DATE_COL","SITE_ID","DOC","NO3 as N","TP","LAT","LON","ECO_TYPE","UNITS"
"7923","2019-06-10","NLA_4379",1.83,2.87,0.194,34.4434,-99.6526,"River/Stream","mg/L"
"7924","2019-06-10","NLA_5984",1.97,0.0444,0.003118,44.5036,-72.7819,"River/Stream","mg/L"
"7925","2019-06-10","NLA_5985",9.71,0,0.06774,41.4879,-107.1787,"River/Stream","mg/L"
"7926","2019-06-11","NLA_1190",0.47,0.1427,0.016303,35.8788,-82.0796,"River/Stream","mg/L"
"7927","2019-06-11","NLA_413",1.97,10.8806,0.157471,41.8505,-94.0261,"River/Stream","mg/L"
"7928","2019-06-11","NLA_3876",5.27,0.0036,0.01667,46.9724,-95.0559,"River/Stream","mg/L"
"7929","2019-06-11","NLA_5986",7.22,0.21,0.163,35.3596,-99.4027,"River/Stream","mg/L"
"7930","2019-06-11","NLA_5987",6.88,0.3515,0.108095,42.4822,-102.6008,"River/Stream","mg/L"
"7931","2019-06-11","NLA_5988",29.21,0.0069,0.054709,46.9212,-93.0261,"River/Stream","mg/L"
"7932","2019-06-11","NLA_4031",1.32,0.1488,0.00929,38.1484,-82.2105,"River/Stream","mg/L"
"7933","2019-06-11","NLA_5989",3.92,0.1705,0.287411,38.9645,-109.2468,"River/Stream","mg/L"
"7934","2019-06-11","NLA_5990",1.95,0.1482,0.020238,39.2952,-82.4344,"River/Stream","mg/L"
"7935","2019-06-11","NLA_5991",4.71,0.0291,0.0589,43.3572,-71.4234,"River/Stream","mg/L"
"7936","2019-06-11","NLA_5992",5.32,0,0.037145,42.0661,-105.1127,"River/Stream","mg/L"
"7937","2019-06-11","NLA_5993",9.86,0,0.061024,44.6312,-103.6944,"River/Stream","mg/L"
"7938","2019-06-11","NLA_5994",3.61,0.0507,0.069115,31.9799,-104.1233,"River/Stream","mg/L"
"7939","2019-06-11","NLA_5995",2.97,0.3724,0.100358,35.1463,-89.2376,"River/Stream","mg/L"
"7940","2019-06-11","NLA_3831",3.3,5.0186,1.2703,33.9308,-117.594,"River/Stream","mg/L"
"7941","2019-06-12","NLA_4097",13.95,0.0663,0.035549,47.2055,-92.8005,"River/Stream","mg/L"
"7942","2019-06-12","NLA_5996",2.41,0.76,0.043,36.3949,-99.005,"River/Stream","mg/L"
"7943","2019-06-12","NLA_5997",1.81,0.6468,0.03611,36.9153,-81.6158,"River/Stream","mg/L"
"7944","2019-06-12","NLA_5998",4.72,0.0714,0.040405,42.4333,-103.7027,"River/Stream","mg/L"
"7945","2019-06-12","NLA_5999",6.75,0.012,0.03457,42.4201,-103.5414,"River/Stream","mg/L"
"7946","2019-06-12","NLA_6000",14.33,0.074,0.201913,46.7069,-94.811,"River/Stream","mg/L"
"7947","2019-06-12","NLA_3703",3.91,0.1678,0.330229,38.6127,-109.5584,"River/Stream","mg/L"
"7948","2019-06-12","NLA_6001",3.02,0.4172,0.158436,32.8464,-81.4429,"River/Stream","mg/L"
"7949","2019-06-12","NLA_6002",1.33,0.5165,0.046256,35.972,-88.2606,"River/Stream","mg/L"
"7950","2019-06-12","NLA_6003",4.79,0.0393,0.022014,42.1996,-104.586,"River/Stream","mg/L"
"7951","2019-06-12","NLA_6004",1.69,0.6271,0.018273,39.3069,-82.8568,"River/Stream","mg/L"
"7952","2019-06-12","NLA_6005",2.29,0.0411,0.003738,44.2983,-72.9478,"River/Stream","mg/L"
"7953","2019-06-12","NLA_6006",9.26,3.3643,0.024853,44.1378,-100.8016,"River/Stream","mg/L"
"7954","2019-06-12","NLA_6007",1.89,0.0222,0.030909,39.965,-80.5873,"River/Stream","mg/L"
"7955","2019-06-12","NLA_6008",4.51,0.1088,0.133369,43.0861,-117.7117,"River/Stream","mg/L"
"7956","2019-06-13","NLA_6009",9.42,0.9691,0.081249,35.5889,-77.4127,"River/Stream","mg/L"
"7957","2019-06-13","NLA_3871",15.22,0.0076,0.077645,32.7238,-80.4956,"River/Stream","mg/L"
"7958","2019-06-13","NLA_6010",0.95,0.4101,0.021141,36.6462,-81.872,"River/Stream","mg/L"
"7959","2019-06-13","NLA_6011",2.4,5.96,0.167,42.5201,-89.8125,"River/Stream","mg/L"
"7960","2019-06-13","NLA_6012",11.94,0,0.139189,46.7328,-95.094,"River/Stream","mg/L"
"7961","2019-06-13","NLA_3931",9.5,0,0.237009,38.8091,-111.316,"River/Stream","mg/L"
"7962","2019-06-13","NLA_6013",2.65,0.0484,0.004401,44.2985,-71.9588,"River/Stream","mg/L"
"7963","2019-06-13","NLA_6014",18.89,0.012,0.056476,47.8098,-92.6282,"River/Stream","mg/L"
"7964","2019-06-13","NLA_6015",7.14,8e-04,0.377276,41.8331,-104.1482,"River/Stream","mg/L"
"7965","2019-06-13","NLA_6016",12.71,5.7003,1.4614,32.2465,-101.3921,"River/Stream","mg/L"
"7966","2019-06-14","NLA_6017",9.67,0.0845,0.189143,32.9609,-80.151,"River/Stream","mg/L"
"7967","2019-06-14","NLA_6018",22.65,0.0213,0.018806,47.3099,-91.873,"River/Stream","mg/L"
"7968","2019-06-14","NLA_6019",0.45,0.1765,0.016038,35.1352,-88.1821,"River/Stream","mg/L"
"7969","2019-06-14","NLA_743",8.34,0.5413,0.186703,45.1248,-93.9962,"River/Stream","mg/L"
"7970","2019-06-14","NLA_6020",8.46,0,0.06378,43.3587,-104.3094,"River/Stream","mg/L"
"7971","2019-06-16","NLA_6021",1.2,0.3217,0.050014,34.6117,-82.4387,"River/Stream","mg/L"
"7972","2019-06-16","NLA_6022",7.77,0.7974,0.045965,45.3009,-94.6763,"River/Stream","mg/L"
"7973","2019-06-16","NLA_6023",13.2,0.317,0.067881,36.5438,-76.8902,"River/Stream","mg/L"
"7974","2019-06-16","NLA_6024",11.91,0,0.12407,44.0533,-105.2684,"River/Stream","mg/L"
"7975","2019-06-16","NLA_6025",12.17,0,0.06703,44.0896,-105.1663,"River/Stream","mg/L"
"7976","2019-06-16","NLA_1850",19.59,0.0012,0.055064,48.0355,-92.9071,"River/Stream","mg/L"
"7977","2019-06-17","NLA_127",5.79,3.1091,0.113596,38.6891,-75.7699,"River/Stream","mg/L"
"7978","2019-06-17","NLA_4157",9.42,0.354,0.0695,43.5669,-89.697,"River/Stream","mg/L"
"7979","2019-06-17","NLA_1721",1.79,0.1047,0.075368,37.2046,-83.5279,"River/Stream","mg/L"
"7980","2019-06-17","NLA_1133",10.17,0.5313,0.069268,33.7676,-80.0738,"River/Stream","mg/L"
"7981","2019-06-17","NLA_1541",4.42,13.5113,0.082409,44.5177,-94.0286,"River/Stream","mg/L"
"7982","2019-06-17","NLA_6026",5.16,0.0974,0.252389,44.9238,-106.0024,"River/Stream","mg/L"
"7983","2019-06-17","NLA_6027",1.51,0.0036,0.050933,32.9131,-86.2806,"River/Stream","mg/L"
"7984","2019-06-17","NLA_1232",0.64,0.081,0.009,34.5313,-94.7144,"River/Stream","mg/L"
"7985","2019-06-17","NLA_3743",1.2,2.16,0.056,35.987,-94.9159,"River/Stream","mg/L"
"7986","2019-06-17","NLA_6028",8.26,0.0015,0.036425,39.8039,-120.3762,"River/Stream","mg/L"
"7987","2019-06-18","NLA_618",3.03,4.4093,0.445471,40.9023,-96.6063,"River/Stream","mg/L"
"7988","2019-06-18","NLA_1829",22.56,0.0072,0.058615,48.3785,-93.2273,"River/Stream","mg/L"
"7989","2019-06-18","NLA_6029",1.8,0.188,0.016733,30.6769,-86.7031,"River/Stream","mg/L"
"7990","2019-06-18","NLA_1748",3.81,1.2948,0.128915,36.935,-85.7777,"River/Stream","mg/L"
"7991","2019-06-18","NLA_6030",3.52,0.0177,0.005569,44.0765,-71.798,"River/Stream","mg/L"
"7992","2019-06-18","NLA_6031",14.28,0.0378,0.109451,44.0172,-85.7515,"River/Stream","mg/L"
"7993","2019-06-18","NLA_2068",2.12,1.0657,0.395409,29.7715,-101.7318,"River/Stream","mg/L"
"7994","2019-06-18","NLA_537",1.26,0.0035,0.017379,40.0019,-121.2682,"River/Stream","mg/L"
"7995","2019-06-18","NLA_6032",3.19,0.1221,0.087071,41.4124,-74.7469,"River/Stream","mg/L"
"7996","2019-06-18","NLA_1785",4.1,0.0329,0.043744,40.724,-124.1174,"River/Stream","mg/L"
"7997","2019-06-18","NLA_1003",4.67,6.7879,0.045248,33.8236,-80.068,"River/Stream","mg/L"
"7998","2019-06-18","NLA_4064",0.6,0.006,0.009305,43.7188,-115.3065,"River/Stream","mg/L"
"7999","2019-06-18","NLA_6033",1.33,0.1848,0.008689,38.108,-80.2081,"River/Stream","mg/L"
"8000","2019-06-18","NLA_6034",6.82,0.4991,0.105341,35.9834,-77.861,"River/Stream","mg/L"
"8001","2019-06-18","NLA_6035",8.45,0,0.122114,43.6824,-106.3392,"River/Stream","mg/L"
"8002","2019-06-18","NLA_912",2.52,0.1309,0.022875,36.4817,-77.6599,"River/Stream","mg/L"
"8003","2019-06-19","NLA_932",16.88,0.1702,0.051883,33.8839,-78.7847,"River/Stream","mg/L"
"8004","2019-06-19","NLA_4013",0.72,0.0369,0.01763,39.6132,-121.7794,"River/Stream","mg/L"
"8005","2019-06-19","NLA_729",7.1,3.8857,0.215505,44.8513,-93.9828,"River/Stream","mg/L"
"8006","2019-06-19","NLA_6037",0.45,0.0186,0.022481,40.772,-123.3028,"River/Stream","mg/L"
"8007","2019-06-19","NLA_6038",2.06,0.7523,0.065464,30.8519,-85.8843,"River/Stream","mg/L"
"8008","2019-06-19","NLA_3550",2.14,0.2312,0.030036,37.2566,-87.5964,"River/Stream","mg/L"
"8009","2019-06-19","NLA_3824",7.42,0.417,0.142748,30.587,-84.3573,"River/Stream","mg/L"
"8010","2019-06-19","NLA_4446",3.55,0.0455,0.048111,43.689,-108.1791,"River/Stream","mg/L"
"8011","2019-06-19","NLA_6039",11.12,0.0083,0.017243,48.2311,-92.3503,"River/Stream","mg/L"
"8012","2019-06-19","NLA_3873",1.84,1.1603,0.030598,39.2489,-77.8141,"River/Stream","mg/L"
"8013","2019-06-19","NLA_996",9.64,0.1479,0.095011,36.1502,-76.7379,"River/Stream","mg/L"
"8014","2019-06-20","NLA_6040",0.92,0.0145,0.016324,42.7567,-72.4633,"River/Stream","mg/L"
"8015","2019-06-20","NLA_6041",22.13,0.0043,0.028175,48.25,-93.8867,"River/Stream","mg/L"
"8016","2019-06-20","NLA_4173",10.7,0.435,0.0686,44.3134,-89.8909,"River/Stream","mg/L"
"8017","2019-06-20","NLA_6042",9.69,5.7884,0.20655,44.7527,-93.7707,"River/Stream","mg/L"
"8018","2019-06-20","NLA_3877",3.57,0.1869,0.264261,29.612,-104.4674,"River/Stream","mg/L"
"8019","2019-06-20","NLA_6043",5.44,0.0037,0.015216,42.6201,-109.1884,"River/Stream","mg/L"
"8020","2019-06-20","NLA_6044",5.17,3.105,0.101538,39.0008,-75.4946,"River/Stream","mg/L"
"8021","2019-06-20","NLA_961",8.12,0.6299,0.123328,35.458,-77.675,"River/Stream","mg/L"
"8022","2019-06-21","NLA_1500",9.26,1.7841,0.068333,44.4072,-93.6188,"River/Stream","mg/L"
"8023","2019-06-21","NLA_6045",41.92,0.0019,0.011285,48.4941,-94.0802,"River/Stream","mg/L"
"8024","2019-06-21","NLA_2074",2.58,7.5678,0.450771,41.0045,-91.6653,"River/Stream","mg/L"
"8025","2019-06-21","NLA_6046",5.02,0.552,0.10025,34.7958,-78.8051,"River/Stream","mg/L"
"8026","2019-06-21","NLA_6047",1.2,0.0662,0.037449,43.3155,-110.6957,"River/Stream","mg/L"
"8027","2019-06-22","NLA_1042",2.3,0.0055,0.045546,45.1698,-120.4823,"River/Stream","mg/L"
"8028","2019-06-23","NLA_6048",5.23,0.3182,0.080336,35.5085,-78.9607,"River/Stream","mg/L"
"8029","2019-06-23","NLA_4230",7.41,1.1113,0.179939,42.4783,-89.056,"River/Stream","mg/L"
"8030","2019-06-23","NLA_6049",0.87,0.0223,0.117739,42.9343,-110.7209,"River/Stream","mg/L"
"8031","2019-06-23","NLA_1334",0.97,0.0275,0.014694,42.813,-110.689,"River/Stream","mg/L"
"8032","2019-06-23","NLA_6050",25.72,0.0022,0.089606,48.5797,-95.6916,"River/Stream","mg/L"
"8033","2019-06-23","NLA_4293",8.93,0.1424,0.355091,46.7649,-96.777,"River/Stream","mg/L"
"8034","2019-06-24","NLA_6051",1.77,1.1595,0.031996,39.2654,-77.5382,"River/Stream","mg/L"
"8035","2019-06-24","NLA_6052",7.18,6.785,0.406399,42.607,-98.8901,"River/Stream","mg/L"
"8036","2019-06-24","NLA_6053",5.26,0.0526,0.021728,46.7418,-88.4881,"River/Stream","mg/L"
"8037","2019-06-24","NLA_6054",11.8,0.0012,0.026133,47.7614,-93.8549,"River/Stream","mg/L"
"8038","2019-06-24","NLA_3427",1.75,0.2071,0.031809,35.8224,-81.184,"River/Stream","mg/L"
"8039","2019-06-24","NLA_6055",5.58,0.94,0.253,36.7588,-97.4572,"River/Stream","mg/L"
"8040","2019-06-24","NLA_6056",1.62,8.3613,0.11203,42.5373,-91.5017,"River/Stream","mg/L"
"8041","2019-06-24","NLA_3369",6.13,0.181,0.092,34.227,-95.4932,"River/Stream","mg/L"
"8042","2019-06-24","NLA_6057",2.55,0.1135,0.079944,38.2233,-108.3525,"River/Stream","mg/L"
"8043","2019-06-25","NLA_6058",7.44,0.0072,0.032701,43.6561,-75.5644,"River/Stream","mg/L"
"8044","2019-06-25","NLA_4214",0.79,0.1519,0.010814,35.2188,-84.6515,"River/Stream","mg/L"
"8045","2019-06-25","NLA_6059",16.84,0.3832,0.243625,42.7674,-99.1385,"River/Stream","mg/L"
"8046","2019-06-25","NLA_456",8.81,0.518,0.0838,43.2179,-89.8245,"River/Stream","mg/L"
"8047","2019-06-25","NLA_158",2.13,0.7131,0.0173,39.5986,-77.8846,"River/Stream","mg/L"
"8048","2019-06-25","NLA_2010",1.48,0.2002,0.017784,37.2962,-83.0628,"River/Stream","mg/L"
"8049","2019-06-25","NLA_1345",27.1,0,0.022901,46.2921,-88.9418,"River/Stream","mg/L"
"8050","2019-06-25","NLA_3856",1.19,0.8593,0.06249,33.8751,-84.449,"River/Stream","mg/L"
"8051","2019-06-25","NLA_6060",12.22,0.0295,0.080769,46.5107,-102.8201,"River/Stream","mg/L"
"8052","2019-06-25","NLA_4188",10.76,0.0069,0.083608,47.763,-95.4042,"River/Stream","mg/L"
"8053","2019-06-25","NLA_3717",3.61,0.1884,0.21532,38.7615,-109.3237,"River/Stream","mg/L"
"8054","2019-06-25","NLA_6061",11.65,0.6778,0.340999,45.9998,-96.5733,"River/Stream","mg/L"
"8055","2019-06-25","NLA_6062",6.05,0.39,0.09,35.3816,-95.127,"River/Stream","mg/L"
"8056","2019-06-25","NLA_4304",1.69,7.6443,0.217724,42.8281,-91.3759,"River/Stream","mg/L"
"8057","2019-06-25","NLA_6063",2.44,0.0077,0.011501,44.4031,-71.1101,"River/Stream","mg/L"
"8058","2019-06-25","NLA_6064",7.16,0.0608,0.293473,43.2766,-103.5201,"River/Stream","mg/L"
"8059","2019-06-25","NLA_1094",5.59,14.0296,1.842525,35.0437,-80.4656,"River/Stream","mg/L"
"8060","2019-06-25","NLA_4552",7.96,0.4146,0.04321,46.4809,-90.5586,"River/Stream","mg/L"
"8061","2019-06-25","NLA_3772",0.93,0.1069,0.008344,38.7693,-106.4589,"River/Stream","mg/L"
"8062","2019-06-25","NLA_3907",0.63,0,0.030268,39.7574,-123.7248,"River/Stream","mg/L"
"8063","2019-06-25","NLA_4148",1.32,0.1698,0.05198,42.4304,-111.7891,"River/Stream","mg/L"
"8064","2019-06-25","NLA_6065",4.53,0.0072,0.065638,29.9383,-82.106,"River/Stream","mg/L"
"8065","2019-06-25","NLA_6066",4.8,0,0.364385,33.2693,-100.0101,"River/Stream","mg/L"
"8066","2019-06-25","NLA_6067",1.56,0.6084,0.03173,38.1279,-81.2196,"River/Stream","mg/L"
"8067","2019-06-25","NLA_6068",2.99,0.4163,0.124683,26.0701,-97.7384,"River/Stream","mg/L"
"8068","2019-06-25","NLA_3987",2.3,0.0212,0.040399,44.8228,-119.85,"River/Stream","mg/L"
"8069","2019-06-26","NLA_467",2.01,7.06,0.266,42.6502,-90.0329,"River/Stream","mg/L"
"8070","2019-06-26","NLA_3432",7.2,0.0612,0.02022,43.6657,-75.2947,"River/Stream","mg/L"
"8071","2019-06-26","NLA_6069",5.33,0.24,0.059,34.9925,-97.6839,"River/Stream","mg/L"
"8072","2019-06-26","NLA_6070",1.33,0.6243,0.036931,36.535,-83.5758,"River/Stream","mg/L"
"8073","2019-06-26","NLA_6071",4.56,0.2545,0.125948,45.4111,-119.7943,"River/Stream","mg/L"
"8074","2019-06-26","NLA_6072",6.86,0.0651,0.059725,46.2656,-89.4331,"River/Stream","mg/L"
"8075","2019-06-26","NLA_4212",15.11,0.0015,0.016096,46.9155,-94.0422,"River/Stream","mg/L"
"8076","2019-06-26","NLA_4362",4.94,0.7652,0.071883,40.0995,-74.8676,"River/Stream","mg/L"
"8077","2019-06-26","NLA_6073",1,0.0411,0.014001,35.9587,-82.8793,"River/Stream","mg/L"
"8078","2019-06-26","NLA_6074",3.65,0.1886,0.27575,38.2312,-109.8027,"River/Stream","mg/L"
"8079","2019-06-26","NLA_3864",0.96,0.4303,0.029038,34.5192,-84.5908,"River/Stream","mg/L"
"8080","2019-06-26","NLA_6075",1.51,6.5309,0.038129,42.8984,-91.7937,"River/Stream","mg/L"
"8081","2019-06-26","NLA_6076",1.16,0.1277,0.015864,37.3735,-83.3901,"River/Stream","mg/L"
"8082","2019-06-26","NLA_4114",2.72,0.1231,0.048815,37.7514,-107.3354,"River/Stream","mg/L"
"8083","2019-06-26","NLA_3913",6.51,0.0021,0.023074,46.6123,-96.0344,"River/Stream","mg/L"
"8084","2019-06-26","NLA_3339",7.28,0.0412,0.071648,43.9893,-103.7802,"River/Stream","mg/L"
"8085","2019-06-26","NLA_916",2.4,0.0701,0.053869,38.0691,-122.5344,"River/Stream","mg/L"
"8086","2019-06-26","NLA_6077",10.97,0.0317,0.027964,46.4129,-90.5162,"River/Stream","mg/L"
"8087","2019-06-27","NLA_3474",1.83,1.2904,0.020096,43.7685,-75.5014,"River/Stream","mg/L"
"8088","2019-06-27","NLA_6078",2.94,4.93,0.152,42.7849,-89.4778,"River/Stream","mg/L"
"8089","2019-06-27","NLA_6079",3.08,0.1431,0.042488,41.6835,-75.1084,"River/Stream","mg/L"
"8090","2019-06-27","NLA_6080",1.59,3.5222,0.059258,40.6559,-75.1245,"River/Stream","mg/L"
"8091","2019-06-27","NLA_4322",0.55,0.1591,0.007578,36.0787,-82.5009,"River/Stream","mg/L"
"8092","2019-06-27","NLA_968",9.96,0.0765,0.153133,30.7023,-83.0339,"River/Stream","mg/L"
"8093","2019-06-27","NLA_6081",14.08,0.023,0.025793,46.4641,-90.0045,"River/Stream","mg/L"
"8094","2019-06-27","NLA_6082",10.16,0.1712,0.058233,45.968,-94.2394,"River/Stream","mg/L"
"8095","2019-06-27","NLA_1673",1.92,0.1568,0.174279,37.2237,-109.2087,"River/Stream","mg/L"
"8096","2019-06-27","NLA_6083",13.98,0,0.319229,48.3538,-101.5476,"River/Stream","mg/L"
"8097","2019-06-27","NLA_4476",2.45,0.0273,0.007348,39.9146,-105.5279,"River/Stream","mg/L"
"8098","2019-06-27","NLA_3588",0.71,0.072,0.014839,36.6813,-84.702,"River/Stream","mg/L"
"8099","2019-06-27","NLA_6084",1.63,8.7685,0.109826,43.0126,-91.8765,"River/Stream","mg/L"
"8100","2019-06-27","NLA_1946",1.6,0.2841,0.050453,37.9794,-82.6711,"River/Stream","mg/L"
"8101","2019-06-27","NLA_5737",4.22,0.057,0.071541,45.913,-89.758,"River/Stream","mg/L"
"8102","2019-06-27","NLA_6085",2.3,0.1552,0.018571,36.3888,-84.6836,"River/Stream","mg/L"
"8103","2019-06-27","NLA_3382",1.96,0.2541,0.071766,44.0347,-116.917,"River/Stream","mg/L"
"8104","2019-06-27","NLA_3692",4.95,0.308,0.087486,32.7863,-98.1931,"River/Stream","mg/L"
"8105","2019-06-27","NLA_3848",11.9,0.0684,0.084998,30.0174,-81.9716,"River/Stream","mg/L"
"8106","2019-06-28","NLA_6086",1.04,0.0882,0.025148,43.5622,-75.9867,"River/Stream","mg/L"
"8107","2019-06-28","NLA_4394",2.83,0.1145,0.018585,41.7717,-72.9011,"River/Stream","mg/L"
"8108","2019-06-28","NLA_3969",7.07,0.0065,0.034975,40.1696,-106.5673,"River/Stream","mg/L"
"8109","2019-06-30","NLA_6087",17.95,0.0291,0.095393,42.6265,-77.2653,"River/Stream","mg/L"
"8110","2019-06-30","NLA_6088",2.99,0.3944,0.037523,41.9538,-73.3699,"River/Stream","mg/L"
"8111","2019-06-30","NLA_3458",2.44,8.7712,0.169191,43.2253,-92.8064,"River/Stream","mg/L"
"8112","2019-06-30","NLA_6089",2.11,0.0338,0.082635,44.5318,-109.0734,"River/Stream","mg/L"
"8113","2019-07-01","NLA_327",6.52,0.5216,0.077806,43.0071,-76.6811,"River/Stream","mg/L"
"8114","2019-07-01","NLA_6090",5.85,0.0345,0.032075,44.1839,-86.1712,"River/Stream","mg/L"
"8115","2019-07-01","NLA_6091",2.8,0.8535,0.064376,42.2751,-73.2897,"River/Stream","mg/L"
"8116","2019-07-01","NLA_6092",1.11,0.35,0.073,35.2724,-99.7413,"River/Stream","mg/L"
"8117","2019-07-01","NLA_1375",3.17,0.0442,0.010013,44.3932,-71.2199,"River/Stream","mg/L"
"8118","2019-07-01","NLA_6093",3.71,3.6569,0.141701,39.0339,-75.6971,"River/Stream","mg/L"
"8119","2019-07-01","NLA_6094",1.53,12.4232,0.124406,42.3878,-92.0882,"River/Stream","mg/L"
"8120","2019-07-01","NLA_6095",5.32,0.0548,0.027095,37.0508,-98.7155,"River/Stream","mg/L"
"8121","2019-07-01","NLA_6096",2.12,0.0235,0.011673,44.9478,-109.3646,"River/Stream","mg/L"
"8122","2019-07-01","NLA_4159",2.11,0.0298,0.060878,42.2898,-114.0244,"River/Stream","mg/L"
"8123","2019-07-02","NLA_6097",4.87,0.1167,0.012754,44.2698,-85.9557,"River/Stream","mg/L"
"8124","2019-07-02","NLA_4078",8.36,0.3683,0.035781,44.0329,-101.5472,"River/Stream","mg/L"
"8125","2019-07-02","NLA_6098",2.95,0.3294,0.022833,43.116,-75.223,"River/Stream","mg/L"
"8126","2019-07-02","NLA_6099",5.43,3.7,0.206,42.6851,-89.4253,"River/Stream","mg/L"
"8127","2019-07-02","NLA_6100",12.24,0,0.071594,46.5149,-102.8278,"River/Stream","mg/L"
"8128","2019-07-02","NLA_6101",1.91,0.077,0.118,36.7877,-99.1576,"River/Stream","mg/L"
"8129","2019-07-02","NLA_1330",1.87,0.0274,0.022629,42.5757,-113.6292,"River/Stream","mg/L"
"8130","2019-07-04","NLA_205",6.83,0.4859,0.047745,42.6317,-72.129,"River/Stream","mg/L"
"8131","2019-07-05","NLA_6102",5.85,0.0818,0.042318,41.7277,-71.7549,"River/Stream","mg/L"
"8132","2019-07-05","NLA_6103",3.49,0.0718,0.067689,43.7612,-108.1579,"River/Stream","mg/L"
"8133","2019-07-05","NLA_4446",3.3,0.028,0.051944,43.689,-108.1791,"River/Stream","mg/L"
"8134","2019-07-07","NLA_806",4.4,0.1599,0.058759,31.5504,-97.0917,"River/Stream","mg/L"
"8135","2019-07-07","NLA_6023",13.04,0.0193,0.08114,36.5438,-76.8902,"River/Stream","mg/L"
"8136","2019-07-07","NLA_6104",0.87,0.3393,0.013726,42.7294,-106.1734,"River/Stream","mg/L"
"8137","2019-07-08","NLA_6106",0.52,1.7739,0.011976,34.9802,-86.8271,"River/Stream","mg/L"
"8138","2019-07-08","NLA_6107",6.94,0.3913,0.7137,40.1149,-99.4446,"River/Stream","mg/L"
"8139","2019-07-08","NLA_4013",0.58,0.0095,0.019416,39.6132,-121.7794,"River/Stream","mg/L"
"8140","2019-07-08","NLA_3625",4.32,0.27,0.078,33.7837,-96.1715,"River/Stream","mg/L"
"8141","2019-07-08","NLA_996",9.6,0.009,0.115843,36.1502,-76.7379,"River/Stream","mg/L"
"8142","2019-07-08","NLA_6108",0.79,0.0362,0.093353,43.7551,-109.5923,"River/Stream","mg/L"
"8143","2019-07-08","NLA_6109",2.07,0.5171,0.048645,38.9104,-96.4521,"River/Stream","mg/L"
"8144","2019-07-09","NLA_723",3.09,0.4294,0.018421,42.8285,-73.9893,"River/Stream","mg/L"
"8145","2019-07-09","NLA_6111",12.63,0.0063,0.088665,46.6858,-89.4159,"River/Stream","mg/L"
"8146","2019-07-09","NLA_6112",5.08,0.3336,0.44921,40.1351,-101.2484,"River/Stream","mg/L"
"8147","2019-07-09","NLA_6113",0.21,0.0239,0.097279,44.5337,-121.6289,"River/Stream","mg/L"
"8148","2019-07-09","NLA_112",2,0.6743,0.085294,32.0083,-83.2955,"River/Stream","mg/L"
"8149","2019-07-09","NLA_539",13.33,0.3223,0.690494,45.9789,-98.1676,"River/Stream","mg/L"
"8150","2019-07-09","NLA_6114",2.27,0.4029,0.054429,38.5142,-95.9618,"River/Stream","mg/L"
"8151","2019-07-09","NLA_6115",5.47,0.21,0.055,34.0248,-94.9978,"River/Stream","mg/L"
"8152","2019-07-09","NLA_3873",1.82,0.9558,0.049793,39.2489,-77.8141,"River/Stream","mg/L"
"8153","2019-07-09","NLA_266",1.66,0.2955,0.061361,38.3571,-82.2241,"River/Stream","mg/L"
"8154","2019-07-09","NLA_6116",1.57,0.4104,0.105408,36.8193,-88.5153,"River/Stream","mg/L"
"8155","2019-07-09","NLA_1032",5.88,2.7266,0.158029,44.1324,-91.7295,"River/Stream","mg/L"
"8156","2019-07-09","NLA_1469",2.01,0.1441,0.010789,43.8188,-71.1952,"River/Stream","mg/L"
"8157","2019-07-09","NLA_6049",0.68,0.0298,0.014898,42.9343,-110.7209,"River/Stream","mg/L"
"8158","2019-07-09","NLA_6117",2.84,0.0107,0.09471,43.0356,-111.9713,"River/Stream","mg/L"
"8159","2019-07-09","NLA_3834",9.08,0.068,0.176416,31.6554,-86.7159,"River/Stream","mg/L"
"8160","2019-07-09","NLA_6118",4.1,0.1271,0.050681,42.8256,-116.7701,"River/Stream","mg/L"
"8161","2019-07-09","NLA_663",3.37,0.0071,0.105444,41.8433,-122.8997,"River/Stream","mg/L"
"8162","2019-07-09","NLA_6119",1.61,0.0433,0.029893,30.5431,-100.0189,"River/Stream","mg/L"
"8163","2019-07-10","NLA_3722",2.63,0.2454,0.039789,42.5443,-74.9516,"River/Stream","mg/L"
"8164","2019-07-10","NLA_4053",3.29,9.0666,0.390443,41.8224,-96.857,"River/Stream","mg/L"
"8165","2019-07-10","NLA_4132",2.26,0.6207,0.084693,32.6163,-83.5493,"River/Stream","mg/L"
"8166","2019-07-10","NLA_6121",5.57,2.693,0.164345,43.6857,-91.2539,"River/Stream","mg/L"
"8167","2019-07-10","NLA_1704",3.04,0.5437,0.031398,31.3438,-85.6088,"River/Stream","mg/L"
"8168","2019-07-10","NLA_1094",5.59,8.8913,1.190675,35.0437,-80.4656,"River/Stream","mg/L"
"8169","2019-07-10","NLA_3419",2.26,3.9464,0.037423,38.6619,-75.565,"River/Stream","mg/L"
"8170","2019-07-10","NLA_6122",1.45,0.0022,0.010459,45.9103,-114.159,"River/Stream","mg/L"
"8171","2019-07-10","NLA_6123",5.42,0.039,0.102943,44.1254,-120.7987,"River/Stream","mg/L"
"8172","2019-07-10","NLA_6124",4.88,0.33,0.093,33.9643,-95.6625,"River/Stream","mg/L"
"8173","2019-07-10","NLA_6125",3.65,0.0012,0.106249,42.4155,-115.3669,"River/Stream","mg/L"
"8174","2019-07-10","NLA_1315",1.02,0.027,0.012468,41.3184,-123.0505,"River/Stream","mg/L"
