"","SITE_ID","DATE_COL","DOC","NO3 as N","TP","UNITS","LAT","LON","ECO_TYPE"
"524","CRAM",2017-08-29,4.43825,0.0318,0.02175,"mg/L",46.210592,-89.476861,"Lake"
"525","CRAM",2017-08-29,4.43825,0.0318,0.02175,"mg/L",46.210592,-89.476861,"Lake"
"526","CRAM",2017-10-03,4.44225,0.022075,0.04075,"mg/L",46.210592,-89.476861,"Lake"
"527","CRAM",2017-10-03,4.44225,0.022075,0.04075,"mg/L",46.210592,-89.476861,"Lake"
"528","CRAM",2017-10-16,4.27675,0.01075,0.045,"mg/L",46.210592,-89.476861,"Lake"
"529","CRAM",2017-10-16,4.27675,0.01075,0.045,"mg/L",46.210592,-89.476861,"Lake"
"530","CRAM",2017-11-07,4.243,0.248,0.00366666666666667,"mg/L",46.210592,-89.476861,"Lake"
"531","CRAM",2017-11-07,4.243,0.248,0.00366666666666667,"mg/L",46.210592,-89.476861,"Lake"
"532","CRAM",2018-02-13,4.844,0.035,5e-04,"mg/L",46.210592,-89.476861,"Lake"
"533","CRAM",2018-02-13,4.844,0.035,5e-04,"mg/L",46.210592,-89.476861,"Lake"
"534","CRAM",2018-03-05,4.907,0.026,0.042,"mg/L",46.210592,-89.476861,"Lake"
"535","CRAM",2018-03-05,4.907,0.026,0.042,"mg/L",46.210592,-89.476861,"Lake"
"536","CRAM",2018-05-07,3.8925,0.0774,0.1231,"mg/L",46.210592,-89.476861,"Lake"
"537","CRAM",2018-05-07,3.8925,0.0774,0.1231,"mg/L",46.210592,-89.476861,"Lake"
"538","CRAM",2018-05-22,3.8695,0.0414,0.05085,"mg/L",46.210592,-89.476861,"Lake"
"539","CRAM",2018-05-22,3.8695,0.0414,0.05085,"mg/L",46.210592,-89.476861,"Lake"
"540","CRAM",2018-06-05,3.98,0.0243,0.0193,"mg/L",46.210592,-89.476861,"Lake"
"541","CRAM",2018-06-05,3.98,0.0243,0.0193,"mg/L",46.210592,-89.476861,"Lake"
"542","CRAM",2018-07-10,4.326,0.00495,0.034,"mg/L",46.210592,-89.476861,"Lake"
"543","CRAM",2018-07-10,4.326,0.00495,0.034,"mg/L",46.210592,-89.476861,"Lake"
"544","CRAM",2018-08-07,4.415,0.02975,0.01705,"mg/L",46.210592,-89.476861,"Lake"
"545","CRAM",2018-08-07,4.415,0.02975,0.01705,"mg/L",46.210592,-89.476861,"Lake"
"546","CRAM",2018-09-11,4.5135,0.01915,0.35365,"mg/L",46.210592,-89.476861,"Lake"
"547","CRAM",2018-09-11,4.5135,0.01915,0.35365,"mg/L",46.210592,-89.476861,"Lake"
"548","CRAM",2018-10-02,4.232,0.02735,0.0386,"mg/L",46.210592,-89.476861,"Lake"
"549","CRAM",2018-10-02,4.232,0.02735,0.0386,"mg/L",46.210592,-89.476861,"Lake"
"550","CRAM",2018-10-16,4.9705,0.04285,0.92325,"mg/L",46.210592,-89.476861,"Lake"
"551","CRAM",2018-10-16,4.9705,0.04285,0.92325,"mg/L",46.210592,-89.476861,"Lake"
"552","CRAM",2019-05-22,4.384,0.0396,0.0856,"mg/L",46.210592,-89.476861,"Lake"
"553","CRAM",2019-05-22,4.384,0.0396,0.0856,"mg/L",46.210592,-89.476861,"Lake"
"554","CRAM",2019-07-09,4.44125,0.0219,0.187525,"mg/L",46.210592,-89.476861,"Lake"
"555","CRAM",2019-07-09,4.44125,0.0219,0.187525,"mg/L",46.210592,-89.476861,"Lake"
"556","CRAM",2019-08-06,4.6395,0.01015,0.045,"mg/L",46.210592,-89.476861,"Lake"
"557","CRAM",2019-08-06,4.6395,0.01015,0.045,"mg/L",46.210592,-89.476861,"Lake"
"558","CRAM",2019-09-09,4.8655,0.00716666666666667,0.238583333333333,"mg/L",46.210592,-89.476861,"Lake"
"559","CRAM",2019-09-09,4.8655,0.00716666666666667,0.238583333333333,"mg/L",46.210592,-89.476861,"Lake"
"560","CRAM",2019-10-01,4.5795,0.00415,0.056,"mg/L",46.210592,-89.476861,"Lake"
"561","CRAM",2019-10-01,4.5795,0.00415,0.056,"mg/L",46.210592,-89.476861,"Lake"
"562","CRAM",2019-10-15,4.45916666666667,0.00415,0.073,"mg/L",46.210592,-89.476861,"Lake"
"563","CRAM",2019-10-15,4.45916666666667,0.00415,0.073,"mg/L",46.210592,-89.476861,"Lake"
"564","CUPE",2014-12-30,0.7642,0.2913,0.018,"mg/L",18.110265,-66.986411,"River/Stream"
"565","CUPE",2015-01-20,1.251,0.267,0.029,"mg/L",18.110265,-66.986411,"River/Stream"
"566","CUPE",2015-02-03,1.052,0.2631,0.059,"mg/L",18.110265,-66.986411,"River/Stream"
"567","CUPE",2015-02-25,1.349,0.24,2.901,"mg/L",18.110265,-66.986411,"River/Stream"
"568","CUPE",2015-03-24,0.9393,0.272,0.091,"mg/L",18.110265,-66.986411,"River/Stream"
"569","CUPE",2016-10-04,1.543,0.258,5e-04,"mg/L",18.110265,-66.986411,"River/Stream"
"570","CUPE",2016-10-17,1.22,0.288,5e-04,"mg/L",18.110265,-66.986411,"River/Stream"
"571","CUPE",2016-10-25,3.484,0.298,0.002,"mg/L",18.110265,-66.986411,"River/Stream"
"572","CUPE",2016-10-31,2.201,0.29,0.01,"mg/L",18.110265,-66.986411,"River/Stream"
"573","CUPE",2016-11-07,1.494,0.348,0.007,"mg/L",18.110265,-66.986411,"River/Stream"
"574","CUPE",2016-11-21,2.014,0.308,0.006,"mg/L",18.110265,-66.986411,"River/Stream"
"575","CUPE",2016-12-06,2.005,0.31,0.001,"mg/L",18.110265,-66.986411,"River/Stream"
"576","CUPE",2016-12-20,1.264,0.341,0.004,"mg/L",18.110265,-66.986411,"River/Stream"
"577","CUPE",2017-01-17,0.9647,0.329,0.004,"mg/L",18.110265,-66.986411,"River/Stream"
"578","CUPE",2017-03-01,1.005,0.304,0.01,"mg/L",18.110265,-66.986411,"River/Stream"
"579","CUPE",2017-03-21,1.655,0.001,0.005,"mg/L",18.110265,-66.986411,"River/Stream"
"580","CUPE",2017-04-18,1.065,0.295,0.013,"mg/L",18.110265,-66.986411,"River/Stream"
"581","CUPE",2017-04-27,1.118,0.297,0.012,"mg/L",18.110265,-66.986411,"River/Stream"
"582","CUPE",2017-05-16,1.102,0.251,0.005,"mg/L",18.110265,-66.986411,"River/Stream"
"583","CUPE",2017-05-23,1.079,0.259,0.009,"mg/L",18.110265,-66.986411,"River/Stream"
"584","CUPE",2017-06-13,0.7541,0.276,0.001,"mg/L",18.110265,-66.986411,"River/Stream"
"585","CUPE",2017-06-22,0.9771,0.264,0.007,"mg/L",18.110265,-66.986411,"River/Stream"
"586","CUPE",2017-07-11,0.7945,0.282,0.015,"mg/L",18.110265,-66.986411,"River/Stream"
"587","CUPE",2017-07-20,1.079,0.299,0.0513,"mg/L",18.110265,-66.986411,"River/Stream"
"588","CUPE",2017-08-10,1.277,0.3133,0.0383,"mg/L",18.110265,-66.986411,"River/Stream"
"589","CUPE",2017-08-15,0.8047,0.2952,0.012,"mg/L",18.110265,-66.986411,"River/Stream"
"590","CUPE",2017-08-28,1.33066666666667,0.279066666666667,0.0153333333333333,"mg/L",18.110265,-66.986411,"River/Stream"
"591","CUPE",2017-09-12,1.886,0.2358,0.006,"mg/L",18.110265,-66.986411,"River/Stream"
"592","CUPE",2017-11-07,1.106,0.0107,0.012,"mg/L",18.110265,-66.986411,"River/Stream"
"593","CUPE",2017-11-14,0.9692,0.0253,0.003,"mg/L",18.110265,-66.986411,"River/Stream"
"594","CUPE",2017-12-19,0.465,0.3662,0.011,"mg/L",18.110265,-66.986411,"River/Stream"
"595","CUPE",2018-01-16,0.5701,0.37,0.004,"mg/L",18.110265,-66.986411,"River/Stream"
"596","CUPE",2018-02-20,0.6889,0.3597,0.004,"mg/L",18.110265,-66.986411,"River/Stream"
"597","CUPE",2018-02-28,2.105,0.867,0.004,"mg/L",18.110265,-66.986411,"River/Stream"
"598","CUPE",2018-03-20,1.07,0.3341,0.006,"mg/L",18.110265,-66.986411,"River/Stream"
"599","CUPE",2018-04-17,1.098,0.316,0.0266,"mg/L",18.110265,-66.986411,"River/Stream"
"600","CUPE",2018-04-25,1.675,0.6298,0.0309,"mg/L",18.110265,-66.986411,"River/Stream"
"601","CUPE",2018-05-15,0.6445,0.3753,0.0455,"mg/L",18.110265,-66.986411,"River/Stream"
"602","CUPE",2018-05-24,1.168,0.4778,0.03,"mg/L",18.110265,-66.986411,"River/Stream"
"603","CUPE",2018-06-13,0.8633,0.3858,0.0245,"mg/L",18.110265,-66.986411,"River/Stream"
"604","CUPE",2018-07-10,0.8866,0.3236,0.0523333333333333,"mg/L",18.110265,-66.986411,"River/Stream"
"605","CUPE",2018-08-07,0.7985,0.3748,0.027,"mg/L",18.110265,-66.986411,"River/Stream"
"606","CUPE",2018-08-13,0.9252,0.3868,0.005,"mg/L",18.110265,-66.986411,"River/Stream"
"607","CUPE",2018-08-27,1.372,0.5072,0.009,"mg/L",18.110265,-66.986411,"River/Stream"
"608","CUPE",2018-09-12,1.732,0.5455,0.7743,"mg/L",18.110265,-66.986411,"River/Stream"
"609","CUPE",2018-09-18,1.2,0.4383,0.029,"mg/L",18.110265,-66.986411,"River/Stream"
"610","CUPE",2018-09-24,1.01,0.384,0.0323,"mg/L",18.110265,-66.986411,"River/Stream"
"611","CUPE",2018-10-03,2.229,0.5579,0.0153,"mg/L",18.110265,-66.986411,"River/Stream"
"612","CUPE",2018-10-16,1.184,0.4207,0.1452,"mg/L",18.110265,-66.986411,"River/Stream"
"613","CUPE",2018-10-23,1.676,0.392,0.0906,"mg/L",18.110265,-66.986411,"River/Stream"
"614","CUPE",2018-10-29,1.42,0.4432,0.0416,"mg/L",18.110265,-66.986411,"River/Stream"
"615","CUPE",2018-11-06,2.174,0.4497,0.1446,"mg/L",18.110265,-66.986411,"River/Stream"
"616","CUPE",2018-11-13,1.749,0.4349,0.0596,"mg/L",18.110265,-66.986411,"River/Stream"
"617","CUPE",2018-11-28,0.9311,0.3598,0.054,"mg/L",18.110265,-66.986411,"River/Stream"
"618","CUPE",2018-12-18,0.759866666666667,0.353933333333333,0.0267666666666667,"mg/L",18.110265,-66.986411,"River/Stream"
"619","CUPE",2019-01-15,0.8064,0.3353,0.023,"mg/L",18.110265,-66.986411,"River/Stream"
"620","CUPE",2019-02-12,1.442,0.3254,0.01,"mg/L",18.110265,-66.986411,"River/Stream"
"621","CUPE",2019-03-04,0.6173,0.293,0.002,"mg/L",18.110265,-66.986411,"River/Stream"
"622","CUPE",2019-03-12,0.9943,0.3008,0.015,"mg/L",18.110265,-66.986411,"River/Stream"
"623","CUPE",2019-04-09,0.9311,0.3156,0.177,"mg/L",18.110265,-66.986411,"River/Stream"
"624","CUPE",2019-04-29,1.18266666666667,0.387233333333333,0.0392666666666667,"mg/L",18.110265,-66.986411,"River/Stream"
"625","CUPE",2019-05-07,1.186,0.398,0.0782,"mg/L",18.110265,-66.986411,"River/Stream"
"626","CUPE",2019-05-23,1.028,0.3468,0.2321,"mg/L",18.110265,-66.986411,"River/Stream"
"627","CUPE",2019-06-04,0.9391,0.2937,0.1272,"mg/L",18.110265,-66.986411,"River/Stream"
"628","CUPE",2019-06-24,0.6338,0.32695,0.113666666666667,"mg/L",18.110265,-66.986411,"River/Stream"
"629","CUPE",2019-07-09,0.961,0.3983,0.0322,"mg/L",18.110265,-66.986411,"River/Stream"
"630","CUPE",2019-07-18,1.294,0.3871,0.3028,"mg/L",18.110265,-66.986411,"River/Stream"
"631","CUPE",2019-08-06,1.089,0.3664,0.045,"mg/L",18.110265,-66.986411,"River/Stream"
"632","CUPE",2019-08-12,1.106,0.3684,0.234,"mg/L",18.110265,-66.986411,"River/Stream"
"633","CUPE",2019-08-27,0.6681,0.3704,0.2916,"mg/L",18.110265,-66.986411,"River/Stream"
"634","CUPE",2019-09-03,1.464,0.3851,0.24,"mg/L",18.110265,-66.986411,"River/Stream"
"635","CUPE",2019-09-12,1.806,0.4655,0.2363,"mg/L",18.110265,-66.986411,"River/Stream"
"636","CUPE",2019-09-23,1.484,0.402033333333333,0.270766666666667,"mg/L",18.110265,-66.986411,"River/Stream"
"637","CUPE",2019-10-01,1.813,0.431,0.118,"mg/L",18.110265,-66.986411,"River/Stream"
"638","CUPE",2019-10-07,1.23,0.3819,0.023,"mg/L",18.110265,-66.986411,"River/Stream"
"639","CUPE",2019-10-16,1.978,0.5504,0.259,"mg/L",18.110265,-66.986411,"River/Stream"
"640","CUPE",2019-10-28,1.573,0.4195,0.295,"mg/L",18.110265,-66.986411,"River/Stream"
"641","CUPE",2019-11-05,1.933,0.372,0.303,"mg/L",18.110265,-66.986411,"River/Stream"
"642","CUPE",2019-11-11,0.7329,0.4008,0.223,"mg/L",18.110265,-66.986411,"River/Stream"
"643","CUPE",2019-12-03,1.065,0.3785,0.012,"mg/L",18.110265,-66.986411,"River/Stream"
"644","CUPE",2019-12-10,1.204,0.3973,0.014,"mg/L",18.110265,-66.986411,"River/Stream"
"645","FLNT",2017-03-07,3.887,0.834,0.014,"mg/L",31.184609,-84.438438,"River/Stream"
"646","FLNT",2017-03-14,2.982,0.741,0.028,"mg/L",31.184609,-84.438438,"River/Stream"
"647","FLNT",2017-03-29,2.954,0.905,0.014,"mg/L",31.184609,-84.438438,"River/Stream"
"648","FLNT",2017-04-11,4.773,0.442,0.034,"mg/L",31.184609,-84.438438,"River/Stream"
"649","FLNT",2017-04-18,3.244,0.845,0.032,"mg/L",31.184609,-84.438438,"River/Stream"
"650","FLNT",2017-04-25,3.267,0.987,0.032,"mg/L",31.184609,-84.438438,"River/Stream"
"651","FLNT",2017-05-09,3.143,0.757,0.032,"mg/L",31.184609,-84.438438,"River/Stream"
"652","FLNT",2017-05-16,2.488,0.86,0.039,"mg/L",31.184609,-84.438438,"River/Stream"
"653","FLNT",2017-06-13,4.882,0.490666666666667,0.0194333333333333,"mg/L",31.184609,-84.438438,"River/Stream"
"654","FLNT",2017-06-20,4.197,0.802,0.006,"mg/L",31.184609,-84.438438,"River/Stream"
"655","FLNT",2017-07-11,3.432,0.648,0.0272,"mg/L",31.184609,-84.438438,"River/Stream"
"656","FLNT",2017-08-08,4.183,0.67,0.0814,"mg/L",31.184609,-84.438438,"River/Stream"
"657","FLNT",2017-08-16,3.367,0.4979,0.0828,"mg/L",31.184609,-84.438438,"River/Stream"
"658","FLNT",2017-09-14,2.99533333333333,0.485233333333333,0.016,"mg/L",31.184609,-84.438438,"River/Stream"
"659","FLNT",2017-10-17,3.391,0.4916,0.065,"mg/L",31.184609,-84.438438,"River/Stream"
"660","FLNT",2017-11-07,2.833,0.0968,0.014,"mg/L",31.184609,-84.438438,"River/Stream"
"661","FLNT",2017-11-14,2.875,0.0215,0.006,"mg/L",31.184609,-84.438438,"River/Stream"
"662","FLNT",2017-12-28,2.818,0.5852,0.031,"mg/L",31.184609,-84.438438,"River/Stream"
"663","FLNT",2018-01-16,2.743,0.5524,0.007,"mg/L",31.184609,-84.438438,"River/Stream"
"664","FLNT",2018-01-23,1.925,0.9221,0.029,"mg/L",31.184609,-84.438438,"River/Stream"
"665","FLNT",2018-01-30,2.644,0.5454,0.033,"mg/L",31.184609,-84.438438,"River/Stream"
"666","FLNT",2018-02-14,4.864,0.4019,5e-04,"mg/L",31.184609,-84.438438,"River/Stream"
"667","FLNT",2018-02-20,4.3,0.485333333333333,0.00266666666666667,"mg/L",31.184609,-84.438438,"River/Stream"
"668","FLNT",2018-02-27,3.957,0.6001,0.031,"mg/L",31.184609,-84.438438,"River/Stream"
"669","FLNT",2018-03-13,3.629,0.5109,0.057,"mg/L",31.184609,-84.438438,"River/Stream"
"670","FLNT",2018-03-20,3.298,0.5676,0.009,"mg/L",31.184609,-84.438438,"River/Stream"
"671","FLNT",2018-03-27,7.305,0.4417,0.023,"mg/L",31.184609,-84.438438,"River/Stream"
"672","FLNT",2018-04-11,3.103,0.6711,0.1604,"mg/L",31.184609,-84.438438,"River/Stream"
"673","FLNT",2018-04-17,3.164,0.4834,0.0189,"mg/L",31.184609,-84.438438,"River/Stream"
"674","FLNT",2018-04-25,3.058,0.2147,0.0257,"mg/L",31.184609,-84.438438,"River/Stream"
"675","FLNT",2018-05-15,2.55533333333333,1.0034,0.0512666666666667,"mg/L",31.184609,-84.438438,"River/Stream"
"676","FLNT",2018-05-22,3.607,0.4286,0.0791,"mg/L",31.184609,-84.438438,"River/Stream"
"677","FLNT",2018-06-19,4.831,0.5867,0.0117,"mg/L",31.184609,-84.438438,"River/Stream"
"678","FLNT",2018-06-26,3.322,0.8257,0.07,"mg/L",31.184609,-84.438438,"River/Stream"
"679","FLNT",2018-07-24,3.508,0.425,0.054,"mg/L",31.184609,-84.438438,"River/Stream"
"680","FLNT",2018-08-08,4.397,0.4857,0.027,"mg/L",31.184609,-84.438438,"River/Stream"
"681","FLNT",2018-08-29,3.881,0.7656,0.066,"mg/L",31.184609,-84.438438,"River/Stream"
"682","FLNT",2018-09-19,2.944,1.0737,0.021,"mg/L",31.184609,-84.438438,"River/Stream"
"683","FLNT",2018-09-25,2.638,1.2007,0.221,"mg/L",31.184609,-84.438438,"River/Stream"
"684","FLNT",2018-10-23,3.591,0.7995,0.0971,"mg/L",31.184609,-84.438438,"River/Stream"
"685","FLNT",2018-11-13,4.922,0.4456,0.1259,"mg/L",31.184609,-84.438438,"River/Stream"
"686","FLNT",2018-11-27,4.66166666666667,0.755066666666667,0.0610666666666667,"mg/L",31.184609,-84.438438,"River/Stream"
"687","FLNT",2019-01-22,4.387,0.8731,0.026,"mg/L",31.184609,-84.438438,"River/Stream"
"688","FLNT",2019-02-05,3.86,0.8395,0.129,"mg/L",31.184609,-84.438438,"River/Stream"
"689","FLNT",2019-02-12,2.96,0.9677,0.0935,"mg/L",31.184609,-84.438438,"River/Stream"
"690","FLNT",2019-02-26,2.83,0.8905,0.506,"mg/L",31.184609,-84.438438,"River/Stream"
"691","FLNT",2019-03-05,3.306,0.7201,0.065,"mg/L",31.184609,-84.438438,"River/Stream"
"692","FLNT",2019-03-12,3.627,0.5967,0.321,"mg/L",31.184609,-84.438438,"River/Stream"
"693","FLNT",2019-03-20,3.437,0.87085,0.145,"mg/L",31.184609,-84.438438,"River/Stream"
"694","FLNT",2019-03-26,2.648,1.1882,0.061,"mg/L",31.184609,-84.438438,"River/Stream"
"695","FLNT",2019-04-02,3.141,0.877,0.115,"mg/L",31.184609,-84.438438,"River/Stream"
"696","FLNT",2019-04-10,3.649,0.758,0.1607,"mg/L",31.184609,-84.438438,"River/Stream"
"697","FLNT",2019-04-16,3.07,0.5943,0.1295,"mg/L",31.184609,-84.438438,"River/Stream"
"698","FLNT",2019-04-23,3.431,0.6919,0.0372,"mg/L",31.184609,-84.438438,"River/Stream"
"699","FLNT",2019-04-30,4.707,0.3903,0.1238,"mg/L",31.184609,-84.438438,"River/Stream"
"700","FLNT",2019-05-15,2.478,0.8442,0.24515,"mg/L",31.184609,-84.438438,"River/Stream"
"701","FLNT",2019-06-04,2.269,1.263,0.2515,"mg/L",31.184609,-84.438438,"River/Stream"
"702","FLNT",2019-06-18,3.166,0.369,0.026,"mg/L",31.184609,-84.438438,"River/Stream"
"703","FLNT",2019-07-10,2.911,1.0488,0.2522,"mg/L",31.184609,-84.438438,"River/Stream"
"704","FLNT",2019-08-05,2.512,0.9901,0.33,"mg/L",31.184609,-84.438438,"River/Stream"
"705","FLNT",2019-08-13,2.312,0.9939,0.09,"mg/L",31.184609,-84.438438,"River/Stream"
"706","FLNT",2019-09-17,2.512,1.1337,0.6577,"mg/L",31.184609,-84.438438,"River/Stream"
"707","FLNT",2019-09-24,2.316,1.0551,0.2615,"mg/L",31.184609,-84.438438,"River/Stream"
"708","FLNT",2019-10-08,1.95,1.4387,0.099,"mg/L",31.184609,-84.438438,"River/Stream"
"709","FLNT",2019-11-19,3.32766666666667,0.727733333333333,0.122666666666667,"mg/L",31.184609,-84.438438,"River/Stream"
"710","FLNT",2019-12-10,3.568,0.8901,0.001,"mg/L",31.184609,-84.438438,"River/Stream"
"711","FLNT",2019-12-17,4.18,0.543,0.126,"mg/L",31.184609,-84.438438,"River/Stream"
"712","GUIL",2015-01-22,0.5344,0.613,0.119,"mg/L",18.174097,-66.799717,"River/Stream"
"713","GUIL",2015-02-05,0.9039,0.5601,0.029,"mg/L",18.174097,-66.799717,"River/Stream"
"714","GUIL",2015-03-03,0.8215,0.3799,1.131,"mg/L",18.174097,-66.799717,"River/Stream"
"715","GUIL",2015-03-17,1.58,0.556,0.073,"mg/L",18.174097,-66.799717,"River/Stream"
"716","GUIL",2015-03-31,0.9701,0.443,0.037,"mg/L",18.174097,-66.799717,"River/Stream"
"717","GUIL",2016-10-11,1.552,0.394,0.027,"mg/L",18.174097,-66.799717,"River/Stream"
"718","GUIL",2016-10-19,3.888,0.451,0.027,"mg/L",18.174097,-66.799717,"River/Stream"
"719","GUIL",2016-10-26,1.707,0.45,0.031,"mg/L",18.174097,-66.799717,"River/Stream"
"720","GUIL",2016-11-29,1.497,0.517,0.037,"mg/L",18.174097,-66.799717,"River/Stream"
"721","GUIL",2016-12-13,0.8864,0.536,0.005,"mg/L",18.174097,-66.799717,"River/Stream"
"722","GUIL",2017-01-24,1.058,0.507,0.006,"mg/L",18.174097,-66.799717,"River/Stream"
"723","GUIL",2017-02-28,0.843,0.515,0.0406,"mg/L",18.174097,-66.799717,"River/Stream"
"724","GUIL",2017-03-28,1.268,0.427,0.033,"mg/L",18.174097,-66.799717,"River/Stream"
"725","GUIL",2017-04-06,1.419,0.444,0.041,"mg/L",18.174097,-66.799717,"River/Stream"
"726","GUIL",2017-04-25,0.2378,0.351,0.013,"mg/L",18.174097,-66.799717,"River/Stream"
"727","GUIL",2017-05-04,1.17,0.369,0.052,"mg/L",18.174097,-66.799717,"River/Stream"
"728","GUIL",2017-05-24,0.8896,0.34,0.024,"mg/L",18.174097,-66.799717,"River/Stream"
"729","GUIL",2017-05-30,0.7498,0.384,0.029,"mg/L",18.174097,-66.799717,"River/Stream"
"730","GUIL",2017-06-12,1.294,0.363,0.015,"mg/L",18.174097,-66.799717,"River/Stream"
"731","GUIL",2017-06-27,1.167,0.342,0.0113,"mg/L",18.174097,-66.799717,"River/Stream"
"732","GUIL",2017-07-19,1.345,0.448,0.0843,"mg/L",18.174097,-66.799717,"River/Stream"
"733","GUIL",2017-07-24,1.185,0.3827,0.003,"mg/L",18.174097,-66.799717,"River/Stream"
"734","GUIL",2017-08-22,1.42966666666667,0.412666666666667,0.0506666666666667,"mg/L",18.174097,-66.799717,"River/Stream"
"735","GUIL",2017-08-29,1.786,0.406,0.059,"mg/L",18.174097,-66.799717,"River/Stream"
"736","GUIL",2017-09-14,1.001,0.4159,0.045,"mg/L",18.174097,-66.799717,"River/Stream"
"737","GUIL",2017-09-18,1.057,0.4088,0.017,"mg/L",18.174097,-66.799717,"River/Stream"
"738","GUIL",2017-11-13,0.9353,0.0232,0.018,"mg/L",18.174097,-66.799717,"River/Stream"
"739","GUIL",2017-11-21,1.298,1.2164,0.028,"mg/L",18.174097,-66.799717,"River/Stream"
"740","GUIL",2017-11-28,0.99585,0.6984,0.0223333333333333,"mg/L",18.174097,-66.799717,"River/Stream"
"741","GUIL",2017-12-12,1.186,0.5312,0.028,"mg/L",18.174097,-66.799717,"River/Stream"
"742","GUIL",2018-01-23,0.6172,0.7308,0.017,"mg/L",18.174097,-66.799717,"River/Stream"
"743","GUIL",2018-02-14,0.8877,0.4827,0.003,"mg/L",18.174097,-66.799717,"River/Stream"
"744","GUIL",2018-02-27,1.596,0.9479,0.004,"mg/L",18.174097,-66.799717,"River/Stream"
"745","GUIL",2018-03-27,6.364,1.3101,0.017,"mg/L",18.174097,-66.799717,"River/Stream"
"746","GUIL",2018-04-09,1.239,0.6976,0.1216,"mg/L",18.174097,-66.799717,"River/Stream"
"747","GUIL",2018-04-24,1.223,0.5432,0.029,"mg/L",18.174097,-66.799717,"River/Stream"
"748","GUIL",2018-05-02,1.362,0.4441,0.008,"mg/L",18.174097,-66.799717,"River/Stream"
"749","GUIL",2018-05-23,2.088,1.1479,0.0617,"mg/L",18.174097,-66.799717,"River/Stream"
"750","GUIL",2018-06-12,1.045,0.2192,0.025,"mg/L",18.174097,-66.799717,"River/Stream"
"751","GUIL",2018-06-26,1.06,0.2314,0.0444,"mg/L",18.174097,-66.799717,"River/Stream"
"752","GUIL",2018-07-18,1.261,0.2697,0.009,"mg/L",18.174097,-66.799717,"River/Stream"
"753","GUIL",2018-07-24,1.056,0.2161,0.079,"mg/L",18.174097,-66.799717,"River/Stream"
"754","GUIL",2018-08-23,1.499,0.2909,0.0501,"mg/L",18.174097,-66.799717,"River/Stream"
"755","GUIL",2018-08-28,1.512,0.4447,0.0266,"mg/L",18.174097,-66.799717,"River/Stream"
"756","GUIL",2018-09-05,1.362,0.2439,0.021,"mg/L",18.174097,-66.799717,"River/Stream"
"757","GUIL",2018-09-11,2.925,0.0336,0.002,"mg/L",18.174097,-66.799717,"River/Stream"
"758","GUIL",2018-09-17,2.63466666666667,0.266766666666667,0.137,"mg/L",18.174097,-66.799717,"River/Stream"
"759","GUIL",2018-09-25,1.087,0.2975,0.385,"mg/L",18.174097,-66.799717,"River/Stream"
"760","GUIL",2018-10-10,1.446,0.3421,0.0639,"mg/L",18.174097,-66.799717,"River/Stream"
"761","GUIL",2018-10-24,3.00233333333333,0.428033333333333,0.017,"mg/L",18.174097,-66.799717,"River/Stream"
"762","GUIL",2018-10-30,1.534,0.3974,0.006,"mg/L",18.174097,-66.799717,"River/Stream"
"763","GUIL",2018-11-19,1.08,0.5839,0.041,"mg/L",18.174097,-66.799717,"River/Stream"
"764","GUIL",2018-11-27,0.9519,0.424,0.0449,"mg/L",18.174097,-66.799717,"River/Stream"
"765","GUIL",2018-12-11,0.787466666666667,0.5018,0.0474333333333333,"mg/L",18.174097,-66.799717,"River/Stream"
"766","GUIL",2019-01-22,0.9446,0.399,0.028,"mg/L",18.174097,-66.799717,"River/Stream"
"767","GUIL",2019-02-13,1.02,0.3849,0.025,"mg/L",18.174097,-66.799717,"River/Stream"
"768","GUIL",2019-02-19,0.9242,0.3249,0.507,"mg/L",18.174097,-66.799717,"River/Stream"
"769","GUIL",2019-03-19,0.9162,0.2037,0.232,"mg/L",18.174097,-66.799717,"River/Stream"
"770","GUIL",2019-04-08,0.906,0.145866666666667,0.155,"mg/L",18.174097,-66.799717,"River/Stream"
"771","GUIL",2019-04-16,1.147,0.0715,0.0237,"mg/L",18.174097,-66.799717,"River/Stream"
"772","GUIL",2019-05-06,1.131,0.1003,0.049,"mg/L",18.174097,-66.799717,"River/Stream"
"773","GUIL",2019-05-14,1.669,0.1672,0.0472,"mg/L",18.174097,-66.799717,"River/Stream"
"774","GUIL",2019-05-22,1.086,0.2121,0.3441,"mg/L",18.174097,-66.799717,"River/Stream"
"775","GUIL",2019-06-12,0.853,0.105133333333333,0.157266666666667,"mg/L",18.174097,-66.799717,"River/Stream"
"776","GUIL",2019-06-18,0.9685,0.1624,0.2226,"mg/L",18.174097,-66.799717,"River/Stream"
"777","GUIL",2019-07-16,2.122,0.2186,0.2203,"mg/L",18.174097,-66.799717,"River/Stream"
"778","GUIL",2019-07-22,2.028,0.3245,0.3893,"mg/L",18.174097,-66.799717,"River/Stream"
"779","GUIL",2019-08-13,1.138,0.1753,0.07,"mg/L",18.174097,-66.799717,"River/Stream"
"780","GUIL",2019-08-21,1.167,0.2234,0.3756,"mg/L",18.174097,-66.799717,"River/Stream"
"781","GUIL",2019-09-05,1.101,0.1815,0.6739,"mg/L",18.174097,-66.799717,"River/Stream"
"782","GUIL",2019-09-10,2.119,0.2524,0.3914,"mg/L",18.174097,-66.799717,"River/Stream"
