"","SITE_ID","DATE_COL","DOC","NO3 as N","TP","UNITS","LAT","LON","ECO_TYPE"
"1172",477,1993-05-26,0.0059,0.012,0.019,"mg/L",46.071954,-92.504587,"Lake"
"1173",565,1991-07-25,0.01045,0.004,0.007,"mg/L",47.555233,-93.508569,"Lake"
"1174",587,1991-08-27,0.0044,0.004,0.013,"mg/L",48.396784,-92.522279,"Lake"
"1175",673,1991-09-20,0.01139,0.004,0.009,"mg/L",48.470838,-92.836109,"Lake"
"1176",756,1991-09-27,0.00569,0.004,0.009,"mg/L",48.062857,-91.389192,"Lake"
"1177",789,1991-09-20,0.01302,0.004,0.022,"mg/L",48.496537,-92.742261,"Lake"
"1178",844,1991-09-26,0.0072,0.004,0.009,"mg/L",47.989477,-92.096636,"Lake"
"1179",866,1991-09-26,0.00941,0.004,0.021,"mg/L",48.092415,-91.88753,"Lake"
"1180",906,1986-05-19,0.00325,0.002,0.012,"mg/L",46.008637,-89.699786,"Lake"
"1181",906,1986-11-12,0.0033,0.002,0.013,"mg/L",46.008637,-89.699786,"Lake"
"1182",906,1987-02-24,0.00344,0.022,0.011,"mg/L",46.008637,-89.699786,"Lake"
"1183",906,1987-08-11,0.00341,0.003,0.004,"mg/L",46.008637,-89.699786,"Lake"
"1184",906,1987-11-02,0.00313,0.005,0.01,"mg/L",46.008637,-89.699786,"Lake"
"1185",906,1988-04-04,0.00221,0.081,0.014,"mg/L",46.008637,-89.699786,"Lake"
"1186",906,1988-10-10,0.00327,0.009,0.004,"mg/L",46.008637,-89.699786,"Lake"
"1187",906,1989-03-29,0.00312,0.136,0,"mg/L",46.008637,-89.699786,"Lake"
"1188",906,1989-05-01,0.00305,0.001,0,"mg/L",46.008637,-89.699786,"Lake"
"1189",906,1989-06-26,0.00331,0.009,0.006,"mg/L",46.008637,-89.699786,"Lake"
"1190",906,1989-11-14,0.00306,0.005,0.015,"mg/L",46.008637,-89.699786,"Lake"
"1191",906,1990-02-19,0.00324,0.036,0.004,"mg/L",46.008637,-89.699786,"Lake"
"1192",906,1990-03-28,0.00253,0.082,0.004,"mg/L",46.008637,-89.699786,"Lake"
"1193",906,1990-05-29,0.00284,0.003,0.004,"mg/L",46.008637,-89.699786,"Lake"
"1194",906,1991-02-19,0.00334,0.029,0.011,"mg/L",46.008637,-89.699786,"Lake"
"1195",906,1991-07-01,0.00345,0.002,0.007,"mg/L",46.008637,-89.699786,"Lake"
"1196",906,1992-06-30,0.00298,0.001,0.004,"mg/L",46.008637,-89.699786,"Lake"
"1197",906,1992-10-20,0.00323,0.001,0.002,"mg/L",46.008637,-89.699786,"Lake"
"1198",906,1993-03-22,0.00323,0.003,0.014,"mg/L",46.008637,-89.699786,"Lake"
"1199",906,1993-06-01,0.00335,0.004,0.005,"mg/L",46.008637,-89.699786,"Lake"
"1200",906,1993-08-23,0.00345,0.005,0.001,"mg/L",46.008637,-89.699786,"Lake"
"1201",906,1994-01-12,0.00328,0.002,0.014,"mg/L",46.008637,-89.699786,"Lake"
"1202",906,1994-05-05,0.00294,0.002,0.023,"mg/L",46.008637,-89.699786,"Lake"
"1203",906,1994-09-21,0.0033,0.001,0.002,"mg/L",46.008637,-89.699786,"Lake"
"1204",906,1995-06-27,0.00336,0.001,0.002,"mg/L",46.008637,-89.699786,"Lake"
"1205",906,1995-10-18,0.00339,0.001,0.005,"mg/L",46.008637,-89.699786,"Lake"
"1206",906,1995-11-13,0.00319,0.002,0.007,"mg/L",46.008637,-89.699786,"Lake"
"1207",906,1996-04-01,0.00343,0.109,0.012,"mg/L",46.008637,-89.699786,"Lake"
"1208",906,1996-05-14,0.00323,0.062,0.011,"mg/L",46.008637,-89.699786,"Lake"
"1209",906,1996-06-10,0.00323,0.001,0.03,"mg/L",46.008637,-89.699786,"Lake"
"1210",906,1996-08-08,0.00348,0.005,0.003,"mg/L",46.008637,-89.699786,"Lake"
"1211",906,1996-09-05,0.00352,0.004,0.005,"mg/L",46.008637,-89.699786,"Lake"
"1212",906,1996-11-06,0.00334,0.004,0.006,"mg/L",46.008637,-89.699786,"Lake"
"1213",906,1997-05-06,0.00312,0.024,0.022,"mg/L",46.008637,-89.699786,"Lake"
"1214",906,1998-07-14,0.00347,0.001,0.003,"mg/L",46.008637,-89.699786,"Lake"
"1215",906,1998-11-12,0.00368,0.002,0.012,"mg/L",46.008637,-89.699786,"Lake"
"1216",906,1999-07-01,0.00332,0.002,0.004,"mg/L",46.008637,-89.699786,"Lake"
"1217",906,1999-07-28,0.00338,0.001,0.003,"mg/L",46.008637,-89.699786,"Lake"
"1218",906,1999-08-23,0.00366,0.002,0.005,"mg/L",46.008637,-89.699786,"Lake"
"1219",906,1999-09-23,0.00338,0.001,0.003,"mg/L",46.008637,-89.699786,"Lake"
"1220",906,1999-10-19,0.00322,0.001,0.005,"mg/L",46.008637,-89.699786,"Lake"
"1221",906,2000-05-30,0.00331,0.002,0.004,"mg/L",46.008637,-89.699786,"Lake"
"1222",906,2000-10-17,0.00398,0.002,0.006,"mg/L",46.008637,-89.699786,"Lake"
"1223",906,2000-11-16,0.00335,0.005,0.009,"mg/L",46.008637,-89.699786,"Lake"
"1224",906,2001-02-28,0.00316,0.004,0.014,"mg/L",46.008637,-89.699786,"Lake"
"1225",906,2001-05-29,0.00328,0.013,0.002,"mg/L",46.008637,-89.699786,"Lake"
"1226",906,2001-10-15,0.00332,0.032,0,"mg/L",46.008637,-89.699786,"Lake"
"1227",906,2002-01-16,0.00364,0.013,0.006,"mg/L",46.008637,-89.699786,"Lake"
"1228",906,2002-04-01,0.00339,0.015,0.007,"mg/L",46.008637,-89.699786,"Lake"
"1229",906,2002-06-19,0.0034,0.002,0.007,"mg/L",46.008637,-89.699786,"Lake"
"1230",906,2002-07-17,0.00345,0.011,0.006,"mg/L",46.008637,-89.699786,"Lake"
"1231",906,2002-08-14,0.00375,0.003,0.009,"mg/L",46.008637,-89.699786,"Lake"
"1232",906,2003-09-16,0.00344,0.001,0.005,"mg/L",46.008637,-89.699786,"Lake"
"1233",906,2003-10-14,0.0038,0.002,0.005,"mg/L",46.008637,-89.699786,"Lake"
"1234",906,2003-11-13,0.00527,0.003,0.007,"mg/L",46.008637,-89.699786,"Lake"
"1235",906,2004-05-24,0.00332,0.002,0.006,"mg/L",46.008637,-89.699786,"Lake"
"1236",906,2004-06-22,0.00355,0.001,0.005,"mg/L",46.008637,-89.699786,"Lake"
"1237",906,2004-07-21,0.00382,0.001,0.003,"mg/L",46.008637,-89.699786,"Lake"
"1238",906,2004-09-13,0.00345,0.001,0.005,"mg/L",46.008637,-89.699786,"Lake"
"1239",906,2004-10-11,0.00349,0.004,0.004,"mg/L",46.008637,-89.699786,"Lake"
"1240",906,2005-11-15,0.00345,0.002,0.01,"mg/L",46.008637,-89.699786,"Lake"
"1241",906,2006-10-30,0.003,0.002,0.008,"mg/L",46.008637,-89.699786,"Lake"
"1242",906,2007-04-24,0.00284,0.003,0.005,"mg/L",46.008637,-89.699786,"Lake"
"1243",906,2007-07-16,0.00326,0.003,0.008,"mg/L",46.008637,-89.699786,"Lake"
"1244",906,2008-01-17,0.00351,0.007,0.009,"mg/L",46.008637,-89.699786,"Lake"
"1245",906,2008-07-01,0.00318,0.001,0.018,"mg/L",46.008637,-89.699786,"Lake"
"1246",906,2008-08-25,0.0035,0.002,0.005,"mg/L",46.008637,-89.699786,"Lake"
"1247",906,2008-09-23,0.00305,0.002,0.005,"mg/L",46.008637,-89.699786,"Lake"
"1248",906,2008-11-12,0.0032,0.018,0.008,"mg/L",46.008637,-89.699786,"Lake"
"1249",906,2009-04-29,0.00316,0.013,0.007,"mg/L",46.008637,-89.699786,"Lake"
"1250",906,2009-10-14,0.00306,0.011,0.007,"mg/L",46.008637,-89.699786,"Lake"
"1251",906,2009-11-11,0.0031,0.014,0.009,"mg/L",46.008637,-89.699786,"Lake"
"1252",906,2010-09-01,0.00315,0.002,0.004,"mg/L",46.008637,-89.699786,"Lake"
"1253",921,1991-08-01,0.01138,0.008,0.013,"mg/L",48.379971,-92.500583,"Lake"
"1254",933,1991-08-01,0.00566,0.004,0.008,"mg/L",48.336248,-92.48865,"Lake"
"1255",981,1991-09-19,0.00978,0.073,0.014,"mg/L",47.938956,-92.101786,"Lake"
"1256",1022,1990-08-08,0.0032,0.002,0.015,"mg/L",47.608647,-91.253791,"Lake"
"1257",1022,1991-10-15,0.00607,0.012,0.011,"mg/L",47.608647,-91.253791,"Lake"
"1258",1022,1992-05-14,0.00461,0.021,0.011,"mg/L",47.608647,-91.253791,"Lake"
"1259",1022,1994-05-18,0.0037,0.016,0.011,"mg/L",47.608647,-91.253791,"Lake"
"1260",1022,1996-09-05,0.0059,0.015,0.018,"mg/L",47.608647,-91.253791,"Lake"
"1261",1022,1997-09-09,0.0045,0.005,0.019,"mg/L",47.608647,-91.253791,"Lake"
"1262",1194,1991-07-25,0.01206,0.008,0.007,"mg/L",47.442932,-93.634237,"Lake"
"1263",1203,1990-08-08,0.0046,0.007,0.007,"mg/L",47.620577,-92.824761,"Lake"
"1264",1203,1990-10-09,0.0052,0.006,0.016,"mg/L",47.620577,-92.824761,"Lake"
"1265",1203,1992-05-04,0.00521,0.012,0.014,"mg/L",47.620577,-92.824761,"Lake"
"1266",1203,1994-05-18,0.0057,0.005,0.013,"mg/L",47.620577,-92.824761,"Lake"
"1267",1203,1994-10-26,0.005,0.005,0.016,"mg/L",47.620577,-92.824761,"Lake"
"1268",1203,1996-10-17,0.0068,0.005,0.014,"mg/L",47.620577,-92.824761,"Lake"
"1269",1203,1997-09-10,0.0062,0.005,0.013,"mg/L",47.620577,-92.824761,"Lake"
"1270",1247,1988-10-12,0.0056,0.029,0.0168,"mg/L",47.984707,-90.082914,"Lake"
"1271",1247,1989-10-25,0.0055,0.007,0.009,"mg/L",47.984707,-90.082914,"Lake"
"1272",1247,1990-05-10,0.0059,0.133,0.009,"mg/L",47.984707,-90.082914,"Lake"
"1273",1247,1990-08-09,0.0053,0.007,0.008,"mg/L",47.984707,-90.082914,"Lake"
"1274",1247,1991-10-15,0.00593,0.011,0.008,"mg/L",47.984707,-90.082914,"Lake"
"1275",1247,1992-05-15,0.00568,0.233,0.008,"mg/L",47.984707,-90.082914,"Lake"
"1276",1247,1995-05-25,0.0058,0.088,0.007,"mg/L",47.984707,-90.082914,"Lake"
"1277",1247,1996-09-05,0.0066,0.005,0.006,"mg/L",47.984707,-90.082914,"Lake"
"1278",1247,1997-09-09,0.0061,0.005,0.009,"mg/L",47.984707,-90.082914,"Lake"
"1279",1257,1990-05-01,0.0065,0.005,0.034,"mg/L",46.227405,-92.968745,"Lake"
"1280",1257,1990-10-08,0.0065,0.01,0.018,"mg/L",46.227405,-92.968745,"Lake"
"1281",1257,1997-09-08,0.0071,0.005,0.022,"mg/L",46.227405,-92.968745,"Lake"
"1282",1402,1991-09-20,0.00698,0.004,0.006,"mg/L",48.415691,-92.535765,"Lake"
"1283",1520,1991-08-27,0.00904,0.004,0.036,"mg/L",48.52528,-92.923881,"Lake"
"1284",1522,1995-10-17,0.00614,0.012,0.051,"mg/L",46.825623,-93.190529,"Lake"
"1285",1645,1990-04-30,0.0072,0.028,0.025,"mg/L",46.96983,-92.213777,"Lake"
"1286",1645,1990-08-07,0.00642,0.004,0.025,"mg/L",46.96983,-92.213777,"Lake"
"1287",1645,1990-10-08,0.0084,0.008,0.021,"mg/L",46.96983,-92.213777,"Lake"
"1288",1645,1991-10-14,0.00939,0.006,0.024,"mg/L",46.96983,-92.213777,"Lake"
"1289",1645,1997-09-08,0.0077,0.005,0.029,"mg/L",46.96983,-92.213777,"Lake"
"1290",1747,1990-04-30,0.0063,0.019,0.015,"mg/L",47.297652,-91.647353,"Lake"
"1291",1747,1995-10-17,0.0081,0.014,0.014,"mg/L",47.297652,-91.647353,"Lake"
"1292",1747,1996-06-12,0.007,0.056,0.012,"mg/L",47.297652,-91.647353,"Lake"
"1293",1747,1997-09-09,0.0081,0.005,0.018,"mg/L",47.297652,-91.647353,"Lake"
"1294",1794,1993-06-02,0.00773,0.036,0.015,"mg/L",47.345065,-91.268758,"Lake"
"1295",1863,1992-05-18,0.00462,0.054,0.009,"mg/L",47.747508,-90.826344,"Lake"
"1296",1863,1992-07-29,0.0049,0.014,0.007,"mg/L",47.747508,-90.826344,"Lake"
"1297",1863,1992-10-06,0.0049,0.01,0.006,"mg/L",47.747508,-90.826344,"Lake"
"1298",1863,1994-05-23,0.0048,0.044,0.007,"mg/L",47.747508,-90.826344,"Lake"
"1299",1863,1994-08-16,0.00692,0.01,0.005,"mg/L",47.747508,-90.826344,"Lake"
"1300",1863,1994-10-13,0.00433,0.01,0.0075,"mg/L",47.747508,-90.826344,"Lake"
"1301",1863,1995-05-30,0.00517,0.039,0.0075,"mg/L",47.747508,-90.826344,"Lake"
"1302",1863,1995-08-15,0.00478,0.01,0.008,"mg/L",47.747508,-90.826344,"Lake"
"1303",1863,1995-10-24,0.00526,0.02,0.005,"mg/L",47.747508,-90.826344,"Lake"
"1304",1939,1991-08-27,0.0065,0.004,0.012,"mg/L",47.7077,-93.960222,"Lake"
"1305",1971,1991-09-26,0.01016,0.004,0.012,"mg/L",47.798677,-91.137347,"Lake"
"1306",1982,1991-07-24,0.01396,0.004,0.017,"mg/L",47.575641,-93.508197,"Lake"
"1307",1996,1991-08-27,0.01448,0.004,0.023,"mg/L",48.503016,-92.879946,"Lake"
"1308",2040,1992-05-19,0.00602,0.024,0.013,"mg/L",47.61452,-91.2393,"Lake"
"1309",2040,1992-07-30,0.0069,0.01,0.012,"mg/L",47.61452,-91.2393,"Lake"
"1310",2040,1992-10-07,0.0061,0.01,0.016,"mg/L",47.61452,-91.2393,"Lake"
"1311",2040,1994-05-23,0.00552,0.01,0.012,"mg/L",47.61452,-91.2393,"Lake"
"1312",2040,1994-08-17,0.0057,0.01,0.012,"mg/L",47.61452,-91.2393,"Lake"
"1313",2040,1994-10-12,0.00582,0.01,0.0166,"mg/L",47.61452,-91.2393,"Lake"
"1314",2040,1995-05-30,0.00571,0.01,0.0147,"mg/L",47.61452,-91.2393,"Lake"
"1315",2040,1995-08-16,0.00591,0.01,0.012,"mg/L",47.61452,-91.2393,"Lake"
"1316",2040,1995-10-24,0.0064,0.014,0.008,"mg/L",47.61452,-91.2393,"Lake"
"1317",2070,1991-07-24,0.00698,0.004,0.01,"mg/L",47.526818,-93.531867,"Lake"
"1318",2135,1988-10-10,0.0085,0.005,0.0272,"mg/L",46.535892,-92.552569,"Lake"
"1319",2135,1989-10-23,0.0089,0.045,0.031,"mg/L",46.535892,-92.552569,"Lake"
"1320",2135,1990-05-01,0.0084,0.016,0.033,"mg/L",46.535892,-92.552569,"Lake"
"1321",2135,1990-10-08,0.0139,0.028,0.028,"mg/L",46.535892,-92.552569,"Lake"
"1322",2135,1991-10-14,0.01135,0.007,0.013,"mg/L",46.535892,-92.552569,"Lake"
"1323",2135,1995-05-24,0.00931,0.006,0.023,"mg/L",46.535892,-92.552569,"Lake"
"1324",2135,1997-09-08,0.0071,0.005,0.02,"mg/L",46.535892,-92.552569,"Lake"
"1325",2161,1991-08-01,0.00882,0.004,0.027,"mg/L",48.468251,-92.971559,"Lake"
"1326",2377,1992-05-20,0.00524,0.395,0.011,"mg/L",47.67109,-91.073186,"Lake"
"1327",2377,1992-07-30,0.0048,0.01,0.014,"mg/L",47.67109,-91.073186,"Lake"
"1328",2377,1992-10-07,0.0047,0.01,0.024,"mg/L",47.67109,-91.073186,"Lake"
"1329",2377,1994-08-17,0.00463,0.01,0.024,"mg/L",47.67109,-91.073186,"Lake"
"1330",2377,1994-10-12,0.00418,0.01,0.0143,"mg/L",47.67109,-91.073186,"Lake"
"1331",2377,1995-05-31,0.00675,0.01,0.0116,"mg/L",47.67109,-91.073186,"Lake"
"1332",2377,1995-08-15,0.00471,0.01,0.011,"mg/L",47.67109,-91.073186,"Lake"
"1333",2377,1995-10-25,0.0056,0.015,0.009,"mg/L",47.67109,-91.073186,"Lake"
"1334",2380,1991-09-27,0.00336,0.004,0.01,"mg/L",48.081313,-90.323636,"Lake"
"1335",2500,1991-08-01,0.00029,0.017,0.016,"mg/L",48.291898,-92.476525,"Lake"
"1336",2554,1991-08-01,0.0101,0.004,0.016,"mg/L",47.88107,-92.408885,"Lake"
"1337",2595,1993-06-01,0.00448,0.012,0.023,"mg/L",47.30873,-91.301122,"Lake"
"1338",2600,1992-05-18,0.0163,0.09,0.019,"mg/L",47.719582,-90.953458,"Lake"
"1339",2600,1992-07-29,0.017,0.015,0.024,"mg/L",47.719582,-90.953458,"Lake"
"1340",2600,1992-10-06,0.0168,0.037,0.032,"mg/L",47.719582,-90.953458,"Lake"
"1341",2600,1994-05-25,0.01533,0.057,0.012,"mg/L",47.719582,-90.953458,"Lake"
"1342",2600,1994-08-17,0.01427,0.01,0.021,"mg/L",47.719582,-90.953458,"Lake"
"1343",2600,1994-10-12,0.01295,0.02,0.0203,"mg/L",47.719582,-90.953458,"Lake"
"1344",2600,1995-05-30,0.0136,0.011,0.0129,"mg/L",47.719582,-90.953458,"Lake"
"1345",2600,1995-08-15,0.01387,0.01,0.016,"mg/L",47.719582,-90.953458,"Lake"
"1346",2600,1995-10-24,0.0144,0.067,0.017,"mg/L",47.719582,-90.953458,"Lake"
"1347",2626,1994-10-25,0.0045,0.01,0.006,"mg/L",47.896758,-90.499853,"Lake"
"1348",2626,1995-05-25,0.00424,0.009,0.004,"mg/L",47.896758,-90.499853,"Lake"
"1349",2626,1995-10-17,0.00505,0.008,0.021,"mg/L",47.896758,-90.499853,"Lake"
"1350",2626,1997-09-09,0.0047,0.005,0.008,"mg/L",47.896758,-90.499853,"Lake"
"1351",2767,1992-05-20,0.00939,0.131,0.018,"mg/L",47.727783,-91.01163,"Lake"
"1352",2767,1992-07-29,0.0094,0.01,0.016,"mg/L",47.727783,-91.01163,"Lake"
"1353",2767,1992-10-07,0.0089,0.01,0.013,"mg/L",47.727783,-91.01163,"Lake"
"1354",2767,1994-05-25,0.00603,0.01,0.01,"mg/L",47.727783,-91.01163,"Lake"
"1355",2767,1994-08-18,0.00925,0.01,0.014,"mg/L",47.727783,-91.01163,"Lake"
"1356",2767,1994-10-12,0.00818,0.031,0.0185,"mg/L",47.727783,-91.01163,"Lake"
"1357",2767,1995-05-31,0.00888,0.079,0.0134,"mg/L",47.727783,-91.01163,"Lake"
"1358",2767,1995-08-16,0.00837,0.01,0.013,"mg/L",47.727783,-91.01163,"Lake"
"1359",2767,1995-10-24,0.009,0.03,0.014,"mg/L",47.727783,-91.01163,"Lake"
"1360",2814,1991-09-20,0.00903,0.004,0.013,"mg/L",48.525493,-92.770549,"Lake"
"1361",2825,1991-09-27,0.00695,0.025,0.008,"mg/L",48.206271,-90.922733,"Lake"
"1362",2867,1990-05-09,0.006,0.027,0.015,"mg/L",47.706973,-91.630899,"Lake"
"1363",2867,1990-08-08,0.0055,0.007,0.016,"mg/L",47.706973,-91.630899,"Lake"
"1364",2867,1991-10-15,0.00706,0.005,0.013,"mg/L",47.706973,-91.630899,"Lake"
"1365",2867,1996-09-05,0.0073,0.01,0.009,"mg/L",47.706973,-91.630899,"Lake"
"1366",2867,1997-09-09,0.0066,0.005,0.014,"mg/L",47.706973,-91.630899,"Lake"
"1367",2880,1991-09-20,0.01067,0.004,0.006,"mg/L",48.398157,-92.642013,"Lake"
"1368",2924,1991-09-26,0.0045,0.004,0.006,"mg/L",48.301193,-92.201061,"Lake"
"1369",2984,1998-06-30,0.0064,0.005,0.01,"mg/L",45.579062,-94.478527,"Lake"
"1370",3075,1990-05-09,0.0076,0.023,0.008,"mg/L",48.13651,-92.145561,"Lake"
"1371",3075,1990-10-09,0.007,0.009,0.01,"mg/L",48.13651,-92.145561,"Lake"
"1372",3075,1997-09-10,0.0064,0.005,0.008,"mg/L",48.13651,-92.145561,"Lake"
"1373",3107,1992-05-18,0.01652,0.39,0.016,"mg/L",47.697236,-90.746925,"Lake"
"1374",3107,1992-07-29,0.019,0.084,0.017,"mg/L",47.697236,-90.746925,"Lake"
"1375",3107,1992-10-06,0.0213,0.066,0.018,"mg/L",47.697236,-90.746925,"Lake"
"1376",3107,1994-05-24,0.0154,0.456,0.009,"mg/L",47.697236,-90.746925,"Lake"
"1377",3107,1994-08-16,0.01844,0.01,0.018,"mg/L",47.697236,-90.746925,"Lake"
"1378",3107,1994-10-13,0.01441,0.063,0.0148,"mg/L",47.697236,-90.746925,"Lake"
"1379",3107,1995-05-30,0.01594,0.422,0.0134,"mg/L",47.697236,-90.746925,"Lake"
"1380",3107,1995-10-24,0.0211,0.172,0.017,"mg/L",47.697236,-90.746925,"Lake"
"1381",3550,1991-07-17,0.00641,0.004,0.013,"mg/L",47.684103,-91.611977,"Lake"
"1382",3634,1991-07-11,0.00736,0.004,0.019,"mg/L",45.815125,-93.333705,"Lake"
"1383",3929,1991-08-27,0.00757,0.004,0.017,"mg/L",48.300079,-92.614064,"Lake"
"1384",4005,1992-05-20,0.0056,0.08,0.012,"mg/L",47.735814,-91.075754,"Lake"
"1385",4005,1992-07-30,0.012,0.011,0.013,"mg/L",47.735814,-91.075754,"Lake"
"1386",4005,1992-10-07,0.0121,0.02,0.012,"mg/L",47.735814,-91.075754,"Lake"
"1387",4005,1994-05-24,0.01267,0.073,0.012,"mg/L",47.735814,-91.075754,"Lake"
"1388",4005,1994-08-18,0.01191,0.01,0.017,"mg/L",47.735814,-91.075754,"Lake"
"1389",4005,1994-10-11,0.01138,0.02,0.0088,"mg/L",47.735814,-91.075754,"Lake"
"1390",4005,1995-05-31,0.01145,0.072,0.0102,"mg/L",47.735814,-91.075754,"Lake"
"1391",4005,1995-08-16,0.01179,0.01,0.008,"mg/L",47.735814,-91.075754,"Lake"
"1392",4005,1995-10-24,0.0115,0.019,0.01,"mg/L",47.735814,-91.075754,"Lake"
"1393",4036,1992-05-19,0.0099,0.054,0.015,"mg/L",47.52843,-90.981001,"Lake"
"1394",4036,1992-07-28,0.012,0.01,0.016,"mg/L",47.52843,-90.981001,"Lake"
"1395",4036,1992-10-08,0.0125,0.022,0.014,"mg/L",47.52843,-90.981001,"Lake"
"1396",4036,1994-05-23,0.01083,0.003,0.015,"mg/L",47.52843,-90.981001,"Lake"
"1397",4036,1994-08-16,0.01189,0.01,0.018,"mg/L",47.52843,-90.981001,"Lake"
"1398",4036,1994-10-11,0.00969,0.029,0.0157,"mg/L",47.52843,-90.981001,"Lake"
"1399",4036,1995-05-31,0.01128,0.01,0.0221,"mg/L",47.52843,-90.981001,"Lake"
"1400",4036,1995-08-15,0.01353,0.01,0.018,"mg/L",47.52843,-90.981001,"Lake"
"1401",4036,1995-10-24,0.0134,0.056,0.013,"mg/L",47.52843,-90.981001,"Lake"
"1402",4086,1991-09-27,0.00548,0.035,0.009,"mg/L",48.102636,-90.690879,"Lake"
"1403",4157,1992-05-19,0.0092,0.098,0.005,"mg/L",47.474247,-91.113931,"Lake"
"1404",4157,1992-07-28,0.0092,0.01,0.014,"mg/L",47.474247,-91.113931,"Lake"
"1405",4157,1992-10-08,0.0092,0.018,0.005,"mg/L",47.474247,-91.113931,"Lake"
"1406",4157,1994-05-23,0.00994,0.059,0.009,"mg/L",47.474247,-91.113931,"Lake"
"1407",4157,1994-08-16,0.00983,0.01,0.008,"mg/L",47.474247,-91.113931,"Lake"
"1408",4157,1994-10-11,0.00866,0.071,0.0093,"mg/L",47.474247,-91.113931,"Lake"
"1409",4157,1995-06-01,0.00991,0.112,0.0125,"mg/L",47.474247,-91.113931,"Lake"
"1410",4157,1995-08-17,0.00952,0.01,0.006,"mg/L",47.474247,-91.113931,"Lake"
"1411",4157,1995-10-24,0.0096,0.072,0.006,"mg/L",47.474247,-91.113931,"Lake"
"1412",4163,1993-06-02,0.00693,0.035,0.024,"mg/L",47.355389,-91.246922,"Lake"
"1413",4193,1991-07-24,0.00767,0.004,0.011,"mg/L",47.543405,-93.592578,"Lake"
"1414",4199,1993-06-02,0.00776,0.018,0.013,"mg/L",47.361145,-91.269294,"Lake"
"1415",4199,1993-10-14,0.00902,0.004,0.009,"mg/L",47.361145,-91.269294,"Lake"
"1416",4625,1986-04-24,0.00367,0.144,0.037,"mg/L",46.036814,-89.629758,"Lake"
"1417",4625,1986-05-20,0.00363,0.006,0.014,"mg/L",46.036814,-89.629758,"Lake"
"1418",4625,1986-09-10,0.00499,0.004,0.019,"mg/L",46.036814,-89.629758,"Lake"
"1419",4625,1986-10-09,0.00505,0.005,0.029,"mg/L",46.036814,-89.629758,"Lake"
"1420",4625,1987-04-15,0.00334,0.15,0.029,"mg/L",46.036814,-89.629758,"Lake"
"1421",4625,1988-03-02,0.00313,0.046,0.011,"mg/L",46.036814,-89.629758,"Lake"
"1422",4625,1988-04-26,0.00323,0.071,0.029,"mg/L",46.036814,-89.629758,"Lake"
"1423",4625,1989-03-27,0.00279,0.587,0.008,"mg/L",46.036814,-89.629758,"Lake"
"1424",4625,1989-05-29,0.00416,0.007,0.015,"mg/L",46.036814,-89.629758,"Lake"
"1425",4625,1989-07-25,0.00473,0.006,0.01,"mg/L",46.036814,-89.629758,"Lake"
"1426",4625,1989-08-22,0.00471,0.001,0.015,"mg/L",46.036814,-89.629758,"Lake"
"1427",4625,1990-05-30,0.0041,0.002,0.01,"mg/L",46.036814,-89.629758,"Lake"
"1428",4625,1990-07-24,0.00425,0.008,0.007,"mg/L",46.036814,-89.629758,"Lake"
"1429",4625,1991-02-19,0.00325,0.019,0.007,"mg/L",46.036814,-89.629758,"Lake"
"1430",4625,1991-03-25,0.00363,0.161,0.013,"mg/L",46.036814,-89.629758,"Lake"
"1431",4625,1991-06-04,0.0047,0.006,0.008,"mg/L",46.036814,-89.629758,"Lake"
"1432",4625,1991-10-28,0.00438,0.013,0.044,"mg/L",46.036814,-89.629758,"Lake"
"1433",4625,1992-03-04,0.00238,0.164,0.009,"mg/L",46.036814,-89.629758,"Lake"
"1434",4625,1992-05-05,0.00373,0.047,0.029,"mg/L",46.036814,-89.629758,"Lake"
"1435",4625,1992-10-21,0.00431,0.042,0.016,"mg/L",46.036814,-89.629758,"Lake"
"1436",4625,1993-01-08,0.00256,0.042,0.012,"mg/L",46.036814,-89.629758,"Lake"
"1437",4625,1993-02-23,0.00286,0.094,0.007,"mg/L",46.036814,-89.629758,"Lake"
"1438",4625,1993-09-22,0.00397,0.002,0.026,"mg/L",46.036814,-89.629758,"Lake"
"1439",4625,1993-11-03,0.00395,0.002,0.018,"mg/L",46.036814,-89.629758,"Lake"
"1440",4625,1994-09-21,0.0046,0.003,0.018,"mg/L",46.036814,-89.629758,"Lake"
"1441",4625,1994-11-17,0.00418,0.04,0.016,"mg/L",46.036814,-89.629758,"Lake"
"1442",4625,1996-02-20,0.00221,0.064,0.013,"mg/L",46.036814,-89.629758,"Lake"
"1443",4625,1996-05-14,0.00331,0.12,0.019,"mg/L",46.036814,-89.629758,"Lake"
"1444",4625,1996-08-08,0.00487,0.001,0.02,"mg/L",46.036814,-89.629758,"Lake"
"1445",4625,1996-09-03,0.00504,0.008,0.014,"mg/L",46.036814,-89.629758,"Lake"
"1446",4625,1997-03-19,0.00237,0.043,0.003,"mg/L",46.036814,-89.629758,"Lake"
"1447",4625,1997-05-13,0.00379,0.001,0.021,"mg/L",46.036814,-89.629758,"Lake"
"1448",4625,1997-10-20,0.00427,0.002,0.021,"mg/L",46.036814,-89.629758,"Lake"
"1449",4625,1998-11-04,0.00426,0.001,0.019,"mg/L",46.036814,-89.629758,"Lake"
"1450",4625,1999-05-06,0.00345,0.002,0.012,"mg/L",46.036814,-89.629758,"Lake"
"1451",4625,1999-06-04,0.00457,0.016,0.012,"mg/L",46.036814,-89.629758,"Lake"
