"","DATE_COL","SITE_ID","LAT","LON","ECO_TYPE","VARIABLE","UNIT","RESULT","TROPHIC_STATE"
"6749","2017-09-21T12:45:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","pH",NA,8.88,NA
"6750","2017-09-25T09:15:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","pH",NA,8.41,NA
"6751","2017-09-28T10:00:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","pH",NA,8.92,NA
"6752","2017-09-28T10:45:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","pH",NA,7.32,NA
"6753","2017-10-10T15:20:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","pH",NA,8.21,NA
"6754","2017-10-12T11:00:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","pH",NA,7.61,NA
"6755","2017-10-16T09:30:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","pH",NA,8.07,NA
"6756","2017-10-16T10:10:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","pH",NA,6.79,NA
"6757","2017-10-17T09:25:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","pH",NA,7.37,NA
"6758","2017-10-18T09:00:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","pH",NA,7.85,NA
"6759","2017-10-31T07:55:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","pH",NA,6.36,NA
"6760","2017-11-06T09:35:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","pH",NA,7.43,NA
"6761","2017-11-07T09:30:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","pH",NA,7.5,NA
"6762","2017-11-08T09:20:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","pH",NA,7.81,NA
"6763","2017-11-08T10:00:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","pH",NA,7.03,NA
"6764","2017-11-14T09:40:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","pH",NA,7.79,NA
"6765","2017-11-15T08:30:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","pH",NA,7.81,NA
"6766","2017-11-29T08:30:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","pH",NA,6.29,NA
"6767","2017-12-11T09:20:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","pH",NA,7.96,NA
"6768","2017-12-11T10:00:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","pH",NA,7.15,NA
"6769","2017-12-12T11:00:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","pH",NA,7.15,NA
"6770","2017-12-13T08:20:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","pH",NA,6.02,NA
"6771","2017-12-14T09:30:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","pH",NA,7.74,NA
"6772","2017-12-18T10:50:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","pH",NA,8.01,NA
"6773","2017-12-19T10:30:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","pH",NA,7.52,NA
"6774","2018-01-09T10:05:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","pH",NA,7.07,NA
"6775","2018-01-10T09:00:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","pH",NA,7.56,NA
"6776","2018-01-11T06:20:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","pH",NA,7.84,NA
"6777","2018-01-15T10:00:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","pH",NA,7.38,NA
"6778","2018-01-15T10:40:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","pH",NA,7.09,NA
"6779","2018-01-16T09:45:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","pH",NA,7.48,NA
"6780","2018-01-17T08:40:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","pH",NA,6.11,NA
"6781","2018-02-05T09:35:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","pH",NA,7.12,NA
"6782","2018-02-05T10:20:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","pH",NA,6.96,NA
"6783","2018-02-06T09:00:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","pH",NA,7.67,NA
"6784","2018-02-12T10:30:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","pH",NA,6.79,NA
"6785","2018-02-13T09:20:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","pH",NA,7.11,NA
"6786","2018-02-20T13:50:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","pH",NA,7.57,NA
"6787","2018-02-21T09:30:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","pH",NA,6.61,NA
"6788","2018-03-13T09:40:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","pH",NA,7.18,NA
"6789","2018-03-14T09:45:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","pH",NA,6.98,NA
"6790","2018-03-15T10:40:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","pH",NA,7.71,NA
"6791","2018-03-19T09:20:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","pH",NA,7.44,NA
"6792","2018-03-19T10:00:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","pH",NA,7.14,NA
"6793","2018-03-20T08:55:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","pH",NA,7.08,NA
"6794","2018-03-21T08:15:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","pH",NA,5.92,NA
"6795","2018-04-09T09:35:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","pH",NA,7.24,NA
"6796","2018-04-09T10:20:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","pH",NA,6.54,NA
"6797","2018-04-10T10:00:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","pH",NA,6.87,NA
"6798","2018-04-11T08:10:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","pH",NA,7.6,NA
"6799","2018-04-12T10:10:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","pH",NA,7.73,NA
"6800","2018-04-18T09:05:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","pH",NA,7.5,NA
"6801","2018-04-19T06:55:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","pH",NA,6.07,NA
"6802","2018-04-25T07:35:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","pH",NA,7.75,NA
"6803","2018-04-26T10:15:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","pH",NA,7.18,NA
"6804","2018-05-01T10:15:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","pH",NA,7.27,NA
"6805","2018-05-01T10:50:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","pH",NA,6.84,NA
"6806","2018-05-02T08:55:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","pH",NA,7.5,NA
"6807","2018-05-08T10:55:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","pH",NA,7.31,NA
"6808","2018-05-09T08:55:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","pH",NA,5.82,NA
"6809","2018-05-15T12:00:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","pH",NA,7.69,NA
"6810","2018-05-16T09:35:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","pH",NA,8.42,NA
"6811","2018-05-16T10:25:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","pH",NA,8.21,NA
"6812","2018-05-16T10:50:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","pH",NA,8.47,NA
"6813","2018-05-17T09:30:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","pH",NA,7.2,NA
"6814","2018-05-24T10:45:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","pH",NA,8.33,NA
"6815","2018-05-24T11:20:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","pH",NA,8.12,NA
"6816","2018-05-24T11:50:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","pH",NA,8.63,NA
"6817","2018-05-29T12:00:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","pH",NA,7.87,NA
"6818","2018-05-30T10:10:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","pH",NA,6.97,NA
"6819","2018-05-31T09:50:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","pH",NA,8.28,NA
"6820","2018-05-31T10:25:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","pH",NA,8.08,NA
"6821","2018-05-31T10:55:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","pH",NA,8.47,NA
"6822","2018-06-05T09:45:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","pH",NA,7.68,NA
"6823","2018-06-06T08:00:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","pH",NA,7.6,NA
"6824","2018-06-07T09:20:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","pH",NA,7.91,NA
"6825","2018-06-07T09:55:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","pH",NA,7.86,NA
"6826","2018-06-07T10:20:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","pH",NA,8.22,NA
"6827","2018-06-11T10:06:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","pH",NA,7.94,NA
"6828","2018-06-11T10:55:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","pH",NA,6.65,NA
"6829","2018-06-12T09:35:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","pH",NA,7.92,NA
"6830","2018-06-12T10:05:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","pH",NA,7.65,NA
"6831","2018-06-12T10:35:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","pH",NA,8.69,NA
"6832","2018-06-14T10:30:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","pH",NA,7.21,NA
"6833","2018-06-14T12:30:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","pH",NA,7.95,NA
"6834","2018-06-19T10:20:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","pH",NA,7.06,NA
"6835","2018-06-20T10:35:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","pH",NA,7.96,NA
"6836","2018-06-20T10:35:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","pH",NA,7.86,NA
"6837","2018-06-20T11:05:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","pH",NA,7.81,NA
"6838","2018-06-26T10:55:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","pH",NA,7.97,NA
"6839","2018-06-27T10:40:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","pH",NA,8.15,NA
"6840","2018-06-27T11:15:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","pH",NA,7.44,NA
"6841","2018-06-27T11:45:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","pH",NA,8.2,NA
"6842","2018-07-05T10:10:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","pH",NA,8.39,NA
"6843","2018-07-05T10:45:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","pH",NA,7.72,NA
"6844","2018-07-05T11:10:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","pH",NA,8.84,NA
"6845","2018-07-09T10:15:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","pH",NA,7.74,NA
"6846","2018-07-11T10:25:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","pH",NA,8.66,NA
"6847","2018-07-11T10:55:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","pH",NA,7.74,NA
"6848","2018-07-11T11:20:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","pH",NA,9.15,NA
"6849","2018-07-12T11:45:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","pH",NA,7.9,NA
"6850","2018-07-19T10:10:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","pH",NA,8.45,NA
"6851","2018-07-19T10:45:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","pH",NA,7.59,NA
"6852","2018-07-19T11:20:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","pH",NA,8.7,NA
"6853","2018-07-23T09:20:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","pH",NA,7.97,NA
"6854","2018-07-24T07:50:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","pH",NA,6.68,NA
"6855","2018-07-24T09:00:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","pH",NA,6.71,NA
"6856","2018-07-25T10:00:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","pH",NA,7.98,NA
"6857","2018-07-25T10:25:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","pH",NA,8.17,NA
"6858","2018-07-25T11:05:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","pH",NA,7.83,NA
"6859","2018-07-25T11:40:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","pH",NA,8.18,NA
"6860","2018-07-26T11:45:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","pH",NA,8.19,NA
"6861","2018-07-30T10:45:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","pH",NA,6.95,NA
"6862","2018-07-31T10:10:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","pH",NA,8.52,NA
"6863","2018-07-31T10:45:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","pH",NA,7.62,NA
"6864","2018-07-31T11:17:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","pH",NA,8.78,NA
"6865","2018-08-01T09:30:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","pH",NA,7.63,NA
"6866","2018-08-06T09:30:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","pH",NA,7.7,NA
"6867","2018-08-07T07:45:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","pH",NA,8.13,NA
"6868","2018-08-08T10:25:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","pH",NA,8.03,NA
"6869","2018-08-08T11:00:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","pH",NA,7.72,NA
"6870","2018-08-08T11:35:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","pH",NA,8.45,NA
"6871","2018-08-14T12:15:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","pH",NA,8.38,NA
"6872","2018-08-15T10:10:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","pH",NA,8.34,NA
"6873","2018-08-15T10:45:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","pH",NA,8.07,NA
"6874","2018-08-15T11:15:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","pH",NA,7.03,NA
"6875","2018-08-20T10:40:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","pH",NA,7.27,NA
"6876","2018-08-21T08:10:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","pH",NA,8.27,NA
"6877","2018-08-22T10:15:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","pH",NA,7.83,NA
"6878","2018-08-22T10:50:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","pH",NA,7.83,NA
"6879","2018-08-22T11:20:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","pH",NA,8.79,NA
"6880","2018-08-28T07:30:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","pH",NA,7.28,NA
"6881","2018-08-28T09:05:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","pH",NA,7.16,NA
"6882","2018-08-29T09:25:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","pH",NA,7.74,NA
"6883","2018-08-29T10:00:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","pH",NA,7.85,NA
"6884","2018-08-29T10:25:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","pH",NA,8.68,NA
"6885","2018-09-04T09:55:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","pH",NA,7.03,NA
"6886","2018-09-05T09:30:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","pH",NA,8.09,NA
"6887","2018-09-05T10:05:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","pH",NA,7.9,NA
"6888","2018-09-05T10:30:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","pH",NA,7.99,NA
"6889","2018-09-05T11:20:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","pH",NA,7.82,NA
"6890","2018-09-06T09:45:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","pH",NA,7.33,NA
"6891","2018-09-17T09:50:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","pH",NA,8.05,NA
"6892","2018-09-17T10:25:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","pH",NA,7.02,NA
"6893","2018-09-19T07:45:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","pH",NA,8.23,NA
"6894","2018-09-25T07:45:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","pH",NA,8.32,NA
"6895","2018-10-10T08:15:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","pH",NA,6.73,NA
"6896","2018-10-11T09:30:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","pH",NA,7.16,NA
"6897","2018-10-15T10:10:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","pH",NA,7.36,NA
"6898","2018-10-17T09:50:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","pH",NA,7.66,NA
"6899","2018-10-17T10:40:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","pH",NA,7.38,NA
"6900","2018-10-18T08:40:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","pH",NA,7.51,NA
"6901","2018-10-22T10:35:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","pH",NA,7.93,NA
"6902","2018-11-05T09:00:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","pH",NA,7.24,NA
"6903","2018-11-06T09:00:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","pH",NA,7.08,NA
"6904","2018-11-07T08:15:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","pH",NA,7.04,NA
"6905","2018-11-08T09:05:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","pH",NA,6.95,NA
"6906","2018-11-13T09:45:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","pH",NA,7.95,NA
"6907","2018-11-13T10:30:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","pH",NA,7.49,NA
"6908","2018-11-14T14:25:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","pH",NA,7.58,NA
"6909","2018-12-03T09:00:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","pH",NA,6.45,NA
"6910","2018-12-04T08:55:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","pH",NA,6.33,NA
"6911","2018-12-05T10:05:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","pH",NA,6.78,NA
"6912","2018-12-06T09:30:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","pH",NA,6.78,NA
"6913","2018-12-06T10:15:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","pH",NA,7.08,NA
"6914","2018-12-11T10:30:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","pH",NA,7.1,NA
"6915","2018-12-12T08:10:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","pH",NA,6.35,NA
"6916","2019-01-07T09:15:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","pH",NA,7.9,NA
"6917","2019-01-08T09:15:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","pH",NA,8.07,NA
"6918","2019-01-09T08:20:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","pH",NA,6.7,NA
"6919","2019-01-14T09:20:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","pH",NA,7.92,NA
"6920","2019-01-14T10:00:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","pH",NA,8,NA
"6921","2019-01-16T09:50:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","pH",NA,7.47,NA
"6922","2019-01-17T06:45:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","pH",NA,8.04,NA
"6923","2019-02-04T09:00:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","pH",NA,7.36,NA
"6924","2019-02-05T09:05:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","pH",NA,7.79,NA
"6925","2019-02-06T08:30:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","pH",NA,6.75,NA
"6926","2019-02-07T10:00:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","pH",NA,7.54,NA
"6927","2019-02-11T10:00:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","pH",NA,7.65,NA
"6928","2019-02-11T10:35:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","pH",NA,7.16,NA
"6929","2019-02-12T15:30:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","pH",NA,7.91,NA
"6930","2019-03-05T08:45:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","pH",NA,7.53,NA
"6931","2019-03-06T09:00:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","pH",NA,7.96,NA
"6932","2019-03-07T08:30:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","pH",NA,7.58,NA
"6933","2019-03-11T09:45:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","pH",NA,7.89,NA
"6934","2019-03-11T10:30:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","pH",NA,7.82,NA
"6935","2019-03-12T15:35:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","pH",NA,8.02,NA
"6936","2019-03-14T09:55:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","pH",NA,7.24,NA
"6937","2019-04-01T08:45:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","pH",NA,7.43,NA
"6938","2019-04-02T09:35:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","pH",NA,7.25,NA
"6939","2019-04-03T11:00:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","pH",NA,7.94,NA
"6940","2019-04-08T10:20:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","pH",NA,7.56,NA
"6941","2019-04-08T11:05:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","pH",NA,7.15,NA
"6942","2019-04-09T09:25:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","pH",NA,7.8,NA
"6943","2019-04-10T08:25:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","pH",NA,6.43,NA
"6944","2019-04-16T09:05:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","pH",NA,7.81,NA
"6945","2019-04-17T09:40:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","pH",NA,7.43,NA
"6946","2019-05-01T09:40:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","pH",NA,7.66,NA
"6947","2019-05-02T09:45:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","pH",NA,7.14,NA
"6948","2019-05-06T08:45:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","pH",NA,7.71,NA
"6949","2019-05-07T07:50:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","pH",NA,5.71,NA
"6950","2019-05-08T09:30:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","pH",NA,7.27,NA
"6951","2019-05-13T09:40:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","pH",NA,7.66,NA
"6952","2019-05-13T10:20:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","pH",NA,6.78,NA
"6953","2019-05-14T09:15:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","pH",NA,6.99,NA
"6954","2019-05-15T08:50:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","pH",NA,7.83,NA
"6955","2019-05-27T11:10:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","pH",NA,8,NA
"6956","2019-05-27T12:05:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","pH",NA,7.99,NA
"6957","2019-05-27T13:11:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","pH",NA,8.02,NA
"6958","2019-06-03T09:40:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","pH",NA,7.2,NA
"6959","2019-06-04T10:40:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","pH",NA,7.86,NA
"6960","2019-06-04T11:30:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","pH",NA,7.94,NA
"6961","2019-06-04T12:05:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","pH",NA,8.33,NA
"6962","2019-06-10T10:50:00Z","QU02LB9001",45.5676,-74.3799,"River/Stream","pH",NA,6.98,NA
"6963","2019-06-11T09:20:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","pH",NA,8.4,NA
"6964","2019-06-11T10:00:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","pH",NA,8.26,NA
"6965","2019-06-11T10:25:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","pH",NA,7.95,NA
"6966","2019-06-12T07:30:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","pH",NA,8,NA
"6967","2019-06-12T09:50:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","pH",NA,7.56,NA
"6968","2019-06-13T08:35:00Z","QU02NG3020",46.6776,-72.8652,"River/Stream","pH",NA,6.71,NA
"6969","2019-06-17T10:20:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","pH",NA,7.65,NA
"6970","2019-06-17T11:10:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","pH",NA,7.03,NA
"6971","2019-06-18T10:25:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","pH",NA,8.22,NA
"6972","2019-06-18T11:05:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","pH",NA,8,NA
"6973","2019-06-18T11:35:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","pH",NA,8.32,NA
"6974","2019-06-25T10:00:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","pH",NA,8.92,NA
"6975","2019-06-25T10:28:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","pH",NA,8.23,NA
"6976","2019-06-25T11:00:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","pH",NA,7.8,NA
"6977","2019-06-27T06:50:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","pH",NA,7.85,NA
"6978","2019-07-02T10:10:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","pH",NA,7.87,NA
"6979","2019-07-02T10:45:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","pH",NA,7.57,NA
"6980","2019-07-02T11:15:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","pH",NA,8.16,NA
"6981","2019-07-03T09:45:00Z","QU02OB9004",45.8744,-73.2806,"River/Stream","pH",NA,7.56,NA
"6982","2019-07-09T10:25:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","pH",NA,7.73,NA
"6983","2019-07-09T11:00:00Z","QU02OF3004",46.0664,-72.8122,"River/Stream","pH",NA,7.83,NA
"6984","2019-07-09T11:35:00Z","QU02OG3007",46.0051,-72.9101,"River/Stream","pH",NA,8.23,NA
"6985","2019-07-10T09:30:00Z","QU02OJ0052",46.034,-73.1176,"River/Stream","pH",NA,7.8,NA
"6986","2019-07-11T07:00:00Z","QU02PH9024",46.8071,-71.19,"River/Stream","pH",NA,8.04,NA
"6987","2019-07-15T10:06:00Z","QU02OD9009",46.3116,-72.546,"River/Stream","pH",NA,7.83,NA
"6988","2019-07-15T10:50:00Z","QU02NG3013",46.382,-72.6105,"River/Stream","pH",NA,7.51,NA
"6989","2019-07-16T10:25:00Z","QU02OD3004",46.2454,-72.6512,"River/Stream","pH",NA,8.13,NA
