"","DATE_COL","UNIT","SITE_ID","ECO_TYPE","LAT","LON","VARIABLE","RESULT"
"150","2012-05-29","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"CHLORIDE",89.9923842834176
"151","2012-05-29","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"SULFATE",1506.97489943953
"152","2012-05-29","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"TDN",17.2731287320162
"153","2012-05-29","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"DON",17.2731287320162
"154","2012-05-29","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"IP",0.0756756549028968
"155","2012-05-29","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"DOC",1.5475247090421
"156","2012-05-29","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"NO3 as N",0.0056475
"157","2012-05-29","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"PO4 as P",0.00217679999007981
"158","2013-05-28",NA,"NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"pH",6.6
"159","2013-05-28","uS/cm","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"SP_COND",11.04
"160","2013-05-28","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"NH4 as N",18.0821245423504
"161","2013-05-28","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"CALCIUM",1027.5095232
"162","2013-05-28","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"MAGNESIUM",227.143797807205
"163","2013-05-28","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"SODIUM",556.615422239427
"164","2013-05-28","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"POTASSIUM",546.382252347103
"165","2013-05-28","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"CHLORIDE",133.988661044199
"166","2013-05-28","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"SULFATE",1306.97823063534
"167","2013-05-28","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"TDN",47.7933871087861
"168","2013-05-28","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"DON",38.3488123075484
"169","2013-05-28","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"TDP",1.07960475958232
"170","2013-05-28","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"DOP",0.93320636111726
"171","2013-05-28","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"IP",0.146398398465061
"172","2013-05-28","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"DOC",3.79785433772864
"173","2013-05-28","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"NO3 as N",0.0189756
"174","2013-05-28","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"PO4 as P",0.00421113015454386
"175","2013-05-31",NA,"NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"pH",6.47
"176","2013-05-31","uS/cm","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"SP_COND",10.9
"177","2013-05-31","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"CALCIUM",926.703310162499
"178","2013-05-31","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"MAGNESIUM",204.718861367292
"179","2013-05-31","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"SODIUM",701.182317932172
"180","2013-05-31","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"POTASSIUM",368.99261329753
"181","2013-05-31","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"CHLORIDE",102.991284235467
"182","2013-05-31","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"SULFATE",1519.9746829118
"183","2013-05-31","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"TDN",36.1311514711519
