"LAT","LON","SITE_ID","ECO_TYPE","DATE_COL","VARIABLE","RESULT","UNIT"
38.6718,-75.18588,"LAGOS_142394","Lake","2011-10-24","NH4 as N",0.032,"mg/L"
42.43916,-122.01224,"LAGOS_473584","Lake","2007-11-06","NO3 as N",0.138,"mg/L"
42.43916,-122.01224,"LAGOS_473584","Lake","2007-11-06","PO4 as P",0.025,"mg/L"
42.43916,-122.01224,"LAGOS_473584","Lake","2007-11-06","NH4 as N",0.6623545,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2006-05-22","CHLA",0.0084,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2006-05-22","NO3 as N",3,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2006-05-22","PO4 as P",0.007,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2006-05-22","NH4 as N",0.079,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2009-04-07","CHLA",0.00429,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2009-04-07","NO3 as N",3.41,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2009-04-07","PO4 as P",0.004,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2009-04-07","NH4 as N",0.07,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2009-03-10","CHLA",0.00654,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2009-03-10","NO3 as N",3.99,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2009-03-10","PO4 as P",0.007,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2006-12-18","CHLA",0.00093,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2006-12-18","NO3 as N",3.97,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2006-12-18","PO4 as P",0.008,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2006-12-18","NH4 as N",0.081,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2011-02-14","CHLA",0.00976,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2011-02-14","NO3 as N",3.48,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2011-02-14","PO4 as P",0.019,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2011-02-14","NH4 as N",0.019,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2011-05-16","CHLA",0.00838,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2011-05-16","NO3 as N",2.55,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2011-05-16","PO4 as P",0.012,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2011-05-16","NH4 as N",0.05,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2011-02-14","CHLA",0.0106,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2011-02-14","NO3 as N",1.65,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2011-02-14","PO4 as P",0.015,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2011-02-14","NH4 as N",0.032,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2006-07-24","CHLA",0.0102,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2006-07-24","NO3 as N",1.63,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2006-07-24","PO4 as P",0.004,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2006-07-24","NH4 as N",0.039,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2008-03-24","CHLA",0.00321,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2008-03-24","NO3 as N",1.22,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2008-03-24","PO4 as P",0.006,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2008-03-24","NH4 as N",0.051,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2006-03-06","CHLA",0.00456,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2006-03-06","NO3 as N",4.82,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2006-03-06","PO4 as P",0.004,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2006-03-06","NH4 as N",0.028,"mg/L"
40.24332,-105.81362,"LAGOS_449545","Lake","2017-02-02","NO3 as N",0.039,"mg/L"
40.24332,-105.81362,"LAGOS_449545","Lake","2017-02-02","PO4 as P",0.001,"mg/L"
40.24332,-105.81362,"LAGOS_449545","Lake","2017-02-02","NH4 as N",0.0007765,"mg/L"
40.24332,-105.81362,"LAGOS_449545","Lake","2017-02-02","TKN",0.185,"mg/L"
40.24332,-105.81362,"LAGOS_449545","Lake","2017-02-02","TP",0.012,"mg/L"
40.14806,-105.94361,"LAGOS_449845","Lake","2012-07-25","NO3 as N",0.007,"mg/L"
40.14806,-105.94361,"LAGOS_449845","Lake","2012-07-25","PO4 as P",0.002,"mg/L"
40.14806,-105.94361,"LAGOS_449845","Lake","2012-07-25","NH4 as N",0.003,"mg/L"
40.14806,-105.94361,"LAGOS_449845","Lake","2012-07-25","TKN",0.17,"mg/L"
40.14806,-105.94361,"LAGOS_449845","Lake","2012-07-25","TP",0.022,"mg/L"
35.74167,-79.01917,"LAGOS_156501","Lake","2016-02-02","CHLA",0.0166,"mg/L"
35.74167,-79.01917,"LAGOS_156501","Lake","2016-02-02","NO3 as N",0.25,"mg/L"
35.74167,-79.01917,"LAGOS_156501","Lake","2016-02-02","PO4 as P",0.007,"mg/L"
35.74167,-79.01917,"LAGOS_156501","Lake","2016-02-02","NH4 as N",0.06,"mg/L"
35.74167,-79.01917,"LAGOS_156501","Lake","2016-02-02","TKN",0.69,"mg/L"
34.59528,-112.4166,"LAGOS_454733","Lake","2011-09-01","CHLA",0.00104,"mg/L"
34.59528,-112.4166,"LAGOS_454733","Lake","2011-09-01","NO3 as N",1e-04,"mg/L"
34.59528,-112.4166,"LAGOS_454733","Lake","2011-09-01","PO4 as P",0.03,"mg/L"
34.59528,-112.4166,"LAGOS_454733","Lake","2011-09-01","NH4 as N",0.05,"mg/L"
34.59528,-112.4166,"LAGOS_454733","Lake","2011-09-01","TKN",2.14,"mg/L"
34.59528,-112.4166,"LAGOS_454733","Lake","2011-09-01","TP",0.0626,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2008-02-19","CHLA",0.00735,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2008-02-19","NO3 as N",1.03,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2008-02-19","PO4 as P",0.015,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2008-02-19","NH4 as N",0.113,"mg/L"
40.10842,-105.98236,"LAGOS_449929","Lake","2011-05-23","NO3 as N",0.018,"mg/L"
40.10842,-105.98236,"LAGOS_449929","Lake","2011-05-23","PO4 as P",0.009,"mg/L"
40.10842,-105.98236,"LAGOS_449929","Lake","2011-05-23","NH4 as N",0.007765,"mg/L"
40.10842,-105.98236,"LAGOS_449929","Lake","2011-05-23","TKN",0.395,"mg/L"
40.10842,-105.98236,"LAGOS_449929","Lake","2011-05-23","TP",0.062,"mg/L"
30.03605,-95.15354,"LAGOS_424032","Lake","2004-03-16","CHLA",0.0174,"mg/L"
30.03605,-95.15354,"LAGOS_424032","Lake","2004-03-16","NO3 as N",1.62,"mg/L"
30.03605,-95.15354,"LAGOS_424032","Lake","2004-03-16","PO4 as P",0.2458794,"mg/L"
30.03605,-95.15354,"LAGOS_424032","Lake","2004-03-16","NH4 as N",0.05,"mg/L"
30.03605,-95.15354,"LAGOS_424032","Lake","2004-03-16","TKN",1,"mg/L"
30.03605,-95.15354,"LAGOS_424032","Lake","2004-03-16","TP",0.43,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2008-04-14","CHLA",0.00251,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2008-04-14","NO3 as N",2.7,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2008-04-14","PO4 as P",0.019,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2008-04-14","NH4 as N",0.084,"mg/L"
36.16694,-78.77222,"LAGOS_154146","Lake","2011-04-21","NO3 as N",0.139,"mg/L"
36.16694,-78.77222,"LAGOS_154146","Lake","2011-04-21","PO4 as P",0.007,"mg/L"
36.16694,-78.77222,"LAGOS_154146","Lake","2011-04-21","NH4 as N",0.02,"mg/L"
36.16694,-78.77222,"LAGOS_154146","Lake","2011-04-21","TKN",0.41,"mg/L"
36.16694,-78.77222,"LAGOS_154146","Lake","2011-04-21","TP",0.021,"mg/L"
40.10842,-105.98236,"LAGOS_449929","Lake","2012-06-18","NO3 as N",0.001,"mg/L"
40.10842,-105.98236,"LAGOS_449929","Lake","2012-06-18","PO4 as P",0.015,"mg/L"
40.10842,-105.98236,"LAGOS_449929","Lake","2012-06-18","NH4 as N",0.003,"mg/L"
40.10842,-105.98236,"LAGOS_449929","Lake","2012-06-18","TKN",0.287,"mg/L"
40.10842,-105.98236,"LAGOS_449929","Lake","2012-06-18","TP",0.04,"mg/L"
40.10842,-105.98236,"LAGOS_449929","Lake","2012-09-19","NO3 as N",0.001,"mg/L"
40.10842,-105.98236,"LAGOS_449929","Lake","2012-09-19","PO4 as P",0.0319578,"mg/L"
40.10842,-105.98236,"LAGOS_449929","Lake","2012-09-19","NH4 as N",0.0007765,"mg/L"
40.10842,-105.98236,"LAGOS_449929","Lake","2012-09-19","TKN",0.278,"mg/L"
40.10842,-105.98236,"LAGOS_449929","Lake","2012-09-19","TP",0.061,"mg/L"
40.14806,-105.94361,"LAGOS_449845","Lake","2012-05-24","NO3 as N",0.002,"mg/L"
40.14806,-105.94361,"LAGOS_449845","Lake","2012-05-24","PO4 as P",0.0048915,"mg/L"
40.14806,-105.94361,"LAGOS_449845","Lake","2012-05-24","NH4 as N",0.003,"mg/L"
40.14806,-105.94361,"LAGOS_449845","Lake","2012-05-24","TKN",0.165,"mg/L"
40.14806,-105.94361,"LAGOS_449845","Lake","2012-05-24","TP",0.024,"mg/L"
40.14806,-105.94361,"LAGOS_449845","Lake","2016-03-14","NO3 as N",0.035,"mg/L"
40.14806,-105.94361,"LAGOS_449845","Lake","2016-03-14","PO4 as P",0.0009783,"mg/L"
40.14806,-105.94361,"LAGOS_449845","Lake","2016-03-14","TKN",0.17,"mg/L"
40.14806,-105.94361,"LAGOS_449845","Lake","2016-03-14","TP",0.016,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2006-05-22","CHLA",0.00258,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2006-05-22","NO3 as N",2.18,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2006-05-22","PO4 as P",0.006,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2006-05-22","NH4 as N",0.075,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2006-08-21","CHLA",0.00265,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2006-08-21","NO3 as N",0.016,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2006-08-21","PO4 as P",0.002,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2006-08-21","NH4 as N",0.034,"mg/L"
40.10842,-105.98236,"LAGOS_449929","Lake","2010-07-15","NO3 as N",0.002,"mg/L"
40.10842,-105.98236,"LAGOS_449929","Lake","2010-07-15","PO4 as P",0.019,"mg/L"
40.10842,-105.98236,"LAGOS_449929","Lake","2010-07-15","NH4 as N",0.0023295,"mg/L"
40.10842,-105.98236,"LAGOS_449929","Lake","2010-07-15","TKN",0.31,"mg/L"
40.10842,-105.98236,"LAGOS_449929","Lake","2010-07-15","TP",0.04,"mg/L"
39.45847,-119.06883,"LAGOS_457120","Lake","2011-09-23","NO3 as N",0.099396,"mg/L"
39.45847,-119.06883,"LAGOS_457120","Lake","2011-09-23","PO4 as P",0.0622851,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2008-06-16","CHLA",0.0285,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2008-06-16","NO3 as N",1.82,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2008-06-16","PO4 as P",0.015,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2008-06-16","NH4 as N",0.041,"mg/L"
40.14806,-105.94361,"LAGOS_449845","Lake","2013-10-29","NO3 as N",0.003,"mg/L"
40.14806,-105.94361,"LAGOS_449845","Lake","2013-10-29","PO4 as P",0.0019566,"mg/L"
40.14806,-105.94361,"LAGOS_449845","Lake","2013-10-29","NH4 as N",0.003,"mg/L"
40.14806,-105.94361,"LAGOS_449845","Lake","2013-10-29","TKN",0.28,"mg/L"
40.14806,-105.94361,"LAGOS_449845","Lake","2013-10-29","TP",0.023,"mg/L"
40.14806,-105.94361,"LAGOS_449845","Lake","2009-05-13","NO3 as N",0.03,"mg/L"
40.14806,-105.94361,"LAGOS_449845","Lake","2009-05-13","PO4 as P",0.011,"mg/L"
40.14806,-105.94361,"LAGOS_449845","Lake","2009-05-13","NH4 as N",0.003106,"mg/L"
40.14806,-105.94361,"LAGOS_449845","Lake","2009-05-13","TKN",0.183,"mg/L"
40.14806,-105.94361,"LAGOS_449845","Lake","2009-05-13","TP",0.056,"mg/L"
36.115,-78.86917,"LAGOS_152959","Lake","2009-04-30","CHLA",0.0481,"mg/L"
36.115,-78.86917,"LAGOS_152959","Lake","2009-04-30","NO3 as N",0.069,"mg/L"
36.115,-78.86917,"LAGOS_152959","Lake","2009-04-30","PO4 as P",0.0048915,"mg/L"
36.115,-78.86917,"LAGOS_152959","Lake","2009-04-30","TKN",0.61,"mg/L"
36.115,-78.86917,"LAGOS_152959","Lake","2009-04-30","TP",0.036,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2007-07-24","CHLA",0.00752,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2007-07-24","NO3 as N",1.58,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2007-07-24","PO4 as P",0.016,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2007-07-24","NH4 as N",0.022,"mg/L"
40.14971,-105.8614,"LAGOS_449642","Lake","2013-09-24","NO3 as N",0.005,"mg/L"
40.14971,-105.8614,"LAGOS_449642","Lake","2013-09-24","PO4 as P",0.001,"mg/L"
40.14971,-105.8614,"LAGOS_449642","Lake","2013-09-24","NH4 as N",0.0038825,"mg/L"
40.14971,-105.8614,"LAGOS_449642","Lake","2013-09-24","TKN",0.221,"mg/L"
40.14971,-105.8614,"LAGOS_449642","Lake","2013-09-24","TP",0.009,"mg/L"
42.43916,-122.01224,"LAGOS_473584","Lake","2010-08-02","CHLA",0.0046,"mg/L"
42.43916,-122.01224,"LAGOS_473584","Lake","2010-08-02","NO3 as N",0.008,"mg/L"
42.43916,-122.01224,"LAGOS_473584","Lake","2010-08-02","PO4 as P",0.104,"mg/L"
42.43916,-122.01224,"LAGOS_473584","Lake","2010-08-02","NH4 as N",0.7,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2008-08-18","CHLA",0.00968,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2008-08-18","NO3 as N",2.48,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2008-08-18","PO4 as P",0.012,"mg/L"
36.16694,-78.77222,"LAGOS_154146","Lake","2009-04-01","CHLA",0.003,"mg/L"
36.16694,-78.77222,"LAGOS_154146","Lake","2009-04-01","NO3 as N",0.1305702,"mg/L"
36.16694,-78.77222,"LAGOS_154146","Lake","2009-04-01","PO4 as P",0.006522,"mg/L"
36.16694,-78.77222,"LAGOS_154146","Lake","2009-04-01","NH4 as N",0.03,"mg/L"
36.16694,-78.77222,"LAGOS_154146","Lake","2009-04-01","TKN",0.47,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2004-05-17","CHLA",0.0119,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2004-05-17","NO3 as N",3.3,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2004-05-17","PO4 as P",0.006,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2004-05-17","NH4 as N",0.018,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2004-05-17","TKN",0.685,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2007-03-19","CHLA",0.00209,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2007-03-19","NO3 as N",1.02,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2007-03-19","PO4 as P",0.006,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2007-03-19","NH4 as N",0.074,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2007-02-20","CHLA",0.00205,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2007-02-20","NO3 as N",5.6,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2007-02-20","PO4 as P",0.005,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2007-02-20","NH4 as N",0.04,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2004-03-22","CHLA",0.0018,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2004-03-22","NO3 as N",1.58,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2004-03-22","PO4 as P",0.004,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2004-03-22","NH4 as N",0.065,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2004-03-22","TKN",0.612,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2008-11-17","CHLA",0.00881,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2008-11-17","NO3 as N",0.239,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2008-11-17","PO4 as P",0.012,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2008-11-17","NH4 as N",0.059,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2006-11-27","CHLA",0.00125,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2006-11-27","NO3 as N",0.428,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2006-11-27","PO4 as P",0.004,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2006-11-27","NH4 as N",0.126,"mg/L"
40.14971,-105.8614,"LAGOS_449642","Lake","2015-03-03","NO3 as N",0.003,"mg/L"
40.14971,-105.8614,"LAGOS_449642","Lake","2015-03-03","PO4 as P",0.001,"mg/L"
40.14971,-105.8614,"LAGOS_449642","Lake","2015-03-03","NH4 as N",0.003106,"mg/L"
40.14971,-105.8614,"LAGOS_449642","Lake","2015-03-03","TKN",0.205,"mg/L"
40.14971,-105.8614,"LAGOS_449642","Lake","2015-03-03","TP",0.013,"mg/L"
38.26722,-104.73164,"LAGOS_376378","Lake","2006-06-16","NO3 as N",0.0356922,"mg/L"
38.26722,-104.73164,"LAGOS_376378","Lake","2006-06-16","PO4 as P",0.0035871,"mg/L"
38.26722,-104.73164,"LAGOS_376378","Lake","2006-06-16","NH4 as N",0.015,"mg/L"
38.26722,-104.73164,"LAGOS_376378","Lake","2006-06-16","TP",0.016,"mg/L"
42.43916,-122.01224,"LAGOS_473584","Lake","2006-06-20","CHLA",0.012,"mg/L"
42.43916,-122.01224,"LAGOS_473584","Lake","2006-06-20","NO3 as N",0.035,"mg/L"
42.43916,-122.01224,"LAGOS_473584","Lake","2006-06-20","PO4 as P",0.0166311,"mg/L"
42.43916,-122.01224,"LAGOS_473584","Lake","2006-06-20","NH4 as N",0.03,"mg/L"
42.43916,-122.01224,"LAGOS_473584","Lake","2006-05-24","CHLA",0.006,"mg/L"
42.43916,-122.01224,"LAGOS_473584","Lake","2006-05-24","NO3 as N",0.037,"mg/L"
42.43916,-122.01224,"LAGOS_473584","Lake","2006-05-24","PO4 as P",0.0120657,"mg/L"
42.43916,-122.01224,"LAGOS_473584","Lake","2006-05-24","NH4 as N",0.0582375,"mg/L"
42.43916,-122.01224,"LAGOS_473584","Lake","2006-05-24","TP",0.041,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2007-01-22","CHLA",0.00134,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2007-01-22","NO3 as N",3.93,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2007-01-22","PO4 as P",0.007,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2007-01-22","NH4 as N",0.061,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2007-10-15","CHLA",0.0029,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2007-10-15","NO3 as N",0.01,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2007-10-15","PO4 as P",0.02,"mg/L"
40.14971,-105.8614,"LAGOS_449642","Lake","2013-06-19","NO3 as N",0.002,"mg/L"
40.14971,-105.8614,"LAGOS_449642","Lake","2013-06-19","PO4 as P",0.001,"mg/L"
40.14971,-105.8614,"LAGOS_449642","Lake","2013-06-19","NH4 as N",0.0023295,"mg/L"
40.14971,-105.8614,"LAGOS_449642","Lake","2013-06-19","TKN",0.252,"mg/L"
40.14971,-105.8614,"LAGOS_449642","Lake","2013-06-19","TP",0.02,"mg/L"
35.74167,-79.01917,"LAGOS_156501","Lake","2002-10-30","CHLA",0.0042,"mg/L"
35.74167,-79.01917,"LAGOS_156501","Lake","2002-10-30","NO3 as N",0.63,"mg/L"
35.74167,-79.01917,"LAGOS_156501","Lake","2002-10-30","PO4 as P",0.004,"mg/L"
35.74167,-79.01917,"LAGOS_156501","Lake","2002-10-30","NH4 as N",0.034,"mg/L"
35.74167,-79.01917,"LAGOS_156501","Lake","2002-10-30","TKN",0.62,"mg/L"
35.89694,-79.09222,"LAGOS_154413","Lake","2009-10-09","CHLA",0.031,"mg/L"
35.89694,-79.09222,"LAGOS_154413","Lake","2009-10-09","NO3 as N",0.01,"mg/L"
35.89694,-79.09222,"LAGOS_154413","Lake","2009-10-09","PO4 as P",0.006,"mg/L"
35.89694,-79.09222,"LAGOS_154413","Lake","2009-10-09","NH4 as N",0.074544,"mg/L"
35.89694,-79.09222,"LAGOS_154413","Lake","2009-10-09","TKN",0.89,"mg/L"
35.89694,-79.09222,"LAGOS_154413","Lake","2009-10-09","TP",0.053,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2007-07-24","CHLA",0.0233,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2007-07-24","NO3 as N",0.009,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2007-07-24","PO4 as P",0.014,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2007-07-24","NH4 as N",0.03,"mg/L"
37.72612,-97.79422,"LAGOS_376907","Lake","2010-11-15","NO3 as N",0.807,"mg/L"
37.72612,-97.79422,"LAGOS_376907","Lake","2010-11-15","PO4 as P",0.2002254,"mg/L"
37.72612,-97.79422,"LAGOS_376907","Lake","2010-11-15","TKN",0.54,"mg/L"
37.72612,-97.79422,"LAGOS_376907","Lake","2010-11-15","TP",0.26,"mg/L"
34.59528,-112.4166,"LAGOS_454733","Lake","2011-09-20","CHLA",0.00161,"mg/L"
34.59528,-112.4166,"LAGOS_454733","Lake","2011-09-20","NO3 as N",1e-04,"mg/L"
34.59528,-112.4166,"LAGOS_454733","Lake","2011-09-20","PO4 as P",0.0982,"mg/L"
34.59528,-112.4166,"LAGOS_454733","Lake","2011-09-20","NH4 as N",0.156,"mg/L"
34.59528,-112.4166,"LAGOS_454733","Lake","2011-09-20","TKN",0.953,"mg/L"
34.59528,-112.4166,"LAGOS_454733","Lake","2011-09-20","TP",0.109,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2004-07-19","NO3 as N",2.71,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2004-07-19","PO4 as P",0.006,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2004-07-19","NH4 as N",0.045,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2004-07-19","TKN",0.504,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2007-11-26","CHLA",0.0305,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2007-11-26","NO3 as N",0.303,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2007-11-26","PO4 as P",0.015,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2006-12-18","CHLA",0.00091,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2006-12-18","NO3 as N",1.6,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2006-12-18","PO4 as P",0.007,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2006-12-18","NH4 as N",0.123,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2006-03-06","CHLA",0.00161,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2006-03-06","NO3 as N",2.09,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2006-03-06","PO4 as P",0.001,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2006-03-06","NH4 as N",0.086,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2006-11-27","CHLA",0.00113,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2006-11-27","NO3 as N",1.83,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2006-11-27","PO4 as P",0.01,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2006-11-27","NH4 as N",0.048,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2006-06-26","CHLA",0.0115,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2006-06-26","NO3 as N",2.29,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2006-06-26","PO4 as P",0.011,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2006-06-26","NH4 as N",0.201,"mg/L"
36.115,-78.86917,"LAGOS_152959","Lake","2007-04-05","CHLA",0.0155,"mg/L"
36.115,-78.86917,"LAGOS_152959","Lake","2007-04-05","NO3 as N",0.0716103,"mg/L"
36.115,-78.86917,"LAGOS_152959","Lake","2007-04-05","PO4 as P",0.0035871,"mg/L"
36.115,-78.86917,"LAGOS_152959","Lake","2007-04-05","TKN",0.57,"mg/L"
36.115,-78.86917,"LAGOS_152959","Lake","2007-04-05","TP",0.034,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2004-09-27","CHLA",0.0046,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2004-09-27","NO3 as N",2.84,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2004-09-27","PO4 as P",0.005,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2004-09-27","NH4 as N",0.018,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2004-09-27","TKN",0.439,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2004-09-27","CHLA",0.0022,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2004-09-27","NO3 as N",1.06,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2004-09-27","PO4 as P",0.006,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2004-09-27","NH4 as N",0.028,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2004-09-27","TKN",0.888,"mg/L"
40.14971,-105.8614,"LAGOS_449642","Lake","2010-05-18","NO3 as N",0.009,"mg/L"
