SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
NF02XA0001,2012-11-07 12:10, ,40.3,,,102558,CTU,COLOUR APPARENT,COULEUR APPARENTE,P
NF02XA0001,2012-11-07 12:10, ,11,,,109027,µS/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
NF02XA0001,2012-11-07 12:10, ,0.5,,,107916,µG/L,COPPER  TOTAL,CUIVRE TOTAL,P
NF02XA0001,2012-11-07 12:10, ,0.01,,,107918,µG/L,GALLIUM TOTAL,GALLIUM TOTAL,P
NF02XA0001,2012-11-07 12:10, ,6.2,,,10606,MG/L,HARDNESS  TOTAL LABORATORY (CALCD.) CACO3,DURETÉ TOTALE LABORATOIRE (CALC.) CACO3,P
NF02XA0001,2012-11-07 12:10, ,230,,,107917,µG/L,IRON TOTAL,FER TOTAL,P
NF02XA0001,2012-11-07 12:10, ,0.212,,,107919,µG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
NF02XA0001,2012-11-07 12:10, ,0.037,,,107925,µG/L,LEAD TOTAL,PLOMB TOTAL,P
NF02XA0001,2012-11-07 12:10, ,0.12,,,107920,µG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
NF02XA0001,2012-11-07 12:10, ,0.47,,,12106,MG/L,MAGNESIUM DISSOLVED,MAGNÉSIUM DISSOUS,P
NF02XA0001,2012-11-07 12:10, ,7.85,,,107921,µG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
NF02XA0001,2012-11-07 12:10, ,0.025,,,107922,µG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
NF02XA0001,2012-11-07 12:10, ,0.15,,,107924,µG/L,NICKEL  TOTAL,NICKEL  TOTAL,P
NF02XA0001,2012-11-07 12:10, ,0.012,,,108317,MG/L,NITRATE TOTAL,NITRATES TOTAUX,P
NF02XA0001,2012-11-07 12:10, ,0.251,,,108768,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
NF02XA0001,2012-11-07 12:10, ,13.23,,,110821,MG/L,OXYGEN DISSOLVED,OXYGÈNE DISSOUS,P
NF02XA0001,2012-11-07 12:10, ,6.59,,,10301,PH,PH,PH,P
NF02XA0001,2012-11-07 12:10, ,0.0059,,,15413,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NF02XA0001,2012-11-07 12:10, ,0.27,,,101946,MG/L,POTASSIUM UNFILTERED,POTASSIUM NON FILTRÉ,P
NF02XA0001,2012-11-07 12:10, ,0.447,,,107928,µG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
NF02XA0001,2012-11-07 12:10, ,0.03,,,107930,µG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
NF02XA0001,2012-11-07 12:10, ,0.001,,,107904,µG/L,SILVER TOTAL,ARGENT TOTAL,P
NF02XA0001,2012-11-07 12:10, ,0.64,,,101947,MG/L,SODIUM UNFILTERED,SODIUM NON FILTRÉ,P
NF02XA0001,2012-11-07 12:10, ,15.6,,,2041,µS/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NF02XA0001,2012-11-07 12:10, ,16.4,,,107932,µG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
NF02XA0001,2012-11-07 12:10, ,0.83,,,108316,MG/L,SULPHATE,SULFATES,P
NF02XA0001,2012-11-07 12:10, ,2.9,,,2060,DEG C,TEMPERATURE WATER (FIELD),TEMPÉRATURE DE L'EAU (TERRAIN),P
NF02XA0001,2012-11-07 12:10, ,0.002,,,107934,µG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
NF02XA0001,2012-11-07 12:10, ,0.69,,,104788,NTU,TURBIDITY,TURBIDITÉ,P
NF02XA0001,2012-11-07 12:10, ,0,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
NF02XA0001,2012-11-07 12:10, ,0.0109,,,107935,µG/L,URANIUM TOTAL,URANIUM TOTAL,P
NF02XA0001,2012-11-07 12:10, ,0.226,,,107936,µG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
NF02XA0001,2012-11-07 12:10, ,0.3,,,107939,µG/L,ZINC TOTAL,ZINC TOTAL,P
NF02XA0001,2013-05-25 11:30, ,1.97,,-999,10110,MG/L,ALKALINITY GRAN CACO3,ALCALINITÉ GRAN CACO3,V
NF02XA0001,2013-05-25 11:30, ,157,,0.5,107905,µG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,V
NF02XA0001,2013-05-25 11:30, ,0.005,,0.001,107929,µG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,V
NF02XA0001,2013-05-25 11:30, ,0.06,,0.01,107906,µG/L,ARSENIC  TOTAL,ARSENIC  TOTAL,V
NF02XA0001,2013-05-25 11:30, ,4.27,,0.05,107908,µG/L,BARIUM TOTAL,BARYUM TOTAL,V
NF02XA0001,2013-05-25 11:30, ,0.012,,0.001,107909,µG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,V
NF02XA0001,2013-05-25 11:30,<,0.001,,0.001,107910,µG/L,BISMUTH TOTAL,BISMUTH TOTAL,V
NF02XA0001,2013-05-25 11:30, ,0.7,,0.5,107907,µG/L,BORON TOTAL,BORE  TOTAL,V
NF02XA0001,2013-05-25 11:30, ,0.016,,0.001,107911,µG/L,CADMIUM TOTAL,CADMIUM TOTAL,V
NF02XA0001,2013-05-25 11:30, ,0.91,,0.01,109109,MG/L,CALCIUM DISSOLVED,CALCIUM DISSOUS,V
NF02XA0001,2013-05-25 11:30, ,1,,0.2,100300,MG/L,CARBON DISSOLVED INORGANIC,CARBONE INORGANIQUE DISSOUS,V
NF02XA0001,2013-05-25 11:30, ,7,,0.1,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,V
NF02XA0001,2013-05-25 11:30, ,0.17,,0.01,108315,MG/L,CHLORIDE,CHLORURES,V
NF02XA0001,2013-05-25 11:30, ,0.34,,0.01,107914,µG/L,CHROMIUM TOTAL,CHROME TOTAL,V
NF02XA0001,2013-05-25 11:30, ,0.127,,0.002,107913,µG/L,COBALT TOTAL,COBALT TOTAL,V
NF02XA0001,2013-05-25 11:30, ,56.7,,0.5,102558,CTU,COLOUR APPARENT,COULEUR APPARENTE,V
NF02XA0001,2013-05-25 11:30, ,0.5,,0.02,107916,µG/L,COPPER  TOTAL,CUIVRE TOTAL,V
NF02XA0001,2013-05-25 11:30, ,0.3,,,97251,M,DEPTH OF SAMPLING FROM SURFACE,PROFONDEUR D'ÉCHANTILLONNAGE À PARTIR DE LA SURFACE,V
NF02XA0001,2013-05-25 11:30, ,0.033,,0.001,107918,µG/L,GALLIUM TOTAL,GALLIUM TOTAL,V
NF02XA0001,2013-05-25 11:30, ,3.3,,0.5,10606,MG/L,HARDNESS  TOTAL LABORATORY (CALCD.) CACO3,DURETÉ TOTALE LABORATOIRE (CALC.) CACO3,V
NF02XA0001,2013-05-25 11:30, ,429,,0.5,107917,µG/L,IRON TOTAL,FER TOTAL,V
NF02XA0001,2013-05-25 11:30, ,0.395,,0.001,107919,µG/L,LANTHANUM TOTAL,LANTHANE TOTAL,V
NF02XA0001,2013-05-25 11:30, ,0.12,,0.005,107925,µG/L,LEAD TOTAL,PLOMB TOTAL,V
NF02XA0001,2013-05-25 11:30, ,0.15,,0.01,107920,µG/L,LITHIUM TOTAL,LITHIUM TOTAL,V
NF02XA0001,2013-05-25 11:30, ,0.24,,0.01,109111,MG/L,MAGNESIUM DISSOLVED,MAGNÉSIUM DISSOUS,V
NF02XA0001,2013-05-25 11:30, ,9.1,,0.05,107921,µG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,V
NF02XA0001,2013-05-25 11:30, ,0.028,,0.005,107922,µG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,V
NF02XA0001,2013-05-25 11:30, ,0.24,,0.02,107924,µG/L,NICKEL  TOTAL,NICKEL  TOTAL,V
NF02XA0001,2013-05-25 11:30,<,0.005,,0.005,108317,MG/L,NITRATE TOTAL,NITRATES TOTAUX,V
NF02XA0001,2013-05-25 11:30, ,0.255,,0.015,108768,MG/L,NITROGEN TOTAL,AZOTE TOTAL,V
NF02XA0001,2013-05-25 11:30, ,6.12,,0,10301,PH,PH,PH,V
NF02XA0001,2013-05-25 11:30, ,0.0165,,0.0005,109108,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,V
NF02XA0001,2013-05-25 11:30, ,0.18,,0.01,109110,MG/L,POTASSIUM DISSOLVED/FILTERED,POTASSIUM DISSOUS/FILTRÉ,V
NF02XA0001,2013-05-25 11:30, ,0.469,,0.001,107928,µG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,V
NF02XA0001,2013-05-25 11:30, ,0.02,,0.01,107930,µG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,V
NF02XA0001,2013-05-25 11:30, ,0.001,,0.001,107904,µG/L,SILVER TOTAL,ARGENT TOTAL,V
NF02XA0001,2013-05-25 11:30, ,0.4,,0.01,109112,MG/L,SODIUM DISSOLVED/FILTERED,SODIUM DISSOUS/FILTRÉ,V
NF02XA0001,2013-05-25 11:30, ,8.4,,0.9,2041,µS/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,V
NF02XA0001,2013-05-25 11:30, ,7.7,,0.05,107932,µG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,V
NF02XA0001,2013-05-25 11:30, ,0.42,,0.01,108316,MG/L,SULPHATE,SULFATES,V
NF02XA0001,2013-05-25 11:30, ,0.002,,0.001,107934,µG/L,THALLIUM TOTAL,THALLIUM TOTAL,V
NF02XA0001,2013-05-25 11:30, ,1.52,,0.01,104788,NTU,TURBIDITY,TURBIDITÉ,V
NF02XA0001,2013-05-25 11:30, ,0.0259,,0.0005,107935,µG/L,URANIUM TOTAL,URANIUM TOTAL,V
NF02XA0001,2013-05-25 11:30, ,0.466,,0.005,107936,µG/L,VANADIUM TOTAL,VANADIUM TOTAL,V
NF02XA0001,2013-05-25 11:30, ,0.7,,0.2,107939,µG/L,ZINC TOTAL,ZINC TOTAL,V
NF02XA0001,2013-06-26 14:30, ,3.04,,-999,10110,MG/L,ALKALINITY GRAN CACO3,ALCALINITÉ GRAN CACO3,V
NF02XA0001,2013-06-26 14:30, ,84.1,,0.5,107905,µG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,V
NF02XA0001,2013-06-26 14:30, ,0.004,,0.001,107929,µG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,V
NF02XA0001,2013-06-26 14:30, ,0.04,,0.01,107906,µG/L,ARSENIC  TOTAL,ARSENIC  TOTAL,V
NF02XA0001,2013-06-26 14:30, ,3.59,,0.05,107908,µG/L,BARIUM TOTAL,BARYUM TOTAL,V
NF02XA0001,2013-06-26 14:30, ,0.008,,0.001,107909,µG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,V
NF02XA0001,2013-06-26 14:30,<,0.001,,0.001,107910,µG/L,BISMUTH TOTAL,BISMUTH TOTAL,V
NF02XA0001,2013-06-26 14:30, ,1.6,,0.5,107907,µG/L,BORON TOTAL,BORE  TOTAL,V
NF02XA0001,2013-06-26 14:30, ,0.003,,0.001,107911,µG/L,CADMIUM TOTAL,CADMIUM TOTAL,V
NF02XA0001,2013-06-26 14:30, ,1.16,,0.01,109109,MG/L,CALCIUM DISSOLVED,CALCIUM DISSOUS,V
NF02XA0001,2013-06-26 14:30, ,1.4,,0.2,100300,MG/L,CARBON DISSOLVED INORGANIC,CARBONE INORGANIQUE DISSOUS,V
NF02XA0001,2013-06-26 14:30, ,5.4,,0.1,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,V
NF02XA0001,2013-06-26 14:30, ,0.15,,0.01,108315,MG/L,CHLORIDE,CHLORURES,V
NF02XA0001,2013-06-26 14:30, ,0.27,,0.01,107914,µG/L,CHROMIUM TOTAL,CHROME TOTAL,V
NF02XA0001,2013-06-26 14:30, ,0.059,,0.002,107913,µG/L,COBALT TOTAL,COBALT TOTAL,V
NF02XA0001,2013-06-26 14:30, ,42.5,,0.5,102558,CTU,COLOUR APPARENT,COULEUR APPARENTE,V
NF02XA0001,2013-06-26 14:30, ,10,,,109027,µS/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),V
NF02XA0001,2013-06-26 14:30, ,0.34,,0.02,107916,µG/L,COPPER  TOTAL,CUIVRE TOTAL,V
NF02XA0001,2013-06-26 14:30, ,0.3,,,97251,M,DEPTH OF SAMPLING FROM SURFACE,PROFONDEUR D'ÉCHANTILLONNAGE À PARTIR DE LA SURFACE,V
NF02XA0001,2013-06-26 14:30, ,0.012,,0.001,107918,µG/L,GALLIUM TOTAL,GALLIUM TOTAL,V
NF02XA0001,2013-06-26 14:30, ,4.2,,0.5,10606,MG/L,HARDNESS  TOTAL LABORATORY (CALCD.) CACO3,DURETÉ TOTALE LABORATOIRE (CALC.) CACO3,V
NF02XA0001,2013-06-26 14:30, ,279,,0.5,107917,µG/L,IRON TOTAL,FER TOTAL,V
NF02XA0001,2013-06-26 14:30, ,0.245,,0.001,107919,µG/L,LANTHANUM TOTAL,LANTHANE TOTAL,V
NF02XA0001,2013-06-26 14:30, ,0.036,,0.005,107925,µG/L,LEAD TOTAL,PLOMB TOTAL,V
NF02XA0001,2013-06-26 14:30, ,0.13,,0.01,107920,µG/L,LITHIUM TOTAL,LITHIUM TOTAL,V
NF02XA0001,2013-06-26 14:30, ,0.32,,0.01,109111,MG/L,MAGNESIUM DISSOLVED,MAGNÉSIUM DISSOUS,V
NF02XA0001,2013-06-26 14:30, ,6.17,,0.05,107921,µG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,V
NF02XA0001,2013-06-26 14:30, ,0.054,,0.005,107922,µG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,V
NF02XA0001,2013-06-26 14:30, ,0.18,,0.02,107924,µG/L,NICKEL  TOTAL,NICKEL  TOTAL,V
NF02XA0001,2013-06-26 14:30,<,0.005,,0.005,108317,MG/L,NITRATE TOTAL,NITRATES TOTAUX,V
NF02XA0001,2013-06-26 14:30, ,0.153,,0.015,108768,MG/L,NITROGEN TOTAL,AZOTE TOTAL,V
NF02XA0001,2013-06-26 14:30, ,9.63,,,110002,MG/L,OXYGEN DISSOLVED,OXYGÈNE DISSOUS,V
NF02XA0001,2013-06-26 14:30, ,6.63,,0,10301,PH,PH,PH,V
NF02XA0001,2013-06-26 14:30, ,7.49,,,109026,PH,PH (FIELD),PH (TERRAIN),V
NF02XA0001,2013-06-26 14:30, ,0.0076,,0.0005,109108,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,V
NF02XA0001,2013-06-26 14:30, ,0.2,,0.01,109110,MG/L,POTASSIUM DISSOLVED/FILTERED,POTASSIUM DISSOUS/FILTRÉ,V
NF02XA0001,2013-06-26 14:30, ,0.491,,0.001,107928,µG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,V
NF02XA0001,2013-06-26 14:30, ,0.02,,0.01,107930,µG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,V
NF02XA0001,2013-06-26 14:30,<,0.001,,0.001,107904,µG/L,SILVER TOTAL,ARGENT TOTAL,V
NF02XA0001,2013-06-26 14:30, ,0.53,,0.01,109112,MG/L,SODIUM DISSOLVED/FILTERED,SODIUM DISSOUS/FILTRÉ,V
NF02XA0001,2013-06-26 14:30, ,11,,0.9,2041,µS/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,V
NF02XA0001,2013-06-26 14:30, ,9.11,,0.05,107932,µG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,V
NF02XA0001,2013-06-26 14:30, ,0.61,,0.01,108316,MG/L,SULPHATE,SULFATES,V
NF02XA0001,2013-06-26 14:30, ,15.37,,,109028,DEG C,TEMPERATURE WATER (FIELD),TEMPÉRATURE DE L'EAU (TERRAIN),V
NF02XA0001,2013-06-26 14:30, ,0.002,,0.001,107934,µG/L,THALLIUM TOTAL,THALLIUM TOTAL,V
NF02XA0001,2013-06-26 14:30, ,0.92,,0.01,104788,NTU,TURBIDITY,TURBIDITÉ,V
NF02XA0001,2013-06-26 14:30, ,0,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),V
NF02XA0001,2013-06-26 14:30, ,0.0226,,0.0005,107935,µG/L,URANIUM TOTAL,URANIUM TOTAL,V
NF02XA0001,2013-06-26 14:30, ,0.333,,0.005,107936,µG/L,VANADIUM TOTAL,VANADIUM TOTAL,V
NF02XA0001,2013-06-26 14:30, ,0.3,,0.2,107939,µG/L,ZINC TOTAL,ZINC TOTAL,V
NF02XA0001,2013-08-08 13:45, ,5.17,,-999,10110,MG/L,ALKALINITY GRAN CACO3,ALCALINITÉ GRAN CACO3,V
NF02XA0001,2013-08-08 13:45, ,80.7,,0.5,107905,µG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,V
NF02XA0001,2013-08-08 13:45, ,0.004,,0.001,107929,µG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,V
NF02XA0001,2013-08-08 13:45, ,0.05,,0.01,107906,µG/L,ARSENIC  TOTAL,ARSENIC  TOTAL,V
NF02XA0001,2013-08-08 13:45, ,5.12,,0.05,107908,µG/L,BARIUM TOTAL,BARYUM TOTAL,V
NF02XA0001,2013-08-08 13:45, ,0.009,,0.001,107909,µG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,V
NF02XA0001,2013-08-08 13:45,<,0.001,,0.001,107910,µG/L,BISMUTH TOTAL,BISMUTH TOTAL,V
NF02XA0001,2013-08-08 13:45, ,1.2,,0.5,107907,µG/L,BORON TOTAL,BORE  TOTAL,V
NF02XA0001,2013-08-08 13:45, ,0.002,,0.001,107911,µG/L,CADMIUM TOTAL,CADMIUM TOTAL,V
NF02XA0001,2013-08-08 13:45, ,1.68,,0.01,109109,MG/L,CALCIUM DISSOLVED,CALCIUM DISSOUS,V
NF02XA0001,2013-08-08 13:45, ,1.7,,0.2,100300,MG/L,CARBON DISSOLVED INORGANIC,CARBONE INORGANIQUE DISSOUS,V
NF02XA0001,2013-08-08 13:45, ,5.4,,0.1,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,V
NF02XA0001,2013-08-08 13:45, ,0.2,,0.01,108315,MG/L,CHLORIDE,CHLORURES,V
NF02XA0001,2013-08-08 13:45, ,0.28,,0.01,107914,µG/L,CHROMIUM TOTAL,CHROME TOTAL,V
NF02XA0001,2013-08-08 13:45, ,0.065,,0.002,107913,µG/L,COBALT TOTAL,COBALT TOTAL,V
NF02XA0001,2013-08-08 13:45, ,38.5,,0.5,102558,CTU,COLOUR APPARENT,COULEUR APPARENTE,V
NF02XA0001,2013-08-08 13:45, ,15,,,109027,µS/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),V
NF02XA0001,2013-08-08 13:45, ,0.38,,0.02,107916,µG/L,COPPER  TOTAL,CUIVRE TOTAL,V
NF02XA0001,2013-08-08 13:45, ,0.3,,,97251,M,DEPTH OF SAMPLING FROM SURFACE,PROFONDEUR D'ÉCHANTILLONNAGE À PARTIR DE LA SURFACE,V
NF02XA0001,2013-08-08 13:45, ,0.014,,0.001,107918,µG/L,GALLIUM TOTAL,GALLIUM TOTAL,V
NF02XA0001,2013-08-08 13:45, ,6.1,,0.5,10606,MG/L,HARDNESS  TOTAL LABORATORY (CALCD.) CACO3,DURETÉ TOTALE LABORATOIRE (CALC.) CACO3,V
NF02XA0001,2013-08-08 13:45, ,390,,0.5,107917,µG/L,IRON TOTAL,FER TOTAL,V
NF02XA0001,2013-08-08 13:45, ,0.3,,0.001,107919,µG/L,LANTHANUM TOTAL,LANTHANE TOTAL,V
NF02XA0001,2013-08-08 13:45, ,0.039,,0.005,107925,µG/L,LEAD TOTAL,PLOMB TOTAL,V
NF02XA0001,2013-08-08 13:45, ,0.16,,0.01,107920,µG/L,LITHIUM TOTAL,LITHIUM TOTAL,V
NF02XA0001,2013-08-08 13:45, ,0.47,,0.01,109111,MG/L,MAGNESIUM DISSOLVED,MAGNÉSIUM DISSOUS,V
NF02XA0001,2013-08-08 13:45, ,7.94,,0.05,107921,µG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,V
NF02XA0001,2013-08-08 13:45, ,0.087,,0.005,107922,µG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,V
NF02XA0001,2013-08-08 13:45, ,0.16,,0.02,107924,µG/L,NICKEL  TOTAL,NICKEL  TOTAL,V
NF02XA0001,2013-08-08 13:45,<,0.005,,0.005,108317,MG/L,NITRATE TOTAL,NITRATES TOTAUX,V
NF02XA0001,2013-08-08 13:45, ,0.252,,0.015,108768,MG/L,NITROGEN TOTAL,AZOTE TOTAL,V
NF02XA0001,2013-08-08 13:45, ,9.06,,,110002,MG/L,OXYGEN DISSOLVED,OXYGÈNE DISSOUS,V
NF02XA0001,2013-08-08 13:45, ,6.87,,0,10301,PH,PH,PH,V
NF02XA0001,2013-08-08 13:45, ,7.18,,,109026,PH,PH (FIELD),PH (TERRAIN),V
NF02XA0001,2013-08-08 13:45, ,0.0065,,0.0005,109108,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,V
NF02XA0001,2013-08-08 13:45, ,0.3,,0.01,109110,MG/L,POTASSIUM DISSOLVED/FILTERED,POTASSIUM DISSOUS/FILTRÉ,V
NF02XA0001,2013-08-08 13:45, ,0.673,,0.001,107928,µG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,V
NF02XA0001,2013-08-08 13:45, ,0.02,,0.01,107930,µG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,V
NF02XA0001,2013-08-08 13:45,<,0.001,,0.001,107904,µG/L,SILVER TOTAL,ARGENT TOTAL,V
NF02XA0001,2013-08-08 13:45, ,0.75,,0.01,109112,MG/L,SODIUM DISSOLVED/FILTERED,SODIUM DISSOUS/FILTRÉ,V
NF02XA0001,2013-08-08 13:45, ,15.6,,0.9,2041,µS/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,V
NF02XA0001,2013-08-08 13:45, ,14.8,,0.05,107932,µG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,V
NF02XA0001,2013-08-08 13:45, ,0.85,,0.01,108316,MG/L,SULPHATE,SULFATES,V
NF02XA0001,2013-08-08 13:45, ,19.1,,,109028,DEG C,TEMPERATURE WATER (FIELD),TEMPÉRATURE DE L'EAU (TERRAIN),V
NF02XA0001,2013-08-08 13:45, ,0.003,,0.001,107934,µG/L,THALLIUM TOTAL,THALLIUM TOTAL,V
NF02XA0001,2013-08-08 13:45, ,0.9,,0.01,104788,NTU,TURBIDITY,TURBIDITÉ,V
NF02XA0001,2013-08-08 13:45, ,0,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),V
NF02XA0001,2013-08-08 13:45, ,0.0272,,0.0005,107935,µG/L,URANIUM TOTAL,URANIUM TOTAL,V
NF02XA0001,2013-08-08 13:45, ,0.42,,0.005,107936,µG/L,VANADIUM TOTAL,VANADIUM TOTAL,V
NF02XA0001,2013-08-08 13:45, ,0.3,,0.2,107939,µG/L,ZINC TOTAL,ZINC TOTAL,V
NF02XA0001,2013-09-29 12:00, ,4.03,,-999,10110,MG/L,ALKALINITY GRAN CACO3,ALCALINITÉ GRAN CACO3,V
NF02XA0001,2013-09-29 12:00, ,133,,0.5,107905,µG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,V
NF02XA0001,2013-09-29 12:00, ,0.035,,0.001,107929,µG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,V
NF02XA0001,2013-09-29 12:00, ,0.06,,0.01,107906,µG/L,ARSENIC  TOTAL,ARSENIC  TOTAL,V
NF02XA0001,2013-09-29 12:00, ,5.83,,0.05,107908,µG/L,BARIUM TOTAL,BARYUM TOTAL,V
NF02XA0001,2013-09-29 12:00, ,0.011,,0.001,107909,µG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,V
NF02XA0001,2013-09-29 12:00, ,0.001,,0.001,107910,µG/L,BISMUTH TOTAL,BISMUTH TOTAL,V
NF02XA0001,2013-09-29 12:00, ,1,,0.5,107907,µG/L,BORON TOTAL,BORE  TOTAL,V
NF02XA0001,2013-09-29 12:00, ,0.374,,0.001,107911,µG/L,CADMIUM TOTAL,CADMIUM TOTAL,V
NF02XA0001,2013-09-29 12:00, ,1.5,,0.01,109109,MG/L,CALCIUM DISSOLVED,CALCIUM DISSOUS,V
NF02XA0001,2013-09-29 12:00, ,1.7,,0.2,100300,MG/L,CARBON DISSOLVED INORGANIC,CARBONE INORGANIQUE DISSOUS,V
NF02XA0001,2013-09-29 12:00, ,7.9,,0.1,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,V
NF02XA0001,2013-09-29 12:00, ,0.59,,0.01,108315,MG/L,CHLORIDE,CHLORURES,V
NF02XA0001,2013-09-29 12:00, ,0.42,,0.01,107914,µG/L,CHROMIUM TOTAL,CHROME TOTAL,V
NF02XA0001,2013-09-29 12:00, ,0.09,,0.002,107913,µG/L,COBALT TOTAL,COBALT TOTAL,V
NF02XA0001,2013-09-29 12:00, ,58.5,,0.5,102558,CTU,COLOUR APPARENT,COULEUR APPARENTE,V
NF02XA0001,2013-09-29 12:00, ,1.28,,0.02,107916,µG/L,COPPER  TOTAL,CUIVRE TOTAL,V
NF02XA0001,2013-09-29 12:00, ,0.3,,,97251,M,DEPTH OF SAMPLING FROM SURFACE,PROFONDEUR D'ÉCHANTILLONNAGE À PARTIR DE LA SURFACE,V
NF02XA0001,2013-09-29 12:00, ,0.022,,0.001,107918,µG/L,GALLIUM TOTAL,GALLIUM TOTAL,V
NF02XA0001,2013-09-29 12:00, ,5.5,,0.5,10606,MG/L,HARDNESS  TOTAL LABORATORY (CALCD.) CACO3,DURETÉ TOTALE LABORATOIRE (CALC.) CACO3,V
NF02XA0001,2013-09-29 12:00, ,519,,0.5,107917,µG/L,IRON TOTAL,FER TOTAL,V
NF02XA0001,2013-09-29 12:00, ,0.467,,0.001,107919,µG/L,LANTHANUM TOTAL,LANTHANE TOTAL,V
NF02XA0001,2013-09-29 12:00, ,0.454,,0.005,107925,µG/L,LEAD TOTAL,PLOMB TOTAL,V
NF02XA0001,2013-09-29 12:00, ,0.18,,0.01,107920,µG/L,LITHIUM TOTAL,LITHIUM TOTAL,V
NF02XA0001,2013-09-29 12:00, ,0.42,,0.01,109111,MG/L,MAGNESIUM DISSOLVED,MAGNÉSIUM DISSOUS,V
NF02XA0001,2013-09-29 12:00, ,7.2,,0.05,107921,µG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,V
NF02XA0001,2013-09-29 12:00, ,0.058,,0.005,107922,µG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,V
NF02XA0001,2013-09-29 12:00, ,0.76,,0.02,107924,µG/L,NICKEL  TOTAL,NICKEL  TOTAL,V
NF02XA0001,2013-09-29 12:00,<,0.005,,0.005,108317,MG/L,NITRATE TOTAL,NITRATES TOTAUX,V
NF02XA0001,2013-09-29 12:00, ,0.238,,0.015,108768,MG/L,NITROGEN TOTAL,AZOTE TOTAL,V
NF02XA0001,2013-09-29 12:00, ,6.64,,0,10301,PH,PH,PH,V
NF02XA0001,2013-09-29 12:00, ,0.0084,,0.0005,109108,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,V
