"","DATE_COL","SITE_ID","DOC","TP","NO3 as N","UNITS","LAT","LON","ECO_TYPE"
"13280",2015-05-27,"SA05KH0002",16.55,0.168,0.026,"mg/L",53.6,-102.1167,"River/Stream"
"13281",2015-05-27,"YT10AA0001",2.7,0.0788,0.029,"mg/L",60.0477,-128.9018,"River/Stream"
"13282",2015-05-28,"AL11AA0002",4.58,0.0193,0.01,"mg/L",49.0897,-112.4017,"River/Stream"
"13283",2015-05-28,"AL11AA0003",1.97,0.328,0.114,"mg/L",49.1242,-110.8942,"River/Stream"
"13284",2015-05-28,"BC08MH0453",2.67,0.144,0.08335,"mg/L",49.1485,-123.0387,"River/Stream"
"13285",2015-05-28,"SA06EA0003",8.11,0.0137,0.028,"mg/L",55.6081,-102.1956,"River/Stream"
"13286",2015-05-31,"BC08NK0003",1.75,0.0723,0.7635,"mg/L",49.1797,-115.167,"River/Stream"
"13287",2015-05-31,"BC08NK0004",1.53,0.0476,1.25,"mg/L",49.6643,-114.9041,"River/Stream"
"13288",2015-06-01,"BC08KA0007",1.47,0.0032,0.0793,"mg/L",52.9878,-119.0101,"River/Stream"
"13289",2015-06-01,"BC08NN0011",5.83,0.0231,0.00505,"mg/L",49.0047,-118.7762,"River/Stream"
"13290",2015-06-01,"YT09EA0001",2,0.0433,0.071,"mg/L",64.1554,-139.3973,"River/Stream"
"13291",2015-06-02,"AL07NB0001",7.8,0.192,0.15,"mg/L",59.8692,-111.5858,"River/Stream"
"13292",2015-06-02,"BC08HB0018",1.82,0.0037,0.102,"mg/L",49.8128,-125.2028,"River/Stream"
"13293",2015-06-02,"BC08KH0013",1.83,0.104,0.121,"mg/L",52.84196,-122.22484,"River/Stream"
"13294",2015-06-02,"BC08LC0005",2.25,0.0168,0.0202,"mg/L",50.6848,-119.07,"River/Stream"
"13295",2015-06-02,"BC08NE0001",1.47,0.0066,0.0843,"mg/L",49.0161,-117.6039,"River/Stream"
"13296",2015-06-02,"BC08NE0005",1.42,0.0055,0.0844,"mg/L",49.1769,-117.7175,"River/Stream"
"13297",2015-06-02,"BC08NL0001",3.04,0.0223,0.0031,"mg/L",49.4586,-120.504,"River/Stream"
"13298",2015-06-03,"AK08DC0001",0.54,0.0843,0.0361,"mg/L",56.0217,-130.0714,"River/Stream"
"13299",2015-06-03,"AL07DD0001",6.24,0.179,0.095,"mg/L",58.1725,-111.3703,"River/Stream"
"13300",2015-06-03,"AL07KC0001",4.73,0.352,0.087,"mg/L",59.1139,-112.4264,"River/Stream"
"13301",2015-06-03,"BC08FC0001",15.5,0.0813,0.007,"mg/L",52.4676,-125.2936,"River/Stream"
"13302",2015-06-03,"BC08HA0018",1.52,0.0702,0.08,"mg/L",48.7726,-123.6633,"River/Stream"
"13303",2015-06-03,"BC08KH0014",2.02,0.0027,0.117,"mg/L",52.6155,-121.57268,"River/Stream"
"13304",2015-06-03,"BC08LE0004",6.77,0.134,0.0459,"mg/L",50.6914,-119.3289,"River/Stream"
"13305",2015-06-03,"BC08LG0001",3.71,0.0203,0.0031,"mg/L",50.425,-121.3164,"River/Stream"
"13306",2015-06-03,"BC08MC0001",3.75,0.16,0.0527,"mg/L",52.5296,-122.4423,"River/Stream"
"13307",2015-06-03,"BC08NA0048",1.84,0.0498,0.0654,"mg/L",51.2438,-116.9126,"River/Stream"
"13308",2015-06-04,"MA05OC0001",11,0.55,0.746,"mg/L",49.0081,-97.2108,"River/Stream"
"13309",2015-06-04,"NW10KA0001",5.8,0.078,0.13,"mg/L",65.2817,-126.8492,"River/Stream"
"13310",2015-06-05,"YT08AB0009",0.5,0.0475,0.058,"mg/L",60.1192,-137.9742,"River/Stream"
"13311",2015-06-07,"BC08EF0001",1.9,0.091,0.028,"mg/L",54.6344,-128.4092,"River/Stream"
"13312",2015-06-07,"BC08KH0012",3.75,0.018,0.0242,"mg/L",52.4033,-121.4342,"River/Stream"
"13313",2015-06-08,"BC08GA0010",0.86,0.0075,0.0413,"mg/L",50.058,-123.099,"River/Stream"
"13314",2015-06-08,"BC08HB0019",1.39,5e-04,0.0314,"mg/L",49.3011,-124.2756,"River/Stream"
"13315",2015-06-08,"NW10EA0004",2.7,0.009,0.17,"mg/L",61.5331,-125.4056,"River/Stream"
"13316",2015-06-08,"NW10EA0008",2.2,0.009,0.17,"mg/L",61.4278,-126.63,"River/Stream"
"13317",2015-06-08,"NW10EB0016",2.3,0.034,0.14,"mg/L",61.6364,-125.7967,"River/Stream"
"13318",2015-06-08,"NW10EC0006",3.2,0.002,0.36,"mg/L",61.5469,-124.7889,"River/Stream"
"13319",2015-06-08,"NW10EC0014",2.8,0.003,0.33,"mg/L",61.2839,-124.4464,"River/Stream"
"13320",2015-06-08,"NW10EC0017",2.5,0.059,0.18,"mg/L",61.0989,-123.59,"River/Stream"
"13321",2015-06-08,"NW10EC0019",2.8,0.002,0.33,"mg/L",61.3478,-124.4164,"River/Stream"
"13322",2015-06-08,"NW10EC0020",3.9,0.002,0.33,"mg/L",61.605,-124.8173,"River/Stream"
"13323",2015-06-08,"SA05JM0014",11.1,0.22,0.103,"mg/L",50.4839,-101.5431,"River/Stream"
"13324",2015-06-08,"YT10MD0001",2.9,0.005,0.23,"mg/L",69.3264,-139.5672,"River/Stream"
"13325",2015-06-09,"AL05AK0001",1.96,0.307,0.483,"mg/L",50.7375,-110.0956,"River/Stream"
"13326",2015-06-09,"AL05CK0001",5.1,0.0856,0.01,"mg/L",50.9028,-110.2969,"River/Stream"
"13327",2015-06-09,"BC08HD0004",2.24,0.0159,0.0827,"mg/L",50.0267,-125.2967,"River/Stream"
"13328",2015-06-09,"BC08KH0013",2.2,0.0691,0.121,"mg/L",52.84196,-122.22484,"River/Stream"
"13329",2015-06-09,"BC08MH0027",2.38,0.0833,3.08,"mg/L",49.0024,-122.2323,"River/Stream"
"13330",2015-06-09,"BC08MH0269",1.33,5e-04,0.229,"mg/L",49.2421,-122.5961,"River/Stream"
"13331",2015-06-09,"MA05OC0001",8.93,0.423,1.57,"mg/L",49.0081,-97.2108,"River/Stream"
"13332",2015-06-09,"NW10PC0019",6.4,0.008,0.04,"mg/L",67.2289,-115.8881,"River/Stream"
"13333",2015-06-09,"SA05FE0001",16.5,0.125,0.01,"mg/L",52.9403,-109.8733,"River/Stream"
"13334",2015-06-09,"SA05LC0001",14.3,0.0383,0.01,"mg/L",52.8667,-102.1831,"River/Stream"
"13335",2015-06-09,"SA05MD0002",13.4,0.136,0.01,"mg/L",51.5331,-101.8889,"River/Stream"
"13336",2015-06-10,"AL05EF0003",1.71,0.0232,0.1,"mg/L",53.6014,-110.0083,"River/Stream"
"13337",2015-06-10,"AL06AD0001",13.4,0.119,0.01,"mg/L",54.3542,-110.2119,"River/Stream"
"13338",2015-06-10,"BC08KH0014",2.06,5e-04,0.125,"mg/L",52.6155,-121.57268,"River/Stream"
"13339",2015-06-10,"BC08NE0001",1.26,0.0033,0.0797,"mg/L",49.0161,-117.6039,"River/Stream"
"13340",2015-06-10,"BC08NE0029",1.75,0.0056,0.0031,"mg/L",49.0031,-117.6167,"River/Stream"
"13341",2015-06-10,"BC08NL0001",1.97,0.0037,0.0031,"mg/L",49.4586,-120.504,"River/Stream"
"13342",2015-06-10,"BC08NL0005",2.86,0.0068,0.0055,"mg/L",49.0788,-119.7098,"River/Stream"
"13343",2015-06-10,"MA05KH0001",6.86,0.0428,0.01,"mg/L",53.8417,-101.3344,"River/Stream"
"13344",2015-06-10,"SA05KH0002",14.85,0.1415,0.0525,"mg/L",53.6,-102.1167,"River/Stream"
"13345",2015-06-10,"SA06AF0001",6.36,0.0141,0.01,"mg/L",54.5667,-109.8361,"River/Stream"
"13346",2015-06-14,"BC08NK0003",0.91,0.0318,0.952,"mg/L",49.1797,-115.167,"River/Stream"
"13347",2015-06-14,"BC08NK0004",0.93,0.0266,1.42,"mg/L",49.6643,-114.9041,"River/Stream"
"13348",2015-06-14,"YT09BC0021",2.2,0.0029,0.042,"mg/L",62.3751,-133.5437,"River/Stream"
"13349",2015-06-15,"AL05AD0005",2.74,0.0077,0.12,"mg/L",49.1139,-113.8389,"River/Stream"
"13350",2015-06-15,"AL05AD0060",0.606,0.0055,0.146,"mg/L",49.0517,-113.6853,"River/Stream"
"13351",2015-06-15,"BC08KA0007",1.21,0.0044,0.0462,"mg/L",52.9878,-119.0101,"River/Stream"
"13352",2015-06-15,"BC08KE0010",5.94,0.036,0.0031,"mg/L",53.9272,-122.765,"River/Stream"
"13353",2015-06-15,"BC08MF0001",2.33,0.158,0.059,"mg/L",49.3872,-121.4508,"River/Stream"
"13354",2015-06-15,"BC08NA0033",0.5,0.0066,0.093,"mg/L",51.4192,-116.4378,"River/Stream"
"13355",2015-06-15,"BC08NF0001",0.5,0.0061,0.06,"mg/L",50.8856,-116.0431,"River/Stream"
"13356",2015-06-15,"BC08NM0001",4.68,0.0112,0.029,"mg/L",49.1144,-119.565,"River/Stream"
"13357",2015-06-15,"MA05PF0022",9.09,0.0228,0.03,"mg/L",50.3008,-95.5556,"River/Stream"
"13358",2015-06-15,"YT09DD0008",4.5,0.008,0.017,"mg/L",63.9141,-135.7232,"River/Stream"
"13359",2015-06-16,"BC08HB0018",1.52,0.0026,0.0921,"mg/L",49.8128,-125.2028,"River/Stream"
"13360",2015-06-16,"BC08KH0013",1.63,0.0423,0.131,"mg/L",52.84196,-122.22484,"River/Stream"
"13361",2015-06-16,"BC08MB0007",1.13,0.0295,0.0062,"mg/L",52.072,-123.2614,"River/Stream"
"13362",2015-06-16,"BC08NE0001",1.27,0.0065,0.0731,"mg/L",49.0161,-117.6039,"River/Stream"
"13363",2015-06-16,"BC08NE0005",1.34,0.0071,0.0719,"mg/L",49.1769,-117.7175,"River/Stream"
"13364",2015-06-16,"BC08NL0001",1.97,0.0095,0.0031,"mg/L",49.4586,-120.504,"River/Stream"
"13365",2015-06-16,"MA05OB0001",10.1,0.283,0.033,"mg/L",49.0314,-98.2778,"River/Stream"
"13366",2015-06-16,"MA05OC0001",12.2,0.379,1.03,"mg/L",49.0081,-97.2108,"River/Stream"
"13367",2015-06-16,"US05NF0001",18.9,0.21,0.013,"mg/L",48.9997,-100.9,"River/Stream"
"13368",2015-06-16,"YT09AB0006",0.8,0.0029,0.002,"mg/L",60.5792,-134.6865,"River/Stream"
"13369",2015-06-16,"YT09AB0008",0.9,0.0038,0.004,"mg/L",60.8353,-135.1803,"River/Stream"
"13370",2015-06-17,"AK08DC0001",0.5,0.089,0.0304,"mg/L",56.0217,-130.0714,"River/Stream"
"13371",2015-06-17,"BC08FC0001",10.8,0.0845,0.0054,"mg/L",52.4676,-125.2936,"River/Stream"
"13372",2015-06-17,"BC08HA0018",1.29,0.066,0.1205,"mg/L",48.7726,-123.6633,"River/Stream"
"13373",2015-06-17,"BC08LC0005",2,0.0117,0.0113,"mg/L",50.6848,-119.07,"River/Stream"
"13374",2015-06-17,"BC08MC0001",3.54,0.0796,0.0328,"mg/L",52.5296,-122.4423,"River/Stream"
"13375",2015-06-17,"NW10ED0002",3.5,0.083,0.03,"mg/L",61.7397,-121.2194,"River/Stream"
"13376",2015-06-17,"NW10FB0006",6.6,0.011,0.01,"mg/L",61.8181,-120.7903,"River/Stream"
"13377",2015-06-17,"NW10LA0003",5.8,0.067,0.02,"mg/L",67.4561,-133.7369,"River/Stream"
"13378",2015-06-17,"NW10MC0001",6.4,0.217,0.06,"mg/L",67.2206,-134.9456,"River/Stream"
"13379",2015-06-17,"YT08AA0010",0.9,0.0325,0.014,"mg/L",60.7478,-137.5036,"River/Stream"
"13380",2015-06-18,"NW06MA0001",4.8,0.006,0.03,"mg/L",64.7731,-97.0678,"River/Stream"
"13381",2015-06-21,"BC08KH0012",2.91,0.0146,0.0193,"mg/L",52.4033,-121.4342,"River/Stream"
"13382",2015-06-22,"BC08HB0019",1.2,0.0028,0.0275,"mg/L",49.3011,-124.2756,"River/Stream"
"13383",2015-06-22,"BC08HD0004",1.8,0.0147,0.0609,"mg/L",50.0267,-125.2967,"River/Stream"
"13384",2015-06-22,"BC08NB0002",0.5,0.0115,0.087,"mg/L",51.3834,-117.4504,"River/Stream"
"13385",2015-06-22,"BC08ND0003",0.5,0.004,0.084,"mg/L",51.2138,-117.6958,"River/Stream"
"13386",2015-06-22,"BC08NH0005",1.49,0.009,0.1515,"mg/L",49.1169,-116.5794,"River/Stream"
"13387",2015-06-22,"BC08NL0005",2.27,0.0045,0.0053,"mg/L",49.0788,-119.7098,"River/Stream"
"13388",2015-06-22,"BC08NN0021",3.05,0.0075,0.0301,"mg/L",49.0197,-118.4747,"River/Stream"
"13389",2015-06-23,"AL05BA0011",0.6,0.002,0.058,"mg/L",51.4433,-116.2117,"River/Stream"
"13390",2015-06-23,"AL05BE0013",0.523,0.0047,0.095,"mg/L",51.1228,-115.3867,"River/Stream"
"13391",2015-06-23,"AL05DA0001",0.228,0.0161,0.084,"mg/L",52.0028,-116.4719,"River/Stream"
"13392",2015-06-23,"BC08GA0010",0.5,0.0063,0.0272,"mg/L",50.058,-123.099,"River/Stream"
"13393",2015-06-23,"BC08KH0013",1.46,0.042,0.098,"mg/L",52.84196,-122.22484,"River/Stream"
"13394",2015-06-23,"BC08LE0004",4.61,0.0645,0.0202,"mg/L",50.6914,-119.3289,"River/Stream"
"13395",2015-06-23,"BC08MB0007",1.22,0.0225,0.0032,"mg/L",52.072,-123.2614,"River/Stream"
"13396",2015-06-23,"BC08MH0269",1.29,0.0041,0.277,"mg/L",49.2421,-122.5961,"River/Stream"
"13397",2015-06-23,"BC08NE0001",1.33,0.0063,0.0677,"mg/L",49.0161,-117.6039,"River/Stream"
"13398",2015-06-23,"BC08NG0009",0.91,0.017,0.0863,"mg/L",49.5279,-115.5492,"River/Stream"
"13399",2015-06-23,"MA05OC0001",12.8,0.386,0.754,"mg/L",49.0081,-97.2108,"River/Stream"
"13400",2015-06-23,"YT09FB0003",6,0.0094,0.007,"mg/L",67.58,-139.78,"River/Stream"
"13401",2015-06-23,"YT09FC0002",10.1,0.0547,0.004,"mg/L",67.634,-139.7,"River/Stream"
"13402",2015-06-24,"AL11AA0002",4.26,0.0142,0.01,"mg/L",49.0897,-112.4017,"River/Stream"
"13403",2015-06-24,"AL11AA0003",1.41,0.147,0.045,"mg/L",49.1242,-110.8942,"River/Stream"
"13404",2015-06-24,"BC08FC0001",10.3,0.101,0.0063,"mg/L",52.4676,-125.2936,"River/Stream"
"13405",2015-06-24,"BC08MH0027",2.16,0.067,2.935,"mg/L",49.0024,-122.2323,"River/Stream"
"13406",2015-06-25,"BC08KH0014",1.95,0.0028,0.0837,"mg/L",52.6155,-121.57268,"River/Stream"
"13407",2015-06-25,"BC08MH0453",2.38,0.0696,0.052,"mg/L",49.1485,-123.0387,"River/Stream"
"13408",2015-06-28,"BC08EF0001",1.1,0.0361,0.018,"mg/L",54.6344,-128.4092,"River/Stream"
"13409",2015-06-28,"BC08NK0003",0.95,0.0132,1.105,"mg/L",49.1797,-115.167,"River/Stream"
"13410",2015-06-28,"BC08NK0004",1.16,0.0092,1.62,"mg/L",49.6643,-114.9041,"River/Stream"
"13411",2015-06-29,"BC08KE0010",5.97,0.0261,0.0031,"mg/L",53.9272,-122.765,"River/Stream"
"13412",2015-06-29,"BC08MC0001",3.78,0.0623,0.0347,"mg/L",52.5296,-122.4423,"River/Stream"
"13413",2015-06-29,"BC08NL0001",1.81,0.0063,0.0048,"mg/L",49.4586,-120.504,"River/Stream"
"13414",2015-06-29,"MA05OC0001",10,0.148,0.834,"mg/L",49.0081,-97.2108,"River/Stream"
"13415",2015-06-30,"AL07KC0001",3.94,0.151,0.047,"mg/L",59.1139,-112.4264,"River/Stream"
"13416",2015-06-30,"BC08HB0018",2.1,0.0031,0.1285,"mg/L",49.8128,-125.2028,"River/Stream"
"13417",2015-06-30,"BC08KH0013",1.47,0.045,0.0874,"mg/L",52.84196,-122.22484,"River/Stream"
"13418",2015-06-30,"BC08LC0005",1.82,0.0104,0.0193,"mg/L",50.6848,-119.07,"River/Stream"
"13419",2015-06-30,"BC08LE0004",3.56,0.0947,0.0164,"mg/L",50.6914,-119.3289,"River/Stream"
"13420",2015-06-30,"BC08NE0001",1.18,0.0059,0.0662,"mg/L",49.0161,-117.6039,"River/Stream"
"13421",2015-07-01,"AL07NB0001",5.1,0.066,0.01,"mg/L",59.8692,-111.5858,"River/Stream"
"13422",2015-07-02,"BC08HA0018",1.47,0.0377,0.1485,"mg/L",48.7726,-123.6633,"River/Stream"
"13423",2015-07-05,"BC08KH0012",2.53,0.0105,0.0048,"mg/L",52.4033,-121.4342,"River/Stream"
"13424",2015-07-06,"AK08DC0001",0.5,0.0959,0.0171,"mg/L",56.0217,-130.0714,"River/Stream"
"13425",2015-07-06,"BC08GA0010",0.67,0.0125,0.028,"mg/L",50.058,-123.099,"River/Stream"
"13426",2015-07-06,"BC08HB0019",1.28,0.0032,0.0226,"mg/L",49.3011,-124.2756,"River/Stream"
"13427",2015-07-06,"BC08MF0001",2.32,0.0781,0.0449,"mg/L",49.3872,-121.4508,"River/Stream"
"13428",2015-07-06,"BC08NL0005",1.84,0.0065,0.0147,"mg/L",49.0788,-119.7098,"River/Stream"
"13429",2015-07-06,"BC08NN0011",2.32,0.0056,0.046,"mg/L",49.0047,-118.7762,"River/Stream"
"13430",2015-07-06,"YT09EA0001",1.9,0.0045,0.016,"mg/L",64.1554,-139.3973,"River/Stream"
"13431",2015-07-07,"BC08KA0007",0.87,0.0031,0.0247,"mg/L",52.9878,-119.0101,"River/Stream"
"13432",2015-07-07,"BC08MB0007",1.13,0.0253,0.0031,"mg/L",52.072,-123.2614,"River/Stream"
"13433",2015-07-07,"BC08MH0269",1.12,0.0038,0.375,"mg/L",49.2421,-122.5961,"River/Stream"
"13434",2015-07-07,"BC08NE0001",1.28,0.0059,0.0635,"mg/L",49.0161,-117.6039,"River/Stream"
"13435",2015-07-07,"BC08NE0029",1.5,0.009,0.0055,"mg/L",49.0031,-117.6167,"River/Stream"
"13436",2015-07-07,"MA05OC0001",10.2,0.511,1.03,"mg/L",49.0081,-97.2108,"River/Stream"
"13437",2015-07-07,"YT10MD0001",4.1,0.012,0.19,"mg/L",69.3264,-139.5672,"River/Stream"
"13438",2015-07-08,"AL05AK0001",2.72,0.0217,0.015,"mg/L",50.7375,-110.0956,"River/Stream"
"13439",2015-07-08,"AL05CK0001",4.76,0.0804,0.01,"mg/L",50.9028,-110.2969,"River/Stream"
"13440",2015-07-08,"BC08FC0001",11.5,0.109,0.004,"mg/L",52.4676,-125.2936,"River/Stream"
"13441",2015-07-08,"BC08LG0001",4.54,0.0215,0.0065,"mg/L",50.425,-121.3164,"River/Stream"
"13442",2015-07-08,"BC08MH0027",2.41,0.066,2.6,"mg/L",49.0024,-122.2323,"River/Stream"
"13443",2015-07-08,"SA05FE0001",10.6,0.0776,0.01,"mg/L",52.9403,-109.8733,"River/Stream"
"13444",2015-07-09,"AL05EF0003",1.94,0.0157,0.01,"mg/L",53.6014,-110.0083,"River/Stream"
"13445",2015-07-09,"AL06AD0001",12.7,0.0643,0.01,"mg/L",54.3542,-110.2119,"River/Stream"
"13446",2015-07-09,"BC08KH0013",1.43,0.0499,0.0838,"mg/L",52.84196,-122.22484,"River/Stream"
"13447",2015-07-09,"BC08KH0014",1.95,9e-04,0.0756,"mg/L",52.6155,-121.57268,"River/Stream"
"13448",2015-07-09,"BC08MH0453",2.15,0.0452,0.0405,"mg/L",49.1485,-123.0387,"River/Stream"
"13449",2015-07-09,"SA06AF0001",6.9,0.0109,0.01,"mg/L",54.5667,-109.8361,"River/Stream"
"13450",2015-07-12,"BC08NG0009",0.75,0.0128,0.0658,"mg/L",49.5279,-115.5492,"River/Stream"
"13451",2015-07-13,"BC08EF0001",1.1,0.0203,0.02,"mg/L",54.6344,-128.4092,"River/Stream"
"13452",2015-07-13,"BC08HD0004",1.45,0.0177,0.0714,"mg/L",50.0267,-125.2967,"River/Stream"
"13453",2015-07-13,"BC08LE0004",2.92,0.056,0.0108,"mg/L",50.6914,-119.3289,"River/Stream"
"13454",2015-07-13,"BC08MC0001",2.8,0.0499,0.03255,"mg/L",52.5296,-122.4423,"River/Stream"
"13455",2015-07-13,"BC08NK0003",0.73,0.021,1.27,"mg/L",49.1797,-115.167,"River/Stream"
"13456",2015-07-13,"BC08NK0004",0.66,0.0333,1.69,"mg/L",49.6643,-114.9041,"River/Stream"
"13457",2015-07-13,"BC10DA0002",19.4,0.0148,0.0031,"mg/L",59.98889,-122.95639,"River/Stream"
"13458",2015-07-13,"BC10DA0002",19.4,0.0148,0.0031,"mg/L",59.98889,-122.95639,"River/Stream"
"13459",2015-07-13,"SA05JM0014",11,0.278,0.171,"mg/L",50.4839,-101.5431,"River/Stream"
"13460",2015-07-13,"YT09AB0006",1.2,0.0034,0.002,"mg/L",60.5792,-134.6865,"River/Stream"
"13461",2015-07-13,"YT09AB0008",1.2,0.0048,0.002,"mg/L",60.8353,-135.1803,"River/Stream"
"13462",2015-07-14,"AL05AD0005",1.57,0.0031,0.089,"mg/L",49.1139,-113.8389,"River/Stream"
"13463",2015-07-14,"AL05AD0060",0.495,0.002,0.106,"mg/L",49.0517,-113.6853,"River/Stream"
"13464",2015-07-14,"AL05BA0011",0.627,0.0021,0.05,"mg/L",51.4433,-116.2117,"River/Stream"
"13465",2015-07-14,"AL05BE0013",0.535,0.0032,0.069,"mg/L",51.1228,-115.3867,"River/Stream"
"13466",2015-07-14,"AL05DA0001",0.261,0.0359,0.06,"mg/L",52.0028,-116.4719,"River/Stream"
"13467",2015-07-14,"BC08HB0018",1.58,0.0014,0.319,"mg/L",49.8128,-125.2028,"River/Stream"
"13468",2015-07-14,"BC08KA0007",0.8,0.0021,0.0271,"mg/L",52.9878,-119.0101,"River/Stream"
"13469",2015-07-14,"BC08KE0010",5.75,0.02,0.0031,"mg/L",53.9272,-122.765,"River/Stream"
"13470",2015-07-14,"BC08KH0013",1.94,0.0417,0.0734,"mg/L",52.84196,-122.22484,"River/Stream"
"13471",2015-07-14,"BC08LC0005",1.8,0.0061,0.0172,"mg/L",50.6848,-119.07,"River/Stream"
"13472",2015-07-14,"BC08NA0033",0.5,0.037,0.057,"mg/L",51.4192,-116.4378,"River/Stream"
"13473",2015-07-14,"BC08NE0001",1.44,0.0039,0.05935,"mg/L",49.0161,-117.6039,"River/Stream"
"13474",2015-07-14,"BC08NL0001",2.22,0.0039,0.0041,"mg/L",49.4586,-120.504,"River/Stream"
"13475",2015-07-14,"MA05OC0001",10.7,0.384,0.522,"mg/L",49.0081,-97.2108,"River/Stream"
"13476",2015-07-14,"NW10ED0001",3.6,0.029,0.16,"mg/L",60.2431,-123.4792,"River/Stream"
"13477",2015-07-14,"SA05LC0001",16.3,0.093,0.01,"mg/L",52.8667,-102.1831,"River/Stream"
"13478",2015-07-14,"SA05MD0002",13.1,0.133,0.126,"mg/L",51.5331,-101.8889,"River/Stream"
"13479",2015-07-15,"AL11AA0002",4.84,0.0206,0.01,"mg/L",49.0897,-112.4017,"River/Stream"
"13480",2015-07-15,"AL11AA0003",1.17,0.142,0.037,"mg/L",49.1242,-110.8942,"River/Stream"
"13481",2015-07-15,"BC08HB0018",1.18,0.0023,0.373,"mg/L",49.8128,-125.2028,"River/Stream"
"13482",2015-07-15,"BC08NA0048",0.91,0.0664,0.0257,"mg/L",51.2438,-116.9126,"River/Stream"
"13483",2015-07-15,"BC08NM0001",4.8,0.0065,0.07,"mg/L",49.1144,-119.565,"River/Stream"
"13484",2015-07-15,"MA05KH0001",7.1,0.0378,0.026,"mg/L",53.8417,-101.3344,"River/Stream"
"13485",2015-07-15,"NW10VK0001",1.2,0.003,0.08,"mg/L",81.79416,-70.44221,"River/Stream"
"13486",2015-07-15,"NW10VK0002",1.4,0.513,0.09,"mg/L",81.64549,-72.95293,"River/Stream"
"13487",2015-07-15,"NW10VK0003",1.4,3.53,0.14,"mg/L",81.84288,-70.92143,"River/Stream"
"13488",2015-07-15,"NW10VK0004",1.8,0.967,0.17,"mg/L",81.9356,-68.86446,"River/Stream"
"13489",2015-07-15,"SA05KH0002",17,0.1805,0.131,"mg/L",53.6,-102.1167,"River/Stream"
"13490",2015-07-15,"YT08AA0010",1.8,0.0157,0.009,"mg/L",60.7478,-137.5036,"River/Stream"
"13491",2015-07-15,"YT09DD0008",5.4,0.0059,0.018,"mg/L",63.9141,-135.7232,"River/Stream"
"13492",2015-07-16,"AK08DC0001",0.5,1.5,0.0205,"mg/L",56.0217,-130.0714,"River/Stream"
"13493",2015-07-16,"BC08HA0018",1.12,0.0287,0.14,"mg/L",48.7726,-123.6633,"River/Stream"
"13494",2015-07-17,"NW07RD0001",2.4,0.002,0.04,"mg/L",62.8889,-108.4719,"River/Stream"
"13495",2015-07-19,"BC08KH0012",2.37,0.0065,0.0031,"mg/L",52.4033,-121.4342,"River/Stream"
"13496",2015-07-20,"BC08HB0019",1.38,0.0043,0.0141,"mg/L",49.3011,-124.2756,"River/Stream"
"13497",2015-07-20,"BC08HD0004",1.27,0.0179,0.0938,"mg/L",50.0267,-125.2967,"River/Stream"
"13498",2015-07-20,"BC08NB0002",0.5,0.0449,0.033,"mg/L",51.3834,-117.4504,"River/Stream"
"13499",2015-07-20,"BC08ND0003",0.5,0.0885,0.036,"mg/L",51.2138,-117.6958,"River/Stream"
"13500",2015-07-20,"BC08NH0005",1.8,0.0081,0.163,"mg/L",49.1169,-116.5794,"River/Stream"
"13501",2015-07-20,"BC08NL0005",1.88,0.0047,0.0071,"mg/L",49.0788,-119.7098,"River/Stream"
"13502",2015-07-20,"MA05PF0022",9.55,0.0186,0.021,"mg/L",50.3008,-95.5556,"River/Stream"
"13503",2015-07-20,"YT09FB0003",10.1,0.0307,0.002,"mg/L",67.58,-139.78,"River/Stream"
"13504",2015-07-20,"YT09FC0002",9.5,0.0332,0.038,"mg/L",67.634,-139.7,"River/Stream"
"13505",2015-07-21,"BC08GA0010",0.5,0.0078,0.0248,"mg/L",50.058,-123.099,"River/Stream"
"13506",2015-07-21,"BC08KH0014",1.79,0.0021,0.0658,"mg/L",52.6155,-121.57268,"River/Stream"
"13507",2015-07-21,"BC08MB0007",0.84,0.0254,0.0031,"mg/L",52.072,-123.2614,"River/Stream"
"13508",2015-07-21,"BC08MH0269",1.51,0.011,0.322,"mg/L",49.2421,-122.5961,"River/Stream"
"13509",2015-07-21,"BC08NE0001",1.13,0.0052,0.069,"mg/L",49.0161,-117.6039,"River/Stream"
"13510",2015-07-21,"MA05OC0001",12.3,0.426,0.338,"mg/L",49.0081,-97.2108,"River/Stream"
"13511",2015-07-21,"NW07OB0002",17.5,0.061,0.09,"mg/L",60.0044,-116.9692,"River/Stream"
"13512",2015-07-21,"US05NF0001",20.9,0.271,0.026,"mg/L",48.9997,-100.9,"River/Stream"
"13513",2015-07-22,"BC08MF0001",2.05,0.0599,0.0487,"mg/L",49.3872,-121.4508,"River/Stream"
"13514",2015-07-22,"BC08MH0027",1.84,0.0621,2.36,"mg/L",49.0024,-122.2323,"River/Stream"
"13515",2015-07-22,"MA05OB0001",11,0.269,0.01,"mg/L",49.0314,-98.2778,"River/Stream"
"13516",2015-07-23,"BC08MH0453",2.05,0.0285,0.041,"mg/L",49.1485,-123.0387,"River/Stream"
"13517",2015-07-24,"NW10UF0003",0.9,0.672,0.05,"mg/L",66.6,-65.2297,"River/Stream"
"13518",2015-07-26,"BC08NK0003",1,0.0065,1.32,"mg/L",49.1797,-115.167,"River/Stream"
"13519",2015-07-26,"BC08NK0004",0.9,0.0056,1.965,"mg/L",49.6643,-114.9041,"River/Stream"
"13520",2015-07-27,"AK08DC0001",0.5,0.0561,0.0254,"mg/L",56.0217,-130.0714,"River/Stream"
