"SITE_NO","DATE_TIME_HEURE","FLAG_MARQUEUR","VALUE_VALEUR","SDL_LDE","MDL_LDM","VMV_CODE","UNIT_UNITE","VARIABLE","VARIABLE_FR","STATUS_STATUT"
"MA05PF0022","2011-10-13 09:38","<","5.1000","","","103661","NG/L","SIMAZINE","SIMAZINE","P"
"MA05PF0022","2011-10-13 09:38","","2.6700","","","14108","MG/L","SIO2","SIO2","P"
"MA05PF0022","2011-10-13 09:38","",".1500","","","11201","REL UNITS","SODIUM ADSORPTION RATIO (CALCD.)","RATIO ADSORPTION SODIUM (CALC.)","P"
"MA05PF0022","2011-10-13 09:38","","10.2160","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P"
"MA05PF0022","2011-10-13 09:38","","2.3500","","","100500","MG/L","SODIUM, FILTERED","SODIUM, FILTRÉ","P"
"MA05PF0022","2011-10-13 09:38","","97.2000","","","2041","USIE/CM","SPECIFIC CONDUCTANCE","CONDUCTIVITÉ SPÉCIFIQUE","P"
"MA05PF0022","2011-10-13 09:38","","93.9000","","","109027","USIE/CM","SPECIFIC CONDUCTANCE","CONDUCTIVITÉ SPÉCIFIQUE","P"
"MA05PF0022","2011-10-13 09:38","","10.1040","","","211","PH","STABILITY INDEX (CALCD.)","INDICE DE STABILITÉ (CALC.)","P"
"MA05PF0022","2011-10-13 09:38","","25.4000","","","107968","UG/L","STRONTIUM DISSOLVED","STRONTIUM DISSOUS","P"
"MA05PF0022","2011-10-13 09:38","","25.2000","","","107932","UG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P"
"MA05PF0022","2011-10-13 09:38","","3.6300","","","108312","MG/L","SULPHATE DISSOLVED","SULFATES DISSOUS","P"
"MA05PF0022","2011-10-13 09:38","","14.6400","","","109028","DEG C","TEMPERATURE WATER","TEMPÉRATURE DE L'EAU","P"
"MA05PF0022","2011-10-13 09:38","",".0040","","","107970","UG/L","THALLIUM DISSOLVED","THALLIUM DISSOUS","P"
"MA05PF0022","2011-10-13 09:38","",".0060","","","107934","UG/L","THALLIUM TOTAL","THALLIUM TOTAL","P"
"MA05PF0022","2011-10-13 09:38","","51.0000","","","202","MG/L","TOTAL DISSOLVED SOLIDS (CALCD.)","SOLIDES DISSOUS TOTAUX (CALC.)","P"
"MA05PF0022","2011-10-13 09:38","<","2.2200","","","103663","NG/L","TRIALLATE","TRIALLATE","P"
"MA05PF0022","2011-10-13 09:38","<","2.6600","","","103658","NG/L","TRIFLURALIN","TRIFLURALINE","P"
"MA05PF0022","2011-10-13 09:38","","8.8000","","","110001","NTU","TURBIDITY","TURBIDITÉ","P"
"MA05PF0022","2011-10-13 09:38","","6.4000","","","2081","NTU","TURBIDITY","TURBIDITÉ","P"
"MA05PF0022","2011-10-13 09:38","",".1020","","","107971","UG/L","URANIUM DISSOLVED","URANIUM DISSOUS","P"
"MA05PF0022","2011-10-13 09:38","",".1140","","","107935","UG/L","URANIUM TOTAL","URANIUM TOTAL","P"
"MA05PF0022","2011-10-13 09:38","",".5290","","","107972","UG/L","VANADIUM DISSOLVED","VANADIUM DISSOUS","P"
"MA05PF0022","2011-10-13 09:38","",".8480","","","107936","UG/L","VANADIUM TOTAL","VANADIUM TOTAL","P"
"MA05PF0022","2011-10-13 09:38","",".6000","","","107975","UG/L","ZINC DISSOLVED","ZINC DISSOUS","P"
"MA05PF0022","2011-10-13 09:38","","1.2000","","","107939","UG/L","ZINC TOTAL","ZINC TOTAL","P"
"MA05PF0022","2011-11-09 10:10","","39.4000","","","10111","MG/L","ALKALINITY TOTAL CACO3","ALCALINITÉ TOTALE CACO3","P"
"MA05PF0022","2011-11-09 10:10","",".0160","","","7540","MG/L","AMMONIA DISSOLVED","AZOTE AMMONIACAL DISSOUS","P"
"MA05PF0022","2011-11-09 10:10","",".0000","","","7570","MG/L","AMMONIA UN-IONIZED (CALCD.)","AZOTE AMMONIACAL NON IONISÉ (CALC.)","P"
"MA05PF0022","2011-11-09 10:10","","48.0290","","","6201","MG/L","BICARBONATE (CALCD.)","BICARBONATE (CALC.)","P"
"MA05PF0022","2011-11-09 10:10","","11.5000","","","20103","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P"
"MA05PF0022","2011-11-09 10:10","","1.2300","","","6401","MG/L","CARBON DIOXIDE FREE (CALC)","DIOXYDE DE CARBONE LIBRE (CALC.)","P"
"MA05PF0022","2011-11-09 10:10","","9.5100","","","6104","MG/L","CARBON DISSOLVED ORGANIC","CARBONE ORGANIQUE DISSOUS","P"
"MA05PF0022","2011-11-09 10:10","",".3210","","","6901","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P"
"MA05PF0022","2011-11-09 10:10","","9.8310","","","6002","MG/L","CARBON TOTAL ORGANIC (CALCD.)","CARBONE ORGANIQUE TOTAL (CALC.)","P"
"MA05PF0022","2011-11-09 10:10","",".0000","","","6301","MG/L","CARBONATE (CALCD.)","CARBONATE (CALC)","P"
"MA05PF0022","2011-11-09 10:10","","1.5000","","","108311","MG/L","CHLORIDE DISSOLVED","CHLORURES DISSOUS","P"
"MA05PF0022","2011-11-09 10:10","<","2.0000","","","36012","NO/100ML","COLIFORMS FECAL","COLIFORMES FÉCAUX","P"
"MA05PF0022","2011-11-09 10:10","","31.0000","","","97702","NO/100ML","COLIFORMS TOTAL","COLIFORMES TOTAUX","P"
"MA05PF0022","2011-11-09 10:10","<","2.0000","","","97703","NO/100ML","E. COLI","E. COLI","P"
"MA05PF0022","2011-11-09 10:10","","2.0000","","","36103","NO/100ML","FECAL STREPTOCOCCI","STREPTOCOQUES FÉCAUX","P"
"MA05PF0022","2011-11-09 10:10","",".0500","","","108310","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P"
"MA05PF0022","2011-11-09 10:10","","3.4780","","","10650","MG/L","HARDNESS NON-CARB. (CALCD.)","DURETÉ NON-CARB. (CALC.)","P"
"MA05PF0022","2011-11-09 10:10","","42.8780","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P"
"MA05PF0022","2011-11-09 10:10","",".0000","","","8501","MG/L","HYDROXIDE (CALCD.)","HYDROXYDE (CALC.)","P"
"MA05PF0022","2011-11-09 10:10","","3.4400","","","12102","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P"
"MA05PF0022","2011-11-09 10:10","",".0720","","","7110","MG/L","NITROGEN DISSOLVED NO3 & NO2","AZOTE DISSOUS NO3 & NO2","P"
"MA05PF0022","2011-11-09 10:10","",".0540","","","7901","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P"
"MA05PF0022","2011-11-09 10:10","",".4630","","","7603","MG/L","NITROGEN TOTAL (CALCD.)","AZOTE TOTAL (CALC.)","P"
"MA05PF0022","2011-11-09 10:10","",".4090","","","7657","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P"
"MA05PF0022","2011-11-09 10:10","",".0120","","","15265","MG/L","ORTHOPHOSPHORUS DISSOLVED","ORTHOPHOSPHORE DISSOUS","P"
"MA05PF0022","2011-11-09 10:10","","10.6500","","","8102","MG/L","OXYGEN DISSOLVED","OXYGÈNE DISSOUS","P"
"MA05PF0022","2011-11-09 10:10","","7.7900","","","10301","PH UNITS","PH","PH","P"
"MA05PF0022","2011-11-09 10:10","",".0120","","","15901","MG/L","PHOSPHORUS PARTICULATE (CALCD.)","PHOSPHORE PARTICULAIRE (CALC.)","P"
"MA05PF0022","2011-11-09 10:10","",".0330","","","15423","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P"
"MA05PF0022","2011-11-09 10:10","",".0210","","","15465","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORE TOTAL DISSOUS","P"
"MA05PF0022","2011-11-09 10:10","",".9200","","","100499","MG/L","POTASSIUM, FILTERED","POTASSIUM, FILTRÉ","P"
"MA05PF0022","2011-11-09 10:10","","2.2000","","","10501","MG/L","RESIDUE FIXED NONFILTRABLE","RÉSIDU FIXE NON FILTRABLE","P"
"MA05PF0022","2011-11-09 10:10","","4.0000","","","10401","MG/L","RESIDUE NONFILTRABLE","RÉSIDU NON FILTRABLE","P"
"MA05PF0022","2011-11-09 10:10","","-1.4490","","","210","PH","SATURATION INDEX (CALCD.)","INDICE DE SATURATION (CALC.)","P"
"MA05PF0022","2011-11-09 10:10","","3.1300","","","14108","MG/L","SIO2","SIO2","P"
"MA05PF0022","2011-11-09 10:10","",".1600","","","11201","REL UNITS","SODIUM ADSORPTION RATIO (CALCD.)","RATIO ADSORPTION SODIUM (CALC.)","P"
"MA05PF0022","2011-11-09 10:10","","10.7590","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P"
"MA05PF0022","2011-11-09 10:10","","2.4400","","","100500","MG/L","SODIUM, FILTERED","SODIUM, FILTRÉ","P"
"MA05PF0022","2011-11-09 10:10","","95.5000","","","2041","USIE/CM","SPECIFIC CONDUCTANCE","CONDUCTIVITÉ SPÉCIFIQUE","P"
"MA05PF0022","2011-11-09 10:10","","95.4000","","","109027","USIE/CM","SPECIFIC CONDUCTANCE","CONDUCTIVITÉ SPÉCIFIQUE","P"
"MA05PF0022","2011-11-09 10:10","","10.6880","","","211","PH","STABILITY INDEX (CALCD.)","INDICE DE STABILITÉ (CALC.)","P"
"MA05PF0022","2011-11-09 10:10","","3.3900","","","108312","MG/L","SULPHATE DISSOLVED","SULFATES DISSOUS","P"
"MA05PF0022","2011-11-09 10:10","","7.0000","","","109028","DEG C","TEMPERATURE WATER","TEMPÉRATURE DE L'EAU","P"
"MA05PF0022","2011-11-09 10:10","","50.3290","","","202","MG/L","TOTAL DISSOLVED SOLIDS (CALCD.)","SOLIDES DISSOUS TOTAUX (CALC.)","P"
"MA05PF0022","2011-11-09 10:10","","6.2000","","","2081","NTU","TURBIDITY","TURBIDITÉ","P"
"MA05PF0022","2011-11-09 10:10","","6.7000","","","110001","NTU","TURBIDITY","TURBIDITÉ","P"
"MA05PF0022","2012-01-04 10:45","<","1.0700","","","103643","NG/L","2-(2,4-DICHLOROPHENOXY)-PROPIONIC ACID","ACIDE 2-(2,4-DICHLOROPHÉNOXY)PROPANOIQUE","P"
"MA05PF0022","2012-01-04 10:45","<","1.5400","","","103644","NG/L","2,3,6-TBA","2,3,6-TBA","P"
"MA05PF0022","2012-01-04 10:45","<","1.7200","","","103649","NG/L","2,4,5-TRICHLOROPHENOXYACITIC ACID (2,4,5-T)","2,4,5-ACIDE TRICHLOROPHÉNOXYACÉTIQUE (2,4,5-T)","P"
"MA05PF0022","2012-01-04 10:45","<","1.3500","","","103651","NG/L","2,4-D BUTYRIC ACID (2,4-DB)","2,4-D ACIDE BUTYRIQUE (2,4-DB)","P"
"MA05PF0022","2012-01-04 10:45","","2.4700","","","103645","NG/L","2,4-DICHLOROPHENOXYACETIC ACID (2,4-D)","ACIDE 2,4-DICHLOROPHÉNOXYACÉTIQUE (2,4-D)","P"
"MA05PF0022","2012-01-04 10:45","","40.8000","","","10111","MG/L","ALKALINITY TOTAL CACO3","ALCALINITÉ TOTALE CACO3","P"
"MA05PF0022","2012-01-04 10:45","","59.3000","","","107941","UG/L","ALUMINUM DISSOLVED","ALUMINIUM DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","","146.0000","","","107905","UG/L","ALUMINUM TOTAL","ALUMINIUM TOTAL","P"
"MA05PF0022","2012-01-04 10:45","",".0080","","","7540","MG/L","AMMONIA DISSOLVED","AZOTE AMMONIACAL DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","",".0000","","","7570","MG/L","AMMONIA UN-IONIZED (CALCD.)","AZOTE AMMONIACAL NON IONISÉ (CALC.)","P"
"MA05PF0022","2012-01-04 10:45","",".0700","","","107965","UG/L","ANTIMONY DISSOLVED","ANTIMOINE DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","",".0680","","","107929","UG/L","ANTIMONY TOTAL","ANTIMOINE TOTAL","P"
"MA05PF0022","2012-01-04 10:45","","1.1700","","","107942","UG/L","ARSENIC DISSOLVED","ARSENIC DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","","1.3100","","","107906","UG/L","ARSENIC TOTAL","ARSENIC TOTAL","P"
"MA05PF0022","2012-01-04 10:45","<","1.8600","","","103662","NG/L","ATRAZINE","ATRAZINE","P"
"MA05PF0022","2012-01-04 10:45","","8.7000","","","107944","UG/L","BARIUM DISSOLVED","BARIUM DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","","10.1000","","","107908","UG/L","BARIUM TOTAL","BARYUM TOTAL","P"
"MA05PF0022","2012-01-04 10:45","<","1.9300","","","107187","NG/L","BENZOYLPROP-ETHYL","BENZOYLPROP-ÉTHYL","P"
"MA05PF0022","2012-01-04 10:45","",".0070","","","107945","UG/L","BERYLLIUM DISSOLVED","BÉRYLLIUM DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","",".0110","","","107909","UG/L","BERYLLIUM TOTAL","BÉRYLLIUM TOTAL","P"
"MA05PF0022","2012-01-04 10:45","","49.7350","","","6201","MG/L","BICARBONATE (CALCD.)","BICARBONATE (CALC.)","P"
"MA05PF0022","2012-01-04 10:45","",".0010","","","107946","UG/L","BISMUTH DISSOLVED","BISMUTH DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","",".0010","","","107910","UG/L","BISMUTH TOTAL","BISMUTH TOTAL","P"
"MA05PF0022","2012-01-04 10:45","","6.9000","","","107943","UG/L","BORON DISSOLVED","BORE DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","","7.8000","","","107907","UG/L","BORON TOTAL","BORE TOTAL","P"
"MA05PF0022","2012-01-04 10:45","<","1.3300","","","103646","NG/L","BROMOXYNIL","BROMOXYNIL","P"
"MA05PF0022","2012-01-04 10:45","<","3.0200","","","107184","NG/L","BUTYLATE","BUTILATE","P"
"MA05PF0022","2012-01-04 10:45","",".0110","","","107947","UG/L","CADMIUM DISSOLVED","CADMIUM DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","",".0030","","","107911","UG/L","CADMIUM TOTAL","CADMIUM TOTAL","P"
"MA05PF0022","2012-01-04 10:45","","12.6000","","","20103","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","","1.4980","","","6401","MG/L","CARBON DIOXIDE FREE (CALC)","DIOXYDE DE CARBONE LIBRE (CALC.)","P"
"MA05PF0022","2012-01-04 10:45","","9.6200","","","6104","MG/L","CARBON DISSOLVED ORGANIC","CARBONE ORGANIQUE DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","",".1870","","","6901","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P"
"MA05PF0022","2012-01-04 10:45","","9.8070","","","6002","MG/L","CARBON TOTAL ORGANIC (CALCD.)","CARBONE ORGANIQUE TOTAL (CALC.)","P"
"MA05PF0022","2012-01-04 10:45","",".0000","","","6301","MG/L","CARBONATE (CALCD.)","CARBONATE (CALC)","P"
"MA05PF0022","2012-01-04 10:45","","1.5700","","","108311","MG/L","CHLORIDE DISSOLVED","CHLORURES DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","",".1500","","","107950","UG/L","CHROMIUM DISSOLVED","CHROME DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","",".3300","","","107914","UG/L","CHROMIUM TOTAL","CHROME TOTAL","P"
"MA05PF0022","2012-01-04 10:45","<","1.0600","","","103640","NG/L","CLOPYRALID","CLOPYRALIDE","P"
"MA05PF0022","2012-01-04 10:45","",".0490","","","107949","UG/L","COBALT DISSOLVED","COBALT DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","",".0950","","","107913","UG/L","COBALT TOTAL","COBALT TOTAL","P"
"MA05PF0022","2012-01-04 10:45","","14.0000","","","97702","NO/100ML","COLIFORMS TOTAL","COLIFORMES TOTAUX","P"
"MA05PF0022","2012-01-04 10:45","","1.2100","","","107952","UG/L","COPPER DISSOLVED","CUIVRE DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","","1.2100","","","107916","UG/L","COPPER TOTAL","CUIVRE TOTAL","P"
"MA05PF0022","2012-01-04 10:45","<","10.5000","","","103657","NG/L","DESETHYL ATRAZINE","DÉSÉTHYL ATRAZINE","P"
"MA05PF0022","2012-01-04 10:45","<","20.5000","","","103656","NG/L","D-ETHYL SIMAZINE","DÉSÉTHYL SIMAZINE","P"
"MA05PF0022","2012-01-04 10:45","<","4.8200","","","107190","NG/L","DIALLATE I","DIALLATE I","P"
"MA05PF0022","2012-01-04 10:45","<","2.8500","","","107185","NG/L","DIALLATE II","DIALLATE II","P"
"MA05PF0022","2012-01-04 10:45","<",".8900","","","103641","NG/L","DICAMBA","DICAMBA","P"
"MA05PF0022","2012-01-04 10:45","<","7.3500","","","103666","NG/L","DICLOFOP-METHYL","DICLOFOP-MÉTHYL","P"
"MA05PF0022","2012-01-04 10:45","","7.0000","","","97703","NO/100ML","E. COLI","E. COLI","P"
"MA05PF0022","2012-01-04 10:45","<","15.0000","","","106250","NG/L","ETHALFLURALIN","ÉTHALFLURALINE","P"
"MA05PF0022","2012-01-04 10:45","<","1.1700","","","103648","NG/L","FENOPROP OR SILVEX OR 2,4,5-TP","FENOPROP OU SILVEX OU 2,4,5-TP","P"
"MA05PF0022","2012-01-04 10:45","<","16.9000","","","107188","NG/L","FENOXAPROP-ETHYL","FÉNOXAPROP-ÉTHYL","P"
"MA05PF0022","2012-01-04 10:45","",".0400","","","108310","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","",".0130","","","107954","UG/L","GALLIUM DISSOLVED","GALLIUM DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","",".0400","","","107918","UG/L","GALLIUM TOTAL","GALLIUM TOTAL","P"
"MA05PF0022","2012-01-04 10:45","","5.7720","","","10650","MG/L","HARDNESS NON-CARB. (CALCD.)","DURETÉ NON-CARB. (CALC.)","P"
"MA05PF0022","2012-01-04 10:45","","46.5720","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P"
"MA05PF0022","2012-01-04 10:45","",".0000","","","8501","MG/L","HYDROXIDE (CALCD.)","HYDROXYDE (CALC.)","P"
"MA05PF0022","2012-01-04 10:45","<","1.1300","","","103652","NG/L","IMAZAMETHABENZ-METHYL(A)","IMAZAMÉTHABENZ-MÉTHYLE (A)","P"
"MA05PF0022","2012-01-04 10:45","<",".4200","","","103653","NG/L","IMAZAMETHABENZ-METHYL(B)","IMAZAMÉTHABENZ-MÉTHYLE (B)","P"
"MA05PF0022","2012-01-04 10:45","<","5.4800","","","103760","NG/L","IMAZETHAPYR","IMAZÉTHAPYR","P"
"MA05PF0022","2012-01-04 10:45","","66.6000","","","107953","UG/L","IRON DISSOLVED","FER DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","","191.0000","","","107917","UG/L","IRON TOTAL","FER TOTAL","P"
"MA05PF0022","2012-01-04 10:45","",".1320","","","107955","UG/L","LANTHANUM DISSOLVED","LANTHANE DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","",".2360","","","107919","UG/L","LANTHANUM TOTAL","LANTHANE TOTAL","P"
"MA05PF0022","2012-01-04 10:45","",".0450","","","107961","UG/L","LEAD DISSOLVED","PLOMB DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","",".1090","","","107925","UG/L","LEAD TOTAL","PLOMB TOTAL","P"
"MA05PF0022","2012-01-04 10:45","","1.4000","","","107956","UG/L","LITHIUM DISSOLVED","LITHIUM DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","","1.5200","","","107920","UG/L","LITHIUM TOTAL","LITHIUM TOTAL","P"
"MA05PF0022","2012-01-04 10:45","","3.6700","","","12102","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","","1.5300","","","107957","UG/L","MANGANESE DISSOLVED","MANGANÈSE DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","","8.0600","","","107921","UG/L","MANGANESE TOTAL","MANGANÈSE TOTAL","P"
"MA05PF0022","2012-01-04 10:45","<","1.3200","","","103642","NG/L","MCPA","MCPA","P"
"MA05PF0022","2012-01-04 10:45","<","1.4500","","","103650","NG/L","MCPB","MCPB","P"
"MA05PF0022","2012-01-04 10:45","<","1.0200","","","74339","NG/L","METHYLCHLOROPHENOXYPROPIONIC ACID (MCPP)","ACIDE MÉTHYLCHLOROPHÉNOXYPROPIONIQUE (MCPP)","P"
"MA05PF0022","2012-01-04 10:45","<","1.7300","","","107186","NG/L","METOLACHLOR","MÉTOLACHLORE","P"
"MA05PF0022","2012-01-04 10:45","<","6.1600","","","103664","NG/L","METRIBUZIN","MÉTRIBUZINE","P"
"MA05PF0022","2012-01-04 10:45","",".1730","","","107958","UG/L","MOLYBDENUM DISSOLVED","MOLYBDÈNE DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","",".1800","","","107922","UG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P"
"MA05PF0022","2012-01-04 10:45","",".7300","","","107960","UG/L","NICKEL DISSOLVED","NICKEL DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","",".8600","","","107924","UG/L","NICKEL TOTAL","NICKEL TOTAL","P"
"MA05PF0022","2012-01-04 10:45","",".1250","","","7110","MG/L","NITROGEN DISSOLVED NO3 & NO2","AZOTE DISSOUS NO3 & NO2","P"
"MA05PF0022","2012-01-04 10:45","",".0260","","","7901","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P"
"MA05PF0022","2012-01-04 10:45","",".5560","","","7603","MG/L","NITROGEN TOTAL (CALCD.)","AZOTE TOTAL (CALC.)","P"
"MA05PF0022","2012-01-04 10:45","",".5300","","","7657","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","",".0160","","","15265","MG/L","ORTHOPHOSPHORUS DISSOLVED","ORTHOPHOSPHORE DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","","12.9300","","","8102","MG/L","OXYGEN DISSOLVED","OXYGÈNE DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","","7.7200","","","10301","PH UNITS","PH","PH","P"
"MA05PF0022","2012-01-04 10:45","","7.1000","","","109026","PH UNITS","PH","PH","P"
"MA05PF0022","2012-01-04 10:45","",".0090","","","15901","MG/L","PHOSPHORUS PARTICULATE (CALCD.)","PHOSPHORE PARTICULAIRE (CALC.)","P"
"MA05PF0022","2012-01-04 10:45","",".0320","","","15423","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P"
"MA05PF0022","2012-01-04 10:45","",".0230","","","15465","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORE TOTAL DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","<","2.1700","","","103654","NG/L","PICLORAM","PICLORAME","P"
"MA05PF0022","2012-01-04 10:45","",".9400","","","100499","MG/L","POTASSIUM, FILTERED","POTASSIUM, FILTRÉ","P"
"MA05PF0022","2012-01-04 10:45","","1.4000","","","10501","MG/L","RESIDUE FIXED NONFILTRABLE","RÉSIDU FIXE NON FILTRABLE","P"
"MA05PF0022","2012-01-04 10:45","","2.2000","","","10401","MG/L","RESIDUE NONFILTRABLE","RÉSIDU NON FILTRABLE","P"
"MA05PF0022","2012-01-04 10:45","","1.2800","","","107964","UG/L","RUBIDIUM DISSOLVED","RUBIDIUM DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","","1.5500","","","107928","UG/L","RUBIDIUM TOTAL","RUBIDIUM TOTAL","P"
"MA05PF0022","2012-01-04 10:45","","-1.7170","","","210","PH","SATURATION INDEX (CALCD.)","INDICE DE SATURATION (CALC.)","P"
"MA05PF0022","2012-01-04 10:45","",".1000","","","107966","UG/L","SELENIUM DISSOLVED","SÉLÉNIUM DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","",".1100","","","107930","UG/L","SELENIUM TOTAL","SÉLÉNIUM TOTAL","P"
"MA05PF0022","2012-01-04 10:45","",".0010","","","107940","UG/L","SILVER DISSOLVED","ARGENT DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","",".0010","","","107904","UG/L","SILVER TOTAL","ARGENT TOTAL","P"
"MA05PF0022","2012-01-04 10:45","<","5.1000","","","103661","NG/L","SIMAZINE","SIMAZINE","P"
"MA05PF0022","2012-01-04 10:45","","2.7500","","","14108","MG/L","SIO2","SIO2","P"
"MA05PF0022","2012-01-04 10:45","",".1600","","","11201","REL UNITS","SODIUM ADSORPTION RATIO (CALCD.)","RATIO ADSORPTION SODIUM (CALC.)","P"
"MA05PF0022","2012-01-04 10:45","","10.1160","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P"
"MA05PF0022","2012-01-04 10:45","","2.4700","","","100500","MG/L","SODIUM, FILTERED","SODIUM, FILTRÉ","P"
"MA05PF0022","2012-01-04 10:45","","92.1000","","","109027","USIE/CM","SPECIFIC CONDUCTANCE","CONDUCTIVITÉ SPÉCIFIQUE","P"
"MA05PF0022","2012-01-04 10:45","","99.4000","","","2041","USIE/CM","SPECIFIC CONDUCTANCE","CONDUCTIVITÉ SPÉCIFIQUE","P"
"MA05PF0022","2012-01-04 10:45","","11.1530","","","211","PH","STABILITY INDEX (CALCD.)","INDICE DE STABILITÉ (CALC.)","P"
"MA05PF0022","2012-01-04 10:45","","25.7000","","","107968","UG/L","STRONTIUM DISSOLVED","STRONTIUM DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","","26.0000","","","107932","UG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P"
"MA05PF0022","2012-01-04 10:45","","3.4800","","","108312","MG/L","SULPHATE DISSOLVED","SULFATES DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","","-.0100","","","109028","DEG C","TEMPERATURE WATER","TEMPÉRATURE DE L'EAU","P"
"MA05PF0022","2012-01-04 10:45","",".0020","","","107970","UG/L","THALLIUM DISSOLVED","THALLIUM DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","",".0030","","","107934","UG/L","THALLIUM TOTAL","THALLIUM TOTAL","P"
"MA05PF0022","2012-01-04 10:45","","52.5540","","","202","MG/L","TOTAL DISSOLVED SOLIDS (CALCD.)","SOLIDES DISSOUS TOTAUX (CALC.)","P"
"MA05PF0022","2012-01-04 10:45","<","2.2200","","","103663","NG/L","TRIALLATE","TRIALLATE","P"
"MA05PF0022","2012-01-04 10:45","<","2.6600","","","103658","NG/L","TRIFLURALIN","TRIFLURALINE","P"
"MA05PF0022","2012-01-04 10:45","","7.6000","","","110001","NTU","TURBIDITY","TURBIDITÉ","P"
"MA05PF0022","2012-01-04 10:45","","4.1000","","","2081","NTU","TURBIDITY","TURBIDITÉ","P"
"MA05PF0022","2012-01-04 10:45","",".0975","","","107971","UG/L","URANIUM DISSOLVED","URANIUM DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","",".1100","","","107935","UG/L","URANIUM TOTAL","URANIUM TOTAL","P"
"MA05PF0022","2012-01-04 10:45","",".4250","","","107972","UG/L","VANADIUM DISSOLVED","VANADIUM DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","",".6310","","","107936","UG/L","VANADIUM TOTAL","VANADIUM TOTAL","P"
"MA05PF0022","2012-01-04 10:45","",".4000","","","107975","UG/L","ZINC DISSOLVED","ZINC DISSOUS","P"
"MA05PF0022","2012-01-04 10:45","",".8000","","","107939","UG/L","ZINC TOTAL","ZINC TOTAL","P"
