SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
NB01AR0021,2007-11-29 12:35,<,20,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NB01AR0021,2007-11-29 12:35, ,120.5,,,100450,µG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
NB01AR0021,2007-11-29 12:35, ,164,,,110886,µG/L,ALUMINUM EXTRACTABLE,ALUMINIUM EXTRACTIBLE,P
NB01AR0021,2007-11-29 12:35, ,130.8,,,110688,µG/L,ALUMINUM EXTRACTABLE,ALUMINIUM EXTRACTIBLE,P
NB01AR0021,2007-11-29 12:35,<,0.1,,,100466,µG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
NB01AR0021,2007-11-29 12:35,<,0.1,,,110689,µG/L,ANTIMONY EXTRACTABLE,ANTIMOINE EXTRACTIBLE,P
NB01AR0021,2007-11-29 12:35, ,0.5,,,100459,µG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
NB01AR0021,2007-11-29 12:35, ,0.4,,,110690,µG/L,ARSENIC EXTRACTABLE,ARSENIC EXTRACTIBLE,P
NB01AR0021,2007-11-29 12:35, ,7,,,110691,µG/L,BARIUM EXTRACTABLE,BARYUM EXTRACTIBLE,P
NB01AR0021,2007-11-29 12:35, ,7,,,110885,µG/L,BARIUM EXTRACTABLE,BARYUM EXTRACTIBLE,P
NB01AR0021,2007-11-29 12:35,<,0.1,,,110692,µG/L,BERYLLIUM EXTRACTABLE,BÉRYLLIUM EXTRACTIBLE,P
NB01AR0021,2007-11-29 12:35,<,0.1,,,100465,µG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
NB01AR0021,2007-11-29 12:35,<,0.1,,,110694,µG/L,CADMIUM EXTRACTABLE,CADMIUM EXTRACTIBLE,P
NB01AR0021,2007-11-29 12:35, ,4.58,,,100098,MG/L,CALCIUM  EXTRACTABLE/UNFILTERED,CALCIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AR0021,2007-11-29 12:35, ,11.5,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
NB01AR0021,2007-11-29 12:35, ,1.9,,,100531,MG/L,CARBON TOTAL INORGANIC,CARBONE INORGANIQUE TOTAL,P
NB01AR0021,2007-11-29 12:35, ,10.8,,,6010,MG/L,CARBON TOTAL ORGANIC,CARBONE ORGANIQUE TOTAL,P
NB01AR0021,2007-11-29 12:35, ,4.3,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NB01AR0021,2007-11-29 12:35,<,0.4,,,100452,µG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
NB01AR0021,2007-11-29 12:35, ,0.5,,,110695,µG/L,CHROMIUM EXTRACTABLE,CHROME EXTRACTIBLE,P
NB01AR0021,2007-11-29 12:35,<,0.1,,,100454,µG/L,COBALT DISSOLVED,COBALT DISSOUS,P
NB01AR0021,2007-11-29 12:35,<,0.1,,,110696,µG/L,COBALT EXTRACTABLE,COBALT EXTRACTIBLE,P
NB01AR0021,2007-11-29 12:35, ,76,,,2011,REL UNIT,COLOUR APPARENT,COULEUR APPARENTE,P
NB01AR0021,2007-11-29 12:35, ,54.2,,,109027,µS/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
NB01AR0021,2007-11-29 12:35, ,0.7,,,110697,µG/L,COPPER  EXTRACTABLE,CUIVRE EXTRACTIBLE,P
NB01AR0021,2007-11-29 12:35, ,0.5,,,100456,µG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
NB01AR0021,2007-11-29 12:35, ,0.05,,,7315,MG/L,DISSOLVED NITROGEN NITRATE,AZOTE DISSOUS NITRATES,P
NB01AR0021,2007-11-29 12:35, ,0.14,,,102075,MG/L,IRON DISSOLVED,FER DISSOUS,P
NB01AR0021,2007-11-29 12:35, ,0.21,,,100088,MG/L,IRON EXTRACTABLE,FER EXTRACTIBLE,P
NB01AR0021,2007-11-29 12:35, ,0.16,,,102082,MG/L,IRON EXTRACTABLE,FER EXTRACTIBLE,P
NB01AR0021,2007-11-29 12:35, ,0.1,,,100470,µG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
NB01AR0021,2007-11-29 12:35, ,0.2,,,110698,µG/L,LEAD EXTRACTABLE,PLOMB EXTRACTIBLE,P
NB01AR0021,2007-11-29 12:35, ,0.94,,,100099,MG/L,MAGNESIUM EXTRACTABLE/UNFILTERED,MAGNÉSIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AR0021,2007-11-29 12:35, ,38.8,,,100453,µG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
NB01AR0021,2007-11-29 12:35, ,38.5,,,110699,µG/L,MANGANESE EXTRACTABLE,MANGANÈSE EXTRACTIBLE,P
NB01AR0021,2007-11-29 12:35, ,44,,,110878,µG/L,MANGANESE EXTRACTABLE,MANGANÈSE EXTRACTIBLE,P
NB01AR0021,2007-11-29 12:35,<,0.1,,,110700,µG/L,MOLYBDENUM EXTRACTABLE,MOLYBDÈNE EXTRACTIBLE,P
NB01AR0021,2007-11-29 12:35, ,0.6,,,100455,µG/L,NICKEL DISSOLVED,NICKEL  DISSOUS,P
NB01AR0021,2007-11-29 12:35, ,0.6,,,110701,µG/L,NICKEL EXTRACTABLE,NICKEL  EXTRACTIBLE,P
NB01AR0021,2007-11-29 12:35, ,0.41,,,110240,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
NB01AR0021,2007-11-29 12:35, ,0.43,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
NB01AR0021,2007-11-29 12:35, ,13.3,,,8102,MG/L,OXYGEN DISSOLVED,OXYGÈNE DISSOUS,P
NB01AR0021,2007-11-29 12:35, ,7.19,,,10301,PH,PH,PH,P
NB01AR0021,2007-11-29 12:35, ,7.04,,,109026,PH,PH (FIELD),PH (TERRAIN),P
NB01AR0021,2007-11-29 12:35, ,0.018,,,110238,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NB01AR0021,2007-11-29 12:35, ,0.7,,,100101,MG/L,POTASSIUM EXTRACTABLE/UNFILTERED,POTASSIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AR0021,2007-11-29 12:35,<,0.1,,,110706,µG/L,SILVER EXTRACTABLE,ARGENT EXTRACTIBLE,P
NB01AR0021,2007-11-29 12:35, ,5.07,,,100100,MG/L,SODIUM EXTRACTABLE/UNFILTERED,SODIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AR0021,2007-11-29 12:35,<,2,,,101174,MG/L,SOLIDS SUSPENDED,SOLIDES EN SUSPENSION,P
NB01AR0021,2007-11-29 12:35, ,58.3,,,2041,µS/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NB01AR0021,2007-11-29 12:35, ,23,,,110874,µG/L,STRONTIUM EXTRACTABLE,STRONTIUM EXTRACTIBLE,P
NB01AR0021,2007-11-29 12:35, ,20.6,,,110702,µG/L,STRONTIUM EXTRACTABLE,STRONTIUM EXTRACTIBLE,P
NB01AR0021,2007-11-29 12:35, ,7.91,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NB01AR0021,2007-11-29 12:35, ,0.88,,,2065,DEG C,TEMPERATURE (WATER),TEMPÉRATURE (EAU),P
NB01AR0021,2007-11-29 12:35, ,1.4,,,110703,µG/L,TITANIUM EXTRACTABLE,TITANE EXTRACTIBLE,P
NB01AR0021,2007-11-29 12:35, ,2.1,,,2073,JTU,TURBIDITY,TURBIDITÉ,P
NB01AR0021,2007-11-29 12:35, ,10.7,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
NB01AR0021,2007-11-29 12:35, ,0.4,,,100451,µG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
NB01AR0021,2007-11-29 12:35, ,0.4,,,110704,µG/L,VANADIUM EXTRACTABLE,VANADIUM EXTRACTIBLE,P
NB01AR0021,2007-11-29 12:35, ,2.7,,,100457,µG/L,ZINC DISSOLVED,ZINC DISSOUS,P
NB01AR0021,2007-11-29 12:35, ,3.6,,,110705,µG/L,ZINC EXTRACTABLE,ZINC EXTRACTIBLE,P
NB01AR0021,2008-01-09 11:45, ,10.77,,,10110,MG/L,ALKALINITY GRAN CACO3,ALCALINITÉ GRAN CACO3,P
NB01AR0021,2008-01-09 11:45,<,20,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NB01AR0021,2008-01-09 11:45, ,123,,,110902,µG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
NB01AR0021,2008-01-09 11:45, ,170,,,110886,µG/L,ALUMINUM EXTRACTABLE,ALUMINIUM EXTRACTIBLE,P
NB01AR0021,2008-01-09 11:45,<,0.1,,,100466,µG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
NB01AR0021,2008-01-09 11:45,<,0.1,,,110689,µG/L,ANTIMONY EXTRACTABLE,ANTIMOINE EXTRACTIBLE,P
NB01AR0021,2008-01-09 11:45, ,0.3,,,100459,µG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
NB01AR0021,2008-01-09 11:45, ,0.4,,,110690,µG/L,ARSENIC EXTRACTABLE,ARSENIC EXTRACTIBLE,P
NB01AR0021,2008-01-09 11:45, ,10,,,110901,µG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
NB01AR0021,2008-01-09 11:45, ,10,,,110885,µG/L,BARIUM EXTRACTABLE,BARYUM EXTRACTIBLE,P
NB01AR0021,2008-01-09 11:45,<,0.1,,,100448,µG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
NB01AR0021,2008-01-09 11:45,<,1,,,110900,µG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
NB01AR0021,2008-01-09 11:45,<,0.1,,,110692,µG/L,BERYLLIUM EXTRACTABLE,BÉRYLLIUM EXTRACTIBLE,P
NB01AR0021,2008-01-09 11:45,<,0.1,,,100465,µG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
NB01AR0021,2008-01-09 11:45,<,1,,,110899,µG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
NB01AR0021,2008-01-09 11:45,<,0.1,,,110694,µG/L,CADMIUM EXTRACTABLE,CADMIUM EXTRACTIBLE,P
NB01AR0021,2008-01-09 11:45, ,5.12,,,100098,MG/L,CALCIUM  EXTRACTABLE/UNFILTERED,CALCIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AR0021,2008-01-09 11:45, ,5.13,,,102952,MG/L,CALCIUM DISSOLVED,CALCIUM DISSOUS,P
NB01AR0021,2008-01-09 11:45, ,5.14,,,100792,MG/L,CALCIUM DISSOLVED,CALCIUM DISSOUS,P
NB01AR0021,2008-01-09 11:45, ,10.4,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
NB01AR0021,2008-01-09 11:45, ,2.5,,,100531,MG/L,CARBON TOTAL INORGANIC,CARBONE INORGANIQUE TOTAL,P
NB01AR0021,2008-01-09 11:45, ,8.9,,,6010,MG/L,CARBON TOTAL ORGANIC,CARBONE ORGANIQUE TOTAL,P
NB01AR0021,2008-01-09 11:45, ,6.04,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NB01AR0021,2008-01-09 11:45,<,0.4,,,100452,µG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
NB01AR0021,2008-01-09 11:45,<,2,,,100806,MG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
NB01AR0021,2008-01-09 11:45,<,0.4,,,110695,µG/L,CHROMIUM EXTRACTABLE,CHROME EXTRACTIBLE,P
NB01AR0021,2008-01-09 11:45,<,0.1,,,100454,µG/L,COBALT DISSOLVED,COBALT DISSOUS,P
NB01AR0021,2008-01-09 11:45,<,3,,,110897,µG/L,COBALT DISSOLVED,COBALT DISSOUS,P
NB01AR0021,2008-01-09 11:45, ,0.1,,,110696,µG/L,COBALT EXTRACTABLE,COBALT EXTRACTIBLE,P
NB01AR0021,2008-01-09 11:45, ,33,,,2011,REL UNIT,COLOUR APPARENT,COULEUR APPARENTE,P
NB01AR0021,2008-01-09 11:45, ,64.5,,,109027,µS/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
NB01AR0021,2008-01-09 11:45, ,1,,,110697,µG/L,COPPER  EXTRACTABLE,CUIVRE EXTRACTIBLE,P
NB01AR0021,2008-01-09 11:45, ,0.4,,,100456,µG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
NB01AR0021,2008-01-09 11:45,<,2,,,110896,µG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
NB01AR0021,2008-01-09 11:45, ,0.07,,,7315,MG/L,DISSOLVED NITROGEN NITRATE,AZOTE DISSOUS NITRATES,P
NB01AR0021,2008-01-09 11:45, ,0.13,,,100805,MG/L,IRON DISSOLVED,FER DISSOUS,P
NB01AR0021,2008-01-09 11:45, ,0.19,,,100088,MG/L,IRON EXTRACTABLE,FER EXTRACTIBLE,P
NB01AR0021,2008-01-09 11:45, ,0.2,,,100470,µG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
NB01AR0021,2008-01-09 11:45,<,10,,,110895,µG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
NB01AR0021,2008-01-09 11:45, ,0.7,,,110698,µG/L,LEAD EXTRACTABLE,PLOMB EXTRACTIBLE,P
NB01AR0021,2008-01-09 11:45, ,0.89,,,102953,MG/L,MAGNESIUM DISSOLVED,MAGNÉSIUM DISSOUS,P
NB01AR0021,2008-01-09 11:45, ,0.91,,,100785,MG/L,MAGNESIUM DISSOLVED,MAGNÉSIUM DISSOUS,P
NB01AR0021,2008-01-09 11:45, ,0.93,,,100099,MG/L,MAGNESIUM EXTRACTABLE/UNFILTERED,MAGNÉSIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AR0021,2008-01-09 11:45, ,52,,,110894,µG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
NB01AR0021,2008-01-09 11:45, ,60,,,110878,µG/L,MANGANESE EXTRACTABLE,MANGANÈSE EXTRACTIBLE,P
NB01AR0021,2008-01-09 11:45,<,3,,,110893,µG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
NB01AR0021,2008-01-09 11:45,<,0.1,,,100463,µG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
NB01AR0021,2008-01-09 11:45,<,0.1,,,110700,µG/L,MOLYBDENUM EXTRACTABLE,MOLYBDÈNE EXTRACTIBLE,P
NB01AR0021,2008-01-09 11:45, ,0.6,,,100455,µG/L,NICKEL DISSOLVED,NICKEL  DISSOUS,P
NB01AR0021,2008-01-09 11:45,<,4,,,110892,µG/L,NICKEL DISSOLVED,NICKEL  DISSOUS,P
NB01AR0021,2008-01-09 11:45, ,0.7,,,110701,µG/L,NICKEL EXTRACTABLE,NICKEL  EXTRACTIBLE,P
NB01AR0021,2008-01-09 11:45, ,0.41,,,110240,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
NB01AR0021,2008-01-09 11:45, ,0.4,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
NB01AR0021,2008-01-09 11:45, ,13.44,,,110002,MG/L,OXYGEN DISSOLVED,OXYGÈNE DISSOUS,P
NB01AR0021,2008-01-09 11:45, ,93.6,,,110003,% SAT,OXYGEN DISSOLVED % SATURATION,OXYGÈNE DISSOUS % SATURATION,P
NB01AR0021,2008-01-09 11:45, ,7.27,,,10301,PH,PH,PH,P
NB01AR0021,2008-01-09 11:45, ,6.21,,,109026,PH,PH (FIELD),PH (TERRAIN),P
NB01AR0021,2008-01-09 11:45, ,0.019,,,110238,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NB01AR0021,2008-01-09 11:45, ,0.75,,,100803,MG/L,POTASSIUM DISSOLVED,POTASSIUM DISSOUS,P
NB01AR0021,2008-01-09 11:45, ,0.73,,,102954,MG/L,POTASSIUM DISSOLVED/FILTERED,POTASSIUM DISSOUS/FILTRÉ,P
NB01AR0021,2008-01-09 11:45, ,0.79,,,100101,MG/L,POTASSIUM EXTRACTABLE/UNFILTERED,POTASSIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AR0021,2008-01-09 11:45,<,0.1,,,100460,µG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
NB01AR0021,2008-01-09 11:45,<,0.1,,,100913,µG/L,SELENIUM EXTRACTABLE,SÉLÉNIUM EXTRACTIBLE,P
NB01AR0021,2008-01-09 11:45,<,0.1,,,100464,µG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
NB01AR0021,2008-01-09 11:45,<,1,,,110891,µG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
NB01AR0021,2008-01-09 11:45,<,0.1,,,110706,µG/L,SILVER EXTRACTABLE,ARGENT EXTRACTIBLE,P
NB01AR0021,2008-01-09 11:45, ,6.44,,,100788,MG/L,SODIUM DISSOLVED,SODIUM DISSOUS,P
NB01AR0021,2008-01-09 11:45, ,6.31,,,102955,MG/L,SODIUM DISSOLVED/FILTERED,SODIUM DISSOUS/FILTRÉ,P
NB01AR0021,2008-01-09 11:45, ,6.43,,,100100,MG/L,SODIUM EXTRACTABLE/UNFILTERED,SODIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AR0021,2008-01-09 11:45, ,2.1,,,101174,MG/L,SOLIDS SUSPENDED,SOLIDES EN SUSPENSION,P
NB01AR0021,2008-01-09 11:45, ,67.5,,,2041,µS/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NB01AR0021,2008-01-09 11:45, ,23,,,110890,µG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
NB01AR0021,2008-01-09 11:45, ,24,,,110874,µG/L,STRONTIUM EXTRACTABLE,STRONTIUM EXTRACTIBLE,P
NB01AR0021,2008-01-09 11:45, ,8.19,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NB01AR0021,2008-01-09 11:45, ,0.4,,,109028,DEG C,TEMPERATURE WATER (FIELD),TEMPÉRATURE DE L'EAU (TERRAIN),P
NB01AR0021,2008-01-09 11:45,<,0.1,,,100469,µG/L,THALLIUM DISSOLVED,THALLIUM DISSOUS,P
NB01AR0021,2008-01-09 11:45,<,0.1,,,100919,µG/L,THALLIUM EXTRACTABLE,THALLIUM EXTRACTIBLE,P
NB01AR0021,2008-01-09 11:45,<,0.1,,,100888,µG/L,TIN DISSOLVED,ÉTAIN DISSOUS,P
NB01AR0021,2008-01-09 11:45,<,0.1,,,100916,µG/L,TIN EXTRACTABLE,ÉTAIN EXTRACTIBLE,P
NB01AR0021,2008-01-09 11:45, ,0.6,,,100879,µG/L,TITANIUM DISSOLVED,TITANE DISSOUS,P
NB01AR0021,2008-01-09 11:45,<,1,,,110889,µG/L,TITANIUM DISSOLVED,TITANE DISSOUS,P
NB01AR0021,2008-01-09 11:45, ,1,,,110703,µG/L,TITANIUM EXTRACTABLE,TITANE EXTRACTIBLE,P
NB01AR0021,2008-01-09 11:45, ,1.4,,,2073,JTU,TURBIDITY,TURBIDITÉ,P
NB01AR0021,2008-01-09 11:45, ,1.8,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
NB01AR0021,2008-01-09 11:45,<,0.1,,,100472,µG/L,URANIUM DISSOLVED,URANIUM DISSOUS,P
NB01AR0021,2008-01-09 11:45,<,0.1,,,100894,µG/L,URANIUM EXTRACTABLE,URANIUM EXTRACTIBLE,P
NB01AR0021,2008-01-09 11:45,<,4,,,110888,µG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
NB01AR0021,2008-01-09 11:45, ,0.6,,,100451,µG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
NB01AR0021,2008-01-09 11:45, ,0.6,,,110704,µG/L,VANADIUM EXTRACTABLE,VANADIUM EXTRACTIBLE,P
NB01AR0021,2008-01-09 11:45, ,5.1,,,100457,µG/L,ZINC DISSOLVED,ZINC DISSOUS,P
NB01AR0021,2008-01-09 11:45, ,6,,,110887,µG/L,ZINC DISSOLVED,ZINC DISSOUS,P
NB01AR0021,2008-01-09 11:45, ,33,,,110705,µG/L,ZINC EXTRACTABLE,ZINC EXTRACTIBLE,P
NB01AR0021,2008-02-12 11:15, ,15.05,,,10110,MG/L,ALKALINITY GRAN CACO3,ALCALINITÉ GRAN CACO3,P
NB01AR0021,2008-02-12 11:15,<,20,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NB01AR0021,2008-02-12 11:15, ,162,,,100790,MG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
NB01AR0021,2008-02-12 11:15, ,197,,,110886,µG/L,ALUMINUM EXTRACTABLE,ALUMINIUM EXTRACTIBLE,P
NB01AR0021,2008-02-12 11:15,<,0.1,,,100466,µG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
NB01AR0021,2008-02-12 11:15,<,0.1,,,110689,µG/L,ANTIMONY EXTRACTABLE,ANTIMOINE EXTRACTIBLE,P
NB01AR0021,2008-02-12 11:15, ,0.4,,,100459,µG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
NB01AR0021,2008-02-12 11:15, ,0.5,,,110690,µG/L,ARSENIC EXTRACTABLE,ARSENIC EXTRACTIBLE,P
NB01AR0021,2008-02-12 11:15, ,13,,,100782,MG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
NB01AR0021,2008-02-12 11:15, ,15,,,110885,µG/L,BARIUM EXTRACTABLE,BARYUM EXTRACTIBLE,P
NB01AR0021,2008-02-12 11:15,<,1,,,100791,MG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
NB01AR0021,2008-02-12 11:15,<,0.1,,,100448,µG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
NB01AR0021,2008-02-12 11:15,<,0.1,,,110692,µG/L,BERYLLIUM EXTRACTABLE,BÉRYLLIUM EXTRACTIBLE,P
NB01AR0021,2008-02-12 11:15,<,1,,,100799,MG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
NB01AR0021,2008-02-12 11:15,<,0.1,,,100465,µG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
NB01AR0021,2008-02-12 11:15,<,0.1,,,110694,µG/L,CADMIUM EXTRACTABLE,CADMIUM EXTRACTIBLE,P
NB01AR0021,2008-02-12 11:15, ,6.14,,,100098,MG/L,CALCIUM  EXTRACTABLE/UNFILTERED,CALCIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AR0021,2008-02-12 11:15, ,5.73,,,100792,MG/L,CALCIUM DISSOLVED,CALCIUM DISSOUS,P
NB01AR0021,2008-02-12 11:15, ,12.8,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
NB01AR0021,2008-02-12 11:15, ,3.5,,,100531,MG/L,CARBON TOTAL INORGANIC,CARBONE INORGANIQUE TOTAL,P
NB01AR0021,2008-02-12 11:15, ,9.6,,,6010,MG/L,CARBON TOTAL ORGANIC,CARBONE ORGANIQUE TOTAL,P
NB01AR0021,2008-02-12 11:15, ,7.46,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NB01AR0021,2008-02-12 11:15,<,2,,,100806,MG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
NB01AR0021,2008-02-12 11:15,<,0.4,,,100452,µG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
NB01AR0021,2008-02-12 11:15,<,0.4,,,110695,µG/L,CHROMIUM EXTRACTABLE,CHROME EXTRACTIBLE,P
NB01AR0021,2008-02-12 11:15,<,0.1,,,100454,µG/L,COBALT DISSOLVED,COBALT DISSOUS,P
NB01AR0021,2008-02-12 11:15,<,3,,,100800,MG/L,COBALT DISSOLVED,COBALT DISSOUS,P
NB01AR0021,2008-02-12 11:15,<,0.1,,,110696,µG/L,COBALT EXTRACTABLE,COBALT EXTRACTIBLE,P
NB01AR0021,2008-02-12 11:15, ,43,,,2011,REL UNIT,COLOUR APPARENT,COULEUR APPARENTE,P
NB01AR0021,2008-02-12 11:15, ,0.6,,,110697,µG/L,COPPER  EXTRACTABLE,CUIVRE EXTRACTIBLE,P
NB01AR0021,2008-02-12 11:15,<,2,,,100794,MG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
NB01AR0021,2008-02-12 11:15, ,0.4,,,100456,µG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
NB01AR0021,2008-02-12 11:15, ,0.06,,,7315,MG/L,DISSOLVED NITROGEN NITRATE,AZOTE DISSOUS NITRATES,P
NB01AR0021,2008-02-12 11:15, ,0.15,,,100805,MG/L,IRON DISSOLVED,FER DISSOUS,P
NB01AR0021,2008-02-12 11:15, ,0.22,,,100088,MG/L,IRON EXTRACTABLE,FER EXTRACTIBLE,P
NB01AR0021,2008-02-12 11:15,<,10,,,100796,MG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
NB01AR0021,2008-02-12 11:15, ,0.7,,,100470,µG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
NB01AR0021,2008-02-12 11:15, ,1.3,,,110698,µG/L,LEAD EXTRACTABLE,PLOMB EXTRACTIBLE,P
NB01AR0021,2008-02-12 11:15, ,0.97,,,100785,MG/L,MAGNESIUM DISSOLVED,MAGNÉSIUM DISSOUS,P
NB01AR0021,2008-02-12 11:15, ,1.05,,,100099,MG/L,MAGNESIUM EXTRACTABLE/UNFILTERED,MAGNÉSIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AR0021,2008-02-12 11:15, ,74,,,100804,MG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
NB01AR0021,2008-02-12 11:15, ,84,,,110878,µG/L,MANGANESE EXTRACTABLE,MANGANÈSE EXTRACTIBLE,P
NB01AR0021,2008-02-12 11:15,<,3,,,100789,MG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
NB01AR0021,2008-02-12 11:15,<,0.1,,,100463,µG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
NB01AR0021,2008-02-12 11:15,<,0.1,,,110700,µG/L,MOLYBDENUM EXTRACTABLE,MOLYBDÈNE EXTRACTIBLE,P
NB01AR0021,2008-02-12 11:15,<,4,,,100801,MG/L,NICKEL DISSOLVED,NICKEL  DISSOUS,P
NB01AR0021,2008-02-12 11:15, ,0.6,,,100455,µG/L,NICKEL DISSOLVED,NICKEL  DISSOUS,P
NB01AR0021,2008-02-12 11:15, ,0.6,,,110701,µG/L,NICKEL EXTRACTABLE,NICKEL  EXTRACTIBLE,P
NB01AR0021,2008-02-12 11:15, ,0.4,,,110240,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
NB01AR0021,2008-02-12 11:15, ,0.42,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
NB01AR0021,2008-02-12 11:15, ,7.49,,,10301,PH,PH,PH,P
NB01AR0021,2008-02-12 11:15, ,0.024,,,110238,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NB01AR0021,2008-02-12 11:15, ,1.44,,,100803,MG/L,POTASSIUM DISSOLVED,POTASSIUM DISSOUS,P
