"SITE_NO","DATE_TIME_HEURE","FLAG_MARQUEUR","VALUE_VALEUR","SDL_LDE","MDL_LDM","VMV_CODE","UNIT_UNITE","VARIABLE","VARIABLE_FR","STATUS_STATUT"
"NW06MA0001","2011-04-26 17:05","",".8100","","","107200","MG/L","NITROGEN TOTAL","AZOTE TOTAL","P"
"NW06MA0001","2011-04-26 17:05","",".7900","","","107205","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P"
"NW06MA0001","2011-04-26 17:05","","7.2100","","","109026","PH UNITS","PH","PH","P"
"NW06MA0001","2011-04-26 17:05","","6.9900","","","106002","PH","PH","PH","P"
"NW06MA0001","2011-04-26 17:05","",".0200","","","106007","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P"
"NW06MA0001","2011-04-26 17:05","",".0200","","","106006","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORE TOTAL DISSOUS","P"
"NW06MA0001","2011-04-26 17:05","<",".0010","","","107963","UG/L","PLATINUM DISSOLVED","PLATINE DISSOUS","P"
"NW06MA0001","2011-04-26 17:05","<",".0010","","","107927","UG/L","PLATINUM TOTAL","PLATINE TOTAL","P"
"NW06MA0001","2011-04-26 17:05","",".8900","","","100499","MG/L","POTASSIUM, FILTERED","POTASSIUM, FILTRÉ","P"
"NW06MA0001","2011-04-26 17:05","<","10.0000","","","106004","MG/L","RESIDUE FILTERABLE","RÉSIDUS FILTRABLES","P"
"NW06MA0001","2011-04-26 17:05","<","3.0000","","","106005","MG/L","RESIDUE NONFILTRABLE","RÉSIDUS NON-FILTRABLES","P"
"NW06MA0001","2011-04-26 17:05","",".9710","","","107964","UG/L","RUBIDIUM DISSOLVED","RUBIDIUM DISSOUS","P"
"NW06MA0001","2011-04-26 17:05","",".9890","","","107928","UG/L","RUBIDIUM TOTAL","RUBIDIUM TOTAL","P"
"NW06MA0001","2011-04-26 17:05","",".0200","","","107966","UG/L","SELENIUM DISSOLVED","SÉLÉNIUM DISSOUS","P"
"NW06MA0001","2011-04-26 17:05","",".0200","","","107930","UG/L","SELENIUM TOTAL","SÉLÉNIUM TOTAL","P"
"NW06MA0001","2011-04-26 17:05","",".0010","","","107940","UG/L","SILVER DISSOLVED","ARGENT DISSOUS","P"
"NW06MA0001","2011-04-26 17:05","",".0010","","","107904","UG/L","SILVER TOTAL","ARGENT TOTAL","P"
"NW06MA0001","2011-04-26 17:05","",".4000","","","14108","MG/L","SIO2","SIO2","P"
"NW06MA0001","2011-04-26 17:05","",".1500","","","11201","REL UNITS","SODIUM ADSORPTION RATIO (CALCD.)","RATIO ADSORPTION SODIUM (CALC.)","P"
"NW06MA0001","2011-04-26 17:05","","16.3870","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P"
"NW06MA0001","2011-04-26 17:05","","1.1900","","","100500","MG/L","SODIUM, FILTERED","SODIUM, FILTRÉ","P"
"NW06MA0001","2011-04-26 17:05","","6.0000","","","109027","USIE/CM","SPECIFIC CONDUCTANCE","CONDUCTIVITÉ SPÉCIFIQUE","P"
"NW06MA0001","2011-04-26 17:05","","32.6000","","","2034","US/CM","SPECIFIC CONDUCTANCE","CONDUCTANCE SPÉCIFIQUE","P"
"NW06MA0001","2011-04-26 17:05","","18.9000","","","107968","UG/L","STRONTIUM DISSOLVED","STRONTIUM DISSOUS","P"
"NW06MA0001","2011-04-26 17:05","","19.1000","","","107932","UG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P"
"NW06MA0001","2011-04-26 17:05","",".6900","","","108312","MG/L","SULPHATE DISSOLVED","SULFATES DISSOUS","P"
"NW06MA0001","2011-04-26 17:05","",".0010","","","107970","UG/L","THALLIUM DISSOLVED","THALLIUM DISSOUS","P"
"NW06MA0001","2011-04-26 17:05","",".0010","","","107934","UG/L","THALLIUM TOTAL","THALLIUM TOTAL","P"
"NW06MA0001","2011-04-26 17:05","",".0500","","","107967","UG/L","TIN DISSOLVED","ÉTAIN DISSOUS","P"
"NW06MA0001","2011-04-26 17:05","",".0670","","","107931","UG/L","TIN TOTAL","ÉTAIN TOTAL","P"
"NW06MA0001","2011-04-26 17:05","","15.5500","","","202","MG/L","TOTAL DISSOLVED SOLIDS (CALCD.)","SOLIDES DISSOUS TOTAUX (CALC.)","P"
"NW06MA0001","2011-04-26 17:05","",".0110","","","107973","UG/L","TUNGSTEN DISSOLVED","TUNGSTÈNE DISSOUS","P"
"NW06MA0001","2011-04-26 17:05","",".0360","","","107937","UG/L","TUNGSTEN TOTAL","TUNGSTÈNE TOTAL","P"
"NW06MA0001","2011-04-26 17:05","",".9200","","","106003","NTU","TURBIDITY","TURBIDITÉ","P"
"NW06MA0001","2011-04-26 17:05","",".0462","","","107971","UG/L","URANIUM DISSOLVED","URANIUM DISSOUS","P"
"NW06MA0001","2011-04-26 17:05","",".0469","","","107935","UG/L","URANIUM TOTAL","URANIUM TOTAL","P"
"NW06MA0001","2011-04-26 17:05","",".0420","","","107972","UG/L","VANADIUM DISSOLVED","VANADIUM DISSOUS","P"
"NW06MA0001","2011-04-26 17:05","",".0460","","","107936","UG/L","VANADIUM TOTAL","VANADIUM TOTAL","P"
"NW06MA0001","2011-04-26 17:05","",".0330","","","107974","UG/L","YTTRIUM DISSOLVED","YTTRIUM DISSOUS","P"
"NW06MA0001","2011-04-26 17:05","",".0330","","","107938","UG/L","YTTRIUM TOTAL","YTTRIUM TOTAL","P"
"NW06MA0001","2011-04-26 17:05","","5.9000","","","107975","UG/L","ZINC DISSOLVED","ZINC DISSOUS","P"
"NW06MA0001","2011-04-26 17:05","","5.7000","","","107939","UG/L","ZINC TOTAL","ZINC TOTAL","P"
"NW06MA0001","2011-06-19 08:27","","8.7000","","","10111","MG/L","ALKALINITY TOTAL CACO3","ALCALINITÉ TOTALE CACO3","P"
"NW06MA0001","2011-06-19 08:27","","5.7000","","","107941","UG/L","ALUMINUM DISSOLVED","ALUMINIUM DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","","6.3000","","","107905","UG/L","ALUMINUM TOTAL","ALUMINIUM TOTAL","P"
"NW06MA0001","2011-06-19 08:27","<",".0100","","","7556","MG/L","AMMONIA DISSOLVED","AZOTE AMMONIACAL DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","",".0890","","","107965","UG/L","ANTIMONY DISSOLVED","ANTIMOINE DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","",".0050","","","107929","UG/L","ANTIMONY TOTAL","ANTIMOINE TOTAL","P"
"NW06MA0001","2011-06-19 08:27","",".1000","","","107942","UG/L","ARSENIC DISSOLVED","ARSENIC DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","",".1100","","","107906","UG/L","ARSENIC TOTAL","ARSENIC TOTAL","P"
"NW06MA0001","2011-06-19 08:27","","19.4000","","","107944","UG/L","BARIUM DISSOLVED","BARIUM DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","","20.2000","","","107908","UG/L","BARIUM TOTAL","BARYUM TOTAL","P"
"NW06MA0001","2011-06-19 08:27","",".0050","","","107945","UG/L","BERYLLIUM DISSOLVED","BÉRYLLIUM DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","",".0050","","","107909","UG/L","BERYLLIUM TOTAL","BÉRYLLIUM TOTAL","P"
"NW06MA0001","2011-06-19 08:27","<",".0010","","","107946","UG/L","BISMUTH DISSOLVED","BISMUTH DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","<",".0010","","","107910","UG/L","BISMUTH TOTAL","BISMUTH TOTAL","P"
"NW06MA0001","2011-06-19 08:27","","3.6000","","","107943","UG/L","BORON DISSOLVED","BORE DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","","3.4000","","","107907","UG/L","BORON TOTAL","BORE TOTAL","P"
"NW06MA0001","2011-06-19 08:27","",".0020","","","107947","UG/L","CADMIUM DISSOLVED","CADMIUM DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","",".0010","","","107911","UG/L","CADMIUM TOTAL","CADMIUM TOTAL","P"
"NW06MA0001","2011-06-19 08:27","","2.4200","","","20103","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","","1.8920","","","6401","MG/L","CARBON DIOXIDE FREE (CALC)","DIOXYDE DE CARBONE LIBRE (CALC.)","P"
"NW06MA0001","2011-06-19 08:27","","3.1000","","","106008","MG/L","CARBON DISSOLVED ORGANIC","CARBONE DISSOUS ORGANIQUE","P"
"NW06MA0001","2011-06-19 08:27","",".2060","","","6902","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P"
"NW06MA0001","2011-06-19 08:27","",".0450","","","107948","UG/L","CERIUM DISSOLVED","CÉRIUM DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","",".0510","","","107912","UG/L","CERIUM TOTAL","CÉRIUM TOTAL","P"
"NW06MA0001","2011-06-19 08:27","",".0010","","","107951","UG/L","CESIUM DISSOLVED","CÉSIUM DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","",".0010","","","107915","UG/L","CESIUM TOTAL","CÉSIUM TOTAL","P"
"NW06MA0001","2011-06-19 08:27","","1.6900","","","108311","MG/L","CHLORIDE DISSOLVED","CHLORURES DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","",".0400","","","107950","UG/L","CHROMIUM DISSOLVED","CHROME DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","",".0400","","","107914","UG/L","CHROMIUM TOTAL","CHROME TOTAL","P"
"NW06MA0001","2011-06-19 08:27","",".0120","","","107949","UG/L","COBALT DISSOLVED","COBALT DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","",".0100","","","107913","UG/L","COBALT TOTAL","COBALT TOTAL","P"
"NW06MA0001","2011-06-19 08:27","","5.0000","","","107428","CTU","COLOUR TRUE","COULEUR VRAIE","P"
"NW06MA0001","2011-06-19 08:27","",".3100","","","107952","UG/L","COPPER DISSOLVED","CUIVRE DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","",".2900","","","107916","UG/L","COPPER TOTAL","CUIVRE TOTAL","P"
"NW06MA0001","2011-06-19 08:27","<",".0100","","","106017","MG/L","DISSOLVED NITROGEN NITRATE","AZOTE DISSOUS NITRATES","P"
"NW06MA0001","2011-06-19 08:27","",".0600","","","108310","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","",".0010","","","107954","UG/L","GALLIUM DISSOLVED","GALLIUM DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","",".0010","","","107918","UG/L","GALLIUM TOTAL","GALLIUM TOTAL","P"
"NW06MA0001","2011-06-19 08:27","","1.8300","","","10650","MG/L","HARDNESS NON-CARB. (CALCD.)","DURETÉ NON-CARB. (CALC.)","P"
"NW06MA0001","2011-06-19 08:27","","10.5300","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P"
"NW06MA0001","2011-06-19 08:27","","6.7000","","","107953","UG/L","IRON DISSOLVED","FER DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","","9.5000","","","107917","UG/L","IRON TOTAL","FER TOTAL","P"
"NW06MA0001","2011-06-19 08:27","",".0460","","","107955","UG/L","LANTHANUM DISSOLVED","LANTHANE DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","",".0490","","","107919","UG/L","LANTHANUM TOTAL","LANTHANE TOTAL","P"
"NW06MA0001","2011-06-19 08:27","<",".0050","","","107961","UG/L","LEAD DISSOLVED","PLOMB DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","<",".0050","","","107925","UG/L","LEAD TOTAL","PLOMB TOTAL","P"
"NW06MA0001","2011-06-19 08:27","",".8400","","","107956","UG/L","LITHIUM DISSOLVED","LITHIUM DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","",".8200","","","107920","UG/L","LITHIUM TOTAL","LITHIUM TOTAL","P"
"NW06MA0001","2011-06-19 08:27","","1.0900","","","12102","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","","1.9700","","","107957","UG/L","MANGANESE DISSOLVED","MANGANÈSE DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","","2.3600","","","107921","UG/L","MANGANESE TOTAL","MANGANÈSE TOTAL","P"
"NW06MA0001","2011-06-19 08:27","",".0410","","","107958","UG/L","MOLYBDENUM DISSOLVED","MOLYBDÈNE DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","",".0450","","","107922","UG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P"
"NW06MA0001","2011-06-19 08:27","",".1700","","","107960","UG/L","NICKEL DISSOLVED","NICKEL DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","",".1500","","","107924","UG/L","NICKEL TOTAL","NICKEL TOTAL","P"
"NW06MA0001","2011-06-19 08:27","<",".0010","","","107959","UG/L","NIOBIUM DISSOLVED","NIOBIUM DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","<",".0010","","","107923","UG/L","NIOBIUM TOTAL","NIOBIUM TOTAL","P"
"NW06MA0001","2011-06-19 08:27","",".0300","","","106000","MG/L","NITRITE & NITRATE UNFILTERED","NITRITES & NITRATES NON-FILTRÉS","P"
"NW06MA0001","2011-06-19 08:27","",".0300","","","106018","MG/L","NITROGEN DISSOLVED NITRITE","AZOTE DISSOUS NITRITES","P"
"NW06MA0001","2011-06-19 08:27","",".0230","","","7902","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P"
"NW06MA0001","2011-06-19 08:27","",".2000","","","107200","MG/L","NITROGEN TOTAL","AZOTE TOTAL","P"
"NW06MA0001","2011-06-19 08:27","",".1900","","","107205","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","","6.9500","","","106002","PH","PH","PH","P"
"NW06MA0001","2011-06-19 08:27","","7.7800","","","109026","PH UNITS","PH","PH","P"
"NW06MA0001","2011-06-19 08:27","",".0200","","","106007","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P"
"NW06MA0001","2011-06-19 08:27","",".0300","","","106006","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORE TOTAL DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","<",".0010","","","107963","UG/L","PLATINUM DISSOLVED","PLATINE DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","<",".0010","","","107927","UG/L","PLATINUM TOTAL","PLATINE TOTAL","P"
"NW06MA0001","2011-06-19 08:27","",".3500","","","100499","MG/L","POTASSIUM, FILTERED","POTASSIUM, FILTRÉ","P"
"NW06MA0001","2011-06-19 08:27","<","10.0000","","","106004","MG/L","RESIDUE FILTERABLE","RÉSIDUS FILTRABLES","P"
"NW06MA0001","2011-06-19 08:27","","4.0000","","","106005","MG/L","RESIDUE NONFILTRABLE","RÉSIDUS NON-FILTRABLES","P"
"NW06MA0001","2011-06-19 08:27","",".7230","","","107964","UG/L","RUBIDIUM DISSOLVED","RUBIDIUM DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","",".7370","","","107928","UG/L","RUBIDIUM TOTAL","RUBIDIUM TOTAL","P"
"NW06MA0001","2011-06-19 08:27","","-3.7880","","","210","PH","SATURATION INDEX (CALCD.)","INDICE DE SATURATION (CALC.)","P"
"NW06MA0001","2011-06-19 08:27","",".0100","","","107966","UG/L","SELENIUM DISSOLVED","SÉLÉNIUM DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","",".0200","","","107930","UG/L","SELENIUM TOTAL","SÉLÉNIUM TOTAL","P"
"NW06MA0001","2011-06-19 08:27","",".0010","","","107940","UG/L","SILVER DISSOLVED","ARGENT DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","",".0010","","","107904","UG/L","SILVER TOTAL","ARGENT TOTAL","P"
"NW06MA0001","2011-06-19 08:27","",".3700","","","14108","MG/L","SIO2","SIO2","P"
"NW06MA0001","2011-06-19 08:27","",".0800","","","11201","REL UNITS","SODIUM ADSORPTION RATIO (CALCD.)","RATIO ADSORPTION SODIUM (CALC.)","P"
"NW06MA0001","2011-06-19 08:27","","10.4740","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P"
"NW06MA0001","2011-06-19 08:27","",".5900","","","100500","MG/L","SODIUM, FILTERED","SODIUM, FILTRÉ","P"
"NW06MA0001","2011-06-19 08:27","","24.0000","","","109027","USIE/CM","SPECIFIC CONDUCTANCE","CONDUCTIVITÉ SPÉCIFIQUE","P"
"NW06MA0001","2011-06-19 08:27","","24.5000","","","2034","US/CM","SPECIFIC CONDUCTANCE","CONDUCTANCE SPÉCIFIQUE","P"
"NW06MA0001","2011-06-19 08:27","","14.5260","","","211","PH","STABILITY INDEX (CALCD.)","INDICE DE STABILITÉ (CALC.)","P"
"NW06MA0001","2011-06-19 08:27","","16.7000","","","107968","UG/L","STRONTIUM DISSOLVED","STRONTIUM DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","","16.6000","","","107932","UG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P"
"NW06MA0001","2011-06-19 08:27","",".6300","","","108312","MG/L","SULPHATE DISSOLVED","SULFATES DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","","1.3500","","","109028","DEG C","TEMPERATURE WATER","TEMPÉRATURE DE L'EAU","P"
"NW06MA0001","2011-06-19 08:27","",".0020","","","107970","UG/L","THALLIUM DISSOLVED","THALLIUM DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","",".0030","","","107934","UG/L","THALLIUM TOTAL","THALLIUM TOTAL","P"
"NW06MA0001","2011-06-19 08:27","",".0060","","","107967","UG/L","TIN DISSOLVED","ÉTAIN DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","<",".0050","","","107931","UG/L","TIN TOTAL","ÉTAIN TOTAL","P"
"NW06MA0001","2011-06-19 08:27","","12.3600","","","202","MG/L","TOTAL DISSOLVED SOLIDS (CALCD.)","SOLIDES DISSOUS TOTAUX (CALC.)","P"
"NW06MA0001","2011-06-19 08:27","",".0010","","","107973","UG/L","TUNGSTEN DISSOLVED","TUNGSTÈNE DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","<",".0010","","","107937","UG/L","TUNGSTEN TOTAL","TUNGSTÈNE TOTAL","P"
"NW06MA0001","2011-06-19 08:27","",".2900","","","106003","NTU","TURBIDITY","TURBIDITÉ","P"
"NW06MA0001","2011-06-19 08:27","",".0446","","","107971","UG/L","URANIUM DISSOLVED","URANIUM DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","",".0453","","","107935","UG/L","URANIUM TOTAL","URANIUM TOTAL","P"
"NW06MA0001","2011-06-19 08:27","",".0300","","","107972","UG/L","VANADIUM DISSOLVED","VANADIUM DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","",".0330","","","107936","UG/L","VANADIUM TOTAL","VANADIUM TOTAL","P"
"NW06MA0001","2011-06-19 08:27","",".0320","","","107974","UG/L","YTTRIUM DISSOLVED","YTTRIUM DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","",".0330","","","107938","UG/L","YTTRIUM TOTAL","YTTRIUM TOTAL","P"
"NW06MA0001","2011-06-19 08:27","",".3000","","","107975","UG/L","ZINC DISSOLVED","ZINC DISSOUS","P"
"NW06MA0001","2011-06-19 08:27","",".2000","","","107939","UG/L","ZINC TOTAL","ZINC TOTAL","P"
"NW06MA0001","2011-09-01 16:20","","6.7000","","","10111","MG/L","ALKALINITY TOTAL CACO3","ALCALINITÉ TOTALE CACO3","P"
"NW06MA0001","2011-09-01 16:20","","5.0000","","","107941","UG/L","ALUMINUM DISSOLVED","ALUMINIUM DISSOUS","P"
"NW06MA0001","2011-09-01 16:20","","6.1000","","","107905","UG/L","ALUMINUM TOTAL","ALUMINIUM TOTAL","P"
"NW06MA0001","2011-09-01 16:20","<",".0100","","","7556","MG/L","AMMONIA DISSOLVED","AZOTE AMMONIACAL DISSOUS","P"
"NW06MA0001","2011-09-01 16:20","",".0560","","","107965","UG/L","ANTIMONY DISSOLVED","ANTIMOINE DISSOUS","P"
"NW06MA0001","2011-09-01 16:20","",".0060","","","107929","UG/L","ANTIMONY TOTAL","ANTIMOINE TOTAL","P"
"NW06MA0001","2011-09-01 16:20","",".1000","","","107942","UG/L","ARSENIC DISSOLVED","ARSENIC DISSOUS","P"
"NW06MA0001","2011-09-01 16:20","",".1000","","","107906","UG/L","ARSENIC TOTAL","ARSENIC TOTAL","P"
"NW06MA0001","2011-09-01 16:20","","18.1000","","","107944","UG/L","BARIUM DISSOLVED","BARIUM DISSOUS","P"
"NW06MA0001","2011-09-01 16:20","","18.7000","","","107908","UG/L","BARIUM TOTAL","BARYUM TOTAL","P"
"NW06MA0001","2011-09-01 16:20","",".0040","","","107945","UG/L","BERYLLIUM DISSOLVED","BÉRYLLIUM DISSOUS","P"
"NW06MA0001","2011-09-01 16:20","",".0050","","","107909","UG/L","BERYLLIUM TOTAL","BÉRYLLIUM TOTAL","P"
"NW06MA0001","2011-09-01 16:20","<",".0010","","","107946","UG/L","BISMUTH DISSOLVED","BISMUTH DISSOUS","P"
"NW06MA0001","2011-09-01 16:20","<",".0010","","","107910","UG/L","BISMUTH TOTAL","BISMUTH TOTAL","P"
"NW06MA0001","2011-09-01 16:20","","3.0000","","","107943","UG/L","BORON DISSOLVED","BORE DISSOUS","P"
"NW06MA0001","2011-09-01 16:20","","3.5000","","","107907","UG/L","BORON TOTAL","BORE TOTAL","P"
"NW06MA0001","2011-09-01 16:20","",".0130","","","107947","UG/L","CADMIUM DISSOLVED","CADMIUM DISSOUS","P"
"NW06MA0001","2011-09-01 16:20","",".0010","","","107911","UG/L","CADMIUM TOTAL","CADMIUM TOTAL","P"
"NW06MA0001","2011-09-01 16:20","","2.3800","","","20103","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P"
"NW06MA0001","2011-09-01 16:20","","1.0070","","","6401","MG/L","CARBON DIOXIDE FREE (CALC)","DIOXYDE DE CARBONE LIBRE (CALC.)","P"
"NW06MA0001","2011-09-01 16:20","","3.4000","","","106008","MG/L","CARBON DISSOLVED ORGANIC","CARBONE DISSOUS ORGANIQUE","P"
"NW06MA0001","2011-09-01 16:20","",".2980","","","6902","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P"
"NW06MA0001","2011-09-01 16:20","",".0340","","","107948","UG/L","CERIUM DISSOLVED","CÉRIUM DISSOUS","P"
"NW06MA0001","2011-09-01 16:20","",".0590","","","107912","UG/L","CERIUM TOTAL","CÉRIUM TOTAL","P"
"NW06MA0001","2011-09-01 16:20","",".0020","","","107951","UG/L","CESIUM DISSOLVED","CÉSIUM DISSOUS","P"
"NW06MA0001","2011-09-01 16:20","",".0020","","","107915","UG/L","CESIUM TOTAL","CÉSIUM TOTAL","P"
"NW06MA0001","2011-09-01 16:20","","1.4500","","","108311","MG/L","CHLORIDE DISSOLVED","CHLORURES DISSOUS","P"
"NW06MA0001","2011-09-01 16:20","",".0400","","","107950","UG/L","CHROMIUM DISSOLVED","CHROME DISSOUS","P"
"NW06MA0001","2011-09-01 16:20","",".0400","","","107914","UG/L","CHROMIUM TOTAL","CHROME TOTAL","P"
"NW06MA0001","2011-09-01 16:20","",".0080","","","107949","UG/L","COBALT DISSOLVED","COBALT DISSOUS","P"
"NW06MA0001","2011-09-01 16:20","",".0100","","","107913","UG/L","COBALT TOTAL","COBALT TOTAL","P"
"NW06MA0001","2011-09-01 16:20","<","5.0000","","","107428","CTU","COLOUR TRUE","COULEUR VRAIE","P"
"NW06MA0001","2011-09-01 16:20","",".2500","","","107952","UG/L","COPPER DISSOLVED","CUIVRE DISSOUS","P"
"NW06MA0001","2011-09-01 16:20","",".2600","","","107916","UG/L","COPPER TOTAL","CUIVRE TOTAL","P"
"NW06MA0001","2011-09-01 16:20","<",".0100","","","106017","MG/L","DISSOLVED NITROGEN NITRATE","AZOTE DISSOUS NITRATES","P"
"NW06MA0001","2011-09-01 16:20","",".0400","","","108310","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P"
"NW06MA0001","2011-09-01 16:20","",".0010","","","107954","UG/L","GALLIUM DISSOLVED","GALLIUM DISSOUS","P"
"NW06MA0001","2011-09-01 16:20","",".0020","","","107918","UG/L","GALLIUM TOTAL","GALLIUM TOTAL","P"
"NW06MA0001","2011-09-01 16:20","","3.6890","","","10650","MG/L","HARDNESS NON-CARB. (CALCD.)","DURETÉ NON-CARB. (CALC.)","P"
"NW06MA0001","2011-09-01 16:20","","10.3890","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P"
"NW06MA0001","2011-09-01 16:20","","6.7000","","","107953","UG/L","IRON DISSOLVED","FER DISSOUS","P"
"NW06MA0001","2011-09-01 16:20","","14.6000","","","107917","UG/L","IRON TOTAL","FER TOTAL","P"
"NW06MA0001","2011-09-01 16:20","",".0390","","","107955","UG/L","LANTHANUM DISSOLVED","LANTHANE DISSOUS","P"
"NW06MA0001","2011-09-01 16:20","",".0530","","","107919","UG/L","LANTHANUM TOTAL","LANTHANE TOTAL","P"
"NW06MA0001","2011-09-01 16:20","",".0080","","","107961","UG/L","LEAD DISSOLVED","PLOMB DISSOUS","P"
"NW06MA0001","2011-09-01 16:20","<",".0050","","","107925","UG/L","LEAD TOTAL","PLOMB TOTAL","P"
"NW06MA0001","2011-09-01 16:20","",".8100","","","107956","UG/L","LITHIUM DISSOLVED","LITHIUM DISSOUS","P"
"NW06MA0001","2011-09-01 16:20","",".8400","","","107920","UG/L","LITHIUM TOTAL","LITHIUM TOTAL","P"
"NW06MA0001","2011-09-01 16:20","","1.0800","","","12102","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P"
"NW06MA0001","2011-09-01 16:20","",".5400","","","107957","UG/L","MANGANESE DISSOLVED","MANGANÈSE DISSOUS","P"
"NW06MA0001","2011-09-01 16:20","","2.8800","","","107921","UG/L","MANGANESE TOTAL","MANGANÈSE TOTAL","P"
"NW06MA0001","2011-09-01 16:20","",".0410","","","107958","UG/L","MOLYBDENUM DISSOLVED","MOLYBDÈNE DISSOUS","P"
"NW06MA0001","2011-09-01 16:20","",".0410","","","107922","UG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P"
"NW06MA0001","2011-09-01 16:20","",".2400","","","107960","UG/L","NICKEL DISSOLVED","NICKEL DISSOUS","P"
"NW06MA0001","2011-09-01 16:20","",".1400","","","107924","UG/L","NICKEL TOTAL","NICKEL TOTAL","P"
"NW06MA0001","2011-09-01 16:20","<",".0010","","","107959","UG/L","NIOBIUM DISSOLVED","NIOBIUM DISSOUS","P"
"NW06MA0001","2011-09-01 16:20","<",".0010","","","107923","UG/L","NIOBIUM TOTAL","NIOBIUM TOTAL","P"
"NW06MA0001","2011-09-01 16:20","",".0100","","","106000","MG/L","NITRITE & NITRATE UNFILTERED","NITRITES & NITRATES NON-FILTRÉS","P"
"NW06MA0001","2011-09-01 16:20","",".0100","","","106018","MG/L","NITROGEN DISSOLVED NITRITE","AZOTE DISSOUS NITRITES","P"
"NW06MA0001","2011-09-01 16:20","",".0400","","","7902","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P"
"NW06MA0001","2011-09-01 16:20","",".2000","","","107200","MG/L","NITROGEN TOTAL","AZOTE TOTAL","P"
"NW06MA0001","2011-09-01 16:20","",".2000","","","107205","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P"
